data,yhat_model_1_to_7,yhat_model_2_to_8,yhat_model_3_to_9,yhat_model_4_to_10,yhat_model_5_to_11,yhat_model_6_to_12,yhat_model_7_to_13,yhat_model_8_to_14,yhat_model_9_to_15,yhat_model_10_to_16,yhat_model_11_to_17,yhat_model_12_to_18,yhat_model_13_to_19,yhat_model_14_to_20,yhat_model_15_to_21,yhat_model_16_to_22,yhat_model_17_to_23,yhat_model_18_to_24,yhat_model_19_to_25,yhat_model_20_to_26,yhat_model_21_to_27,yhat_model_22_to_28,yhat_model_23_to_29,yhat_model_24_to_30,yhat_model_25_to_31,yhat_model_26_to_32,yhat_model_27_to_33,yhat_model_28_to_34,yhat_model_29_to_35,yhat_model_30_to_36,yhat_model_31_to_37,yhat_model_32_to_38,yhat_model_33_to_39,yhat_model_34_to_40,yhat_model_35_to_41,yhat_model_36_to_42,yhat_model_37_to_43,yhat_model_38_to_43,yhat_model_39_to_43,yhat_model_40_to_43,yhat_model_41_to_43,yhat_model_42_to_43,yhat_model_43_to_43
15/03/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/03/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/03/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/03/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19/03/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20/03/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21/03/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22/03/2020,29.7414574550925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/03/2020,30.495439344425648,28.111793569092686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/03/2020,31.248710490712337,29.612281830192472,26.75073394761339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/03/2020,32.001875799022756,31.10573652856734,28.728544684229117,26.907627371383363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/03/2020,32.75504110733317,32.59581536454282,30.706355420844847,29.00927361818645,38.457791741515166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/03/2020,33.50820641564359,34.085894200518304,32.68391326198551,31.110919864989544,41.27948436861632,48.12109833898017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28/03/2020,34.26137172395401,35.575973036493785,34.66058942842373,33.212293837209465,44.101176995717466,51.38949712244318,53.951784558259725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29/03/2020,35.01453703226443,37.06479773243125,36.63726559486195,35.31234497118579,46.922869622818624,54.65789590590619,57.402568364533565,61.74696300356067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30/03/2020,35.76770234057484,38.55065953384574,38.61394176130017,37.41196206168713,49.744562249919774,57.9262946893692,60.85335217080741,65.40522225229758,54.3760758605997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/03/2020,36.52086764888526,40.036004400688,40.59061792773839,39.51100692014361,52.566254877020924,61.19413245294382,64.30165939370116,69.06348150103452,57.4348604571769,78.95880732499107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/04/2020,37.27403295719568,41.51954692302016,42.5672940941766,41.60996997738396,55.38794750412208,64.46183066943668,67.74919341844648,72.72174074977143,60.49274784326702,83.16355392680254,67.03080992497331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/04/2020,38.0271982655061,43.0019432643726,44.54397026061483,43.70849329591079,58.20964013122324,67.72952888592953,71.19672744319178,76.37999999850835,63.549512427346905,87.36830052861401,70.41077724653736,67.54306470581687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/04/2020,38.780363573816516,44.48433960572504,46.52064642705305,45.80606766221814,61.03042231019142,70.9972271024224,74.64426157171661,80.03825924724528,66.6062770114268,91.57304713042548,73.7907445681014,70.77187003616616,83.1030555744837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04/04/2020,39.53352888212693,45.966735947077474,48.49732259349126,47.90247007789609,63.849983520240414,74.26492531891527,78.09179807248287,83.69651849598222,69.6630415955067,95.77779373223696,77.17071188966547,74.00067536651541,86.91077724885015,71.231431334464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/04/2020,40.28669419043735,47.44886748065056,50.47399875992948,49.99867691140711,66.66904266098263,77.53262353540813,81.53933457324914,87.35477774471913,72.7198061795866,99.98254033404844,80.55005521562386,77.22948069686468,90.71849892321657,74.35821688443018,93.23714070734576,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/04/2020,,48.93089585860669,52.450674926367704,52.09488374491811,69.48671292448513,80.800321751901,84.98556051394232,91.01303699345604,75.77657076366648,104.1872869358599,83.92862076873335,80.45828602721394,94.52622059758302,77.48500243439636,97.13568353245587,111.38161433798952,,,,,,,,,,,,,,,,,,,,,,,,,,,
07/04/2020,,,54.42735109280592,54.19109057842912,72.30438318798763,84.06801996839387,88.43166498578321,94.67129624219298,78.83333534774638,108.39203353767138,87.30718632184283,83.6870913575632,98.33394227194947,80.61178798436255,101.03422635756597,115.89156365726065,86.76148660018879,,,,,,,,,,,,,,,,,,,,,,,,,,
08/04/2020,,,,56.28729741194014,75.12205345149015,87.33571818488672,91.87776945762413,98.32921860694566,81.89009993182628,112.59678013948286,90.68575187495232,86.91589668791248,102.14166394631589,83.73857353432872,104.93276918267605,120.40151297653175,90.10953019896031,106.04977717135252,,,,,,,,,,,,,,,,,,,,,,,,,
09/04/2020,,,,,77.93972371499264,90.60341640137959,95.32387392946501,101.98648628474038,84.94686451590617,116.80152674129434,94.0643174280618,90.14470201826174,105.94938562068232,86.8653590842949,108.83131200778617,124.91146229580286,93.45757379773184,109.99391934619184,125.38261788335149,,,,,,,,,,,,,,,,,,,,,,,,
10/04/2020,,,,,,93.87111461787246,98.7699784013059,105.64375396253509,88.00341578054747,121.00627334310579,97.44288298117128,93.373507348611,109.75710729504877,89.99214463426108,112.72985483289628,129.421411615074,96.80561739650334,113.93806152103117,129.88765066197644,115.74994246890242,,,,,,,,,,,,,,,,,,,,,,,
11/04/2020,,,,,,,102.2160828731468,109.3010216403298,91.05970856525188,125.21101994491727,100.82144853428078,96.60231267896029,113.5648289694152,93.11893018422727,116.62793634217422,133.9313609343451,100.15366099527488,117.88220369587049,134.3926834406014,119.77835804681571,182.25174685421973,,,,,,,,,,,,,,,,,,,,,,
12/04/2020,,,,,,,,112.95828931812451,94.11600134995625,129.41456734844465,104.20001408739026,99.83111800930955,117.37255064378164,96.24571573419344,120.52557695975187,138.44131025361622,103.50170459404639,121.82634587070982,138.89771621922637,123.80677362472898,188.3696752965074,135.329255257401,,,,,,,,,,,,,,,,,,,,,
13/04/2020,,,,,,,,,97.17229413466063,133.61712752316865,107.57857964049975,103.05992333965881,121.1801343306687,99.37228700629781,124.42321757732952,142.95125957288735,106.84974819281791,125.77048804554914,143.40274899785132,127.83518920264225,194.48760373879506,139.7227399212482,135.9676248773842,,,,,,,,,,,,,,,,,,,,
14/04/2020,,,,,,,,,,137.81933273334326,110.95714519360924,106.28872867000807,124.98655114064186,102.49879587227147,128.32004593323884,147.46120889215845,110.19779179158942,129.71463022038847,147.90778177647627,131.86360478055553,200.60477974069403,144.1162245850954,140.23763534794364,147.85420315661895,,,,,,,,,,,,,,,,,,,
15/04/2020,,,,,,,,,,,114.33571074671872,109.51753400035734,128.79296795061506,105.62530473824516,132.21625364712986,151.97115821142955,113.54583539036095,133.65877239522777,152.41281455510125,135.8920203584688,206.7216195317249,148.50970924894264,144.50764581850308,152.35908257921363,133.976643712711,,,,,,,,,,,,,,,,,,
16/04/2020,,,,,,,,,,,,112.7463393307066,132.59938476058824,108.75181360421884,136.1124613610209,156.48110753070068,116.89387898913246,137.6029145700671,156.9178473337262,139.9204359363821,212.8384593227558,152.90319391278985,148.77765628906255,156.86396200180832,137.9368649831668,147.3594705757753,,,,,,,,,,,,,,,,,
17/04/2020,,,,,,,,,,,,,136.4058015705614,111.87832247019254,140.00866907491195,160.99105684997178,120.241922587904,141.54705674490643,161.4223604419517,143.94885151429537,218.95529911378668,157.29667857663702,153.04766675962202,161.368841424403,141.8970862536226,151.59681542785475,168.74188246734684,,,,,,,,,,,,,,,,
18/04/2020,,,,,,,,,,,,,,115.00483133616623,143.90487678880302,165.50100616924288,123.58996618667551,145.49119891974576,165.92663156060414,147.97726709220865,225.0721389048175,161.69016324048428,157.31767723018146,165.87372084699768,145.8573075240784,155.83416027993414,173.45839399578148,126.60505143919845,,,,,,,,,,,,,,,
19/04/2020,,,,,,,,,,,,,,,147.80108450269404,170.010955488514,126.93800978544702,149.43534109458508,170.43090267925655,152.00568267012193,231.1889786958484,166.08364790433146,161.58768770074093,170.37860026959237,149.8175287945342,160.07150513201358,178.17490552421606,130.03517898730198,140.31459401786063,,,,,,,,,,,,,,
20/04/2020,,,,,,,,,,,,,,,,174.52090480778512,130.28605338421855,153.3794832694244,174.93517379790896,156.0340982480352,237.30581848687928,170.4771325681787,165.8576981713004,174.88347969218705,153.77775006499,164.308849984093,182.8914170526507,133.46530653540552,144.02223793681966,141.69099017554507,,,,,,,,,,,,,
21/04/2020,,,,,,,,,,,,,,,,,133.63409698299006,157.3236254442637,179.4394449165614,160.0625138259485,243.42265827791016,174.8706172320259,170.12770864185984,179.38835911478174,157.7379713354458,168.54619483617242,187.6079285810853,136.89543408350903,147.7298818557787,145.34192224906212,182.2281468908015,,,,,,,,,,,,
22/04/2020,,,,,,,,,,,,,,,,,,161.26776761910307,183.9437160352138,164.0909294038618,249.53949806894101,179.2641018958731,174.3977191124193,183.89323853737642,161.6981926059016,172.78353968825186,192.3244401095199,140.32556163161254,151.43752577473776,148.99285432257918,186.79532618402473,145.5344561203902,,,,,,,,,,,
23/04/2020,,,,,,,,,,,,,,,,,,,188.44798715386625,168.11934498177507,255.65633785997187,183.65758655972033,178.66764335355253,188.39811208663258,165.6584138763574,177.02088454033125,197.04095163795452,143.7556891797161,155.1451696936968,152.6437863960962,191.36250547724796,149.09520866879362,150.51433517945637,,,,,,,,,,
24/04/2020,,,,,,,,,,,,,,,,,,,,172.14776055968832,261.7731776510028,188.05107122356753,182.9372614928052,192.90291772285528,169.6186351468132,181.25822939241067,201.75746316638916,147.18581672781957,158.85281361265586,156.2947184696133,195.9296847704712,152.65596121719705,154.11801338484682,198.9468146115879,,,,,,,,,
25/04/2020,,,,,,,,,,,,,,,,,,,,,267.89001744203364,192.44455588741474,187.2068796320578,197.40772335907798,173.578856417269,185.4955742444901,206.47397469482377,150.6159442759231,162.5604575316149,159.9456505431303,200.49686406369443,156.21671376560047,157.72169159023724,203.60456031178944,205.06282923344133,,,,,,,,
26/04/2020,,,,,,,,,,,,,,,,,,,,,,196.83804055126194,191.4764977713105,201.91252899530065,177.5390776877248,189.7329190965695,211.1904862232584,154.04607182402665,166.26810145057397,163.59658261664737,205.0640433569176,159.7774663140039,161.32536979562767,208.26230601199097,209.75168948650648,204.2532393458625,,,,,,,
27/04/2020,,,,,,,,,,,,,,,,,,,,,,,195.7461159105631,206.41733463152335,181.49929895818062,193.97026394864892,215.90699775169298,157.47619937213014,169.97574536953303,167.24751469016442,209.63122265014084,163.3382188624073,164.9290480010181,212.92005171219245,214.44054973957165,208.80541794994284,216.95713897192792,182.1684315943312,173.69628817889017,197.68796319918576,152.05104526652016,224.15376003978764,168.21109418152128
