data,yhat_model_1_to_7,yhat_model_2_to_8,yhat_model_3_to_9,yhat_model_4_to_10,yhat_model_5_to_11,yhat_model_6_to_12,yhat_model_7_to_13,yhat_model_8_to_14,yhat_model_9_to_15,yhat_model_10_to_16,yhat_model_11_to_17,yhat_model_12_to_18,yhat_model_13_to_19,yhat_model_14_to_20,yhat_model_15_to_21,yhat_model_16_to_22,yhat_model_17_to_23,yhat_model_18_to_24,yhat_model_19_to_25,yhat_model_20_to_26,yhat_model_21_to_27,yhat_model_22_to_28,yhat_model_23_to_29,yhat_model_24_to_30,yhat_model_25_to_31,yhat_model_26_to_32,yhat_model_27_to_33,yhat_model_28_to_34,yhat_model_29_to_35,yhat_model_30_to_36,yhat_model_31_to_37,yhat_model_32_to_38,yhat_model_33_to_38,yhat_model_34_to_38,yhat_model_35_to_38,yhat_model_36_to_38,yhat_model_37_to_38
15/03/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/03/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/03/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/03/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19/03/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20/03/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21/03/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22/03/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/03/2020,7.830083728534773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/03/2020,8.946355242238589,20.447672473317066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/03/2020,10.22176452962491,24.718077136970614,32.148313752633385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/03/2020,11.67899857204345,29.880336656728257,39.41124661589361,311.528483826794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/03/2020,13.343978649721269,36.12071091824589,48.31501806814217,837.8896746071355,57.999154081337146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28/03/2020,15.246321429514651,43.66435934869906,59.23032563967466,2253.595235303066,68.1937394471358,1884.5231040678366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29/03/2020,17.419865786201115,52.783464911518166,72.6116146833266,6061.289019896263,80.18024009905753,6030.349427444862,472.07716664939863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30/03/2020,19.90327472840904,63.80705476097816,89.01599864560275,16302.494790185456,94.27362327484936,19296.71975821823,997.2428498068889,129.5890615295952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/03/2020,22.74072313624383,77.13287189644188,109.12645379711492,43847.32942310224,110.84421840578504,61748.22834188319,2106.6329230652104,159.35037601671687,222.25931013793695,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/04/2020,25.982683544087962,93.24172615833346,133.7802541062895,117932.15224307246,130.32744820010748,197590.251148126,4450.172065311524,195.9466488679677,312.2321123780319,173.65629927567116,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/04/2020,29.686823946080025,112.71484236523935,164.0038301072013,317191.32534797874,153.23527017143212,632275.7493966477,9400.798399212148,240.9475908519898,438.62680910664716,201.53330236257636,227.68020664360319,,,,,,,,,,,,,,,,,,,,,,,,,,
03/04/2020,33.91903359443721,136.25483153161554,201.05550306745317,853120.5015968605,180.16962925920643,2023240.6252441974,19858.78506395307,296.2834111875874,616.1873492183936,233.885393910705,279.37482261927863,250.98571871714176,,,,,,,,,,,,,,,,,,,,,,,,,
04/04/2020,38.7545950375226,164.7110418302319,246.47787364041386,2294560.1978440634,211.83827503344372,6474236.3305010125,41950.83518112,364.32760931350083,865.6261802831892,271.43095877202074,342.8066614316131,301.1018123874138,357.7258243477876,,,,,,,,,,,,,,,,,,,,,,,,
05/04/2020,44.27952324587128,199.1102039893934,302.16204613866273,6171468.733520309,249.07335910972833,20717128.52153715,88619.34739340881,447.9987805461441,1216.0403567878006,315.0037039423961,420.64065050713447,361.22494095036853,470.3779542234376,347.79304528216335,,,,,,,,,,,,,,,,,,,,,,,
06/04/2020,,240.69347684388958,370.4263623269629,16598835.090317009,292.8533014556014,66293442.54176682,187204.5859999492,550.8858023387652,1708.3057132731678,365.5711711970608,516.1467869969116,433.3532798424681,618.5055837744546,426.26074181723266,316.0177301159614,,,,,,,,,,,,,,,,,,,,,,
07/04/2020,,,454.11292271901647,44644368.82893795,344.3285001655386,212134636.2971955,395461.69149536005,677.4017707112197,2399.8450328659546,424.25622155487264,633.3375183925946,519.8839943226042,813.2803710831686,522.4320108734961,344.2967755628726,445.2820735894216,,,,,,,,,,,,,,,,,,,,,
08/04/2020,,,,120075876.24609509,404.85156027590205,678816820.9637233,835395.9311681272,832.9732895902689,3371.3264183472634,492.36196863836386,777.1363153057663,623.6929085919854,1069.3920626436457,640.3010627292318,375.10638918738266,514.712061003262,556.6150914542494,,,,,,,,,,,,,,,,,,,,
09/04/2020,,,,,476.012835937292,2172168979.410495,1764738.2207195428,1024.2732321799965,4736.073231142268,571.4007145799534,953.5845185673198,748.230083010689,1406.156381374515,784.7632656480909,408.6730204753307,594.9678225459098,639.9207210054008,71289340832301.17,,,,,,,,,,,,,,,,,,,
10/04/2020,,,,,,6950797224.521609,3727934.1106122895,1259.5069581120858,6653.283268173865,663.1275310020789,1170.0951508018145,897.6344758930562,1848.9718017845055,961.8184615930986,445.24338288729916,687.7373519770266,735.6942624429911,82339022007914.1,60483194146073.5,,,,,,,,,,,,,,,,,,
11/04/2020,,,,,,,7875101.570248853,1548.7642629852376,9346.599194346909,769.5792307438264,1435.7643557247682,1076.8715006347732,2431.2350810174266,1178.820153230965,485.0862671931455,794.9718411332667,845.8017220338903,95101377934860.56,69707137030912.02,9.478683486864338e+16,,,,,,,,,,,,,,,,,
12/04/2020,,,,,,,,1904.4521563387377,13130.19647271742,893.1195957092646,1761.753549493098,1291.8980498444546,3196.8600134761386,1444.7809115264822,528.4945170739157,918.926718722014,972.3883813093199,109841869195870.3,80337770212848.33,1.13514843600828e+17,2.1525202595234625e+23,,,,,,,,,,,,,,,,
13/04/2020,,,,,,,,,18445.431950953312,1036.4918651311707,2161.758339226047,1549.860471010789,4203.589371327191,1770.746688195033,575.7871815117386,1062.2090880318995,1117.9205947129449,126867102143427.72,92589619910946.66,1.3594313741541717e+17,2.79787419622705e+23,8.378137597226924e+19,,,,,,,,,,,,,,,
14/04/2020,,,,,,,,,,1202.879649762844,2652.583909115981,1859.3320733714208,5527.3498145829335,2170.255579055804,627.3118597876838,1227.83256130229,1285.2338428813414,146531206397897.44,106709928499889.19,1.6280281965003034e+17,3.6367137467250554e+23,1.0404545122333757e+20,4724933908177920.0,,,,,,,,,,,,,,
15/04/2020,,,,,,,,,,,3254.851047513535,2230.5980594582184,7267.978214324009,2659.900091765172,683.4472563232287,1419.2806440655004,1477.5879778041744,169243200842950.25,122983643862061.03,1.949694452394948e+17,4.727048447515585e+23,1.2921076784237858e+20,5559132318221955.0,1794.4681663800156,,,,,,,,,,,,,
16/04/2020,,,,,,,,,,,,2675.9973509395,9556.751263421567,3260.0162701807058,744.6059641433226,1640.5800026043214,1698.7307362345878,195475501333060.7,141739169636928.12,2.334915615018912e+17,6.144279858507334e+23,1.6046278169892972e+20,6540610457642850.0,2193.1015750145043,1628.3846535245916,,,,,,,,,,,,
17/04/2020,,,,,,,,,,,,,12566.286251506663,3995.528296248949,811.2374974193937,1896.385155535864,1952.9707588149763,225773747075778.4,163354992407762.0,2.796248880209037e+17,7.986415920805821e+23,1.9927367308867145e+20,7695370915781643.0,2680.289686071003,1807.6601477774661,1699.6693880564112,,,,,,,,,,,
18/04/2020,,,,,,,,,,,,,,4896.983647643304,883.8315953813764,2192.076370812707,2245.2615375881637,260768150080280.06,188267319562366.25,3.3487324979866406e+17,1.0380848647671434e+24,2.4747169633863805e+20,9054007101471636.0,3275.7045469775308,2006.6728108682114,1851.0017355117175,1808.9152111764502,,,,,,,,,,
19/04/2020,,,,,,,,,,,,,,,962.9218218823851,2533.872827177662,2581.2979274874883,301186603743915.44,216978881959863.12,4.0103759799211885e+17,1.3493163856533628e+24,3.0732730289701605e+20,1.0652513763226754e+16,4003.3882661461744,2227.595588047142,2015.8081618362808,1942.7999726033838,2170.5085137711753,,,,,,,,,
20/04/2020,,,,,,,,,,,,,,,,2928.963420160826,2967.6271021899,347869823239024.1,250069079041391.16,4.8027471617988275e+17,1.7538592174745292e+24,3.816600948849908e+20,1.253324060871247e+16,4892.723803282253,2472.8406529513622,2195.2883497445223,2086.5940593716023,2454.518618341409,2011.8714139346216,,,,,,,,
21/04/2020,,,,,,,,,,,,,,,,,3411.7761161433045,401788832624315.0,288205671113086.56,5.75167525829336e+17,2.2796893207747595e+24,4.739716473431314e+20,1.4746014288020744e+16,5979.62141659799,2745.0857452315577,2390.748797313104,2241.0308987036883,2775.6913228213975,2133.588957858113,2509.289787408362,,,,,,,
22/04/2020,,,,,,,,,,,,,,,,,,464065162417629.44,332158254751664.9,6.888092827371222e+17,2.963170217697338e+24,5.886104559945081e+20,1.734945846578221e+16,7307.968674187321,3047.3034077953225,2603.6123284302125,2406.8982015874954,3138.889337409929,2262.67037225372,2857.1948930593103,2238.44159533969,,,,,,
