data,yhat_model_1_to_7,yhat_model_1_to_8,yhat_model_1_to_9,yhat_model_1_to_10,yhat_model_1_to_11,yhat_model_1_to_12,yhat_model_1_to_13,yhat_model_1_to_14,yhat_model_1_to_15,yhat_model_1_to_16,yhat_model_1_to_17,yhat_model_1_to_18,yhat_model_1_to_19,yhat_model_1_to_20,yhat_model_1_to_21,yhat_model_1_to_22,yhat_model_1_to_23,yhat_model_1_to_24,yhat_model_1_to_25,yhat_model_1_to_26,yhat_model_1_to_27,yhat_model_1_to_28,yhat_model_1_to_29,yhat_model_1_to_30,yhat_model_1_to_31,yhat_model_1_to_32,yhat_model_1_to_33,yhat_model_1_to_34,yhat_model_1_to_35,yhat_model_1_to_36,yhat_model_1_to_37
06/04/2020,26.276220267513033,28.778048639655566,34.688183063134616,43.10212695320394,66.64229082222198,87.89732748491063,96.86022395572263,101.92008933324897,107.8846824313348,149.4633456464371,,,,,,,,,,,,,,,,,,,,,
07/04/2020,27.63461438262396,30.327828840484845,36.21534845764355,44.80536681075596,68.51158608282492,90.29312085598428,99.52780280043524,104.6739964186861,110.71978343720583,152.14479602909756,192.79369875185589,,,,,,,,,,,,,,,,,,,,
08/04/2020,28.99300849773489,31.87760904131412,37.74251385215247,46.50860666830798,70.38080969499937,92.68882291409805,102.19520035566735,107.42767535262288,113.55488444307687,154.8250903030522,196.25277345942203,262.8126909197727,,,,,,,,,,,,,,,,,,,
09/04/2020,30.351402612845817,33.42738924214341,39.2696792466614,48.21184652586002,72.24995095950283,95.08452497221182,104.86251474454826,110.18040497527743,116.38998544894791,157.504495330518,199.7115458717434,265.96327279525815,312.7055811122102,,,,,,,,,,,,,,,,,,
10/04/2020,31.70979672795674,34.977169442972674,40.796844641170324,49.91508638341204,74.11909222400628,97.48022703032561,107.52982913342919,112.93096551582204,119.22508645481898,160.18390035798384,203.17031828406473,269.1137708793373,316.13331994709995,332.74007152227693,,,,,,,,,,,,,,,,,
11/04/2020,33.06819084306767,36.52694964380197,42.324010035679244,51.618326240964066,75.98823348850975,99.87592908843939,110.19714352231009,115.68152605636664,122.06018746069,162.86330538544968,206.6290906963861,272.2642467696406,319.5610587819897,336.8772662667828,392.063308056089,,,,,,,,,,,,,,,,
12/04/2020,,38.07672984463124,43.85117543018817,53.321566098516094,77.8573747530132,102.27163114655316,112.86445791119098,118.43208659691126,124.89528846656103,165.54271041291548,210.0873947152972,275.4147226599438,322.9887976168794,341.01446101128863,396.45739230408907,457.14376542609966,,,,,,,,,,,,,,,
13/04/2020,,,45.3783408246971,55.024805956068114,79.72651601751666,104.66733320466693,115.53177230007189,121.18264713745586,127.73038947243208,168.2221154403813,213.54511362808014,278.56519855024703,326.41653645176916,345.1516557557944,400.85147655208914,461.28344402434305,512.7353825428532,,,,,,,,,,,,,,
14/04/2020,,,,56.72804581362015,81.59557896966766,107.06303526278072,118.1990866889528,123.93320767800049,130.5646799705848,170.90152046784712,217.0028325408631,281.7156744405503,329.8442752866589,349.28867333858693,405.2455608000892,465.4231195309265,516.8697911451851,549.2747083437541,,,,,,,,,,,,,
15/04/2020,,,,,83.4638882263675,109.4587373208945,120.8664010778337,126.68376821854508,133.39896242342246,173.58092549531295,220.46055145364608,284.8661503308535,333.2717266440853,353.4255051392003,409.6396450480893,469.56279503751,521.0041997475171,553.8043563736998,732.0978869783253,,,,,,,,,,,,
16/04/2020,,,,,,111.85443937900826,123.53371546671463,129.43432875908968,136.2332448762601,176.26033052277876,223.918270366429,288.01662622115674,336.69890089460216,357.5623369398137,414.0337292960894,473.70247054409344,525.1386083498489,558.3340044036453,736.3965818152019,809.0432195027544,,,,,,,,,,,
17/04/2020,,,,,,,126.20102985559552,132.1848892996343,139.06752732909777,178.93973555024456,227.37598927921198,291.16710211146,340.12607514511905,361.699168740427,418.4278135440895,477.8421460506769,529.2730169521809,562.8636524335908,740.6952766520786,813.3892551018122,936.4881461253865,,,,,,,,,,
18/04/2020,,,,,,,,134.9354498401789,141.90180978193544,181.6191405777104,230.83370819199493,294.3175780017632,343.55324939563593,365.8360005410404,422.82189779208954,481.9818215572604,533.4074255545129,567.3933004635363,744.9939714889554,817.7352907008699,939.8174900252694,1220.7284054195336,,,,,,,,,
19/04/2020,,,,,,,,,144.73609223477308,184.29854560517623,234.29142710477788,297.46805389206645,346.9799401159858,369.97283234165377,427.21598204008967,486.12149706384383,537.5418341568447,571.9229484934818,749.292666325832,822.0813262999277,943.1468339251522,1225.153314821834,1416.5115806260922,,,,,,,,
20/04/2020,,,,,,,,,,186.97795063264203,237.74914601756083,300.6185297823697,350.40548091827407,374.1096641422671,431.6100662880897,490.26117257042733,541.6762427591766,576.4525965234274,753.5913611627087,826.4273618989855,946.476177825035,1229.5782242241344,1421.1457304223097,1553.830711490688,,,,,,,
21/04/2020,,,,,,,,,,,241.20686493034378,303.7690056726729,353.8310217205623,378.2464959428805,436.00415053608975,494.4008480770108,545.8106513615086,580.982244553373,757.8900559995855,830.7733974980433,949.8055217249179,1234.0031336264346,1425.7798802185273,1558.4473496825412,1647.5133784945374,,,,,,
22/04/2020,,,,,,,,,,,,306.91948156297616,357.2565625228505,382.3833277434938,440.3982347840898,498.5405235835942,549.9450599638405,585.5118925833185,762.1887508364621,835.119433097101,953.1348656248007,1238.428043028735,1430.4140024242452,1563.0639878743948,1651.603768867171,1895.3229429658452,,,,,
23/04/2020,,,,,,,,,,,,,360.68210332513877,386.52015954410723,444.79231903208995,502.6801990901777,554.0794685661724,590.041540613264,766.4874000564683,839.4654686961588,956.4642095246835,1242.8529524310352,1435.0481204532234,1567.6806260662481,1655.6941592398048,1899.5599731753186,2078.80995354948,,,,
24/04/2020,,,,,,,,,,,,,,390.6569913447206,449.1862527633918,506.8198745967612,558.2138771685044,594.5711886432096,770.7860358024827,843.8115042952167,959.7935534245663,1247.2778618333355,1439.6822096305525,1572.2972642581014,1659.7845496124387,1903.7970033847923,2082.9193374514166,2312.3766147156657,,,
25/04/2020,,,,,,,,,,,,,,,453.579893309473,510.95955010334467,562.3482725118306,599.1008366731551,775.084671548497,848.1575398942744,963.1228973244492,1251.7027712356357,1444.3162468566281,1576.913902449955,1663.8749399850724,1908.0338998219304,2087.0287213533534,2316.290554288697,2492.6407697599034,,
26/04/2020,,,,,,,,,,,,,,,,515.0992256099281,566.4821083632036,603.6302167291128,779.3833072945114,852.5035754933322,966.452241224332,1256.127680637936,1448.9502840827038,1581.5305406418083,1667.965330357706,1912.2706394067902,2091.13810525529,2320.204493861728,2497.0472700294395,2633.8562423183107,
27/04/2020,,,,,,,,,,,,,,,,,570.6159442145765,608.1594722165353,783.6819430405257,856.84961109239,969.7815851242149,1260.5525900402363,1453.5843213087794,1586.1471788336619,1672.0557207303398,1916.50737899165,2095.2474891572265,2324.1184334347595,2501.453770298975,2638.198279145516,2635.318607309305
