data,yhat_model_1_to_7,yhat_model_1_to_8,yhat_model_1_to_9,yhat_model_1_to_10,yhat_model_1_to_11,yhat_model_1_to_12,yhat_model_1_to_13,yhat_model_1_to_14,yhat_model_1_to_15,yhat_model_1_to_16,yhat_model_1_to_17,yhat_model_1_to_18,yhat_model_1_to_19,yhat_model_1_to_20,yhat_model_1_to_21,yhat_model_1_to_22,yhat_model_1_to_23,yhat_model_1_to_24,yhat_model_1_to_25,yhat_model_1_to_26,yhat_model_1_to_27,yhat_model_1_to_28,yhat_model_1_to_29,yhat_model_1_to_30,yhat_model_1_to_31,yhat_model_1_to_32,yhat_model_1_to_33,yhat_model_1_to_34,yhat_model_1_to_35,yhat_model_1_to_36,yhat_model_1_to_37
06/04/2020,14.923495915575678,17.04805117807282,25.0530482485689,32.96285627044034,57.329642371949504,74.90558850705348,85.9702301736174,93.13038584815033,102.81949311184823,157.14073250656526,,,,,,,,,,,,,,,,,,,,,
07/04/2020,14.923495915575678,17.04805117807282,25.0530482485689,32.96285627044,57.32964237122946,74.90558750572288,85.96997353566908,93.10478667231823,101.93836735211978,145.85557754324944,202.34517540948445,,,,,,,,,,,,,,,,,,,,
08/04/2020,14.923495915575678,17.04805117807282,25.0530482485689,32.96285627044,57.32964237122906,74.90558750421532,85.9699724841111,93.1045001492128,101.91123262152975,144.87496059785298,183.7656644397996,271.4489455437405,,,,,,,,,,,,,,,,,,,
09/04/2020,14.923495915575678,17.04805117807282,25.0530482485689,32.96285627044,57.32964237122906,74.90558750421448,85.96997248252863,93.10449897503022,101.91092901515013,144.8447347318135,182.12257952665448,250.56454440809367,320.88150958047254,,,,,,,,,,,,,,,,,,
10/04/2020,14.923495915575678,17.04805117807282,25.0530482485689,32.96285627044,57.32964237122906,74.90558750421448,85.96997248252775,93.10449897326313,101.91092777111554,144.84439642785537,182.07162634322773,248.75021160411399,290.08589312006785,344.7356320033833,,,,,,,,,,,,,,,,,
11/04/2020,14.923495915575678,17.04805117807282,25.0530482485689,32.96285627044,57.32964237122906,74.90558750421448,85.96997248252775,93.10449897326215,101.9109277692434,144.84439504147923,182.07105480447606,248.69430153641193,287.3739794578953,313.22202984533794,405.44187164437494,,,,,,,,,,,,,,,,
12/04/2020,,17.04805117807282,25.0530482485689,32.96285627044,57.32964237122906,74.90558750421448,85.96997248252775,93.10449897326215,101.91092776924236,144.8443950393928,182.07105246043736,248.69367583034835,287.2900028215135,310.4985086974554,371.6715470688439,468.18156553230347,,,,,,,,,,,,,,,
13/04/2020,,,25.0530482485689,32.96285627044,57.32964237122906,74.90558750421448,85.96997248252775,93.10449897326215,101.91092776924236,144.84439503939163,182.07105245690866,248.69367326630396,287.2890613491588,310.4147328151068,368.74247204320085,424.98782221020065,523.7902441007614,,,,,,,,,,,,,,
14/04/2020,,,,32.96285627044,57.32964237122906,74.90558750421448,85.96997248252775,93.10449897326215,101.91092776924236,144.84439503939163,182.0710524569067,248.69367326244523,287.28905748864963,310.4137958646413,368.6522436734091,421.2075190639837,476.9327159030121,562.105092068525,,,,,,,,,,,,,
15/04/2020,,,,,57.32964237122906,74.90558750421448,85.96997248252775,93.10449897326215,101.91092776924236,144.84439503939163,182.0710524569067,248.6936732624431,287.2890574828385,310.4137920260791,368.6512340097729,421.0907071603645,472.8680711143736,509.3600837032849,744.1360971473753,,,,,,,,,,,,
16/04/2020,,,,,,74.90558750421448,85.96997248252775,93.10449897326215,101.91092776924236,144.84439503939163,182.0710524569067,248.6936732624431,287.28905748283523,310.41379202030276,368.6512298724795,421.08939856629945,472.7428712934725,504.773548688338,689.6753839329524,815.151954558869,,,,,,,,,,,
17/04/2020,,,,,,,85.96997248252775,93.10449897326215,101.91092776924236,144.84439503939163,182.0710524569067,248.6936732624431,287.28905748283523,310.4137920202996,368.6512298662533,421.08939320189944,472.741470353738,504.63214174870006,684.9632340873769,728.7796734352933,940.4991957807301,,,,,,,,,,
18/04/2020,,,,,,,,93.10449897326215,101.91092776924236,144.84439503939163,182.0710524569067,248.6936732624431,287.28905748283523,310.4137920202996,368.6512298662498,421.0893931938253,472.74146461321243,504.63055890763934,684.8182118043073,721.1508693795298,867.4226634728641,1225.6600289288872,,,,,,,,,
19/04/2020,,,,,,,,,101.91092776924236,144.84439503939163,182.0710524569067,248.6936732624431,287.28905748283523,310.4137920202996,368.6512298662498,421.0893931938208,472.7414646045735,504.6305524209178,684.8165895409699,720.9143904410996,861.188196188198,1123.2472431340934,1416.7795625980334,,,,,,,,
20/04/2020,,,,,,,,,,144.84439503939163,182.0710524569067,248.6936732624431,287.28905748283523,310.4137920202996,368.6512298662498,421.0893931938208,472.7414646045687,504.63055241115546,684.8165828942595,720.9117382464254,860.9973146139098,1114.2420535770696,1282.77815255012,1553.6933293748655,,,,,,,
21/04/2020,,,,,,,,,,,182.0710524569067,248.6936732624431,287.28905748283523,310.4137920202996,368.6512298662498,421.0893931938208,472.7414646045687,504.63055241115006,684.8165828842572,720.9117273695965,860.9951834232692,1113.963311024828,1271.0440716102703,1414.5716807543765,1641.3421296457318,,,,,,
22/04/2020,,,,,,,,,,,,248.6936732624431,287.28905748283523,310.4137920202996,368.6512298662498,421.0893931938208,472.7414646045687,504.63055241115006,684.8165828842516,720.9117273532229,860.9951746975155,1113.9601864045649,1270.6814545879715,1402.5345691879609,1485.9793874517425,1890.4922472090095,,,,,
23/04/2020,,,,,,,,,,,,,287.28905748283523,310.4137920202996,368.6512298662498,421.0893931938208,472.7414646045687,504.63055241115006,684.8165828842516,720.9117273532138,860.995174684388,1113.9601735926199,1270.6773922662912,1402.1641368871312,1472.473809208033,1732.9899822836446,2064.7900644170795,,,,
24/04/2020,,,,,,,,,,,,,,310.4137920202996,368.6512298662498,421.0893931938208,472.7414646045687,504.63055241115006,684.8165828842516,720.9117273532138,860.9951746843807,1113.9601735733345,1270.6773756132798,1402.159993251772,1472.0574573072938,1719.3769851871173,1864.7877503618279,2298.227021153125,,,
25/04/2020,,,,,,,,,,,,,,,368.6512298662498,421.0893931938208,472.7414646045687,504.63055241115006,684.8165828842516,720.9117273532138,860.9951746843807,1113.9601735733238,1270.6773755882145,1402.159976274755,1472.0527970015885,1718.958186641255,1847.2872137505092,2100.9112135255145,2474.44193280928,,
26/04/2020,,,,,,,,,,,,,,,,421.0893931938208,472.7414646045687,504.63055241115006,684.8165828842516,720.9117273532138,860.9951746843807,1113.9601735733238,1270.6773755882007,1402.1599762492074,1472.0527779031497,1718.9535024738861,1846.7464690286363,2083.8912123216323,2237.9341386314713,2615.844385470938,
27/04/2020,,,,,,,,,,,,,,,,,472.7414646045687,504.63055241115006,684.8165828842516,720.9117273532138,860.9951746843807,1113.9601735733238,1270.6773755882007,1402.1599762491933,1472.0527778744072,1718.9534832829527,1846.7404113722946,2083.368001238999,2217.295863824579,2378.226844807557,2611.6240733041814
