data,yhat_model_1_to_7,yhat_model_1_to_8,yhat_model_1_to_9,yhat_model_1_to_10,yhat_model_1_to_11,yhat_model_1_to_12,yhat_model_1_to_13,yhat_model_1_to_14,yhat_model_1_to_15,yhat_model_1_to_16,yhat_model_1_to_17,yhat_model_1_to_18,yhat_model_1_to_19,yhat_model_1_to_20,yhat_model_1_to_21,yhat_model_1_to_22,yhat_model_1_to_23,yhat_model_1_to_24,yhat_model_1_to_25,yhat_model_1_to_26,yhat_model_1_to_27,yhat_model_1_to_28,yhat_model_1_to_29,yhat_model_1_to_30,yhat_model_1_to_31,yhat_model_1_to_32,yhat_model_1_to_33,yhat_model_1_to_34,yhat_model_1_to_35,yhat_model_1_to_36,yhat_model_1_to_37
06/04/2020,14.916680367215488,16.80621045224713,24.72895812304722,33.88022265240153,58.588307069524845,81.02766312882989,92.81981658682078,101.18785674600755,111.07947405531945,156.0060589446247,,,,,,,,,,,,,,,,,,,,,
07/04/2020,14.916680367215415,16.8062104469049,24.728952835100227,33.87979520610415,58.580861598328966,80.97900562646032,92.65282168010339,100.81764055165894,110.47760713260485,155.21113662767556,202.56084358130062,,,,,,,,,,,,,,,,,,,,
08/04/2020,14.916680367215415,16.806210446807054,24.72895252920786,33.87974075579457,58.579200132401,80.96264519015453,92.57654909961722,100.60387413484345,110.05882030351235,154.57008474941082,201.74376518558054,271.44459427848153,,,,,,,,,,,,,,,,,,,
09/04/2020,14.916680367215415,16.806210446805828,24.72895251609947,33.87973531305133,58.57889659940534,80.95799636550468,92.54638177562086,100.49499675834825,109.79858559451299,154.10419032720858,201.06881107987667,270.60500739853364,322.33181496116686,,,,,,,,,,,,,,,,,,
10/04/2020,14.916680367215415,16.80621044680582,24.728952515683332,33.87973488613272,58.578851199813684,80.95687976330824,92.53604370109755,100.4460210326123,109.65374984450602,153.79754519637288,200.56015230998136,269.8987128564021,321.4825861570718,345.4816165422982,,,,,,,,,,,,,,,,,
11/04/2020,14.916680367215415,16.80621044680582,24.72895251567354,33.87973485985508,58.57884564031568,80.95665303156882,92.53297333480093,100.42655277776464,109.58144516205866,153.61431336861486,200.20897405277864,269.35058618275184,320.7535742182753,344.62127565484695,405.8326542877458,,,,,,,,,,,,,,,,
12/04/2020,,16.80621044680582,24.72895251567337,33.87973485858584,58.57884508292587,80.95661410818386,92.5321829399776,100.41971205808429,109.54904344604549,153.51479086855824,199.98639440269304,268.95693176907275,320.1719587607072,343.8708186270722,404.96566303395093,468.4823711132613,,,,,,,,,,,,,,,
13/04/2020,,,24.72895251567337,33.87973485853774,58.5788450371725,80.9566084587298,92.53200656828437,100.41758702074333,109.53600421312234,153.46562390674436,199.85674733976572,268.69488900257136,319.7393677825766,343.2582869607125,404.1980446912801,467.6069993331741,522.7333304487993,,,,,,,,,,,,,,
14/04/2020,,,,33.8797348585363,58.57884503409762,80.95660776545299,92.53197245227548,100.41700337235763,109.5312911021058,153.44352354927807,199.7873094291995,268.5330815544584,319.43892345202124,342.7891099504169,403.55859457335544,466.8227196195584,521.8533287284317,560.3830028706263,,,,,,,,,,,,,
15/04/2020,,,,,58.57884503392843,80.95660769352222,92.53196673171146,100.41686163949294,109.52976078549915,153.43448346850067,199.75310286217388,268.4403621573811,319.24390819522876,342.45133872187404,403.0559892433221,466.1582016525285,521.0559505973985,559.4965549539982,740.8339073036794,,,,,,,,,,,,
16/04/2020,,,,,,80.95660768721217,92.53196590018872,100.41683120742218,109.52931441336712,153.43111811869312,199.7376017031829,268.39104720704677,319.1255522740148,342.2225947103612,402.6826660652586,465.62431616801933,520.3697937843317,558.6860656960893,739.9442233372284,817.7835595780842,,,,,,,,,,,
17/04/2020,,,,,,,92.53196579541178,100.41682542995397,109.52919744522195,153.42997788854927,199.73113931357267,268.3666989076365,319.0583731035551,342.07680877925844,402.4203893931004,465.2169905373577,519.8076165181272,557.9795163193272,739.1236349714508,816.8888315688386,939.1344235226964,,,,,,,,,,
18/04/2020,,,,,,,,100.41682446013557,109.5291699093115,153.42962627200623,199.7286606754738,268.3555389046185,319.02270667258506,341.9893450144579,402.24602210790323,464.9216276005758,519.3684215830311,557.3908335145633,738.3996277711535,816.0577983977755,938.2374389841973,1229.9840704870007,,,,,,,,,
19/04/2020,,,,,,,,,109.52916408565162,153.42952758368557,199.72778602861132,268.350790171872,319.0049935242829,341.93994280552994,402.13629296485,464.7179692595208,519.0409661377957,556.9213971132461,737.787145759074,815.3171075717025,937.3985462687643,1229.083079572158,1427.23490313012,,,,,,,,
20/04/2020,,,,,,,,,,153.42950237300445,199.72750206908404,268.34891424856903,318.9967642886466,341.91367023922095,402.0709198317156,464.5844013792873,518.8078457519359,556.5628109118261,737.2896598045179,814.6822293684226,936.643696403324,1228.235770388351,1426.3323549123998,1564.3845539319825,,,,,,,
21/04/2020,,,,,,,,,,,199.7274172513796,268.3482262626738,318.993187775786,341.9005145310694,402.0340444938222,464.5010667091573,518.6493297049526,556.3002981267568,736.9013547374785,814.1582014909559,935.988827423075,1227.4671793022858,1425.4788782947076,1563.4787814975477,1654.735361346909,,,,,,
22/04/2020,,,,,,,,,,,,268.34799201638253,318.9917336517552,341.8943116814543,402.01434956749057,464.4515999057444,518.5463599829238,556.116060188213,736.6099506559725,813.7413471566746,935.4403590534736,1226.7933746376607,1424.6987354902626,1562.6184512068887,1653.828537373678,1900.585021608149,,,,,
23/04/2020,,,,,,,,,,,,,318.9911805728681,341.8915578404215,402.0043893908877,464.4236622550688,518.4824548295601,555.9920781275283,736.399627237945,813.4216039725525,934.9965392157674,1226.2217706856306,1424.0081195193552,1561.8269106652428,1652.9633328693699,1899.6755726830531,2080.435807953706,,,,
24/04/2020,,,,,,,,,,,,,,341.8904066160334,401.9996197983498,464.40864925771024,518.4445599852127,555.9120693104586,736.253599589132,813.1850427922446,934.6493672195031,1225.752178026052,1423.415326771561,1561.1202436891754,1652.162310837855,1898.8047333745874,2079.525677308749,2309.285481066773,,,
25/04/2020,,,,,,,,,,,,,,,401.997457073785,464.4009729163013,518.4230886562451,555.8625533588805,736.1560576592298,813.0161941911778,934.3867586577975,1225.3783842939326,1422.9215712542818,1560.5073436940947,1651.4414690685198,1897.9941910974726,2078.6509628887065,2308.3731913348784,2490.1362492902335,,
26/04/2020,,,,,,,,,,,,,,,,464.39723822205315,518.411463943563,555.8331634465987,736.0933689267061,812.8999108140414,934.1946305095034,1225.0900016256955,1422.5222842959088,1559.9905411400061,1650.8102347466584,1897.2596940091203,2077.8325926971447,2307.4938036771778,2489.2235505997464,2625.885937216381,
27/04/2020,,,,,,,,,,,,,,,,,518.4054500465757,555.8164329824516,736.0546030063863,812.8226359642681,934.0586584026515,1224.8743143666334,1422.208690441325,1559.5666682420992,1650.271941874993,1896.6109931080514,2077.0861028688378,2306.667427661486,2488.3410674813867,2624.971446346965,2620.036689477541
