data,yhat_model_1_to_7,yhat_model_2_to_8,yhat_model_3_to_9,yhat_model_4_to_10,yhat_model_5_to_11,yhat_model_6_to_12,yhat_model_7_to_13,yhat_model_8_to_14,yhat_model_9_to_15,yhat_model_10_to_16,yhat_model_11_to_17,yhat_model_12_to_18,yhat_model_13_to_19,yhat_model_14_to_20,yhat_model_15_to_21,yhat_model_16_to_22,yhat_model_17_to_23,yhat_model_18_to_24,yhat_model_19_to_25,yhat_model_20_to_26,yhat_model_21_to_27,yhat_model_22_to_28,yhat_model_23_to_29,yhat_model_24_to_30,yhat_model_25_to_31,yhat_model_26_to_32,yhat_model_27_to_33,yhat_model_28_to_34,yhat_model_29_to_35,yhat_model_30_to_36,yhat_model_31_to_37,yhat_model_32_to_38,yhat_model_33_to_38,yhat_model_34_to_38,yhat_model_35_to_38,yhat_model_36_to_38,yhat_model_37_to_38,yhat_model_38_to_38
09/04/2020,1.9559750540458682,2.2144417009988424,1.4466152730170783,2.0715014290639733,0.4727415530951682,1.1622659505254205,0.546207334603862,0.9544022400422569,6.013730313861256e-10,4.2717512567717377e-07,8.916369973350164e-05,0.012405541860113958,0.5864595984061831,19.515088124509834,,,,,,,,,,,,,,,,,,,,,,,,
10/04/2020,1.9559750540458682,2.2144417009988424,1.4466152730170783,2.0715014290639733,0.4727415530951682,1.1622659505254205,0.546207334603862,0.9544022400421476,3.3268272012397543e-13,6.422518830626317e-10,3.641872355240871e-07,0.00013812201244595802,0.01779796824711059,1.653123748927193,13.472498807724643,,,,,,,,,,,,,,,,,,,,,,,
11/04/2020,,2.2144417009988424,1.4466152730170783,2.0715014290639733,0.4727415530951682,1.1622659505254205,0.546207334603862,0.9544022400421476,6.76958530733652e-17,3.5522356591610776e-13,5.474207236915054e-10,5.649417823248417e-07,0.00019808508871631484,0.05050379386711797,1.0717814227715785,25.988537540648448,,,,,,,,,,,,,,,,,,,,,,
12/04/2020,,,1.4466152730170783,2.0715014290639733,0.4727415530951682,1.1622659505254205,0.546207334603862,0.9544022400421476,5.0673083606617255e-21,7.227706574871832e-17,3.027469593557951e-13,8.496157132662533e-10,8.100844301264045e-07,0.0005634544565127552,0.031981589702600725,2.1842617343469235,22.831842694100384,,,,,,,,,,,,,,,,,,,,,
13/04/2020,,,,2.0715014290639733,0.4727415530951682,1.1622659505254205,0.546207334603862,0.9544022400421476,1.395371983798841e-25,5.41007906258386e-21,6.159771779947723e-17,4.699621582605804e-13,1.2182208594059252e-09,2.3063421408369895e-06,0.0003537096063000648,0.06655754627670821,1.851144661581304,32.564908098115936,,,,,,,,,,,,,,,,,,,,
14/04/2020,,,,,0.4727415530951682,1.1622659505254205,0.546207334603862,0.9544022400421476,1.4135305385678906e-30,1.4897445351277644e-25,4.610654753965319e-21,9.562640178221033e-17,6.738416728833588e-13,3.4694567844043234e-09,1.4431604324912487e-06,0.0007418822426582579,0.05564767747463713,2.708736361617888,27.684337985379017,,,,,,,,,,,,,,,,,,,
15/04/2020,,,,,,1.1622659505254205,0.546207334603862,0.9544022400421476,5.267745822972166e-36,1.5091254762587269e-30,1.2696058359985843e-25,7.157920440290362e-21,1.37110164991937e-16,1.9193118084076132e-12,2.168392429600187e-09,3.035680675608171e-06,0.000617164812075418,0.08222659261352365,2.241326646460684,46.164208598771815,,,,,,,,,,,,,,,,,,
16/04/2020,,,,,,,0.546207334603862,0.9544022400421476,7.221867913292692e-42,5.623987679640655e-36,1.286120815764808e-30,1.9710482075143192e-25,1.0263076149634148e-20,3.9054989937376546e-16,1.1990370485535867e-12,4.566056067456915e-09,2.5206731479029223e-06,0.0009152627158284347,0.06734853238547178,3.860711380496349,37.845592455754876,,,,,,,,,,,,,,,,,
17/04/2020,,,,,,,,0.9544022400421476,3.642332927370513e-48,7.710257231252219e-42,4.792923778231773e-36,1.996694408816165e-30,2.8260998749325453e-25,2.9234218842885666e-20,2.439461321448969e-16,2.5258408721429955e-12,3.7888284972845025e-09,3.7432157352939713e-06,0.0007468291917188225,0.1174228520612562,3.055904515595769,48.91865912282698,,,,,,,,,,,,,,,,
18/04/2020,,,,,,,,,6.75795354870431e-55,3.888650253223252e-48,6.570901173753964e-42,7.440993208722595e-36,2.8628705106557978e-30,8.050151385911505e-25,1.825926417651711e-20,5.139606678176186e-16,2.095368853496601e-12,5.629221894949279e-09,3.0501074620750357e-06,0.0013079518522314223,0.09172813695191673,4.055228160644524,42.83351882575096,,,,,,,,,,,,,,,
19/04/2020,,,,,,,,,,7.214968119943395e-55,3.3140184196679063e-48,1.0201300104039536e-41,1.0668932167563234e-35,8.154910573387146e-30,5.027897294353363e-25,3.8471776247768116e-20,4.2632833713482896e-16,3.1137452960164543e-12,4.5845399145467246e-09,5.350604355657611e-06,0.0010167663111004407,0.12295530200984817,3.477052640752037,51.91621416108243,,,,,,,,,,,,,,
20/04/2020,,,,,,,,,,,6.1488009955876305e-55,5.145002391936067e-48,1.46266728751515e-41,3.039056705050053e-35,5.0932862481869105e-30,1.0593850306336516e-24,3.191109969307588e-20,6.335719414894026e-16,2.5354114317428347e-12,8.047249908576289e-09,4.1519303864722885e-06,0.001368030638817101,0.10459022217033798,4.291813392684126,51.03896333006679,,,,,,,,,,,,,
21/04/2020,,,,,,,,,,,,9.545993359923005e-55,7.376928902482291e-48,4.16642460753257e-41,1.8980882876296923e-35,1.073170273203167e-29,8.787147693159922e-25,4.742465993072373e-20,5.158591210021848e-16,4.451407272089399e-12,6.2403175911192e-09,5.594064000484024e-06,0.0011602633158349124,0.1299938001395785,4.174631372813424,54.32652842407089,,,,,,,,,,,,
22/04/2020,,,,,,,,,,,,,1.3687090596095695e-54,2.1013269209485802e-47,2.602199948462921e-41,3.999337956445439e-35,8.901449402496285e-30,1.3059132373642814e-24,3.8612533633290787e-20,9.05765439565573e-16,3.4510443549755393e-12,8.412134165211411e-09,4.739302073379011e-06,0.001445788059623108,0.12593378897658014,4.462241344416501,57.80391492061667,,,,,,,,,,,
23/04/2020,,,,,,,,,,,,,,3.898784098241778e-54,1.3124131950660708e-47,5.482931007528918e-41,3.3172596202705027e-35,1.322904751745453e-29,1.063247360873158e-24,6.779943611103201e-20,7.021500930795624e-16,4.652986706061142e-12,7.1239132270087716e-09,5.911188867474055e-06,0.0013985245901154404,0.13483077908755972,4.74985635057205,59.761393685098504,,,,,,,,,,
24/04/2020,,,,,,,,,,,,,,,2.4350399244232187e-54,2.765303863781338e-47,4.547826287824037e-41,4.930010506004421e-35,1.0770777710262285e-29,1.8669682548732705e-24,5.255644081466728e-20,9.467630900689952e-16,3.939852872785973e-12,8.888551416250496e-09,5.714768588427661e-06,0.0014982497393103932,0.14353991436817978,4.90283123031132,74.70040529897327,,,,,,,,,
25/04/2020,,,,,,,,,,,,,,,,5.130721194716504e-54,2.293685385388277e-47,6.758844371877913e-41,4.013892882674211e-35,1.8912609812899904e-29,1.4472098842685173e-24,7.086770649792067e-20,8.016150729571048e-16,4.916412240146667e-12,8.591436105667571e-09,6.123670782410722e-06,0.001595096741648251,0.1480746369696782,6.186070996191354,82.39688217390326,,,,,,,,
26/04/2020,,,,,,,,,,,,,,,,,4.255683934770313e-54,3.4088076709688577e-47,5.50288170415378e-41,7.04808013008427e-35,1.4660342195450937e-29,1.951452677069014e-24,6.000179437702865e-20,1.000356359374513e-15,4.751714003419165e-12,9.206943957258558e-09,6.519608257180427e-06,0.001645128068299688,0.1874744812146479,6.779453990882824,86.02781875429878,,,,,,,
27/04/2020,,,,,,,,,,,,,,,,,,6.324672521368846e-54,2.7753652994252237e-47,9.662632721178802e-41,5.463397045533917e-35,1.9768426843630035e-29,1.6522306921411477e-24,7.48791094742392e-20,9.668178951904353e-16,5.092294214911178e-12,9.802292514058273e-09,6.723557073449814e-06,0.002085499506465628,0.20495546963312827,7.059469104219179,109.58463453926578,107.5365510607607,110.8380389108331,104.19368232871348,112.24175898327546,85.4300847031825,107.99755601201718
