data,yhat_model_1_to_7,yhat_model_2_to_8,yhat_model_3_to_9,yhat_model_4_to_10,yhat_model_5_to_11,yhat_model_6_to_12,yhat_model_7_to_13,yhat_model_8_to_14,yhat_model_9_to_15,yhat_model_10_to_16,yhat_model_11_to_17,yhat_model_12_to_18,yhat_model_13_to_19,yhat_model_14_to_20,yhat_model_15_to_21,yhat_model_16_to_22,yhat_model_17_to_23,yhat_model_18_to_24,yhat_model_19_to_25,yhat_model_20_to_26,yhat_model_21_to_27,yhat_model_22_to_28,yhat_model_23_to_29,yhat_model_24_to_30,yhat_model_25_to_31,yhat_model_26_to_32,yhat_model_27_to_33,yhat_model_28_to_34,yhat_model_29_to_34,yhat_model_30_to_34,yhat_model_31_to_34,yhat_model_32_to_34,yhat_model_33_to_34,yhat_model_34_to_34
11/04/2020,,4.678571428571428,9.428571428571427,11.857142857142856,19.71428571428571,26.392857142857142,29.35714285714285,28.964285714285705,36.14285714285714,50.32142857142857,54.78571428571428,60.4642857142857,73.42857142857142,127.42857142857144,164.1428571428571,199.46428571428578,,,,,,,,,,,,,,,,,,
12/04/2020,,,9.857142857142856,12.428571428571427,20.749999999999996,27.85714285714285,31.03571428571428,30.642857142857135,38.35714285714285,53.71428571428571,58.60714285714285,64.92857142857142,79.39285714285714,140.0,182.1428571428571,223.92857142857144,250.00000000000006,,,,,,,,,,,,,,,,,
13/04/2020,,,,12.999999999999998,21.78571428571428,29.321428571428566,32.71428571428571,32.321428571428555,40.57142857142856,57.10714285714285,62.428571428571416,69.39285714285714,85.35714285714286,152.57142857142856,200.1428571428571,248.39285714285722,279.85714285714283,296.75,,,,,,,,,,,,,,,,
14/04/2020,,,,,22.82142857142857,30.78571428571428,34.39285714285714,33.999999999999986,42.78571428571428,60.5,66.24999999999999,73.85714285714283,91.32142857142858,165.14285714285717,218.1428571428571,272.8571428571429,309.7142857142857,330.2142857142858,318.6071428571428,,,,,,,,,,,,,,,
15/04/2020,,,,,,32.25,36.07142857142857,35.678571428571416,44.99999999999999,63.89285714285714,70.07142857142857,78.32142857142856,97.28571428571428,177.71428571428572,236.1428571428571,297.32142857142856,339.5714285714286,363.67857142857144,350.4999999999999,355.42857142857133,,,,,,,,,,,,,,
16/04/2020,,,,,,,37.749999999999986,37.35714285714285,47.21428571428571,67.28571428571428,73.89285714285714,82.78571428571428,103.25,190.28571428571428,254.1428571428571,321.78571428571433,369.4285714285714,397.1428571428572,382.392857142857,387.2857142857142,398.0357142857142,,,,,,,,,,,,,
17/04/2020,,,,,,,,39.03571428571428,49.428571428571416,70.67857142857143,77.71428571428571,87.25,109.21428571428572,202.8571428571429,272.1428571428571,346.25,399.2857142857143,430.6071428571429,414.2857142857142,419.1428571428571,431.92857142857144,431.1071428571428,,,,,,,,,,,,
18/04/2020,,,,,,,,,51.64285714285714,74.07142857142857,81.53571428571428,91.7142857142857,115.17857142857142,215.42857142857144,290.1428571428571,370.7142857142858,429.14285714285705,464.07142857142856,446.17857142857133,450.9999999999999,465.82142857142856,464.92857142857144,449.5357142857142,,,,,,,,,,,
19/04/2020,,,,,,,,,,77.46428571428571,85.35714285714285,96.17857142857142,121.14285714285714,228.0,308.1428571428571,395.17857142857144,458.99999999999994,497.53571428571433,478.07142857142844,482.8571428571428,499.71428571428567,498.7499999999999,481.21428571428567,462.5714285714285,,,,,,,,,,
20/04/2020,,,,,,,,,,,89.17857142857142,100.64285714285714,127.10714285714286,240.57142857142856,326.1428571428571,419.6428571428571,488.85714285714283,531.0000000000001,509.96428571428567,514.7142857142856,533.6071428571428,532.5714285714283,512.8928571428571,491.14285714285705,476.64285714285705,,,,,,,,,
21/04/2020,,,,,,,,,,,,105.10714285714283,133.07142857142856,253.1428571428571,344.1428571428571,444.1071428571429,518.7142857142856,564.4642857142857,541.8571428571428,546.5714285714284,567.4999999999999,566.392857142857,544.5714285714284,519.7142857142856,502.7142857142856,475.8928571428571,,,,,,,,
22/04/2020,,,,,,,,,,,,,139.03571428571428,265.7142857142857,362.1428571428571,468.57142857142856,548.5714285714284,597.9285714285714,573.7499999999999,578.4285714285713,601.392857142857,600.2142857142857,576.25,548.2857142857142,528.7857142857142,496.3571428571428,494.46428571428567,,,,,,,
23/04/2020,,,,,,,,,,,,,,278.2857142857143,380.1428571428571,493.03571428571433,578.4285714285713,631.3928571428572,605.642857142857,610.2857142857142,635.2857142857141,634.0357142857141,607.9285714285713,576.8571428571427,554.8571428571427,516.8214285714286,514.3571428571428,516.6071428571429,521.6095238095238,520.8000000000001,520.8000000000001,525.3333333333333,523.0,479.0
