data,yhat_model_1_to_7,yhat_model_1_to_8,yhat_model_1_to_9,yhat_model_1_to_10,yhat_model_1_to_11,yhat_model_1_to_12,yhat_model_1_to_13,yhat_model_1_to_14,yhat_model_1_to_15,yhat_model_1_to_16,yhat_model_1_to_17,yhat_model_1_to_18,yhat_model_1_to_19,yhat_model_1_to_20,yhat_model_1_to_21,yhat_model_1_to_22,yhat_model_1_to_23,yhat_model_1_to_24,yhat_model_1_to_25,yhat_model_1_to_26,yhat_model_1_to_27,yhat_model_1_to_28,yhat_model_1_to_29,yhat_model_1_to_30,yhat_model_1_to_31,yhat_model_1_to_32,yhat_model_1_to_33,yhat_model_1_to_34,yhat_model_1_to_35
13/04/2020,,,,14.330156353333189,24.75609041009347,32.805571320187326,35.49667541185826,42.53709477085259,61.30682870746873,73.71153583354464,77.80760960253377,90.38447953169064,159.93204625606887,201.6210507984471,233.58161034775247,234.17937016704911,230.39031101461643,,,,,,,,,,,,
14/04/2020,,,,,26.826367187626897,36.3480260309256,39.79330235187046,46.71452716364472,67.93289494935657,84.36086464543477,89.38967220652769,102.59683321154583,174.87011178784493,233.14318700869637,273.9561188252251,281.52722141392707,279.64547548657794,278.5497211806088,,,,,,,,,,,
15/04/2020,,,,,,40.29995282383133,44.610006252539975,51.39426827673988,75.45211631243562,96.61678979750253,102.7518933305406,116.70874720818264,192.2437285244366,270.8467725257772,322.685787409417,339.0153637839919,339.5390428116589,338.78489504390507,315.5197504039474,,,,,,,,,,
16/04/2020,,,,,,,50.00973883129141,56.63671742406302,83.98488490288001,110.72168823630159,118.1678826471107,133.0156870388702,212.4499967234817,315.94398140027033,381.49964520907554,408.8155009840674,412.3687540791147,412.0456650376279,382.4906972159482,377.0719212017489,,,,,,,,,
17/04/2020,,,,,,,,62.509536539069956,93.66782098128533,126.95450277297249,135.95330352908695,151.85907615710306,235.95076117120948,369.8846934142059,452.4845291571802,493.5644414140216,500.92862920747126,501.14876005406927,463.67662648516057,456.79910931827146,429.47966618361164,,,,,,,,
18/04/2020,,,,,,,,,104.65596042332787,145.63625854209732,156.47233668701963,173.6334444412697,263.28316734276007,434.4031078612696,538.1591292878169,596.4637076921425,608.61615599099,609.5200144401379,562.0947529274829,553.3836240283763,518.802045659324,476.1673090111486,,,,,,,
19/04/2020,,,,,,,,,,167.13641169353014,180.1451372651051,198.79468858899895,295.07193867350895,511.5734982277826,641.5633570514447,721.4004791356382,739.5626304292532,741.3260844205677,681.4027130580836,670.3897382808017,626.7015269245123,572.940318894609,506.2307283050538,,,,,,
20/04/2020,,,,,,,,,,,207.45643808987862,227.86961736762137,332.0436555569817,603.8769002930366,766.3662076406317,873.0944359859718,898.7916486820425,901.6346476286292,826.0344985337705,812.1353463996909,757.0417409406696,689.3808180505957,605.7183905621406,534.9683306439111,,,,,
21/04/2020,,,,,,,,,,,,261.4669815726127,375.04336243742546,714.280877678086,916.9959435039627,1057.2760526473082,1092.411830993256,1096.6092450932886,1001.3652421571367,983.851307991649,914.4898694263314,829.4858934225728,724.7579969979612,636.5243219198487,562.6026185999926,,,,
22/04/2020,,,,,,,,,,,,,425.0538825772306,846.3349293133813,1098.7972182275919,1280.9030752415758,1327.8511711938652,1333.7462569643696,1213.9109806918389,1191.8744831486467,1104.6837658439363,998.0649727572575,867.1920192566927,757.3592476172397,665.6829596864669,585.6165812282006,,,
23/04/2020,,,,,,,,,,,,,,1004.2846061848843,1318.2207158637088,1552.423361255414,1614.1420023067124,1622.1631232145382,1471.5708185255592,1443.8815825540494,1334.4338338976502,1200.9049192322736,1037.618075795603,901.1329342786344,787.6497338737062,688.9230176828067,609.903089828477,,
24/04/2020,,,,,,,,,,,,,,,1583.0520345002728,1882.0940104541671,1962.2675105987735,1972.9488908229735,1783.9204920131774,1749.1724622975903,1611.9668923444206,1444.9686787946512,1241.5373381095158,1072.1999735217032,931.963323146384,810.4533572082021,713.5543126393201,633.5616097314172,
