data,yhat_model_1_to_7,yhat_model_1_to_8,yhat_model_1_to_9,yhat_model_1_to_10,yhat_model_1_to_11,yhat_model_1_to_12,yhat_model_1_to_13,yhat_model_1_to_14,yhat_model_1_to_15,yhat_model_1_to_16,yhat_model_1_to_17,yhat_model_1_to_18,yhat_model_1_to_19,yhat_model_1_to_20,yhat_model_1_to_21,yhat_model_1_to_22,yhat_model_1_to_23,yhat_model_1_to_24,yhat_model_1_to_25,yhat_model_1_to_26,yhat_model_1_to_27,yhat_model_1_to_28,yhat_model_1_to_29,yhat_model_1_to_30,yhat_model_1_to_31,yhat_model_1_to_32,yhat_model_1_to_33,yhat_model_1_to_34,yhat_model_1_to_35,yhat_model_1_to_36,yhat_model_1_to_37,yhat_model_1_to_38
07/04/2020,,166316.9922881264,87708.46523387071,45278.213297243594,23285.51630954553,12308.871015235294,6686.7906180364635,3796.790512000909,2289.1562113565024,1406.157709145152,876.6683697963097,554.0200937672957,366.07479562015556,245.21894978910686,168.0764207577579,,,,,,,,,,,,,,,,,
08/04/2020,,,156399.93162002866,79291.5660054327,40025.71636632801,20772.124431281656,11081.21228572282,6182.833262641859,3667.3483177530297,2216.3852950791,1359.4485744672863,845.1486571280456,549.8475519604647,362.63129031334415,244.77436014939119,167.8581088258719,,,,,,,,,,,,,,,,
09/04/2020,,,,138856.01886098794,68800.62049476651,35054.48654507655,18363.557756697326,10068.35300309595,5875.284358928105,3493.465735951661,2108.0952504885468,1289.2605533281526,825.8758428991111,536.261381216316,356.47169969722484,240.7448354463479,175.41529665517237,,,,,,,,,,,,,,,
10/04/2020,,,,,118262.10272271367,59157.022239305625,30431.711331623654,16395.67620357211,9412.513704020039,5506.399485398464,3269.0207401731395,1966.7460397043276,1240.472755498164,793.0266269508645,519.1396378586121,345.2801666806106,248.29146358281452,181.92742844848743,,,,,,,,,,,,,,
11/04/2020,,,,,,99831.82254635583,50430.807953514355,26699.321933758292,15079.340643952852,8679.184965452889,5069.266484617128,3000.2391484850773,1863.2009524961773,1172.7326506836127,756.0374745733823,495.2064424640964,351.4439850093787,254.19082248233312,186.85429100457347,,,,,,,,,,,,,
12/04/2020,,,,,,,83572.90075242553,43478.1574649027,24157.89462906733,13680.128342357717,7860.905370304096,4576.816104562082,2798.5441630989544,1734.2442526392313,1101.0383744093358,710.2331507062419,497.4511520331677,355.1579593317897,257.7407999386837,193.41620168427602,,,,,,,,,,,,
13/04/2020,,,,,,,,70801.43013492561,38702.2142870125,21562.613564327166,12189.89639396378,6981.858651353112,4203.43786445724,2564.611061232929,1603.4727678095885,1018.6279601939704,704.116898323134,496.23025270901763,355.51937071333646,263.5847211721016,197.51754101419408,,,,,,,,,,,
14/04/2020,,,,,,,,,62002.977234430575,33986.984046406564,18902.857507598117,10650.71200454938,6313.600518916693,3792.5626020607187,2335.1819308625377,1460.9328222107865,996.6417898076038,693.3378718780539,490.3919867652919,359.20933525923294,265.9238227769924,198.4966945969475,,,,,,,,,,
15/04/2020,,,,,,,,,,53570.27250544885,29312.638139360733,16247.488221759915,9483.083323181743,5608.4648888766515,3400.7903094456797,2095.2936640442786,1410.695950567941,968.7386086520495,676.4309359602189,489.52513622036525,358.02126311023426,263.9773705226949,204.89672266298328,,,,,,,,,
16/04/2020,,,,,,,,,,,45455.07230024521,24785.27946333255,14243.674278244955,8293.832353003465,4952.665390206997,3005.1043222784565,1996.768633726424,1353.5312723522575,933.0470796273664,667.1175703677866,482.01482477386224,351.05900523719737,269.5544940684125,208.1140811917914,,,,,,,,
17/04/2020,,,,,,,,,,,,37809.54136977073,21394.123623145213,12264.9702659554,7212.704176210257,4309.969596503214,2826.324818631899,1891.1674303811642,1287.015135647723,909.137896635151,648.9510966007638,466.8673868297929,354.6158490391732,270.7840857496557,211.8699819133703,,,,,,,
18/04/2020,,,,,,,,,,,,,32134.16121860496,18137.51342228357,10504.061436572556,6181.42863962139,4000.519562202358,2642.3580472721474,1775.267288814462,1238.9595954465926,873.702434311872,620.8789794126164,466.5193983293706,352.3260928591552,272.78619664901447,218.61920758654747,,,,,,
19/04/2020,,,,,,,,,,,,,,26821.866340488108,15297.356437715951,8865.505700488544,5662.532721667379,3691.9290898408954,2448.7466071240424,1688.4356980723337,1176.291938978122,825.6963710703391,613.7355383502781,458.42308408095187,351.21685672612455,278.7899813162744,228.58014640168702,,,,,
20/04/2020,,,,,,,,,,,,,,,22277.965089557412,12715.052766541185,8015.028129571702,5158.400247265799,3377.7223202855985,2300.9750414801947,1583.677315486345,1098.0795288700558,807.4076070212399,596.4693739055571,452.1976623593384,355.5216146850186,288.9718368541681,244.43416710741974,,,,
21/04/2020,,,,,,,,,,,,,,,,18236.135908977813,11344.866171282712,7207.36841458095,4659.121543962021,3135.734542665399,2132.152534994702,1460.3172473199188,1062.1953645182286,776.0859484651553,582.2121630189971,453.3721689405075,365.3192274543737,306.73052824356796,256.75050819754483,,,
22/04/2020,,,,,,,,,,,,,,,,,16058.083186189953,10070.207229660606,6426.642424406163,4273.332367716434,2870.5812655327704,1942.0510142962364,1397.3846451193176,1009.7909897054118,749.6080386587588,578.1542248898926,461.8378711251751,384.9037066705654,319.66713098494705,264.0619363298769,,
23/04/2020,,,,,,,,,,,,,,,,,,14070.19425330776,8864.703884942004,5823.6337535927505,3864.750137141665,2582.70053924987,1838.3471738279557,1313.8723164706498,965.1330688594638,737.280165518707,583.8570849164329,483.00005955421983,398.00145031660134,326.0251239074235,267.4840271494323,
