data,yhat_model_1_to_7,yhat_model_1_to_8,yhat_model_1_to_9,yhat_model_1_to_10,yhat_model_1_to_11,yhat_model_1_to_12,yhat_model_1_to_13,yhat_model_1_to_14,yhat_model_1_to_15,yhat_model_1_to_16,yhat_model_1_to_17,yhat_model_1_to_18,yhat_model_1_to_19,yhat_model_1_to_20,yhat_model_1_to_21,yhat_model_1_to_22,yhat_model_1_to_23,yhat_model_1_to_24,yhat_model_1_to_25,yhat_model_1_to_26,yhat_model_1_to_27,yhat_model_1_to_28,yhat_model_1_to_29,yhat_model_1_to_30,yhat_model_1_to_31,yhat_model_1_to_32,yhat_model_1_to_33,yhat_model_1_to_34,yhat_model_1_to_35,yhat_model_1_to_36,yhat_model_1_to_37,yhat_model_1_to_38,yhat_model_1_to_39,yhat_model_1_to_40,yhat_model_1_to_41,yhat_model_1_to_42
16/03/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/03/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/03/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19/03/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20/03/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21/03/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22/03/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/03/2020,24.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/03/2020,27.21428571428571,27.047619047619055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/03/2020,30.178571428571427,29.988095238095248,29.422222222222224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/03/2020,33.14285714285714,32.92857142857144,32.28888888888889,31.127272727272732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/03/2020,36.10714285714286,35.86904761904763,35.15555555555556,33.85454545454546,32.463636363636375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28/03/2020,39.07142857142857,38.809523809523824,38.022222222222226,36.58181818181819,35.036363636363646,34.33333333333332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29/03/2020,42.03571428571428,41.750000000000014,40.88888888888889,39.30909090909092,37.60909090909092,36.83333333333332,36.549450549450555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30/03/2020,45.0,44.690476190476204,43.75555555555556,42.036363636363646,40.181818181818194,39.33333333333332,39.02197802197803,44.87472527472527,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/03/2020,47.96428571428571,47.630952380952394,46.62222222222223,44.76363636363637,42.75454545454547,41.83333333333332,41.4945054945055,47.4021978021978,48.766666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/04/2020,50.92857142857143,50.571428571428584,49.488888888888894,47.4909090909091,45.32727272727274,44.33333333333332,43.96703296703298,49.92967032967033,51.466666666666654,51.47117647058824,,,,,,,,,,,,,,,,,,,,,,,,,,
02/04/2020,53.89285714285714,53.51190476190478,52.35555555555556,50.21818181818183,47.90000000000001,46.833333333333314,46.43956043956044,52.457142857142856,54.16666666666666,54.31529411764706,53.037254901960786,,,,,,,,,,,,,,,,,,,,,,,,,
03/04/2020,56.85714285714285,56.45238095238097,55.22222222222223,52.94545454545456,50.47272727272729,49.333333333333314,48.91208791208791,54.98461538461538,56.86666666666666,57.15941176470589,55.983333333333334,60.69783281733746,,,,,,,,,,,,,,,,,,,,,,,,
04/04/2020,59.82142857142857,59.39285714285716,58.088888888888896,55.672727272727286,53.04545454545457,51.833333333333314,51.38461538461539,57.512087912087914,59.56666666666666,60.00352941176471,58.92941176470589,63.69886480908152,62.20385964912281,,,,,,,,,,,,,,,,,,,,,,,
