data,yhat_model_1_to_7,yhat_model_1_to_8,yhat_model_1_to_9,yhat_model_1_to_10,yhat_model_1_to_11,yhat_model_1_to_12,yhat_model_1_to_13,yhat_model_1_to_14,yhat_model_1_to_15,yhat_model_1_to_16,yhat_model_1_to_17,yhat_model_1_to_18,yhat_model_1_to_19,yhat_model_1_to_20,yhat_model_1_to_21,yhat_model_1_to_22,yhat_model_1_to_23,yhat_model_1_to_24,yhat_model_1_to_25,yhat_model_1_to_26,yhat_model_1_to_27,yhat_model_1_to_28,yhat_model_1_to_29,yhat_model_1_to_30,yhat_model_1_to_31,yhat_model_1_to_32,yhat_model_1_to_33,yhat_model_1_to_34,yhat_model_1_to_35,yhat_model_1_to_36,yhat_model_1_to_37,yhat_model_1_to_38,yhat_model_1_to_39,yhat_model_1_to_40,yhat_model_1_to_41,yhat_model_1_to_42
05/04/2020,21.956189737813816,24.7249346268633,25.040404664935,26.652938742838874,29.743700737287693,32.830894628905476,38.471558046022885,46.98890916802694,50.420234483319405,54.211766877552385,55.790040622186076,64.30240680788123,65.33205610094271,76.5704213480089,,,,,,,,,,,,,,,,,,,,,,
06/04/2020,21.956189737813816,24.7249346268633,25.040404664935,26.652938742838874,29.743700737287693,32.830894628905476,38.471558046022885,46.98890916802649,50.42023448229656,54.211766228625095,55.789861402562764,64.2867449650123,64.6808038127495,70.00233613215566,77.50989745021532,,,,,,,,,,,,,,,,,,,,,
07/04/2020,,24.7249346268633,25.040404664935,26.652938742838874,29.743700737287693,32.830894628905476,38.471558046022885,46.98890916802649,50.42023448229599,54.211766227648624,55.78986066809107,64.28656982620497,64.66068252062014,69.43996385769553,69.75673837488634,94.45650301323931,,,,,,,,,,,,,,,,,,,,
08/04/2020,,,25.040404664935,26.652938742838874,29.743700737287693,32.830894628905476,38.471558046022885,46.98890916802649,50.42023448229599,54.211766227648084,55.78986066698571,64.28656910871808,64.66045711926901,69.42272148997225,69.08049291295387,87.36656664316651,99.6784433028931,,,,,,,,,,,,,,,,,,,
09/04/2020,,,,26.652938742838874,29.743700737287693,32.830894628905476,38.471558046022885,46.98890916802649,50.42023448229599,54.211766227648084,55.7898606669851,64.28656910763843,64.66045619528015,69.42252887800721,69.05961940992646,86.75790737049954,89.03808657661438,104.88651745032847,,,,,,,,,,,,,,,,,,
10/04/2020,,,,,29.743700737287693,32.830894628905476,38.471558046022885,46.98890916802649,50.42023448229599,54.211766227648084,55.7898606669851,64.28656910763783,64.66045619388942,69.42252808924086,69.05938566082709,86.73922767846446,88.10004717530006,96.09140958351315,114.0633312089821,,,,,,,,,,,,,,,,,
11/04/2020,,,,,,32.830894628905476,38.471558046022885,46.98890916802649,50.42023448229599,54.211766227648084,55.7898606669851,64.28656910763783,64.66045619388865,69.42252808805411,69.05938470273477,86.7390189356594,88.07098700802906,95.34228462025911,103.34572709480518,117.57092958759647,,,,,,,,,,,,,,,,
12/04/2020,,,,,,,38.471558046022885,46.98890916802649,50.42023448229599,54.211766227648084,55.7898606669851,64.28656910763783,64.66045619388865,69.42252808805345,69.05938470129279,86.73901808072297,88.07066115561399,95.31936163327063,102.40923807010013,106.42058919729031,118.77283497056116,,,,,,,,,,,,,,,
13/04/2020,,,,,,,,46.98890916802649,50.42023448229599,54.211766227648084,55.7898606669851,64.28656910763783,64.66045619388865,69.42252808805345,69.05938470129199,86.7390180794366,88.0706598193712,95.31910575112943,102.38031258098582,105.45561041653156,107.62945190529209,133.13926113416102,,,,,,,,,,,,,,
14/04/2020,,,,,,,,,50.42023448229599,54.211766227648084,55.7898606669851,64.28656910763783,64.66045619388865,69.42252808805345,69.05938470129199,86.7390180794359,88.07065981735971,95.31910470354772,102.37998858401245,105.42591111567276,106.66694787748222,121.84263755662964,134.9743139703243,,,,,,,,,,,,,
15/04/2020,,,,,,,,,,54.211766227648084,55.7898606669851,64.28656910763783,64.66045619388865,69.42252808805345,69.05938470129199,86.7390180794359,88.0706598173586,95.31910470197172,102.37998725589273,105.42557888882362,106.63734229348073,120.86595664574912,121.09615999350089,142.57421243342492,,,,,,,,,,,,
16/04/2020,,,,,,,,,,,55.7898606669851,64.28656910763783,64.66045619388865,69.42252808805345,69.05938470129199,86.7390180794359,88.0706598173586,95.31910470197086,102.37998725389376,105.4255775276283,106.63701118193713,120.8359043358744,119.88374601630069,130.5092856649548,154.02384027009984,,,,,,,,,,,
17/04/2020,,,,,,,,,,,,64.28656910763783,64.66045619388865,69.42252808805345,69.05938470129199,86.7390180794359,88.0706598173586,95.31910470197086,102.37998725389265,105.42557752557993,106.63700982540946,120.83556818428207,119.84630489046147,129.47726081577088,139.45498935604192,168.34385721626458,,,,,,,,,,
18/04/2020,,,,,,,,,,,,,64.66045619388865,69.42252808805345,69.05938470129199,86.7390180794359,88.0706598173586,95.31910470197086,102.37998725389265,105.42557752557879,106.63700982336815,120.83556680703985,119.84588554345525,129.44562935790134,138.18276900149746,153.39596100658156,189.51086715290856,,,,,,,,,
19/04/2020,,,,,,,,,,,,,,69.42252808805345,69.05938470129199,86.7390180794359,88.0706598173586,95.31910470197086,102.37998725389265,105.42557752557879,106.63700982336702,120.83556680496734,119.84588382453427,129.44527604950005,138.14348342699336,152.10336157998958,172.58372983656244,197.41360001102206,,,,,,,,
20/04/2020,,,,,,,,,,,,,,,69.05938470129199,86.7390180794359,88.0706598173586,95.31910470197086,102.37998725389265,105.42557752557879,106.63700982336702,120.83556680496619,119.84588382194713,129.44527460272744,138.1430434268891,152.06358997815119,171.11112353494144,178.20457100941988,201.1747707406357,,,,,,,
21/04/2020,,,,,,,,,,,,,,,,86.7390180794359,88.0706598173586,95.31910470197086,102.37998725389265,105.42557752557879,106.63700982336702,120.83556680496619,119.84588382194569,129.4452746005507,138.14304162331507,152.0631451229209,171.0657133394902,176.5336978758412,182.6904971063467,203.3716733606318,,,,,,
22/04/2020,,,,,,,,,,,,,,,,,88.0706598173586,95.31910470197086,102.37998725389265,105.42557752557879,106.63700982336702,120.83556680496619,119.84588382194569,129.4452746005495,138.1430416206005,152.06314330033175,171.06520500387896,176.4821791242758,181.09810622740315,183.96402629719964,205.82473922382306,,,,,
23/04/2020,,,,,,,,,,,,,,,,,,95.31910470197086,102.37998725389265,105.42557752557879,106.63700982336702,120.83556680496619,119.84588382194569,129.4452746005495,138.143041620599,152.06314329758905,171.0652029205884,176.4816024330802,181.04917375625956,182.2824061555506,186.65442766793052,218.91298895338812,,,,
24/04/2020,,,,,,,,,,,,,,,,,,,102.37998725389265,105.42557752557879,106.63700982336702,120.83556680496619,119.84588382194569,129.4452746005495,138.143041620599,152.06314329758754,171.06520291745306,176.48160006969113,181.04862668816867,182.23062194434058,184.99988397071485,199.233695189693,250.8577580837276,,,
25/04/2020,,,,,,,,,,,,,,,,,,,,105.42557752557879,106.63700982336702,120.83556680496619,119.84588382194569,129.4452746005495,138.143041620599,152.06314329758754,171.06520291745133,176.48160006613426,181.04862444718816,182.2300425414821,184.94900663356464,197.53093101506323,229.09618692670946,254.73682469840833,,
26/04/2020,,,,,,,,,,,,,,,,,,,,,106.63700982336702,120.83556680496619,119.84588382194569,129.4452746005495,138.143041620599,152.06314329758754,171.06520291745133,176.4816000661323,181.0486244438161,182.23004016736562,184.9484376773078,197.47852240579894,227.20547936142407,228.75755023742335,275.82051055576363,
27/04/2020,,,,,,,,,,,,,,,,,,,,,,120.83556680496619,119.84588382194569,129.4452746005495,138.143041620599,152.06314329758754,171.06520291745133,176.4816000661323,181.04862444381422,182.23004016379284,184.9484353464478,197.47793612607566,227.14720342775968,226.4916660738533,252.94272011724522,274.5397965813561
