data,yhat_model_1_to_7,yhat_model_1_to_8,yhat_model_1_to_9,yhat_model_1_to_10,yhat_model_1_to_11,yhat_model_1_to_12,yhat_model_1_to_13,yhat_model_1_to_14,yhat_model_1_to_15,yhat_model_1_to_16,yhat_model_1_to_17,yhat_model_1_to_18,yhat_model_1_to_19,yhat_model_1_to_20,yhat_model_1_to_21,yhat_model_1_to_22,yhat_model_1_to_23,yhat_model_1_to_24,yhat_model_1_to_25,yhat_model_1_to_26,yhat_model_1_to_27,yhat_model_1_to_28,yhat_model_1_to_29,yhat_model_1_to_30,yhat_model_1_to_31,yhat_model_1_to_32,yhat_model_1_to_33,yhat_model_1_to_34,yhat_model_1_to_35,yhat_model_1_to_36,yhat_model_1_to_37,yhat_model_1_to_38,yhat_model_1_to_39,yhat_model_1_to_40,yhat_model_1_to_41,yhat_model_1_to_42
15/04/2020,,,,,,,,,,85.65825470567094,86.18047641593486,91.04491697901405,91.37981297304476,91.71198205764539,90.0721896749484,103.48848467347612,106.6837465968386,108.47438745676395,114.81983696544773,114.92899698098685,113.12401012162593,123.40281135466587,122.49412430215395,128.52052083635851,,,,,,,,,,,,
16/04/2020,,,,,,,,,,,88.67533677894988,93.47996998710008,93.93694531054388,94.25717370080825,92.65548410300421,105.99856678557856,109.31055634760611,111.25451245615676,117.65275278828008,117.80089676865464,115.78410980523557,126.31069945501156,125.38353698618458,131.0367515303188,137.83140206616764,,,,,,,,,,,
17/04/2020,,,,,,,,,,,,95.91502299518609,96.49407764804303,96.80191978440085,95.23877853106005,108.50864889768097,111.93736609837359,114.03463745554954,120.48566861111246,120.67279655632245,118.4442094888452,129.21833039636428,128.27294967021516,133.5529822242791,140.66799319399482,148.53821639338818,,,,,,,,,,
18/04/2020,,,,,,,,,,,,,99.05120998554217,99.34666586799348,97.82207295911586,111.01873100978342,114.56417584914108,116.81476245494235,123.31858443394484,123.54469634399027,121.10430917245486,132.12596133771703,131.16236235424577,136.0692129182394,143.50458432182202,151.8708339202676,171.07455656177254,,,,,,,,,
19/04/2020,,,,,,,,,,,,,,101.89141195158611,100.40536738717167,113.52831624723449,117.19098559990856,119.59488745433516,126.15150025677718,126.41659613165808,123.76440885606448,135.0335922790698,134.0517750382764,138.5854436121997,146.3411754496492,155.203451447147,174.15808372109433,182.06393451362112,,,,,,,,
20/04/2020,,,,,,,,,,,,,,,102.9886618152275,116.03714505416559,119.81779535067606,122.37501245372796,128.98441607960956,129.28849591932587,126.42450853967412,137.94122322042256,136.94118772230703,141.10167430616,149.17776657747638,158.5360689740264,177.24161088041612,184.700416204051,180.31888759158315,,,,,,,
21/04/2020,,,,,,,,,,,,,,,,118.54597386109668,122.44460510144356,125.15513745312076,131.81680800933734,132.1603957069937,129.0846082232838,140.8488541617753,139.83060040633762,143.6179050001203,152.01435770530358,161.86868650090582,180.32513803973794,187.3368978944809,183.6326558609937,184.43844758859098,,,,,,
22/04/2020,,,,,,,,,,,,,,,,,125.07141485221103,127.93526245251357,134.64905375049014,135.0322954946615,131.7447079068934,143.75648510312809,142.72001309036824,146.1341356940806,154.8509488331308,165.20130402778523,183.4086651990597,189.97337958491076,186.94572726126376,187.42240994048967,183.01142089508264,,,,,
23/04/2020,,,,,,,,,,,,,,,,,,130.71538745190637,137.48129949164297,137.90419528232928,134.40480759050305,146.66411604448083,145.60942577439886,148.65036638804088,157.68753996095796,168.53392155466463,186.4921923583815,192.60986127534062,190.2583451677698,190.40637229238837,186.4048341239215,197.13215261926322,,,,
24/04/2020,,,,,,,,,,,,,,,,,,,140.31354523279578,140.77609506999713,137.0649072741127,149.5717469858336,148.49883845842947,151.1665970820012,160.52413108878517,171.86653908154403,189.57571951770325,195.2463429657705,193.57096307427588,193.39033464428707,189.79824735276034,200.32030756249176,229.71241697511493,,,
25/04/2020,,,,,,,,,,,,,,,,,,,,143.6479948576649,139.72500695772234,152.47937792718633,151.3882511424601,153.68282777596147,163.36072221661234,175.19915660842344,192.65924667702507,197.8828246562004,196.88358098078191,196.3742969961858,193.19166058159917,203.5084625057203,232.78813463339299,233.5474722906667,,
26/04/2020,,,,,,,,,,,,,,,,,,,,,142.385106641332,155.3870088685391,154.2776638264907,156.19905846992177,166.19731334443952,178.53177413530284,195.74259177717192,200.5193063466303,200.19619888728795,199.35825934808452,196.585073810438,206.69661744894884,235.863852291671,236.6785034635788,250.9839042443442,
27/04/2020,,,,,,,,,,,,,,,,,,,,,,158.29463980989183,157.16707651052133,158.71528916388206,169.03390447226673,181.86439166218224,198.82568531786706,203.15578803706018,203.50881679379398,202.3422216999832,199.9784870392768,209.88477239217735,238.93956994994906,239.80953463649087,254.37559795955409,251.18422495858692
