data,yhat_model_1_to_7,yhat_model_1_to_8,yhat_model_1_to_9,yhat_model_1_to_10,yhat_model_1_to_11,yhat_model_1_to_12,yhat_model_1_to_13,yhat_model_1_to_14,yhat_model_1_to_15,yhat_model_1_to_16,yhat_model_1_to_17,yhat_model_1_to_18,yhat_model_1_to_19,yhat_model_1_to_20,yhat_model_1_to_21,yhat_model_1_to_22,yhat_model_1_to_23,yhat_model_1_to_24,yhat_model_1_to_25,yhat_model_1_to_26,yhat_model_1_to_27,yhat_model_1_to_28,yhat_model_1_to_29,yhat_model_1_to_30,yhat_model_1_to_31,yhat_model_1_to_32,yhat_model_1_to_33,yhat_model_1_to_34,yhat_model_1_to_35,yhat_model_1_to_36,yhat_model_1_to_37,yhat_model_1_to_38,yhat_model_1_to_39,yhat_model_1_to_40,yhat_model_1_to_41,yhat_model_1_to_42,yhat_model_1_to_43,yhat_model_1_to_44,yhat_model_1_to_45,yhat_model_1_to_46
12/03/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13/03/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/03/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/03/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/03/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/03/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/03/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19/03/2020,25.068190094749916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20/03/2020,26.273021403468043,34.62727880154465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21/03/2020,27.474554429884154,36.402258979880116,46.7062073928908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22/03/2020,28.67608745630026,38.17718185637196,48.76787111439104,53.78145472588774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/03/2020,29.877620482716367,39.95153792102132,50.82841847162038,56.209310498732705,59.910433392150836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/03/2020,31.079153509132475,41.72589398567068,52.888466750677,58.63716627157767,62.52396794927949,68.95257264135131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/03/2020,32.28068653554858,43.500250050320034,54.94825283283175,61.06376796042218,65.13614331867501,72.0351512399937,89.18448808337767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/03/2020,33.48144271121311,45.2746061149694,57.00737339507802,63.490143832496756,67.747956150932,75.1178181569637,91.66872067143206,111.97842920279196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/03/2020,34.68193496338382,47.048962179618755,59.0664939573243,65.91651970457131,70.35976898318897,78.2004917559691,94.15168477728471,115.0457352668949,129.70260027156746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28/03/2020,35.882427215554515,48.82331824426812,61.12561451957057,68.34289557664589,72.97158181544594,81.28316535497453,96.63356589582715,118.11215267134149,133.35025303805168,148.85182030093787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29/03/2020,37.08291946772522,50.597674308917476,63.18473508181683,70.76925837205673,75.58339464770292,84.36583895397992,99.11538209792063,121.17792784392294,136.9979058045359,151.68145169857013,163.0124748185106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30/03/2020,38.283411719895916,52.372030373566844,65.2438556440631,73.19449835756426,78.19520747995989,87.44851255298533,101.59632422578788,124.24255796604521,140.6455585710201,154.5107989825923,166.65155746503018,170.7611090375034,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/03/2020,39.483903972066614,54.14570924601682,67.30297620630938,75.6197383430718,80.80702031221686,90.53118615199074,104.07726635365513,127.30718808816746,144.2932113375043,157.33927834022973,170.29064011154975,174.40997852603036,197.69358311088249,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/04/2020,40.68439622423732,55.91898475615244,69.36209676855566,78.04497832857932,83.41883314447384,93.61385975099614,106.55820848152239,130.37181821028975,147.9408641039885,160.16775769786722,173.92972275806935,178.05884801455736,201.59344152094806,252.43908639158082,,,,,,,,,,,,,,,,,,,,,,,,,,
02/04/2020,41.88488847640802,57.692260266288045,71.42121733080192,80.47021831408685,86.0306459767308,96.69653335000154,109.03915060938964,133.43644833241203,151.5885168704727,162.99623705550465,177.56880540458894,181.70771750308435,205.49329993101364,256.0102564082443,284.33264982679043,,,,,,,,,,,,,,,,,,,,,,,,,
03/04/2020,,59.465535776423664,73.4803378930482,82.8954582995944,88.64245880898778,99.77920694900695,111.52009364377521,136.4993882140021,155.23616963695693,165.82471641314214,181.2078880511085,185.3560951750024,209.3931583410792,259.58142642490776,288.1429726168461,340.3759399592128,,,,,,,,,,,,,,,,,,,,,,,,
04/04/2020,,,75.53945845529447,85.32069828510191,91.25427164124474,102.86188054801235,114.00105632733874,139.56229660772624,158.88382240344112,168.65319577077958,184.84697069762808,189.00382784471955,213.29301675114476,263.15259644157123,291.95318971452133,344.57370207472474,452.42798252938655,,,,,,,,,,,,,,,,,,,,,,,
05/04/2020,,,,87.74593827060946,93.86608447350172,105.94455414701775,116.48201901090229,142.62520500145035,162.5305474134679,171.48167512841707,188.48605334414765,192.65126917487132,217.19287516121034,266.72376645823476,295.76291453580495,348.77146419023666,456.5751076245141,503.1591821204899,,,,,,,,,,,,,,,,,,,,,,
06/04/2020,,,,,96.47789730575869,109.02722774602319,118.96298169446581,145.68811339517447,166.1768596203847,174.3101544860545,192.12482098516526,196.29871050502305,221.09273357127591,270.29493647489824,299.57263935708863,352.9692263057485,460.72223271964157,507.35173778943334,524.2701766953672,,,,,,,,,,,,,,,,,,,,,
07/04/2020,,,,,,112.10990134502859,121.44394437802936,148.7510217888986,169.8231718273015,177.138633843692,195.76322688639442,199.94615183517482,224.99219024292205,273.8661064915617,303.38236417837226,357.1669884212605,464.86935781476905,511.54425212978975,528.82577920727,580.6666340064621,,,,,,,,,,,,,,,,,,,,
08/04/2020,,,,,,,123.92490706159288,151.81393018262273,173.46948403421828,179.96711320132943,199.40163278762356,203.59359316532658,228.8902677497547,277.4372765082252,307.19208899965594,361.36475053677236,469.0164829098966,515.736758699365,533.3813817191726,584.6499437893624,624.0161189662958,,,,,,,,,,,,,,,,,,,
09/04/2020,,,,,,,,154.87683857634684,177.11579624113506,182.7955925589669,203.04003868885275,207.24103449547835,232.78796394983178,281.0084465248887,311.00181382093956,365.56251265228434,473.1636080050241,519.9292652689403,537.9369842310754,588.6332535722627,627.8192076001409,698.5673876327016,,,,,,,,,,,,,,,,,,
10/04/2020,,,,,,,,,180.76210844805183,185.62407191660435,206.6784445900819,210.88833349192993,236.68537382288054,284.5796165415521,314.81153864222324,369.7602747677962,477.3107331001516,524.1217718385155,542.4925867429781,592.6165633551631,631.622296233986,703.8163302809969,745.6010430691987,,,,,,,,,,,,,,,,,
11/04/2020,,,,,,,,,,188.45255127424178,210.31685049131104,214.53532345500375,240.58278369592927,288.15078655821566,318.62126346350686,373.9580368833081,481.4578581952791,528.3142784080908,547.0481892548808,596.5998731380633,635.4253848678311,709.0652729292921,749.6551643651969,785.1386476023434,,,,,,,,,,,,,,,,
12/04/2020,,,,,,,,,,,213.9552563925402,218.18231341807757,244.47933910049653,291.72195657487913,322.4309882847905,378.15579899882005,485.6049832904066,532.506784977666,551.6031741245586,600.5831829209636,639.2284735016763,714.3142155775873,753.709285661195,789.1058119594051,855.770027208383,,,,,,,,,,,,,,,
13/04/2020,,,,,,,,,,,,221.82930338115136,248.37577997694967,295.29312659154266,326.24071310607417,382.35356111433197,489.7521083855341,536.6992915472413,556.1581466031482,604.5664927038639,643.0315621355213,719.5631582258825,757.7634069571932,793.0729763164666,860.1777033997081,875.510075410289,,,,,,,,,,,,,,
14/04/2020,,,,,,,,,,,,,252.27222085340287,298.86429660820613,330.0504379273578,386.55122930522987,493.89923348066156,540.891063251228,560.7131190817379,608.5498024867643,646.8346507693664,724.8121008741778,761.8175282531913,797.0401406735282,864.5852356451492,880.0722645525126,918.9543097044316,,,,,,,,,,,,,
15/04/2020,,,,,,,,,,,,,,302.4354666248696,333.8601627486414,390.74861071526277,498.0463585757891,545.0819761103289,565.2680915603275,612.5331122696646,650.6377394032115,730.0610435224729,765.8716495491894,801.0073050305897,868.9925347274047,884.6339568122019,923.178644712161,932.9687808160427,,,,,,,,,,,,
16/04/2020,,,,,,,,,,,,,,,337.6698875699251,394.94599212529573,502.1934836709166,549.2724320578504,569.8230640389172,616.5164220525648,654.4408280370566,735.3099861707682,769.9257708451876,804.9744693876512,873.3998338096603,889.195649071891,927.4029797198906,937.0984347420138,964.6684841694287,,,,,,,,,,,
17/04/2020,,,,,,,,,,,,,,,,399.14337353532864,506.3406087660441,553.4626145380767,574.3777208196195,620.4997318354652,658.2439166709017,740.5589288190633,773.9798921411857,808.9416337447128,877.807132891916,893.7573413315803,931.62731472762,941.2280886679847,969.1135850776143,1010.0239493106915,,,,,,,,,,
18/04/2020,,,,,,,,,,,,,,,,,510.4877338611716,557.6523182476942,578.93212613939,624.4830416183655,662.0470053047468,745.8078714673586,778.0340134371838,812.9087981017743,882.2144319741716,898.3190335912695,935.8516497353496,945.3576897079197,973.5586859857999,1015.0056649546373,1105.2071700376089,,,,,,,,,
19/04/2020,,,,,,,,,,,,,,,,,,561.8413405584436,583.4865314591606,628.4663514012658,665.850093938592,751.0568141156538,782.088134733182,816.8759624588359,886.6217310564273,902.8807258509588,940.0759847430791,949.4870948809322,978.0037868939856,1019.9873805985832,1108.7985846574984,1153.9116234977225,,,,,,,,
20/04/2020,,,,,,,,,,,,,,,,,,,588.0409367789312,632.4496611841661,669.653182572437,756.3057567639489,786.1422560291801,820.8431268158974,891.0290301386829,907.4424181106481,944.3003197508085,953.6165000539448,982.4488878021713,1024.969096242529,1112.3899992773881,1157.6330915541944,1174.2154856603415,,,,,,,
21/04/2020,,,,,,,,,,,,,,,,,,,,636.4329709670665,673.4562712062822,761.5546994122442,790.196346298794,824.8102911729591,895.4363292209384,912.0041103703372,948.5246547585381,957.7459052269573,986.893988710357,1029.9508118864749,1115.9814138972777,1161.3545596106662,1178.2892714188079,1194.9394169422137,,,,,,
22/04/2020,,,,,,,,,,,,,,,,,,,,,677.2593598401272,766.8036420605395,794.250267575569,828.7774555300206,899.8436283031941,916.5658026300265,952.7489897662675,961.87531039997,991.3390896185426,1034.9325275304207,1119.5728285171672,1165.076027667138,1182.3630571772744,1198.8917491465775,1237.4953247209876,,,,,
23/04/2020,,,,,,,,,,,,,,,,,,,,,,772.0525847088346,798.304188852344,832.7446198870821,904.2509273854497,921.1274948897158,956.9733247739971,966.0047155729826,995.7841905267284,1039.9142431743667,1123.164243137057,1168.79749572361,1186.4368429357407,1202.844081350941,1241.8273163422607,1260.8937627930143,,,,
24/04/2020,,,,,,,,,,,,,,,,,,,,,,,802.358110129119,836.7117842441437,908.6582264677054,925.689187149405,961.1976597817265,970.1341207459952,1000.2292914349141,1044.8959588183125,1126.7556577569467,1172.518963780082,1190.510628694207,1206.7964135553045,1246.1593079635336,1265.0637020009185,1296.215829916319,,,
25/04/2020,,,,,,,,,,,,,,,,,,,,,,,,840.6789486012052,913.065525549961,930.2508794090943,965.421994789456,974.2635259190079,1004.6743923430997,1049.8776744622583,1130.3470723768362,1176.2404318365539,1194.5844144526734,1210.748745759668,1250.4912995848067,1269.2336412088225,1301.2761298837609,1334.8478300086074,,
