data,yhat_model_1_to_7,yhat_model_2_to_8,yhat_model_3_to_9,yhat_model_4_to_10,yhat_model_5_to_11,yhat_model_6_to_12,yhat_model_7_to_13,yhat_model_8_to_14,yhat_model_9_to_15,yhat_model_10_to_16,yhat_model_11_to_17,yhat_model_12_to_18,yhat_model_13_to_19,yhat_model_14_to_20,yhat_model_15_to_21,yhat_model_16_to_22,yhat_model_17_to_23,yhat_model_18_to_24,yhat_model_19_to_25,yhat_model_20_to_26,yhat_model_21_to_27,yhat_model_22_to_28,yhat_model_23_to_29,yhat_model_24_to_30,yhat_model_25_to_31,yhat_model_26_to_32,yhat_model_27_to_33,yhat_model_28_to_34,yhat_model_29_to_35,yhat_model_30_to_36,yhat_model_31_to_37,yhat_model_32_to_38,yhat_model_33_to_39,yhat_model_34_to_40,yhat_model_35_to_41,yhat_model_36_to_42,yhat_model_37_to_43,yhat_model_38_to_44,yhat_model_39_to_45,yhat_model_40_to_46,yhat_model_41_to_46,yhat_model_42_to_46,yhat_model_43_to_46,yhat_model_44_to_46,yhat_model_45_to_46,yhat_model_46_to_46
12/03/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13/03/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/03/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/03/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/03/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/03/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/03/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19/03/2020,27.10651535622895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20/03/2020,24.84897671304893,26.91346279950489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21/03/2020,24.645513958766603,23.765739543943752,26.695741534199055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22/03/2020,24.6391638234605,23.489418163588017,22.549152671301446,26.374813077508954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/03/2020,24.63909243086056,23.480872943220465,22.185806874506643,20.757196227659627,26.34728221116496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/03/2020,24.639092137815226,23.48077719018195,22.174575556024756,20.264293224759168,20.596356931816864,26.12806414191294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/03/2020,24.639092137373943,23.48077679762056,22.174449721832126,20.24904997897677,20.09916139285333,19.375491015009313,25.881822883887505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/03/2020,24.639092137373698,23.48077679702968,22.174449205971207,20.248879166403405,20.083865054568854,18.786757615317025,17.999042456751436,25.34271001593069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/03/2020,24.639092137373698,23.480776797029353,22.174449205194755,20.248878466108383,20.083693968977403,18.76858912676147,17.31235881487721,14.991532448796308,24.80798665363832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28/03/2020,24.639092137373698,23.480776797029353,22.174449205194325,20.2488784650543,20.08369326804512,18.768385686568568,17.291175441703462,14.084609355815894,12.001813386560343,24.521184698110773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29/03/2020,24.639092137373698,23.480776797029353,22.174449205194325,20.248878465053718,20.083693266990345,18.7683848527333,17.290938276798126,14.056575475298908,10.882862290020672,10.392674305586272,24.16255875635528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30/03/2020,24.639092137373698,23.480776797029353,22.174449205194325,20.248878465053718,20.083693266989762,18.768384851478334,17.290937304788738,14.056261385149341,10.8483085099168,9.165357080181945,8.38982517625807,23.776546498473333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/03/2020,24.639092137373698,23.480776797029353,22.174449205194325,20.248878465053718,20.083693266989762,18.76838485147764,17.290937303325848,14.056260097523298,10.847921510529792,9.127533242486665,7.018120578585564,6.2323513025214226,23.824310335839066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/04/2020,24.639092137373698,23.480776797029353,22.174449205194325,20.248878465053718,20.083693266989762,18.76838485147764,17.290937303325038,14.05626009558521,10.847919924218784,9.127109925992237,6.9758278926045545,4.70683938989578,6.489531102495627,24.707526535006103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/04/2020,24.639092137373698,23.480776797029353,22.174449205194325,20.248878465053718,20.083693266989762,18.76838485147764,17.290937303325038,14.056260095584138,10.847919921831243,9.127108191276736,6.9753544811759305,4.659807597849982,4.99242532011464,2.048833612768166,30.822609531461815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/04/2020,,23.480776797029353,22.174449205194325,20.248878465053718,20.083693266989762,18.76838485147764,17.290937303325038,14.056260095584138,10.847919921829922,9.127108188666085,6.97535254105314,4.659281151537562,4.946379098569833,0.062122519478030644,2.549246354771129,31.49269218412548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04/04/2020,,,22.174449205194325,20.248878465053718,20.083693266989762,18.76838485147764,17.290937303325038,14.056260095584138,10.847919921829922,9.127108188664641,6.975352538133294,4.659278994088707,4.945864127966175,0.000691187772315299,0.07721376623330067,2.5794699562614745,42.058361825711195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/04/2020,,,,20.248878465053718,20.083693266989762,18.76838485147764,17.290937303325038,14.056260095584138,10.847919921829922,9.127108188664641,6.975352538131679,4.659278990841802,4.9458620182109065,2.8263526023102326e-06,0.0008587507981139004,0.07785218973391282,3.490779441570306,55.99718503226653,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/04/2020,,,,,20.083693266989762,18.76838485147764,17.290937303325038,14.056260095584138,10.847919921829922,9.127108188664641,6.975352538131679,4.659278990840005,4.945862015036146,4.250152563551816e-09,3.511013373839282e-06,0.0008647238537703894,0.10587742419947711,4.644287422045891,52.758917434175,,,,,,,,,,,,,,,,,,,,,,,,,,,
07/04/2020,,,,,,18.76838485147764,17.290937303325038,14.056260095584138,10.847919921829922,9.127108188664641,6.975352538131679,4.659278990840005,4.945862015034389,2.3508770351233094e-12,5.279425459177709e-09,3.53374215640532e-06,0.00117814991263136,0.1408125949734228,4.300472511403718,58.16989731303297,,,,,,,,,,,,,,,,,,,,,,,,,,
08/04/2020,,,,,,,17.290937303325038,14.056260095584138,10.847919921829922,9.127108188664641,6.975352538131679,4.659278990840005,4.945862015034389,4.783429029278742e-16,2.920136908995915e-12,5.312666847064543e-09,4.81780495283364e-06,0.0015666600529434076,0.12955766638361507,4.786527913482667,65.06019053246688,,,,,,,,,,,,,,,,,,,,,,,,,
09/04/2020,,,,,,,,14.056260095584138,10.847919921829922,9.127108188664641,6.975352538131679,4.659278990840005,4.945862015034389,3.580522131990778e-20,5.94168166425172e-16,2.9383329985475167e-12,7.244928995438994e-09,6.406180334022459e-06,0.0014380537340443705,0.1447287221193678,5.354734764673389,67.1904022519332,,,,,,,,,,,,,,,,,,,,,,,,
10/04/2020,,,,,,,,,10.847919921829922,9.127108188664641,6.975352538131679,4.659278990840005,4.945862015034389,9.859525102535749e-25,4.447492353823874e-20,5.97856333313812e-16,4.007393646841326e-12,9.633299218603856e-09,5.8752153030704065e-06,0.0016086478870321814,0.1619088690720352,5.508036154234172,81.6618435294018,,,,,,,,,,,,,,,,,,,,,,,
11/04/2020,,,,,,,,,,9.127108188664641,6.975352538131679,4.659278990840005,4.945862015034389,9.987805549230258e-30,1.2246850152179526e-24,4.4750599617649154e-20,8.154030620305738e-16,5.328433945325175e-12,8.832048734322789e-09,6.575513550508193e-06,0.001799579769116617,0.1663004168360306,6.750633098869367,77.03456244772678,,,,,,,,,,,,,,,,,,,,,,
12/04/2020,,,,,,,,,,,6.975352538131679,4.659278990840005,4.945862015034389,3.72211068871856e-35,1.2406187010335477e-29,1.2322722052871539e-24,6.103510569325464e-20,1.0841982203442203e-15,4.8846690545574266e-12,9.886634371011264e-09,7.355918956858809e-06,0.001847396568932555,0.20445134090794864,6.281176430296956,87.07166135677295,,,,,,,,,,,,,,,,,,,,,
13/04/2020,,,,,,,,,,,,4.659278990840005,4.945862015034389,5.102862460527346e-41,4.6233574241241315e-35,1.2483031234402867e-29,1.680697131362967e-24,8.115505953627922e-20,9.938607565763545e-16,5.468296204864828e-12,1.1059986230747126e-08,7.54988017887499e-06,0.00227381069759942,0.18925731666528053,7.176183326528988,94.79650395142235,,,,,,,,,,,,,,,,,,,,
14/04/2020,,,,,,,,,,,,,4.945862015034389,2.5736169382978434e-47,6.338434781350752e-41,4.6519925830075357e-35,1.7025645468921918e-29,2.234730683824385e-24,7.439188639797341e-20,1.1126368024169202e-15,6.117270846181576e-12,1.1350790654495482e-08,9.296456376651787e-06,0.002100827921722978,0.2171120515868008,7.796904310710181,90.79104776693833,,,,,,,,,,,,,,,,,,,
15/04/2020,,,,,,,,,,,,,,4.7750667635402846e-54,3.196774935366814e-47,6.377691394710372e-41,6.3448711636591e-35,2.2638062662501113e-29,2.0484842600552296e-24,8.328321732725358e-20,1.244683514768405e-15,6.2779465655806015e-12,1.3978832769644986e-08,8.58319368362893e-06,0.0024137068582153758,0.23569437562266526,7.414731747639447,101.83756704065728,,,,,,,,,,,,,,,,,,
16/04/2020,,,,,,,,,,,,,,,5.93126871869615e-54,3.216573727694492e-47,8.698560586545451e-41,8.436425144628153e-35,2.0751321818008203e-29,2.293327304245035e-24,9.316718014826235e-20,1.277363691583354e-15,7.731917569453843e-12,1.2902985502231717e-08,9.867063284055427e-06,0.0026194560619976436,0.22355993506903732,8.392180007695512,95.8419302118317,,,,,,,,,,,,,,,,,
17/04/2020,,,,,,,,,,,,,,,,5.968003098062416e-54,4.38709903587341e-47,1.156599589827665e-40,7.733295806715293e-35,2.3231632202805944e-29,2.5654967966701324e-24,9.561301387596474e-20,1.5732338908018168e-15,7.1361708016191975e-12,1.4836090623224969e-08,1.0706876859769035e-05,0.002482226736648651,0.2538891264452158,7.819793752084041,106.60140185680497,,,,,,,,,,,,,,,,
18/04/2020,,,,,,,,,,,,,,,,,8.139785887675632e-54,5.833283402831713e-47,1.0602031084158074e-40,8.657625223631218e-35,2.598873557037996e-29,2.632842956294748e-24,1.177603509619024e-19,1.4519649308920147e-15,8.205928572501421e-12,1.6098123728782928e-08,1.0142401286000542e-05,0.0028225168520386395,0.23568557711857138,8.78226024760004,108.91530672472338,,,,,,,,,,,,,,,
19/04/2020,,,,,,,,,,,,,,,,,,1.0823023918606337e-53,5.3471093972863e-47,1.1869250793741263e-40,9.685102152808083e-35,2.667094573718383e-29,3.2427112136601626e-24,1.0868167862116666e-19,1.6696707918080538e-15,8.903822079531723e-12,1.524744978339954e-08,1.153816859161294e-05,0.0026164959243849925,0.26566562119938636,8.931438517263507,122.56199811103986,,,,,,,,,,,,,,
20/04/2020,,,,,,,,,,,,,,,,,,,9.920980455212617e-54,5.986229047677704e-47,1.327787969046455e-40,9.939336475285785e-35,3.284900266996728e-29,2.992701933383211e-24,1.2497857220827971e-19,1.8116612621327144e-15,8.432916755979261e-12,1.7348715056395858e-08,1.0690475061900695e-05,0.002953341734593981,0.2696968523919603,10.099792913546684,121.00034790388315,,,,,,,,,,,,,
