data,yhat_model_1_to_7,yhat_model_2_to_8,yhat_model_3_to_9,yhat_model_4_to_10,yhat_model_5_to_11,yhat_model_6_to_12,yhat_model_7_to_13,yhat_model_8_to_14,yhat_model_9_to_15,yhat_model_10_to_16,yhat_model_11_to_17,yhat_model_12_to_18,yhat_model_13_to_19,yhat_model_14_to_20,yhat_model_15_to_21,yhat_model_16_to_22,yhat_model_17_to_23,yhat_model_18_to_24,yhat_model_19_to_25,yhat_model_20_to_26,yhat_model_21_to_27,yhat_model_22_to_28,yhat_model_23_to_29,yhat_model_24_to_30,yhat_model_25_to_31,yhat_model_26_to_32,yhat_model_27_to_33,yhat_model_28_to_34,yhat_model_29_to_35,yhat_model_30_to_36,yhat_model_31_to_37,yhat_model_32_to_38,yhat_model_33_to_39,yhat_model_34_to_40,yhat_model_35_to_41,yhat_model_36_to_42,yhat_model_37_to_43,yhat_model_38_to_44,yhat_model_39_to_45,yhat_model_40_to_46,yhat_model_41_to_47,yhat_model_42_to_47,yhat_model_43_to_47,yhat_model_44_to_47,yhat_model_45_to_47,yhat_model_46_to_47,yhat_model_47_to_47
28/03/2020,5.499999999999999,13.714285714285714,21.964285714285715,34.57142857142857,54.99999999999997,70.78571428571428,97.78571428571425,167.99999999999997,216.99999999999994,247.07142857142856,259.4642857142857,270.42857142857144,247.39285714285714,244.28571428571422,261.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29/03/2020,,14.357142857142856,23.071428571428573,36.42857142857143,58.14285714285711,75.03571428571426,103.99999999999997,179.57142857142858,232.85714285714283,265.9642857142857,279.92857142857144,292.35714285714283,266.42857142857144,262.21428571428567,282.07142857142856,298.39285714285717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30/03/2020,,,24.17857142857143,38.28571428571429,61.28571428571426,79.28571428571426,110.2142857142857,191.14285714285714,248.71428571428567,284.85714285714283,300.3928571428571,314.2857142857143,285.46428571428567,280.1428571428571,302.8928571428571,322.0714285714285,336.3571428571428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/03/2020,,,,40.14285714285714,64.4285714285714,83.53571428571426,116.42857142857139,202.7142857142857,264.57142857142856,303.75,320.8571428571429,336.2142857142857,304.5,298.0714285714285,323.71428571428567,345.74999999999994,362.71428571428567,368.3571428571428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/04/2020,,,,,67.57142857142854,87.78571428571426,122.64285714285711,214.2857142857143,280.4285714285714,322.6428571428571,341.32142857142856,358.14285714285717,323.5357142857142,315.99999999999994,344.53571428571433,369.4285714285714,389.07142857142856,396.0,397.39285714285717,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/04/2020,,,,,,92.03571428571426,128.85714285714283,225.85714285714286,296.2857142857142,341.5357142857143,361.7857142857142,380.0714285714286,342.57142857142856,333.9285714285714,365.3571428571429,393.10714285714283,415.42857142857133,423.6428571428571,425.9285714285714,411.32142857142856,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/04/2020,,,,,,,135.07142857142853,237.42857142857142,312.1428571428571,360.4285714285714,382.25,401.99999999999994,361.6071428571428,351.85714285714283,386.17857142857144,416.7857142857143,441.7857142857142,451.2857142857142,454.4642857142856,437.07142857142856,423.4642857142857,,,,,,,,,,,,,,,,,,,,,,,,,,
04/04/2020,,,,,,,,248.99999999999997,327.99999999999994,379.3214285714285,402.71428571428567,423.9285714285714,380.6428571428571,369.78571428571416,407.0,440.4642857142856,468.1428571428571,478.92857142857133,482.99999999999994,462.82142857142856,446.7857142857143,444.1071428571429,,,,,,,,,,,,,,,,,,,,,,,,,
05/04/2020,,,,,,,,,343.85714285714283,398.2142857142857,423.17857142857144,445.85714285714283,399.67857142857133,387.7142857142856,427.82142857142856,464.14285714285705,494.4999999999999,506.57142857142856,511.5357142857143,488.57142857142856,470.10714285714283,466.6428571428571,486.4642857142857,,,,,,,,,,,,,,,,,,,,,,,,
06/04/2020,,,,,,,,,,417.10714285714283,443.6428571428571,467.7857142857143,418.71428571428567,405.64285714285705,448.6428571428571,487.8214285714285,520.8571428571428,534.2142857142857,540.0714285714284,514.3214285714286,493.4285714285714,489.17857142857144,511.9285714285714,520.25,,,,,,,,,,,,,,,,,,,,,,,
