data,yhat_model_1_to_7,yhat_model_2_to_8,yhat_model_3_to_9,yhat_model_4_to_10,yhat_model_5_to_11,yhat_model_6_to_12,yhat_model_7_to_13,yhat_model_8_to_14,yhat_model_9_to_15,yhat_model_10_to_16,yhat_model_11_to_17,yhat_model_12_to_18,yhat_model_13_to_19,yhat_model_14_to_20,yhat_model_15_to_21,yhat_model_16_to_22,yhat_model_17_to_23,yhat_model_18_to_24,yhat_model_19_to_25,yhat_model_20_to_26,yhat_model_21_to_27,yhat_model_22_to_28,yhat_model_23_to_29,yhat_model_24_to_30,yhat_model_25_to_31,yhat_model_26_to_32,yhat_model_27_to_33,yhat_model_28_to_34,yhat_model_29_to_35,yhat_model_30_to_36,yhat_model_31_to_37,yhat_model_32_to_38,yhat_model_33_to_39,yhat_model_34_to_40,yhat_model_35_to_41,yhat_model_36_to_42,yhat_model_37_to_43,yhat_model_38_to_44,yhat_model_39_to_45,yhat_model_40_to_46,yhat_model_41_to_47,yhat_model_42_to_48,yhat_model_43_to_49,yhat_model_44_to_50,yhat_model_45_to_51,yhat_model_46_to_51,yhat_model_47_to_51,yhat_model_48_to_51,yhat_model_49_to_51,yhat_model_50_to_51,yhat_model_51_to_51
11/04/2020,,,,,,,,,,,,,,,158.56611328944564,161.43388671055436,200.0,230.0,260.0,289.00000000000006,312.000000000014,332.0000000016192,355.0000001141543,370.0000048992577,402.0001283074427,454.0020586474385,468.02036938867474,473.12564041832906,492.4914659971654,,,,,,,,,,,,,,,,,,,,,,
12/04/2020,,,,,,,,,,,,,,,,161.43388671055436,200.0,230.0,260.0,289.0,312.00000000000006,332.000000000014,355.0000000016192,370.0000001141543,402.0000048992577,454.0001283074427,468.0020586474385,473.02036938867474,492.12564041832906,509.4914659971654,,,,,,,,,,,,,,,,,,,,,
13/04/2020,,,,,,,,,,,,,,,,,200.0,230.0,260.0,289.0,312.0,332.00000000000006,355.000000000014,370.0000000016192,402.0000001141543,454.0000048992577,468.0001283074427,473.0020586474385,492.02036938867474,509.12564041832906,527.4914659971654,,,,,,,,,,,,,,,,,,,,
14/04/2020,,,,,,,,,,,,,,,,,,230.0,260.0,289.0,312.0,332.0,355.00000000000006,370.000000000014,402.0000000016192,454.0000001141543,468.0000048992577,473.0001283074427,492.0020586474385,509.02036938867474,527.125640418329,555.4914659971654,,,,,,,,,,,,,,,,,,,
15/04/2020,,,,,,,,,,,,,,,,,,,260.0,289.0,312.0,332.0,355.0,370.00000000000006,402.000000000014,454.0000000016192,468.0000001141543,473.0000048992577,492.0001283074427,509.0020586474385,527.0203693886748,555.125640418329,579.4914659971654,,,,,,,,,,,,,,,,,,
16/04/2020,,,,,,,,,,,,,,,,,,,,289.0,312.0,332.0,355.0,370.0,402.00000000000006,454.000000000014,468.0000000016192,473.0000001141543,492.0000048992577,509.0001283074427,527.0020586474385,555.0203693886748,579.125640418329,614.4914659971654,,,,,,,,,,,,,,,,,
17/04/2020,,,,,,,,,,,,,,,,,,,,,312.0,332.0,355.0,370.0,402.0,454.00000000000006,468.000000000014,473.0000000016192,492.0000001141543,509.0000048992577,527.0001283074427,555.0020586474385,579.0203693886748,614.125640418329,638.4914659971654,,,,,,,,,,,,,,,,
18/04/2020,,,,,,,,,,,,,,,,,,,,,,332.0,355.0,370.0,402.0,454.0,468.00000000000006,473.000000000014,492.0000000016192,509.0000001141543,527.0000048992578,555.0001283074427,579.0020586474385,614.0203693886748,638.125640418329,651.4914659971654,,,,,,,,,,,,,,,
19/04/2020,,,,,,,,,,,,,,,,,,,,,,,355.0,370.0,402.0,454.0,468.0,473.00000000000006,492.000000000014,509.0000000016192,527.0000001141543,555.0000048992578,579.0001283074427,614.0020586474385,638.0203693886748,651.125640418329,682.4914659971654,,,,,,,,,,,,,,
20/04/2020,,,,,,,,,,,,,,,,,,,,,,,,370.0,402.0,454.0,468.0,473.0,492.00000000000006,509.000000000014,527.0000000016192,555.0000001141543,579.0000048992578,614.0001283074427,638.0020586474385,651.0203693886748,682.125640418329,716.4914659971654,,,,,,,,,,,,,
21/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,402.0,454.0,468.0,473.0,492.0,509.00000000000006,527.000000000014,555.0000000016192,579.0000001141543,614.0000048992578,638.0001283074427,651.0020586474385,682.0203693886748,716.125640418329,746.4914659971654,,,,,,,,,,,,
22/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,,454.0,468.0,473.0,492.0,509.0,527.0000000000001,555.000000000014,579.0000000016192,614.0000001141543,638.0000048992578,651.0001283074427,682.0020586474385,716.0203693886748,746.125640418329,762.4914659971654,,,,,,,,,,,
23/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,468.0,473.0,492.0,509.0,527.0,555.0000000000001,579.000000000014,614.0000000016192,638.0000001141543,651.0000048992578,682.0001283074427,716.0020586474385,746.0203693886748,762.125640418329,827.4914659971654,,,,,,,,,,
24/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,473.0,492.0,509.0,527.0,555.0,579.0000000000001,614.000000000014,638.0000000016192,651.0000001141543,682.0000048992578,716.0001283074427,746.0020586474385,762.0203693886748,827.125640418329,872.4914659971654,,,,,,,,,
25/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,492.0,509.0,527.0,555.0,579.0,614.0000000000001,638.000000000014,651.0000000016192,682.0000001141543,716.0000048992578,746.0001283074427,762.0020586474385,827.0203693886748,872.125640418329,881.4914659971654,,,,,,,,
26/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,509.0,527.0,555.0,579.0,614.0,638.0000000000001,651.000000000014,682.0000000016192,716.0000001141543,746.0000048992578,762.0001283074427,827.0020586474385,872.0203693886748,881.125640418329,946.4914659971654,,,,,,,
27/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,527.0,555.0,579.0,614.0,638.0,651.0000000000001,682.000000000014,716.0000000016192,746.0000001141543,762.0000048992578,827.0001283074427,872.0020586474385,881.0203693886748,946.125640418329,963.4914659971654,976.3033933097499,989.1464405378917,1001.041506026953,1013.0024787521389,1039.5000001125352,1066.0
