data,yhat_model_1_to_7,yhat_model_2_to_8,yhat_model_3_to_9,yhat_model_4_to_10,yhat_model_5_to_11,yhat_model_6_to_12,yhat_model_7_to_13,yhat_model_8_to_14,yhat_model_9_to_15,yhat_model_10_to_16,yhat_model_11_to_17,yhat_model_12_to_18,yhat_model_13_to_19,yhat_model_14_to_20,yhat_model_15_to_21,yhat_model_16_to_22,yhat_model_17_to_23,yhat_model_18_to_24,yhat_model_19_to_25,yhat_model_20_to_26,yhat_model_21_to_27,yhat_model_22_to_28,yhat_model_23_to_29,yhat_model_24_to_30,yhat_model_25_to_31,yhat_model_26_to_32,yhat_model_27_to_33,yhat_model_28_to_34,yhat_model_29_to_35,yhat_model_30_to_36,yhat_model_31_to_37,yhat_model_32_to_38,yhat_model_33_to_39,yhat_model_34_to_40,yhat_model_35_to_41,yhat_model_36_to_42,yhat_model_37_to_43,yhat_model_38_to_44,yhat_model_39_to_45,yhat_model_40_to_46,yhat_model_41_to_47,yhat_model_42_to_48,yhat_model_43_to_49,yhat_model_44_to_50,yhat_model_45_to_51,yhat_model_46_to_51,yhat_model_47_to_51,yhat_model_48_to_51,yhat_model_49_to_51,yhat_model_50_to_51,yhat_model_51_to_51
26/03/2020,6.84013164682011,5.761051761354994,6.138294955358581,4.507465557181513,3.199386983838559,3.430481432176385,6.928071969198318e-13,2.6009751997059017e-09,1.1461392748975801e-06,0.0004856159011146026,0.03949698795080624,1.8792240348553912,17.19373530238354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/03/2020,6.84013164682011,5.761051761354994,6.138294955358581,4.507465557181513,3.199386983838559,3.430481432176385,1.4097418353077596e-16,1.4387980654482833e-12,1.7222510024687524e-09,1.9865602352416534e-06,0.00043831162771160794,0.057030170546791444,1.381009579935906,30.581117381492124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28/03/2020,6.84013164682011,5.761051761354994,6.138294955358581,4.507465557181513,3.199386983838559,3.430481432176385,1.0552446397617931e-20,2.9276781309316934e-16,9.523670430040017e-13,2.987759686383798e-09,1.7905916210441146e-06,0.0006347357717832149,0.041372942671140014,2.563340232436615,27.464145736859244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29/03/2020,,5.761051761354994,6.138294955358581,4.507465557181513,3.199386983838559,3.430481432176385,2.9057964899526204e-25,2.191469995056091e-20,1.937628657872272e-16,1.6527046625404338e-12,2.6916660453922413e-09,2.595824202296494e-06,0.00045827399263027527,0.0780301986561462,2.23117281720395,35.38914030762985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30/03/2020,,,6.138294955358581,4.507465557181513,3.199386983838559,3.430481432176385,2.9436092654471477e-30,6.034580235775844e-25,1.4503127730450553e-20,3.3628970773086314e-16,1.4886412508553792e-12,3.9036654501068236e-09,1.8708553929326838e-06,0.0008694391325589472,0.06712515464675725,2.9330642872498927,36.28030548573034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/03/2020,,,,4.507465557181513,3.199386983838559,3.430481432176385,1.0969824822182108e-35,6.113104889031489e-30,3.993608196862292e-25,2.5172356780583844e-20,3.028856328905783e-16,2.1592604221566326e-12,2.811609185185606e-09,3.5571394503151547e-06,0.0007446807428002259,0.08892085451273705,2.9727046275994526,39.77192855727776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/04/2020,,,,,3.199386983838559,3.430481432176385,1.5039188084830997e-41,2.2781447263358167e-35,4.045548237994744e-30,6.931619550568354e-25,2.2671384877982894e-20,4.393564795004829e-16,1.5548317118533353e-12,5.350128079118725e-09,3.0418240233181204e-06,0.0009893080916612011,0.08973130137381051,3.2704867777841478,41.74635255698216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/04/2020,,,,,,3.430481432176385,7.584980669046653e-48,3.1232445006421404e-41,1.5076335644531272e-35,7.021812729416374e-30,6.242878308575463e-25,3.2887057385075585e-20,3.163422045394719e-16,2.9595172766886633e-12,4.572360227251627e-09,4.0453422937052e-06,0.000996709485317204,0.09885985886033159,3.426967782238892,45.030468455059236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/04/2020,,,,,,,1.4073108514165958e-54,1.5752013024965598e-47,2.0669029491643756e-41,2.6167884325141396e-35,6.324088157300091e-30,9.055970542113363e-25,2.367832842119862e-20,6.022014787408486e-16,2.528730719023183e-12,6.083185924946964e-09,4.073169565221352e-06,0.0010986942709170265,0.10352296776929913,3.700363792827928,45.63493426332638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04/04/2020,,,,,,,,2.9226150541448077e-54,1.0424374884170448e-47,3.587511071148965e-41,2.3567674963767763e-35,9.173798813641076e-30,6.520123863317218e-25,4.507680042942945e-20,5.145039735234861e-16,3.3647718548020204e-12,6.123681280188114e-09,4.490833886986693e-06,0.0011502422091764232,0.11182453803101307,3.7385512147165363,52.58443127244055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/04/2020,,,,,,,,,1.9341293873390747e-54,1.809353044416597e-47,3.231031398668947e-41,3.418758823612545e-35,6.60492896750661e-30,1.2412643295705707e-24,3.8511213071503215e-20,6.846438763555154e-16,3.3868961127420745e-12,6.752100693804813e-09,4.70111568285341e-06,0.0012426561509429745,0.11285081555069085,4.337298832511689,59.38426323871947,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/04/2020,,,,,,,,,,3.357058161547418e-54,1.6295630566065218e-47,4.686979572226403e-41,2.461425545046403e-35,1.2574158489104333e-29,1.0604585142831838e-24,5.124737676189498e-20,6.891250165870099e-16,3.734564213851799e-12,7.068034801287828e-09,5.079081479783401e-06,0.0012535386469606372,0.13125578915964553,4.892124971349104,55.84509471923193,,,,,,,,,,,,,,,,,,,,,,,,,,,
07/04/2020,,,,,,,,,,,3.023477167511694e-54,2.3638673956337245e-47,3.374512504107231e-41,4.685957512356674e-35,1.0742530763289848e-29,1.4111761618812545e-24,5.158223523344357e-20,7.598719036431972e-16,3.909259335908799e-12,7.636444975969774e-09,5.122776408901779e-06,0.0014593401380980536,0.1479706428725784,4.555928360013937,59.105019027424106,,,,,,,,,,,,,,,,,,,,,,,,,,
08/04/2020,,,,,,,,,,,,4.3858992873873703e-54,1.7019272688176337e-47,6.424258425830364e-41,4.0033668188437647e-35,1.4295366607017222e-29,1.4203912710277785e-24,5.687797370617033e-20,7.954136093942983e-16,4.2236710379026836e-12,7.701706614302198e-09,5.965864102593295e-06,0.0016448605554888487,0.1373088367182642,4.8566956676099275,61.594343793444935,,,,,,,,,,,,,,,,,,,,,,,,,
09/04/2020,,,,,,,,,,,,,3.1577410008331784e-54,3.2400601653249097e-47,5.48845120069324e-41,5.327390073570958e-35,1.4388695267371434e-29,1.5662191771990033e-24,5.953824659081849e-20,8.59388910759054e-16,4.2596785298823046e-12,8.970358864412604e-09,6.723793798084627e-06,0.00152433312480636,0.14677688219550972,5.055521457788356,63.180093315909815,,,,,,,,,,,,,,,,,,,,,,,,
10/04/2020,,,,,,,,,,,,,,6.011579948515377e-54,2.768087364284039e-47,7.30363521118576e-41,5.362167514012615e-35,1.5865953327832628e-29,1.6394727469029417e-24,6.432698285904025e-20,8.667087319334754e-16,4.9615785104865595e-12,1.0109721473273986e-08,6.228088683570097e-06,0.0016311155088332393,0.1527118208808479,5.1819136782811155,65.91536198920505,,,,,,,,,,,,,,,,,,,,,,,
11/04/2020,,,,,,,,,,,,,,,5.135885270689656e-54,3.683571603631767e-47,7.351312189300307e-41,5.912691416330817e-35,1.6608015491968843e-29,1.771338228412531e-24,6.487470410589054e-20,1.0095402646342782e-15,5.5917139294562094e-12,9.362723577994e-09,6.666906523801734e-06,0.0016967523388310998,0.15649013465319897,5.411741222235561,70.15144952499598,,,,,,,,,,,,,,,,,,,,,,
12/04/2020,,,,,,,,,,,,,,,,6.834467112115775e-54,3.7076171033853903e-47,8.106058469368964e-41,6.18923178837916e-35,1.7943827725379775e-29,1.7864186956440822e-24,7.556637628474268e-20,1.137750776521963e-15,5.178207944797094e-12,1.0023802351281485e-08,6.93469993314377e-06,0.0017385741338379393,0.16349309211062582,5.764390245869693,72.15071310914938,,,,,,,,,,,,,,,,,,,,,
13/04/2020,,,,,,,,,,,,,,,,,6.879080738522753e-54,4.088271724631893e-47,8.485183773313133e-41,6.687043029493006e-35,1.8096587445923675e-29,2.0808341523199774e-24,8.516310948784475e-20,1.05358895554487e-15,5.544113723603972e-12,1.0426163578469188e-08,7.105391358801862e-06,0.001816632257229425,0.17419853604372262,5.919376688472357,78.50528224297517,,,,,,,,,,,,,,,,,,,,
14/04/2020,,,,,,,,,,,,,,,,,,7.585344102539245e-54,4.2794826424759687e-47,9.167662794860513e-41,6.743970343660544e-35,2.1079061345036267e-29,2.345093520258278e-24,7.886271531110351e-20,1.1280596811887626e-15,5.7666024840202324e-12,1.0682664106950381e-08,7.424794602406119e-06,0.0019357917249296537,0.17877893670823738,6.460372627299627,78.54678008894065,,,,,,,,,,,,,,,,,,,
15/04/2020,,,,,,,,,,,,,,,,,,,7.940115158580924e-54,4.623689374629672e-47,9.24570734164175e-41,7.855437361006618e-35,2.3756031278422856e-29,2.1715956617098718e-24,8.443754923009864e-20,1.1733252901982592e-15,5.90844380491554e-12,1.1163087981084382e-08,7.912123309331467e-06,0.0019862699731050884,0.19533969813901203,6.433575702270486,80.67182619624623,,,,,,,,,,,,,,,,,,
16/04/2020,,,,,,,,,,,,,,,,,,,,8.578753378818954e-54,4.663050871830137e-47,1.0769484376714282e-40,8.853050909029357e-35,2.199845425396062e-29,2.3251125054455572e-24,8.782565778227056e-20,1.2021836340003218e-15,6.174203658046239e-12,1.1895951565929338e-08,8.117808196524745e-06,0.002171172531806433,0.19418852969305983,6.61859845049992,86.55316830020013,,,,,,,,,,,,,,,,,
17/04/2020,,,,,,,,,,,,,,,,,,,,,8.651784300989707e-54,5.43156448566476e-47,1.2137171583085952e-40,8.198059142539569e-35,2.3553615536520267e-29,2.4184079200706976e-24,8.998570591142788e-20,1.2562607213454974e-15,6.5795786481179215e-12,1.2204850185242103e-08,8.874866915368773e-06,0.002156976809812124,0.19990441496362327,7.117137605556929,89.48700333895106,,,,,,,,,,,,,,,,
18/04/2020,,,,,,,,,,,,,,,,,,,,,,1.0077677977721231e-53,6.121354303122201e-47,1.1239202769355714e-40,8.777616733528722e-35,2.4498702850287286e-29,2.477887452173865e-24,9.403356748606594e-20,1.3387446737801427e-15,6.750357280696354e-12,1.3343820084972703e-08,8.814730839332272e-06,0.002221017207905245,0.21513647762279312,7.342626600253889,93.4636564067921,,,,,,,,,,,,,,,
19/04/2020,,,,,,,,,,,,,,,,,,,,,,,1.1357508027803934e-53,5.668465478342593e-47,1.2033753986653254e-40,9.129817453001719e-35,2.510123412574678e-29,2.589352125818539e-24,1.0020772389584003e-19,1.3734876068723663e-15,7.380462171352115e-12,1.3252234720036353e-08,9.077274440385398e-06,0.002390958835612713,0.22177274950733053,7.6743304116108,93.49979328619298,,,,,,,,,,,,,,
20/04/2020,,,,,,,,,,,,,,,,,,,,,,,,1.0517221773469168e-53,6.069195800662697e-47,1.2516606488828269e-40,9.354359694297715e-35,2.623038519994277e-29,2.759367298051026e-24,1.0280815512226141e-19,1.501705883967509e-15,7.329568694291774e-12,1.364741131959512e-08,9.772884416190218e-06,0.00246397067947652,0.23185663366283002,7.659202881616146,108.95250574459547,,,,,,,,,,,,,
21/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,1.126073353863767e-53,6.312721280584442e-47,1.282444457984686e-40,9.775155616998618e-35,2.795265788973109e-29,2.830972513584973e-24,1.1240585447544032e-19,1.4913327760758517e-15,7.548228078070491e-12,1.469382593868635e-08,1.0070196841351428e-05,0.002576280627277794,0.231197057118909,8.995298785533137,106.77301480186036,,,,,,,,,,,,
22/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,,1.1712568575908612e-53,6.467978677198115e-47,1.340133881540224e-40,1.0416987337772405e-34,2.8678020106515457e-29,3.0952623851899265e-24,1.1162891557672012e-19,1.5358300380623822e-15,8.127107246452146e-12,1.5140224694613336e-08,1.0529622347495495e-05,0.0025681219605743536,0.2723147967518378,8.734221711901201,108.27383041704658,,,,,,,,,,,
23/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2000631791475944e-53,6.75893398131559e-47,1.4281264058021498e-40,1.0687303949207022e-34,3.135531357653244e-29,3.073863254447494e-24,1.1495980968537122e-19,1.6536228905982154e-15,8.373882854721429e-12,1.5831188074046497e-08,1.0495028167411426e-05,0.0030280797644376962,0.2634960020791561,8.877101889468495,123.47071301839655,,,,,,,,,,
24/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2540467780266725e-53,7.202722260202557e-47,1.4651856704911447e-40,1.1685040060348348e-34,3.113851977520066e-29,3.1655862028059104e-24,1.2377707502835388e-19,1.7038248956068049e-15,8.756093874354459e-12,1.5778485281397868e-08,1.2379569344989424e-05,0.0029262573663403403,0.26805486025146874,10.183186704296782,114.22780781570879,,,,,,,,,
25/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3363868746730524e-53,7.389629727193071e-47,1.6019712945086485e-40,1.160424597907057e-34,3.2067689099778895e-29,3.4083849643305516e-24,1.2753453842750046e-19,1.7815964920925445e-15,8.726803848137482e-12,1.861443579964568e-08,1.1957630965335971e-05,0.002977938691474206,0.3081546378020547,9.312220020717055,126.36297043151411,,,,,,,,
26/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.371065520001983e-53,8.079504982880702e-47,1.590894627887479e-40,1.1950516157203449e-34,3.45272728982026e-29,3.511849647139664e-24,1.3335598785691998e-19,1.775626348299241e-15,1.0295864710936242e-11,1.797685795174962e-08,1.2170421299983378e-05,0.0034261135732004152,0.2805801526815517,10.409921641863955,123.23792573863,,,,,,,
27/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4990643898704277e-53,8.023639835016593e-47,1.6383669028791177e-40,1.286711905230785e-34,3.5575370436328233e-29,3.672152739216968e-24,1.3290882115495337e-19,2.0949211013944264e-15,9.942575089410586e-12,1.8297653855419806e-08,1.4006085187977069e-05,0.0031145439539661444,0.31490253452370376,10.079231437071556,137.07081180385518,132.5799601575083,138.63948490669412,125.59981450153519,143.59016502194197,103.12284484492007,144.2674119158024
