data,yhat_model_1_to_7,yhat_model_1_to_8,yhat_model_1_to_9,yhat_model_1_to_10,yhat_model_1_to_11,yhat_model_1_to_12,yhat_model_1_to_13,yhat_model_1_to_14,yhat_model_1_to_15,yhat_model_1_to_16,yhat_model_1_to_17,yhat_model_1_to_18,yhat_model_1_to_19,yhat_model_1_to_20,yhat_model_1_to_21,yhat_model_1_to_22,yhat_model_1_to_23,yhat_model_1_to_24,yhat_model_1_to_25,yhat_model_1_to_26,yhat_model_1_to_27,yhat_model_1_to_28,yhat_model_1_to_29,yhat_model_1_to_30,yhat_model_1_to_31,yhat_model_1_to_32,yhat_model_1_to_33,yhat_model_1_to_34,yhat_model_1_to_35,yhat_model_1_to_36,yhat_model_1_to_37,yhat_model_1_to_38,yhat_model_1_to_39,yhat_model_1_to_40,yhat_model_1_to_41,yhat_model_1_to_42,yhat_model_1_to_43,yhat_model_1_to_44,yhat_model_1_to_45,yhat_model_1_to_46,yhat_model_1_to_47
29/03/2020,,12.942340607140666,24.131436299463523,45.61514265611705,87.20034867743216,111.36512383462122,163.53879160841177,320.3026814006656,383.2858033651584,399.9420272656619,387.72936686590515,376.52761018632697,332.2032542839381,314.48759844672384,296.91639796024083,,,,,,,,,,,,,,,,,,,,,,,,,,
30/03/2020,,,26.800577598686367,51.796763323535146,101.3736726526829,130.5807946581615,194.53756736690255,391.8068883875743,472.12571702781213,493.4589557452365,477.8031612229865,463.4381355862688,406.7599999358902,384.13074813106283,361.7010416210953,338.16103126300374,,,,,,,,,,,,,,,,,,,,,,,,,
31/03/2020,,,,58.81609778183024,117.85069283504993,153.11206369130812,231.41216065513328,479.27365801825624,581.5573932610939,608.8425931877196,588.802088219525,570.4094459617296,498.0495988953502,469.1963447478424,440.62114591361865,410.6644497582993,379.42970398643314,,,,,,,,,,,,,,,,,,,,,,,,
01/04/2020,,,,,137.00584617552292,179.5310260531176,275.2763326071495,586.2664646237118,716.353694490053,751.2059492764114,725.5872862044065,702.0719942064424,609.8274240311611,573.0996828445092,536.7609486444654,498.7129642508199,459.10665073467834,416.45348225532496,,,,,,,,,,,,,,,,,,,,,,,
02/04/2020,,,,,,210.50848991668914,327.4549577650343,717.1442907243894,882.3937612278977,926.8575893708621,894.1491894050267,864.1250395458584,746.6916707197724,700.012372545209,653.8776421914833,605.6395211667896,555.5150651999311,501.66633537048403,448.5138830908172,,,,,,,,,,,,,,,,,,,,,,
03/04/2020,,,,,,,389.52404062257364,877.2392158720563,1086.919430782286,1143.5811867595671,1101.869875774583,1063.5833506137017,914.2725124375439,855.0298253250332,796.5482064923725,735.4916673364486,672.1684104777313,604.3150622276565,537.5476448289904,478.99922672417034,,,,,,,,,,,,,,,,,,,,,
04/04/2020,,,,,,,,1073.073650334017,1338.8510899806417,1410.980441556422,1357.846361128368,1309.0808528094228,1119.4637087529043,1044.375829440274,970.3482797480478,893.1847638991433,813.3179464386844,727.9673135043358,644.2553538586562,571.0922089355379,503.23519620448775,,,,,,,,,,,,,,,,,,,,
05/04/2020,,,,,,,,,1649.1767378307188,1740.9046506755158,1673.2889980619977,1611.2443638793536,1370.7061933576574,1275.652428503802,1182.070057198744,1084.6880500369105,984.1076606517402,876.9207366390004,772.1454367223331,680.8911015104455,596.5745426556101,533.8699444457283,,,,,,,,,,,,,,,,,,,
06/04/2020,,,,,,,,,,2147.973787220243,2062.0124273180772,1983.1535955639918,1678.335308075404,1558.1451355684687,1439.9877335678382,1317.250599704283,1190.761733457523,1056.352344510736,925.4227720114919,811.8000646169526,707.2263379609309,629.7084310851324,580.4254481313756,,,,,,,,,,,,,,,,,,
07/04/2020,,,,,,,,,,,2541.0405825525245,2440.9073333415704,2055.0059669844745,1903.1957367440907,1754.1808627990702,1599.6757246124807,1440.8113690810312,1272.4984472715237,1109.126941930503,967.8777464563157,838.4016704419884,742.7515114966532,682.0608375276195,613.0220596829779,,,,,,,,,,,,,,,,,
