data,yhat_model_1_to_7,yhat_model_2_to_8,yhat_model_3_to_9,yhat_model_4_to_10,yhat_model_5_to_11,yhat_model_6_to_12,yhat_model_7_to_13,yhat_model_8_to_14,yhat_model_9_to_15,yhat_model_10_to_16,yhat_model_11_to_17,yhat_model_12_to_18,yhat_model_13_to_19,yhat_model_14_to_20,yhat_model_15_to_21,yhat_model_16_to_22,yhat_model_17_to_23,yhat_model_18_to_24,yhat_model_19_to_25,yhat_model_20_to_26,yhat_model_21_to_27,yhat_model_22_to_28,yhat_model_23_to_29,yhat_model_24_to_30,yhat_model_25_to_31,yhat_model_26_to_32,yhat_model_27_to_33,yhat_model_28_to_34,yhat_model_29_to_35,yhat_model_30_to_36,yhat_model_31_to_37,yhat_model_32_to_38,yhat_model_33_to_39,yhat_model_34_to_40,yhat_model_35_to_41,yhat_model_36_to_42,yhat_model_37_to_43,yhat_model_38_to_44,yhat_model_39_to_45,yhat_model_40_to_45,yhat_model_41_to_45,yhat_model_42_to_45,yhat_model_43_to_45,yhat_model_44_to_45,yhat_model_45_to_45
27/03/2020,33.931803709904365,32.921363803534206,43.57419294033712,45.8301992347182,55.5132219648902,57.29812970760149,66.1213153876177,68.65033221442418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28/03/2020,35.671658540108744,34.8844405291575,46.15125021160904,48.557404613006376,58.84366951430139,60.681781503699234,70.06667503560169,72.76653639503868,53.467541910195294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29/03/2020,37.411513370313116,36.847517254780804,48.727912125172594,51.28460999129456,62.17411706371258,64.0637816530069,74.01203468358568,76.88206284203781,56.49018371154441,84.53808893539578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30/03/2020,39.151368200517496,38.81059398040409,51.30231909544957,54.01073222383221,65.50456461312376,67.4457818023146,77.95739433156967,80.99758928903691,59.51210143458366,89.03957177974205,79.27944154145085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/03/2020,40.89122303072187,40.7736707060274,53.87672606572656,56.73648208837761,68.83501216253497,70.82695499381937,81.90275397955368,85.11305599304691,62.533654045383344,93.5406761678299,83.2868683634319,78.35726093489353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/04/2020,42.63107786092624,42.73674743165069,56.45113303600353,59.46223195292302,72.16545971194614,74.20738684979264,85.84811362753769,89.22841952581054,65.55520665618303,98.04138533771646,87.29429518541295,82.11477697620964,87.57343477581132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/04/2020,44.37093269113062,44.699751152046986,59.02554000628051,62.187981817468426,75.49590726135733,77.5864148092934,89.79347327552168,93.34378305857416,68.57675926698269,102.542094507603,91.30172200739399,85.87229301752575,91.60402425546232,101.93653739172451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/04/2020,46.110787521335,46.662534806846814,61.5999469765575,64.91373168201383,78.82635481076852,80.96535027830829,93.73883292350567,97.45909562243693,71.59831187778236,107.04280367748954,95.30914882937503,89.62980905884186,95.63461373511332,106.38217334455304,98.4510441547512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04/04/2020,,48.62531846164665,64.17435394683446,67.63948154655922,82.15603636212323,84.34412223193259,97.68419257148966,101.57408843946135,74.61986448858207,111.54334620284776,99.3163639768231,93.38732510015797,99.66520321476432,110.82780929738156,102.58886328410527,70.20554951812271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/04/2020,,,66.74876091711144,70.36523141110463,85.48450068450232,87.72280257583287,101.62955221947367,105.68897059855314,77.64141709938174,116.04320536703291,103.32255848994178,97.14484114147407,103.6957926944153,115.27344525021009,106.72668241345936,73.01775818816871,106.00532063476541,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/04/2020,,,,73.09098127565005,88.81267552120414,91.10148291973313,105.57392174247325,109.80359469067754,80.6629697101814,120.54306453121806,107.32875300306046,100.90235718279018,107.7263821740663,119.71908120303861,110.86450154281344,75.82996685821469,110.08870214085614,127.35467716096389,,,,,,,,,,,,,,,,,,,,,,,,,,,
07/04/2020,,,,,92.14085035790592,94.48016326363343,109.51791937506933,113.91821878280192,83.68452232098109,125.04292369540323,111.33494751617913,104.65987322410628,111.7569716537173,124.16471715586715,115.00232067216754,78.6421755282607,114.17208364694687,132.1101790152842,113.30628297698281,,,,,,,,,,,,,,,,,,,,,,,,,,
08/04/2020,,,,,,97.8588436075337,113.46191700766539,118.0328428749263,86.70607493178076,129.54278285958839,115.34124803193858,108.4173892654224,115.78756113336829,128.60956632504957,119.14013980152163,81.4543841983067,118.25546515303762,136.8656808696045,117.38898489532737,123.46247952677685,,,,,,,,,,,,,,,,,,,,,,,,,
09/04/2020,,,,,,,117.40591464026144,122.14746696705066,89.72762754258045,134.0426420237735,119.34755058336724,112.1749053067385,119.8181506130193,133.0533740144765,123.27795893087573,84.26659286835269,122.33884665912835,141.6211827239248,121.47168681367191,127.73482253117905,156.2246041119931,,,,,,,,,,,,,,,,,,,,,,,,
10/04/2020,,,,,,,,126.26209105917505,92.74918015338014,138.5425011879587,123.35385313479588,115.93242134805462,123.84874009267028,137.4969306756448,127.41577806022978,87.07880153839868,126.4222281652191,146.37668457824512,125.55438873201646,132.00716553558127,161.4708320325826,149.74227346502764,,,,,,,,,,,,,,,,,,,,,,,
11/04/2020,,,,,,,,,95.77073276417981,143.04236035214385,127.3602391136854,119.68993738937071,127.87932957232125,141.9404873368131,131.55359718958385,89.89101020844468,130.50560967130983,151.1321864325654,129.63709065036102,136.27950853998348,166.71705995317203,154.61672054089468,181.6439963343021,,,,,,,,,,,,,,,,,,,,,,
12/04/2020,,,,,,,,,,147.54176373361045,131.36671124950865,123.44745343068682,131.90991905197225,146.38404399798142,135.69141631893797,92.70310936283379,134.58899117740054,155.88768828688575,133.71979256870554,140.5518515443857,171.9632878737615,159.4911676167617,187.37051410742092,130.0685422104085,,,,,,,,,,,,,,,,,,,,,
13/04/2020,,,,,,,,,,,135.37318338533188,127.20496947200293,135.94050853162327,150.82760065914974,139.82923544829202,95.51520483990596,138.6723726834913,160.643190141206,137.8024944870501,144.8241945487879,177.20951579435092,164.3656146926287,193.09703188053973,134.04192258720536,105.67421779600022,,,,,,,,,,,,,,,,,,,,
14/04/2020,,,,,,,,,,,,130.96248551331905,139.97109801127425,155.27115732031808,143.9670545776461,98.32730031697811,142.75575418958203,165.3986919955263,141.88519640539465,149.09653755319013,182.45574371494038,169.2400617684957,198.82354965365855,138.01530296400225,108.81166562759434,172.89663519748592,,,,,,,,,,,,,,,,,,,
15/04/2020,,,,,,,,,,,,,144.00168749092524,159.71471398148634,148.1048737070002,101.13939579405029,146.83913569567275,170.1541938498466,145.9678983237392,153.36888055759232,187.70197163552982,174.1145088443627,204.55006742677736,141.9886833407991,111.94911345918844,177.85962646583891,140.16554876861676,,,,,,,,,,,,,,,,,,
16/04/2020,,,,,,,,,,,,,,164.15827064265466,152.2426928363543,103.95149127112245,150.9225172017635,174.90969570416692,150.05060024208373,157.64122356199454,192.94819955611925,178.98895592022973,210.27658519989618,145.96206371759598,115.08656129078253,182.8226177341919,144.06098247914042,139.466399261035,,,,,,,,,,,,,,,,,
17/04/2020,,,,,,,,,,,,,,,156.38051196570837,106.76358674819461,155.00589870785424,179.6651975584872,154.13330216042826,161.91356656639675,198.1944274767087,183.86340299609674,216.00310297301502,149.9354440943928,118.22400912237664,187.7856090025449,147.9564161896641,143.25385908232516,137.7104144686722,,,,,,,,,,,,,,,,
18/04/2020,,,,,,,,,,,,,,,,109.57568222526676,159.089280213945,184.4206994128075,158.2160040787728,166.18590957079897,203.44065539729817,188.73785007196375,221.72962074613383,153.9088244711897,121.36145695397074,192.7486002708979,151.85184990018777,147.04131890361532,141.35866908054155,101.74383067820641,,,,,,,,,,,,,,,
19/04/2020,,,,,,,,,,,,,,,,,163.1726617200357,189.17620126712785,162.2987059971174,170.4582525752012,208.68688331788766,193.61229714783076,227.45613851925268,157.88220484798657,124.49890478556485,197.71159153925086,155.74728361071146,150.82877872490548,145.00692369241088,104.36098477199094,203.846716295807,,,,,,,,,,,,,,
20/04/2020,,,,,,,,,,,,,,,,,,193.9317031214481,166.38140791546195,174.73059557960335,213.93311123847707,198.48674422369777,233.18265629237146,161.85558522478343,127.63635261715896,202.67458280760385,159.64271732123512,154.61623854619563,148.6551783042802,106.97813886577545,208.97797296577144,181.63785913727946,,,,,,,,,,,,,
21/04/2020,,,,,,,,,,,,,,,,,,,170.4641098338065,179.0029385840056,219.17933915906653,203.36119129956478,238.9091740654903,165.82896560158028,130.77380044875304,207.63757407595685,163.5381510317588,158.40368378722644,152.30343291614955,109.59529295956,214.1092296357359,186.1061717660347,157.01089685667267,,,,,,,,,,,,
22/04/2020,,,,,,,,,,,,,,,,,,,,183.2752815884078,224.425567079656,208.2356383754318,244.6356918386091,169.80234597837713,133.9112482803471,212.60056534430984,167.43358474228245,162.19110965952547,155.95168752801888,112.21244705334452,219.2404863057003,190.57448439478992,160.7503790645843,196.09360504252533,,,,,,,,,,,
23/04/2020,,,,,,,,,,,,,,,,,,,,,229.67166006541842,213.11008545129886,250.36220961172793,173.77572635517402,137.04869611194127,217.5635566126628,171.3290184528061,165.9785355318245,159.5999421398882,114.82960114712903,224.37174297566477,195.0427970235451,164.48986127249592,200.6642379359714,159.94716824394337,,,,,,,,,,
24/04/2020,,,,,,,,,,,,,,,,,,,,,,217.98453252716587,256.08872738484666,177.74910673197084,140.18614394353537,222.52654788101577,175.2244521633298,169.76596140412352,163.24819675175755,117.44675524091356,229.50299964562916,199.51110965230035,168.22934348040755,205.23487082941745,163.60371912436963,179.69002653911886,,,,,,,,,
25/04/2020,,,,,,,,,,,,,,,,,,,,,,,261.81524515796553,181.72248710876775,143.32359177512944,227.4895391493688,179.11988587385343,173.5533872764225,166.89645136362688,120.0639093346981,234.6342563155936,203.97942228105555,171.96882568831916,209.80550372286348,167.26027000479596,183.7122576456641,204.27979233004072,,,,,,,,
26/04/2020,,,,,,,,,,,,,,,,,,,,,,,,185.6958674855646,146.46103960672357,232.45253041772176,183.0153195843771,177.34081314872157,170.54470597549624,122.68106342848262,239.76551298555808,208.44773490981072,175.7083078962308,214.37613661630954,170.91682088522228,187.73448875220927,208.73742684375395,203.89779184936802,,,,,,,
27/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,149.59848743831765,237.41552168607475,186.91075329490081,181.1282390210206,174.19296058736555,125.29821752226717,244.89676965552246,212.91604753856595,179.44779010414243,218.94676950975557,174.5733717656486,191.75671985875448,213.19506135746715,208.24646737801348,180.91773874150923,194.81790936547347,199.317169164536,170.70754254330728,220.3265868782962,268.9722082822093,181.29073754687383
