data,yhat_model_1_to_7,yhat_model_1_to_8,yhat_model_1_to_9,yhat_model_1_to_10,yhat_model_1_to_11,yhat_model_1_to_12,yhat_model_1_to_13,yhat_model_1_to_14,yhat_model_1_to_15,yhat_model_1_to_16,yhat_model_1_to_17,yhat_model_1_to_18,yhat_model_1_to_19,yhat_model_1_to_20,yhat_model_1_to_21,yhat_model_1_to_22,yhat_model_1_to_23,yhat_model_1_to_24,yhat_model_1_to_25,yhat_model_1_to_26,yhat_model_1_to_27,yhat_model_1_to_28,yhat_model_1_to_29,yhat_model_1_to_30,yhat_model_1_to_31,yhat_model_1_to_32,yhat_model_1_to_33,yhat_model_1_to_34,yhat_model_1_to_35,yhat_model_1_to_36,yhat_model_1_to_37,yhat_model_1_to_38,yhat_model_1_to_39,yhat_model_1_to_40,yhat_model_1_to_41,yhat_model_1_to_42,yhat_model_1_to_43,yhat_model_1_to_44,yhat_model_1_to_45
13/03/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/03/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/03/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/03/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/03/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/03/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19/03/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20/03/2020,24.518979195226706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21/03/2020,21.40046715294993,60.810050866743204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22/03/2020,21.12261015415746,59.01270668723156,66.33209964683834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/03/2020,21.113972540821923,58.8648217908227,56.87712159235929,80.65200326683693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/03/2020,21.113875569788593,58.86035502472431,56.01971725047985,76.27219429946547,126.21247025983388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/03/2020,21.11387517195952,58.86030540355208,55.99290083887242,75.92256757970335,116.19911207630133,127.58096929672485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/03/2020,21.11387517136056,58.860305200764266,55.992599121698106,75.91213542555597,115.3030447996652,112.82458657452938,144.18740964459548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/03/2020,21.11387517136023,58.86030520045939,55.99259788289675,75.91202007232977,115.27513639356741,111.52644407657982,134.0051180259593,175.24541560948617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28/03/2020,21.11387517136023,58.86030520045922,55.9925978810311,75.91201960172899,115.2748228476338,111.48626794904128,133.150750074447,158.95803892581375,216.91373413110475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
