data,yhat_model_1_to_7,yhat_model_1_to_8,yhat_model_1_to_9,yhat_model_1_to_10,yhat_model_1_to_11,yhat_model_1_to_12,yhat_model_1_to_13,yhat_model_1_to_14,yhat_model_1_to_15,yhat_model_1_to_16,yhat_model_1_to_17,yhat_model_1_to_18,yhat_model_1_to_19,yhat_model_1_to_20,yhat_model_1_to_21,yhat_model_1_to_22,yhat_model_1_to_23,yhat_model_1_to_24,yhat_model_1_to_25,yhat_model_1_to_26,yhat_model_1_to_27,yhat_model_1_to_28,yhat_model_1_to_29,yhat_model_1_to_30,yhat_model_1_to_31,yhat_model_1_to_32,yhat_model_1_to_33,yhat_model_1_to_34,yhat_model_1_to_35,yhat_model_1_to_36,yhat_model_1_to_37,yhat_model_1_to_38,yhat_model_1_to_39,yhat_model_1_to_40,yhat_model_1_to_41,yhat_model_1_to_42,yhat_model_1_to_43,yhat_model_1_to_44,yhat_model_1_to_45,yhat_model_1_to_46
12/03/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13/03/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/03/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/03/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/03/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/03/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/03/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19/03/2020,32.94641972454623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20/03/2020,32.613852557599884,35.16901554333604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21/03/2020,32.512230966841436,34.71924944758954,34.897539122115866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22/03/2020,32.49415894332705,34.5412558923223,34.35772053506882,42.27445514404238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/03/2020,32.4922379844214,34.49396072904067,34.09976229968551,41.66393187708672,47.26679298909961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/03/2020,32.49211479862083,34.4854215714071,34.009179619973835,41.328875877916246,46.6196731512333,46.87914761879411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/03/2020,32.49211001670468,34.484370054747764,33.98567244294743,41.185193713387875,46.219495592491725,46.189969559185926,51.277075215765684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/03/2020,32.492109904197235,34.484281638442376,33.98115647355736,41.136903599796995,46.019047892322504,45.72759610234454,50.54400353869145,52.711661548620484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/03/2020,32.492109902592155,34.484276560044485,33.980513907408195,41.12417244847087,45.937232151925784,45.468303440830624,50.02374362660595,51.943544284660106,61.39033264028954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28/03/2020,32.492109902578264,34.48427636077022,33.98044617950388,41.12153887572227,45.90994938467547,45.34597681296407,49.70627578362841,51.37305981486881,60.632649933488615,75.47405108103376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29/03/2020,32.49210990257819,34.48427635542799,33.98044089115087,41.121111386591785,45.90250789523418,45.29729128806165,49.538922902883556,51.00064429210791,60.0376395099469,74.70655377481184,81.12214502699814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30/03/2020,32.49210990257819,34.48427635533014,33.98044058524889,41.12105693418921,45.90084685574775,45.280924520615045,49.46255996080039,50.786216593220644,59.62249095556286,74.08023679085305,80.32203325801531,86.84242424798535,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/03/2020,32.49210990257819,34.484276355328916,33.98044057214033,41.12105149136593,45.90054335962656,45.276274572892994,49.43237329192114,50.67716591796621,59.36387596112928,73.62131321042915,79.65617911294086,86.01639490355302,97.36740151925605,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/04/2020,32.49210990257819,34.4842763553289,33.98044057172419,41.12105106444492,45.90049796261773,45.27515781010761,49.42203168844961,50.62815049764519,59.219659455989614,73.31759624756026,79.15188904508709,85.31717813839589,96.5230050352107,106.39891986492633,,,,,,,,,,,,,,,,,,,,,,,,,,
02/04/2020,32.49210990257819,34.4842763553289,33.980440571714404,41.12105103816723,45.90049240326662,45.27493105958804,49.41896077170499,50.60867427918478,59.14756077806841,73.13546270117176,78.80259991232103,84.77242140299012,95.79652372740881,105.53857897747511,119.03265428774583,,,,,,,,,,,,,,,,,,,,,,,,,
03/04/2020,,34.4842763553289,33.98044057171423,41.12105103689799,45.90049184588361,45.27489213439078,49.418170303277066,50.60183215785415,59.11521918630558,73.03630948107612,78.58075928840859,84.38023542569164,95.21612968634773,104.78812194970035,118.1656630339509,154.66633227299724,,,,,,,,,,,,,,,,,,,,,,,,
04/04/2020,,,33.98044057171423,41.121051036849884,45.900491800130496,45.27488648479155,49.4179939231295,50.59970690380392,59.10219543346395,72.9872541496832,78.45137460357756,84.1187797436497,94.78408348795287,104.17559028334068,117.39804469128008,153.79096049291002,202.30726168251897,,,,,,,,,,,,,,,,,,,,,,,
05/04/2020,,,,41.12105103684845,45.90049179705562,45.27488579150503,49.417959806285154,50.599123225955665,59.09748585211641,72.96518419735771,78.38202143504087,83.95718806857012,94.48386415432714,103.7064132730451,116.75859457335545,153.00668077929436,201.43384033841824,231.8880677839817,,,,,,,,,,,,,,,,,,,,,,
06/04/2020,,,,,45.90049179688643,45.27488571957373,49.41795408565001,50.59898148956579,59.09595625028008,72.95615159116633,78.34783981238084,83.8645416842019,94.2889350782717,103.3686420445022,116.25598924332206,152.3421628122644,200.64069924528468,231.01175033545726,257.8637953343989,,,,,,,,,,,,,,,,,,,,,
07/04/2020,,,,,,45.27488571326366,49.417953254122054,50.598951057123585,59.09551000697334,72.95278790203778,78.33234535498678,83.81524950708229,94.17060980915645,103.13989803298935,115.88266606525863,151.80827732775526,199.9571126941737,230.2077521125648,256.9780416260799,412.3978812683233,,,,,,,,,,,,,,,,,,,,
08/04/2020,,,,,,,49.41795314934478,50.59894527962089,59.09539305952747,72.9516480057123,78.3258846105892,83.79090776150761,94.10344077223472,102.9941121018866,115.6203893931004,151.4009516970936,199.39640793841593,229.50514376421057,256.15996564116546,411.5031532590775,470.9426674713646,,,,,,,,,,,,,,,,,,,
09/04/2020,,,,,,,,50.59894430979966,59.09536552658588,72.95129644993246,78.32340634190625,83.77974950012667,94.06777745777717,102.90664833708607,115.44602210790325,151.10558876031175,198.958011201324,228.9187327075999,255.43748774799292,410.6721200880146,470.0456829328656,655.4864757084465,,,,,,,,,,,,,,,,,,
10/04/2020,,,,,,,,,59.0953597033065,72.95119777163464,78.32253177097122,83.77500119503954,94.05006520170971,102.8572461281581,115.33629296485,150.90193041925676,198.63096573409584,228.450541447789,254.8258935670315,409.93142926194156,469.2067902174326,654.5896615842745,810.0264209565878,,,,,,,,,,,,,,,,,
11/04/2020,,,,,,,,,,72.95117256245257,78.32224782573797,83.77312536882297,94.04183620399837,102.83097356184913,115.27091983171563,150.76836253902326,198.39804510707296,228.0926049297635,254.32889979848193,409.2965510586615,468.4519403519923,653.7452510657239,809.1238727388674,967.5845539319826,,,,,,,,,,,,,,,,
12/04/2020,,,,,,,,,,,78.32216301049972,83.77243740331427,94.03825975026155,102.81781785369756,115.23404449382218,150.6850278688933,198.2396214766563,227.83041516206544,253.94085554043468,408.77252318119497,467.79707137174324,652.9785921098562,808.2703961211753,966.6787814975477,1139.5353613469092,,,,,,,,,,,,,,,
13/04/2020,,,,,,,,,,,,83.77220316098422,94.03680563992779,102.81161500408251,115.21434956749056,150.63556106548032,198.13669238240877,227.64633037890246,253.64958366831905,408.3556688469136,467.24860300214186,652.3060261423627,807.4902533167303,965.8184512068889,1138.6285373736782,1371.085021608149,,,,,,,,,,,,,,
14/04/2020,,,,,,,,,,,,,94.03625256399988,102.80886116304967,115.20438939088768,150.60762341480472,198.0728042115395,227.52241761359753,253.4393244066987,408.0359256627915,466.80478316443566,651.7351868462372,806.7996373458229,965.0269106652428,1137.76333286937,1370.1755726830531,1525.8358079537059,,,,,,,,,,,,,
15/04/2020,,,,,,,,,,,,,,102.80770993866155,115.19961979834977,150.5926104174462,198.03491612050928,227.44243873158382,253.29332657737422,407.7993644824837,466.4576111681713,651.2660490996159,806.2068445980287,964.3202436891754,1136.9623108378553,1369.3047333745874,1524.925677308749,1765.285481066773,,,,,,,,,,,,
16/04/2020,,,,,,,,,,,,,,,115.19745707378499,150.58493407603726,198.01344734758152,227.39293513270485,253.19579792905677,407.6305158814168,466.1950026064657,650.892516385993,805.7130890807496,963.7073436940947,1136.24146906852,1368.4941910974726,1524.0509628887069,1764.3731913348781,2003.5362492902336,,,,,,,,,,,
17/04/2020,,,,,,,,,,,,,,,,150.58119938178908,198.00182355603272,227.3635500914771,253.13311486762086,407.5142325042804,466.0028744581717,650.6042782486315,805.3138021223765,963.1905411400061,1135.6102347466585,1367.7596940091203,1523.2325926971448,1763.4938036771773,2002.6235505997463,2390.585937216381,,,,,,,,,,
18/04/2020,,,,,,,,,,,,,,,,,197.99580997522105,227.34682146350067,253.09435126951604,407.43695765450707,465.86690235131977,650.3886682611782,805.0002082677927,962.7666682420993,1135.0719418749932,1367.1109931080514,1522.4861028688376,1762.6674276614856,2001.7410674813866,2389.671446346965,2614.436689477541,,,,,,,,,
19/04/2020,,,,,,,,,,,,,,,,,,227.33768771146134,253.07128545527226,407.3874034428946,465.77380804474103,650.23230067952,804.7609566955961,962.4283965281797,1134.6247029604253,1366.5522019383684,1521.8215373940686,1761.9092719562448,2000.9081930031823,2388.785056679628,2613.521992136553,2932.686393249643,,,,,,,,
20/04/2020,,,,,,,,,,,,,,,,,,,253.0580787726336,407.35673735501814,465.7121435542691,650.1223423061501,804.5836153553429,962.165666351734,1134.262544619983,1366.0825079200533,1521.2437124886148,1761.2295183033457,2000.13985205649,2387.945406682089,2612.6331210377343,2931.770196103941,3208.9371311833356,,,,,,,
21/04/2020,,,,,,,,,,,,,,,,,,,,407.33842348595306,465.672624957452,650.0473628607026,804.4558906783429,961.9670422424587,1133.9766583679586,1365.6971329378712,1520.7527957852599,1760.6335119145674,1999.4463541458485,2387.1670553657923,2611.7880486355843,2930.8780358040485,3208.0208785367518,3469.686851228826,,,,,,
22/04/2020,,,,,,,,,,,,,,,,,,,,,465.64812122310445,649.997782765047,804.366503157813,961.8208669036133,1133.756624153999,1365.3884219003633,1520.345119173401,1760.1222314475137,1998.8335233495986,2386.4603246020683,2611.001013076908,2930.027194535344,3207.1267244781175,3468.769334234168,3936.8375761112757,,,,,
23/04/2020,,,,,,,,,,,,,,,,,,,,,,649.9659894210272,804.3057128264423,961.7161384347961,1133.5914909959586,1365.1469384679563,1520.0141258807614,1759.6929748161228,1998.3030778851971,2385.831382922385,2610.2823516247654,2929.2315308019065,3206.2713375583953,3467.8723926045386,3935.9201164071283,4200.887312462929,,,,
24/04/2020,,,,,,,,,,,,,,,,,,,,,,,804.2655374644891,961.6430879890888,1133.4706383918428,1364.962464745502,1519.7513493894355,1759.340179956765,1997.8532087230928,2385.2825507300736,2609.6385464037307,2928.501310975154,3205.4682403723564,3467.0120662358536,3935.0215713082503,4199.968779855095,4775.738025319455,,,
