data,yhat_model_1_to_7,yhat_model_2_to_8,yhat_model_3_to_9,yhat_model_4_to_10,yhat_model_5_to_11,yhat_model_6_to_12,yhat_model_7_to_13,yhat_model_8_to_14,yhat_model_9_to_15,yhat_model_10_to_16,yhat_model_11_to_17,yhat_model_12_to_18,yhat_model_13_to_19,yhat_model_14_to_20,yhat_model_15_to_21,yhat_model_16_to_22,yhat_model_17_to_23,yhat_model_18_to_24,yhat_model_19_to_25,yhat_model_20_to_26,yhat_model_21_to_27,yhat_model_22_to_28,yhat_model_23_to_29,yhat_model_24_to_30,yhat_model_25_to_31,yhat_model_26_to_32,yhat_model_27_to_33,yhat_model_28_to_34,yhat_model_29_to_35,yhat_model_30_to_36,yhat_model_31_to_37,yhat_model_32_to_38,yhat_model_33_to_39,yhat_model_34_to_40,yhat_model_35_to_41,yhat_model_36_to_42,yhat_model_37_to_43,yhat_model_38_to_44,yhat_model_39_to_45,yhat_model_40_to_46,yhat_model_41_to_46,yhat_model_42_to_46,yhat_model_43_to_46,yhat_model_44_to_46,yhat_model_45_to_46,yhat_model_46_to_46
12/03/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13/03/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/03/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/03/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/03/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/03/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/03/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19/03/2020,33.461564153769196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20/03/2020,32.811498907335725,32.46132432021579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21/03/2020,32.77048932915734,27.25716851533956,33.13122823015011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22/03/2020,32.769396501605236,26.782971592277658,30.962801070463033,32.72151395743132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/03/2020,32.76938496889536,26.76811388720434,30.79247372995774,28.698240611921907,32.61072485026069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/03/2020,32.76938492268418,26.767946609313142,30.78742528810502,28.34033551568893,28.07143084983091,32.54492227552315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/03/2020,32.76938492261522,26.76794592233,30.78736960817832,28.329209179376576,27.676655361694678,27.70184285990954,32.602450663052664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/03/2020,32.76938492261518,26.767945921295304,30.78736938124168,28.329084257878353,27.664485869224766,27.28258381764726,28.021864627729247,32.37082905311263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/03/2020,32.76938492261518,26.767945921294732,30.787369380900838,28.329083745360002,27.66434966059004,27.26967861458582,27.62697870638303,26.73306243184412,32.45629679515857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28/03/2020,32.76938492261518,26.767945921294732,30.78736938090065,28.329083744588356,27.66434910240465,27.269534245546925,27.61484026158171,26.2403630166399,27.203827544080383,32.016792077813406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29/03/2020,32.76938492261518,26.767945921294732,30.78736938090065,28.32908374458793,27.664349101564603,27.269533654029516,27.614704535163163,26.22514546727211,26.751820745919456,24.75912303483395,31.794577462031047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30/03/2020,32.76938492261518,26.767945921294732,30.78736938090065,28.32908374458793,27.664349101564138,27.26953365313937,27.614703979153113,26.224975018419816,26.73793661021786,24.120736978774275,23.511013180592265,31.815062246823796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/03/2020,32.76938492261518,26.767945921294732,30.78736938090065,28.32908374458793,27.664349101564138,27.269533653138875,27.61470397831645,26.224974319728,26.73778140763753,24.100974909706615,22.789951653901014,23.62025292423844,31.579612970788382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/04/2020,32.76938492261518,26.767945921294732,30.78736938090065,28.32908374458793,27.664349101564138,27.269533653138875,27.614703978315987,26.22497431867639,26.737780771908575,24.1007533766141,22.76771472431459,22.912390822850593,22.3103665713331,31.33893905760233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/04/2020,32.76938492261518,26.767945921294732,30.78736938090065,28.32908374458793,27.664349101564138,27.269533653138875,27.614703978315987,26.22497431867581,26.737780770951993,24.10075246824853,22.767465793906496,22.890617987503894,21.502871191510806,20.964378582442073,31.18954786890688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/04/2020,,26.767945921294732,30.78736938090065,28.32908374458793,27.664349101564138,27.269533653138875,27.614703978315987,26.22497431867581,26.737780770951463,24.10075246688119,22.7674647737225,22.890374480064676,21.47795791003706,20.061779669695873,20.12722179017536,30.815517472714674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04/04/2020,,,30.78736938090065,28.32908374458793,27.664349101564138,27.269533653138875,27.614703978315987,26.22497431867581,26.737780770951463,24.100752466880433,22.767464772187132,22.89037348244484,21.47767896970221,20.033947185583322,19.16719729433126,18.041265874966808,29.684673545471497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/04/2020,,,,28.32908374458793,27.664349101564138,27.269533653138875,27.614703978315987,26.22497431867581,26.737780770951463,24.100752466880433,22.767464772186283,22.89037348094362,21.47767782645187,20.03363562438776,19.137619567038243,16.927847544006127,11.735723891356834,28.745401215194423,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/04/2020,,,,,27.664349101564138,27.269533653138875,27.614703978315987,26.22497431867581,26.737780770951463,24.100752466880433,22.767464772186283,22.890373480942788,21.477677824731245,20.03363434753668,19.13728857182675,16.893491102006994,10.157438709940093,6.479461857095463,28.513493499357793,,,,,,,,,,,,,,,,,,,,,,,,,,,
07/04/2020,,,,,,27.269533653138875,27.614703978315987,26.22497431867581,26.737780770951463,24.100752466880433,22.767464772186283,22.890373480942788,21.477677824730293,20.033634345615035,19.137287215483624,16.89310641534239,10.108591055890278,4.533192231720153,5.166993058125007,29.0524283229415,,,,,,,,,,,,,,,,,,,,,,,,,,
08/04/2020,,,,,,,27.614703978315987,26.22497431867581,26.737780770951463,24.100752466880433,22.767464772186283,22.890373480942788,21.477677824730293,20.033634345613972,19.13728721344243,16.893104838662335,10.108043521223633,4.473083297186797,3.1439534827465674,2.3941174716613984,57.6063200107652,,,,,,,,,,,,,,,,,,,,,,,,,
09/04/2020,,,,,,,,26.22497431867581,26.737780770951463,24.100752466880433,22.767464772186283,22.890373480942788,21.477677824730293,20.033634345613972,19.1372872134413,16.893104836289375,10.108041276210168,4.472410054983072,3.0816608049059506,0.0724252476716892,4.843498854042417,44.27444875566594,,,,,,,,,,,,,,,,,,,,,,,,
10/04/2020,,,,,,,,,26.737780770951463,24.100752466880433,22.767464772186283,22.890373480942788,21.477677824730293,20.033634345613972,19.1372872134413,16.89310483628806,10.10804127283085,4.472407295322404,3.0809638561580317,0.0008051377432661469,0.14758428921726527,3.5561261088220015,89.08882394288322,,,,,,,,,,,,,,,,,,,,,,,
11/04/2020,,,,,,,,,,24.100752466880433,22.767464772186283,22.890373480942788,21.477677824730293,20.033634345613972,19.1372872134413,16.89310483628806,10.108041272828979,4.472407291168843,3.080961000446634,3.2912858029970955e-06,0.0016449922429556396,0.10652003342099862,7.496539685974095,84.22302188268505,,,,,,,,,,,,,,,,,,,,,,
12/04/2020,,,,,,,,,,,22.767464772186283,22.890373480942788,21.477677824730293,20.033634345613972,19.1372872134413,16.89310483628806,10.108041272828979,4.472407291166546,3.080960996149127,4.948734571568491e-09,6.730983711258388e-06,0.0011797961704647282,0.22851619968149783,6.859671531572036,113.48329475544288,,,,,,,,,,,,,,,,,,,,,
13/04/2020,,,,,,,,,,,,22.890373480942788,21.477677824730293,20.033634345613972,19.1372872134413,16.89310483628806,10.108041272828979,4.472407291166545,3.0809609961467492,2.7371670514721412e-12,1.0124210247532201e-08,4.81624511668119e-06,0.002547483431573785,0.20656176462527376,9.418728575222778,124.78212704131896,,,,,,,,,,,,,,,,,,,,
14/04/2020,,,,,,,,,,,,,21.477677824730293,20.033634345613972,19.1372872134413,16.89310483628806,10.108041272828979,4.472407291166545,3.080960996146749,5.569343578797746e-16,5.600476055677099e-12,7.237993940438695e-09,1.0424443319330314e-05,0.0022923356884529413,0.2856815533893854,10.258108635728211,157.42527433791807,,,,,,,,,,,,,,,,,,,
15/04/2020,,,,,,,,,,,,,,20.033634345613972,19.1372872134413,16.89310483628806,10.108041272828979,4.472407291166545,3.080960996146749,4.168776083600872e-20,1.139589627431804e-15,4.002623610450772e-12,1.567997861598227e-08,9.36471841661391e-06,0.0031789553199870293,0.31001396903912576,13.02335025772161,159.86740892498142,,,,,,,,,,,,,,,,,,
16/04/2020,,,,,,,,,,,,,,,19.1372872134413,16.89310483628806,10.108041272828979,4.472407291166545,3.080960996146749,1.1479349919840871e-24,8.530229386303963e-20,8.143625588694767e-16,8.673870644211992e-12,1.4077332720668244e-08,1.299975516981164e-05,0.0034450616642555183,0.39451919362649895,13.088460495118103,201.5577796294597,,,,,,,,,,,,,,,,,
17/04/2020,,,,,,,,,,,,,,,,16.89310483628806,10.108041272828979,4.472407291166545,3.080960996146749,1.162869665547367e-29,2.3489417947062915e-24,6.095529577987444e-20,1.7649720889706655e-15,7.78555571483824e-12,1.9548835597184597e-08,1.4080921894667538e-05,0.00438800112109711,0.39496189126369113,16.681488349649914,214.41071880021823,,,,,,,,,,,,,,,,
18/04/2020,,,,,,,,,,,,,,,,,10.108041272828979,4.472407291166545,3.080960996146749,4.3336129891814913e-35,2.379507290992671e-29,1.678479935165088e-24,1.3211452390211103e-19,1.5840846129242782e-15,1.0813071266188398e-11,2.117078610601621e-08,1.794081305558441e-05,0.004386662591043617,0.5054345227004973,17.597256157212076,276.39835520553027,,,,,,,,,,,,,,,
19/04/2020,,,,,,,,,,,,,,,,,,4.472407291166545,3.080960996146749,5.941206639686813e-41,8.86760835701382e-35,1.7003112339257829e-29,3.637996638167774e-24,1.1857081391050298e-19,2.2001865661464344e-15,1.1709430481226989e-11,2.697739799508047e-08,1.7925919639958768e-05,0.0056220766142967395,0.5315022013512082,22.900270337495453,266.9785693710705,,,,,,,,,,,,,,
20/04/2020,,,,,,,,,,,,,,,,,,,3.080960996146749,2.9964337808775764e-47,1.2157133276393323e-40,6.336463877459755e-35,3.685336475076768e-29,3.2650109247280576e-24,1.6468987973624633e-19,2.3825136871737246e-15,1.4921689588323675e-11,2.694979139631961e-08,2.2987125711901072e-05,0.005905120657092345,0.6941218287891502,21.79719680218674,330.4782888919859,,,,,,,,,,,,,
21/04/2020,,,,,,,,,,,,,,,,,,,,5.559557423482084e-54,6.131422683782096e-47,8.687029512642374e-41,1.3733987082822627e-34,3.307483538598679e-29,4.5349936706764946e-24,1.783359215671374e-19,3.0361601826271162e-15,1.4905359411763423e-11,3.456585098032547e-08,2.413399378153172e-05,0.007721953462708936,0.657074517748152,27.339001953961205,334.72175097854677,,,,,,,,,,,,
