data,yhat_model_1_to_7,yhat_model_1_to_8,yhat_model_1_to_9,yhat_model_1_to_10,yhat_model_1_to_11,yhat_model_1_to_12,yhat_model_1_to_13,yhat_model_1_to_14,yhat_model_1_to_15,yhat_model_1_to_16,yhat_model_1_to_17,yhat_model_1_to_18,yhat_model_1_to_19,yhat_model_1_to_20,yhat_model_1_to_21,yhat_model_1_to_22,yhat_model_1_to_23,yhat_model_1_to_24,yhat_model_1_to_25,yhat_model_1_to_26,yhat_model_1_to_27,yhat_model_1_to_28,yhat_model_1_to_29,yhat_model_1_to_30,yhat_model_1_to_31,yhat_model_1_to_32,yhat_model_1_to_33,yhat_model_1_to_34,yhat_model_1_to_35,yhat_model_1_to_36,yhat_model_1_to_37,yhat_model_1_to_38,yhat_model_1_to_39,yhat_model_1_to_40,yhat_model_1_to_41,yhat_model_1_to_42,yhat_model_1_to_43,yhat_model_1_to_44,yhat_model_1_to_45
13/03/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/03/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/03/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/03/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/03/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/03/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19/03/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20/03/2020,17.609463185492864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21/03/2020,15.821138547140928,23.63146854388993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22/03/2020,15.661789608315349,21.938796445303915,24.59848108848888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/03/2020,15.656834970772687,21.793326582111916,21.842254882519462,27.149461808509272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/03/2020,15.656779341532037,21.788861367807513,21.5985299822805,25.077299293244224,31.75792236697645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/03/2020,15.656779113300994,21.788811468020818,21.59097166211833,24.90217404857923,28.814673964677166,34.102498941637215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/03/2020,15.656779112957372,21.78881126364727,21.590886879178345,24.89683067839912,28.55564524521284,30.901298634136232,46.08360272396761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/03/2020,15.656779112957182,21.78881126333976,21.590886531457045,24.896771095260817,28.54762449370354,30.623641403581345,42.79496441164791,57.61515456876044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28/03/2020,15.656779112957182,21.78881126333959,21.590886530933584,24.89677085142262,28.54753457114423,30.615089728799692,42.51047002748464,52.186209595377946,65.93236362150051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
