data,cases,cured,deaths,internadosDomiciliar,internadosEnfermaria,internadosUTI,percentual_cured,percentual_deaths,percentual_internados,percentual_internadosDomiciliar,percentual_internadosEnfermaria,percentual_internadosUTI,refuses,suspects,total_internados_DB
12/03/2020,6,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
13/03/2020,6,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
14/03/2020,6,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
15/03/2020,6,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
16/03/2020,6,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
17/03/2020,6,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
18/03/2020,13,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
19/03/2020,23,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
20/03/2020,32,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
21/03/2020,43,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
22/03/2020,50,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
23/03/2020,56,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
24/03/2020,65,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
25/03/2020,81,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
26/03/2020,102,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
27/03/2020,119,0,2,0,0,0,0,1.680672268907563,0,0,0,0,0,0,0
28/03/2020,133,0,2,0,0,0,0,1.50375939849624,0,0,0,0,0,0,0
29/03/2020,148,0,2,0,0,0,0,1.351351351351351,0,0,0,0,0,0,0
30/03/2020,155,0,3,0,0,0,0,1.935483870967742,0,0,0,0,0,0,0
31/03/2020,179,0,3,0,0,0,0,1.6759776536312851,0,0,0,0,0,0,0
01/04/2020,224,0,3,0,0,0,0,1.339285714285714,0,0,0,0,0,0,0
02/04/2020,252,0,4,0,0,0,0,1.587301587301587,0,0,0,0,0,0,0
03/04/2020,301,0,4,0,0,0,0,1.328903654485049,0,0,0,0,0,0,0
04/04/2020,395,0,6,0,0,0,0,1.5189873417721511,0,0,0,0,0,0,0
05/04/2020,438,0,9,0,0,0,0,2.054794520547945,0,0,0,0,0,0,0
06/04/2020,458,0,11,0,0,0,0,2.401746724890829,0,0,0,0,0,0,0
07/04/2020,503,0,15,0,0,0,0,2.982107355864811,0,0,0,0,0,0,0
08/04/2020,539,0,17,0,0,0,0,3.153988868274583,0,0,0,0,0,0,0
09/04/2020,609,0,22,0,0,0,0,3.612479474548439,0,0,0,0,0,0,0
10/04/2020,643,0,25,0,0,0,0,3.888024883359253,0,0,0,0,0,0,0
11/04/2020,676,0,26,0,0,0,0,3.846153846153846,0,0,0,0,0,0,0
12/04/2020,738,0,30,0,0,0,0,4.065040650406503,0,0,0,0,0,0,0
13/04/2020,756,0,31,0,0,0,0,0.0,0,0,0,0,0,0,0
14/04/2020,791,0,36,0,0,0,0,0.0,0,0,0,0,0,0,0
15/04/2020,803,0,38,0,0,0,0,0.0,0,0,0,0,0,0,0
16/04/2020,832,0,41,0,0,0,0,0.0,0,0,0,0,0,0,0
17/04/2020,874,0,42,0,0,0,0,0.0,0,0,0,0,0,0,0
18/04/2020,945,0,46,0,0,0,0,0.0,0,0,0,0,0,0,0
19/04/2020,987,0,48,0,0,0,0,0.0,0,0,0,0,0,0,0
20/04/2020,1007,0,51,0,0,0,0,0.0,0,0,0,0,0,0,0
21/04/2020,1024,0,51,0,0,0,0,0.0,0,0,0,0,0,0,0
22/04/2020,1063,0,57,0,0,0,0,0.0,0,0,0,0,0,0,0
