data,yhat_model_1_to_7,yhat_model_1_to_8,yhat_model_1_to_9,yhat_model_1_to_10,yhat_model_1_to_11,yhat_model_1_to_12,yhat_model_1_to_13,yhat_model_1_to_14,yhat_model_1_to_15,yhat_model_1_to_16,yhat_model_1_to_17,yhat_model_1_to_18,yhat_model_1_to_19,yhat_model_1_to_20,yhat_model_1_to_21,yhat_model_1_to_22,yhat_model_1_to_23,yhat_model_1_to_24,yhat_model_1_to_25,yhat_model_1_to_26,yhat_model_1_to_27,yhat_model_1_to_28,yhat_model_1_to_29,yhat_model_1_to_30,yhat_model_1_to_31,yhat_model_1_to_32,yhat_model_1_to_33,yhat_model_1_to_34,yhat_model_1_to_35,yhat_model_1_to_36,yhat_model_1_to_37,yhat_model_1_to_38,yhat_model_1_to_39,yhat_model_1_to_40,yhat_model_1_to_41,yhat_model_1_to_42,yhat_model_1_to_43,yhat_model_1_to_44,yhat_model_1_to_45
13/03/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/03/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/03/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/03/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/03/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/03/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19/03/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20/03/2020,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21/03/2020,1.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22/03/2020,1.0,7.0,10.505032413082139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/03/2020,1.0,7.0,10.371502308075872,15.131485703544849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/03/2020,1.0,7.0,10.265202877117991,14.772848280915072,14.951063223910213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/03/2020,1.0,7.0,10.215596450749398,14.525880178601733,14.437473956528642,15.96146924614876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/03/2020,1.0,7.0,10.200182333823934,14.40602765058898,14.08389109124597,15.341743402744653,21.73077193505997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/03/2020,1.0,7.0,10.196840629541294,14.362753785170373,13.896584291804619,14.904058845522753,21.03890453437632,32.26999331778369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28/03/2020,1.0,7.0,10.196323581412486,14.350846927790743,13.817777015367234,14.652104864507793,20.53362729419512,31.527011592261474,52.49144488628763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29/03/2020,1.0,7.0,10.196265754474348,14.348319284075309,13.791054812195222,14.531607589377447,20.2208289554244,30.965931894581384,51.7211278788664,79.90399209027302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
