data,yhat_model_1_to_7,yhat_model_2_to_8,yhat_model_3_to_9,yhat_model_4_to_10,yhat_model_5_to_11,yhat_model_6_to_12,yhat_model_7_to_13,yhat_model_8_to_14,yhat_model_9_to_15,yhat_model_10_to_16,yhat_model_11_to_17,yhat_model_12_to_18,yhat_model_13_to_19,yhat_model_14_to_20,yhat_model_15_to_21,yhat_model_16_to_22,yhat_model_17_to_23,yhat_model_18_to_24,yhat_model_19_to_25,yhat_model_20_to_26,yhat_model_21_to_27,yhat_model_22_to_28,yhat_model_23_to_29,yhat_model_24_to_30,yhat_model_25_to_31,yhat_model_26_to_32,yhat_model_27_to_33,yhat_model_28_to_34,yhat_model_29_to_35,yhat_model_30_to_36,yhat_model_31_to_37,yhat_model_32_to_38,yhat_model_33_to_39,yhat_model_34_to_40,yhat_model_35_to_41,yhat_model_36_to_42,yhat_model_37_to_43,yhat_model_38_to_44,yhat_model_39_to_45,yhat_model_40_to_45,yhat_model_41_to_45,yhat_model_42_to_45,yhat_model_43_to_45,yhat_model_44_to_45,yhat_model_45_to_45
06/04/2020,,,,1.8696162900763615e-55,2.2324708690958802e-48,2.2948685400717184e-42,3.11886130422889e-36,1.0988741770382608e-30,1.6864411251538832e-25,1.0298837846973518e-20,1.941339669679828e-16,8.453388976268506e-13,1.8106267968673899e-09,1.3507430608262592e-06,0.00038123638903722937,0.07587653463175069,1.9689889902885866,33.68826847939979,,,,,,,,,,,,,,,,,,,,,,,,,,,
07/04/2020,,,,,4.142107414133847e-55,1.1574112309564335e-48,4.2758327874048104e-42,4.095124939575302e-36,1.70838401582587e-30,2.835952432564555e-25,1.4531455842520453e-20,1.7199613804283192e-16,1.0014717941431307e-12,2.030899668146684e-09,1.5584107060993998e-06,0.0008459402252159079,0.059086122683158895,2.8001738735038346,27.517556876999905,,,,,,,,,,,,,,,,,,,,,,,,,,
08/04/2020,,,,,,2.1474505598792153e-55,2.1565065581831923e-48,5.6142497554952166e-42,6.36655933349045e-36,2.872853127942091e-30,4.001464520990919e-25,1.2874126861605545e-20,2.037710110323104e-16,1.1232873786414856e-12,2.3431903132981556e-09,3.461736973996981e-06,0.0006548676422031001,0.0849840765242509,2.222368385046283,33.233474051378565,,,,,,,,,,,,,,,,,,,,,,,,,
09/04/2020,,,,,,,4.0011638369116e-55,2.83153392859655e-48,8.728294698242976e-42,1.0706136503084675e-35,4.053527550735922e-30,3.545067414076139e-25,1.5252720616102042e-20,2.2855558823746486e-16,1.2960257330573893e-12,5.207044182388212e-09,2.6740099298798733e-06,0.000945887964177432,0.06671784763539121,2.7465968061423403,31.186935440600063,,,,,,,,,,,,,,,,,,,,,,,,
10/04/2020,,,,,,,,5.2536037219431544e-55,4.40209546175288e-48,1.4677679799791665e-41,1.5106100268178836e-35,3.5911827421060934e-30,4.20006655848752e-25,1.7107862896603572e-20,2.6370352390104757e-16,2.8804504722489938e-12,4.018947962248718e-09,3.86836678783139e-06,0.0007395855134042423,0.08318559539066618,2.5430612570199567,31.817177630239787,,,,,,,,,,,,,,,,,,,,,,,
11/04/2020,,,,,,,,,8.167610192348126e-55,7.402654367420536e-48,2.0709849943026543e-41,1.338308744416101e-35,4.254710042121415e-30,4.710903967678553e-25,1.9738781718453212e-20,5.861191706518188e-16,2.2225602558976293e-12,5.8173756764644905e-09,3.020147504149878e-06,0.0009251702177712789,0.07662717974654999,2.60613719947633,32.370926751057354,,,,,,,,,,,,,,,,,,,,,,
12/04/2020,,,,,,,,,,1.3734821566530708e-54,1.0444965249634415e-47,1.8347662756610972e-41,1.5855833207683315e-35,4.772192036273681e-30,5.435368789832388e-25,4.387315575219141e-20,4.522014701478589e-16,3.2178096205118737e-12,4.539299698295241e-09,3.7825876665184464e-06,0.0008506019346641721,0.07866755199431139,2.6536460669895345,38.369489951095886,,,,,,,,,,,,,,,,,,,,,
13/04/2020,,,,,,,,,,,1.937949887948468e-54,9.25360034640647e-48,2.173770089445833e-41,1.7784307638289397e-35,5.506082872092016e-30,1.2081217027968835e-24,3.384757771566166e-20,6.547456973485582e-16,2.5103496461389458e-12,5.687797770170892e-09,3.475257270033843e-06,0.0008738374917672568,0.08012429660191353,3.169591571180045,36.463709158614925,,,,,,,,,,,,,,,,,,,,
14/04/2020,,,,,,,,,,,,1.7169049829235433e-54,1.096335905989974e-47,2.4381559689301974e-41,2.0519265881127756e-35,1.2238426070372444e-29,9.32036742436291e-25,4.900955314918245e-20,5.1075683671457115e-16,3.146017128744024e-12,5.2243114576852906e-09,3.5710794321150757e-06,0.0008901096217485704,0.09597119139753771,2.9778955640777522,46.30162474608173,,,,,,,,,,,,,,,,,,,
15/04/2020,,,,,,,,,,,,,2.0341321994524226e-54,1.2296782924333584e-47,2.813107636608752e-41,4.560842437035317e-35,9.441599437521551e-30,1.3495555575827639e-24,3.8230535608909674e-20,6.401288412648261e-16,2.8893781466750063e-12,5.368853648915539e-09,3.6377132940985015e-06,0.00106725027068607,0.08978293206202433,3.8379501315004414,47.21138605455593,,,,,,,,,,,,,,,,,,
16/04/2020,,,,,,,,,,,,,,2.281534502048962e-54,1.4187843048707349e-47,6.252731156248159e-41,3.5185539073172303e-35,1.3671148262928953e-29,1.052727653778116e-24,4.791519712287521e-20,5.878890672258283e-16,2.969419840741695e-12,5.469107246878541e-09,4.363300982145112e-06,0.0009968602357288616,0.11635688210646093,3.869203836982978,50.446805021317445,,,,,,,,,,,,,,,,,
17/04/2020,,,,,,,,,,,,,,,2.632400174565198e-54,3.1535508583071533e-47,4.823792067239359e-41,5.094766114636444e-35,1.0664208970406359e-29,1.3194182687648501e-24,4.400435246316406e-20,6.041823341902272e-16,3.0248835117181575e-12,6.560900071265283e-09,4.073153749880678e-06,0.0012945617681178283,0.1168029016059375,4.146283896905883,47.770314744004075,,,,,,,,,,,,,,,,
18/04/2020,,,,,,,,,,,,,,,,5.85107137558374e-54,2.43286799723817e-47,6.984717567580821e-41,3.9741779813697753e-35,1.3365844981579426e-29,1.2117213945313202e-24,4.5224134747344874e-20,6.154685573311833e-16,3.6289234708622223e-12,6.123308780290815e-09,5.293554007287501e-06,0.0012974589680245345,0.12531346181980874,3.9005300950447843,65.00940671678183,,,,,,,,,,,,,,,
19/04/2020,,,,,,,,,,,,,,,,,4.513922093324071e-54,3.522726288704784e-47,5.448433983453801e-41,4.980988837215061e-35,1.227484283857115e-29,1.2453119083236275e-24,4.606896005283647e-20,7.383855377385635e-16,3.3866191925751916e-12,7.960190426881548e-09,5.3022876804579545e-06,0.001392612956059112,0.117597228517838,5.401773171623227,63.6813560378822,,,,,,,,,,,,,,
20/04/2020,,,,,,,,,,,,,,,,,,6.5360361403794e-54,2.7479046787016627e-47,6.828732902863102e-41,4.57440706175686e-35,1.2615125492496087e-29,1.268575710069294e-24,5.526990525265826e-20,6.890633669641514e-16,4.402994009404877e-12,7.971600155694172e-09,5.692090952142224e-06,0.0013056785008660674,0.1639102699848595,5.205439068891845,65.61434752747648,,,,,,,,,,,,,
21/04/2020,,,,,,,,,,,,,,,,,,,5.0984384249294205e-54,3.4440556628990677e-47,6.271324352011464e-41,4.7012196475705695e-35,1.2850791146247552e-29,1.5219409645158514e-24,5.157747457806945e-20,8.95895258785203e-16,4.408954221640848e-12,8.558163115015578e-09,5.334978340363101e-06,0.0018242061250584845,0.15698473838320876,5.381737737655419,80.05076379681914,,,,,,,,,,,,
22/04/2020,,,,,,,,,,,,,,,,,,,,6.390071255612405e-54,3.1629276716198987e-47,6.445179744659604e-41,4.7890442228431006e-35,1.5417419396317603e-29,1.4202586998567423e-24,6.706009493882661e-20,8.970817451072899e-16,4.733478512331249e-12,8.020252115556643e-09,7.460168992479389e-06,0.0017431564176784717,0.1625316685027974,6.620431789335765,70.42204851993975,,,,,,,,,,,
23/04/2020,,,,,,,,,,,,,,,,,,,,,5.868468609794888e-54,3.250611330094343e-47,6.565583724662446e-41,5.745539542786535e-35,1.4387346795031728e-29,1.846603953069447e-24,6.714818332042353e-20,9.63120074618806e-16,4.435761973615699e-12,1.1218717313419821e-08,7.1227297503166736e-06,0.0018057308161312448,0.20054123354856096,5.719963405473243,86.01774337651113,,,,,,,,,,
24/04/2020,,,,,,,,,,,,,,,,,,,,,,6.031156178966698e-54,3.311336810913204e-47,7.876900677759214e-41,5.361664229202002e-35,1.8706297140790932e-29,1.849022277248329e-24,7.209149075954446e-20,9.02528726634348e-16,6.205469111423279e-12,1.0707960022147997e-08,7.379913702197795e-06,0.0022304599637987346,0.17210118372534047,7.118477263321317,89.28674826592922,,,,,,,,,
25/04/2020,,,,,,,,,,,,,,,,,,,,,,,6.143825721766544e-54,3.9726966372143366e-47,7.350621825161167e-41,6.971191757471924e-35,1.8730767722575255e-29,1.985145617013616e-24,6.755569204423674e-20,1.2626595098729127e-15,5.9222773882335975e-12,1.1095430823139902e-08,9.11942107883138e-06,0.0019093800728352806,0.2156960298465656,7.322846325230882,95.17297613194337,,,,,,,,
26/04/2020,,,,,,,,,,,,,,,,,,,,,,,,7.370907158105786e-54,3.707268849107826e-47,9.557220498347437e-41,6.980307356180842e-35,2.0109718112347166e-29,1.860241515570046e-24,9.451355447230031e-20,1.204986557464706e-15,6.136746668139706e-12,1.3712742239221039e-08,7.79949293479332e-06,0.0023993207841091686,0.22112234918923518,7.8188726329858715,96.59874425892517,,,,,,,
27/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,6.878434542261452e-54,4.820162155837147e-47,9.569715725762248e-41,7.494195467129556e-35,1.8844411812414414e-29,2.6025796562219023e-24,9.019518559891005e-20,1.248636649953943e-15,7.584761542626365e-12,1.1724020927065325e-08,9.810297607631011e-06,0.002456504107632463,0.23626814365247287,7.918710459594349,105.08825127862417,102.18209502985279,106.65602473148456,98.20873590151446,110.79370192071858,80.14380177248168,111.65160865904032
