data,yhat_model_1_to_7,yhat_model_1_to_8,yhat_model_1_to_9,yhat_model_1_to_10,yhat_model_1_to_11,yhat_model_1_to_12,yhat_model_1_to_13,yhat_model_1_to_14,yhat_model_1_to_15,yhat_model_1_to_16,yhat_model_1_to_17,yhat_model_1_to_18,yhat_model_1_to_19,yhat_model_1_to_20,yhat_model_1_to_21,yhat_model_1_to_22,yhat_model_1_to_23,yhat_model_1_to_24,yhat_model_1_to_25,yhat_model_1_to_26,yhat_model_1_to_27,yhat_model_1_to_28,yhat_model_1_to_29,yhat_model_1_to_30,yhat_model_1_to_31,yhat_model_1_to_32,yhat_model_1_to_33,yhat_model_1_to_34,yhat_model_1_to_35,yhat_model_1_to_36,yhat_model_1_to_37,yhat_model_1_to_38,yhat_model_1_to_39,yhat_model_1_to_40,yhat_model_1_to_41,yhat_model_1_to_42,yhat_model_1_to_43,yhat_model_1_to_44,yhat_model_1_to_45
13/03/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/03/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/03/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/03/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/03/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/03/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19/03/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20/03/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21/03/2020,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22/03/2020,1.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/03/2020,1.0,7.0,10.0125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/03/2020,1.0,7.0,10.5046875,14.097748325892857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/03/2020,1.0,7.0,11.0583984375,15.308268090072943,13.174803693631945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/03/2020,1.0,7.0,11.6813232421875,16.713876084105262,15.386258261933875,14.880910610542893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/03/2020,1.0,7.0,12.382113647460937,18.346012866461543,18.001022970105474,17.6264955315956,19.384107879823286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28/03/2020,1.0,7.0,13.170502853393554,20.241185978474345,21.092650796016223,20.87865137132389,22.505393602405512,29.320702613525537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29/03/2020,1.0,7.0,14.057440710067748,22.441786542914215,24.748108812592136,24.730842401650357,26.19709690371921,33.30207030661664,48.09599795512829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
