data,yhat_model_1_to_7,yhat_model_2_to_8,yhat_model_3_to_9,yhat_model_4_to_10,yhat_model_5_to_11,yhat_model_6_to_12,yhat_model_7_to_13,yhat_model_8_to_14,yhat_model_9_to_15,yhat_model_10_to_16,yhat_model_11_to_17,yhat_model_12_to_18,yhat_model_13_to_19,yhat_model_14_to_20,yhat_model_15_to_21,yhat_model_16_to_22,yhat_model_17_to_23,yhat_model_18_to_24,yhat_model_19_to_25,yhat_model_20_to_26,yhat_model_21_to_27,yhat_model_22_to_28,yhat_model_23_to_29,yhat_model_24_to_30,yhat_model_25_to_31,yhat_model_26_to_32,yhat_model_27_to_33,yhat_model_28_to_34,yhat_model_29_to_35,yhat_model_30_to_36,yhat_model_31_to_37,yhat_model_32_to_38,yhat_model_33_to_39,yhat_model_34_to_40,yhat_model_35_to_41,yhat_model_36_to_42,yhat_model_37_to_43,yhat_model_38_to_44,yhat_model_39_to_45,yhat_model_40_to_45,yhat_model_41_to_45,yhat_model_42_to_45,yhat_model_43_to_45,yhat_model_44_to_45,yhat_model_45_to_45
09/04/2020,,,,,,,9.0,11.566113289445639,13.404577587172389,14.827460815862286,19.0,28.000000000000075,45.00000000001396,68.00000000161918,77.00000011415429,82.00000489925772,92.0001283074427,105.00205864743852,176.02036938867477,212.12564041832903,242.4914659971654,,,,,,,,,,,,,,,,,,,,,,,,
10/04/2020,,,,,,,,11.566113289445639,13.404577587172389,14.827460815862286,19.0,28.0,45.00000000000007,68.00000000001396,77.00000000161918,82.00000011415429,92.00000489925772,105.0001283074427,176.00205864743853,212.02036938867477,242.12564041832903,246.4914659971654,,,,,,,,,,,,,,,,,,,,,,,
11/04/2020,,,,,,,,,13.404577587172389,14.827460815862286,19.0,28.0,45.0,68.00000000000007,77.00000000001396,82.00000000161918,92.00000011415429,105.00000489925772,176.00012830744268,212.00205864743853,242.02036938867477,246.12564041832903,254.4914659971654,,,,,,,,,,,,,,,,,,,,,,
12/04/2020,,,,,,,,,,14.827460815862286,19.0,28.0,45.0,68.0,77.00000000000007,82.00000000001396,92.00000000161918,105.00000011415429,176.00000489925773,212.00012830744268,242.00205864743853,246.02036938867477,254.12564041832903,260.04119410185854,,,,,,,,,,,,,,,,,,,,,
13/04/2020,,,,,,,,,,,19.0,28.0,45.0,68.0,77.0,82.00000000000007,92.00000000001396,105.00000000161918,176.0000001141543,212.00000489925773,242.00012830744268,246.00205864743853,254.02036938867477,259.6899466634425,262.47476296244804,,,,,,,,,,,,,,,,,,,,
14/04/2020,,,,,,,,,,,,28.0,45.0,68.0,77.0,82.0,92.00000000000007,105.00000000001396,176.00000000161918,212.0000001141543,242.00000489925773,246.00012830744268,254.00205864743853,259.5863640534337,262.11935005863086,263.8067861774575,,,,,,,,,,,,,,,,,,,
15/04/2020,,,,,,,,,,,,,45.0,68.0,77.0,82.0,92.0,105.00000000000007,176.00000000001396,212.00000000161918,242.0000001141543,246.00000489925773,254.00012830744268,259.56816726430196,262.0151596483642,263.44157641925386,289.4914659971654,,,,,,,,,,,,,,,,,,
16/04/2020,,,,,,,,,,,,,,68.0,77.0,82.0,92.0,105.0,176.00000000000009,212.00000000001396,242.00000000161918,246.0000001141543,254.00000489925773,259.56624148595836,261.9969170313451,263.3363458824761,289.12564041832906,302.4914659971654,,,,,,,,,,,,,,,,,
17/04/2020,,,,,,,,,,,,,,,77.0,82.0,92.0,105.0,176.0,212.00000000000009,242.00000000001396,246.00000000161918,254.0000001141543,259.566118187112,261.9949893058836,263.3180367371884,289.02036938867474,302.12564041832906,339.4914659971654,,,,,,,,,,,,,,,,
18/04/2020,,,,,,,,,,,,,,,,82.0,92.0,105.0,176.0,212.0,242.00000000000009,246.00000000001396,254.00000000161918,259.5661134035861,261.9948659587639,263.3161064350896,289.0020586474385,302.02036938867474,339.12564041832906,376.4914659971654,,,,,,,,,,,,,,,
19/04/2020,,,,,,,,,,,,,,,,,92.0,105.0,176.0,212.0,242.0,246.00000000000009,254.00000000001396,259.56611329106477,261.99486117452767,263.3159830274483,289.0001283074427,302.0020586474385,339.02036938867474,376.12564041832906,399.04119410185854,,,,,,,,,,,,,,
20/04/2020,,,,,,,,,,,,,,,,,,105.0,176.0,212.0,242.0,246.0,254.00000000000009,259.5661132894596,261.99486106200004,263.31597824234956,289.0000048992577,302.0001283074427,339.0020586474385,376.02036938867474,398.6899466634425,400.9235456633876,,,,,,,,,,,,,
21/04/2020,,,,,,,,,,,,,,,,,,,176.0,212.0,242.0,246.0,254.0,259.5661132894457,261.9948610603949,263.3159781298145,289.0000001141543,302.0000048992577,339.0001283074427,376.0020586474385,398.5863640534337,400.5594085041967,463.4914659971654,,,,,,,,,,,,
22/04/2020,,,,,,,,,,,,,,,,,,,,212.0,242.0,246.0,254.0,259.56611328944564,261.99486106038097,263.3159781282093,289.0000000016192,302.0000001141543,339.0000048992577,376.0001283074427,398.56816726430196,400.4542514266469,463.12564041832906,516.4914659971654,,,,,,,,,,,
23/04/2020,,,,,,,,,,,,,,,,,,,,,242.0,246.0,254.0,259.56611328944564,261.9948610603809,263.31597812819535,289.000000000014,302.0000000016192,339.0000001141543,376.0000048992577,398.56624148595836,400.43594524706293,463.02036938867474,516.125640418329,531.4914659971654,,,,,,,,,,
24/04/2020,,,,,,,,,,,,,,,,,,,,,,246.0,254.0,259.56611328944564,261.9948610603809,263.3159781281953,289.00000000000006,302.000000000014,339.0000000016192,376.0000001141543,398.566118187112,400.43401501640574,463.0020586474385,516.0203693886748,531.125640418329,595.4914659971654,,,,,,,,,
25/04/2020,,,,,,,,,,,,,,,,,,,,,,,254.0,259.56611328944564,261.9948610603809,263.3159781281953,289.0,302.00000000000006,339.000000000014,376.0000000016192,398.5661134035861,400.43389160979825,463.0001283074427,516.0020586474385,531.0203693886748,595.125640418329,608.4914659971654,,,,,,,,
26/04/2020,,,,,,,,,,,,,,,,,,,,,,,,259.56611328944564,261.9948610603809,263.3159781281953,289.0,302.0,339.00000000000006,376.000000000014,398.56611329106477,400.43388682470857,463.0000048992577,516.0001283074427,531.0020586474385,595.0203693886748,608.125640418329,646.4914659971654,,,,,,,
27/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,261.9948610603809,263.3159781281953,289.0,302.0,339.0,376.00000000000006,398.5661132894596,400.43388671217355,463.0000001141543,516.0000048992578,531.0001283074427,595.0020586474385,608.0203693886748,646.125640418329,708.4914659971654,731.3033933097499,754.1464405378917,767.541506026953,781.0024787521389,803.0000001125352,825.0
