data,yhat_model_1_to_7,yhat_model_1_to_8,yhat_model_1_to_9,yhat_model_1_to_10,yhat_model_1_to_11,yhat_model_1_to_12,yhat_model_1_to_13,yhat_model_1_to_14,yhat_model_1_to_15,yhat_model_1_to_16,yhat_model_1_to_17,yhat_model_1_to_18,yhat_model_1_to_19,yhat_model_1_to_20,yhat_model_1_to_21,yhat_model_1_to_22,yhat_model_1_to_23,yhat_model_1_to_24,yhat_model_1_to_25,yhat_model_1_to_26,yhat_model_1_to_27,yhat_model_1_to_28,yhat_model_1_to_29,yhat_model_1_to_30,yhat_model_1_to_31,yhat_model_1_to_32,yhat_model_1_to_33,yhat_model_1_to_34,yhat_model_1_to_35,yhat_model_1_to_36,yhat_model_1_to_37,yhat_model_1_to_38,yhat_model_1_to_39,yhat_model_1_to_40,yhat_model_1_to_41,yhat_model_1_to_42,yhat_model_1_to_43,yhat_model_1_to_44,yhat_model_1_to_45,yhat_model_1_to_46,yhat_model_1_to_47,yhat_model_1_to_48,yhat_model_1_to_49,yhat_model_1_to_50
31/03/2020,,,2.5997533260220442,4.143699599426166,5.723358256179754,7.764177031116917,11.06013474646862,10.240432390427586,9.656992840320804,11.844316143305779,13.959618153292446,13.724335837787716,13.102281119894176,16.18704065953043,19.172720914599854,18.400868026285398,18.801519343525822,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/04/2020,,,,4.306417775327598,5.828940240950486,7.978423530773533,11.398818108772243,10.553958018102357,9.94991667373583,12.167364772592519,14.323818550213343,14.165036610324211,13.546848145627326,16.635825238866264,19.653511981792743,18.918987164664905,19.355888687653085,18.59927555634316,,,,,,,,,,,,,,,,,,,,,,,,,,
02/04/2020,,,,,5.934522225721217,8.192670030430145,11.735652881752385,10.867483645777117,10.242840507150856,12.490413401879257,14.688018947134239,14.605737382860706,13.991415171360478,17.084609818202097,20.13430304898563,19.437106303044416,19.910258031780344,19.200560917535828,18.36526154728185,,,,,,,,,,,,,,,,,,,,,,,,,
03/04/2020,,,,,,8.406916530086761,12.072487654732525,11.181009273451885,10.535764340565883,12.813462031165997,15.052219344055136,15.046438155397201,14.435982197093631,17.53339439753793,20.615094116178515,19.95522544142392,20.46462737590761,19.801846278728505,18.961953504561652,23.069909171912464,,,,,,,,,,,,,,,,,,,,,,,,
04/04/2020,,,,,,,12.409322427712668,11.494534901126649,10.828688173980911,13.136510660452737,15.416419740976032,15.487082622579557,14.880549222826781,17.98217897687376,21.095885183371397,20.47334457980343,21.01899672003487,20.403131639921174,19.558645461841454,23.669160302541066,23.990135173259,,,,,,,,,,,,,,,,,,,,,,,
05/04/2020,,,,,,,,11.808060528801416,11.121612007395937,13.459544277718061,15.780620137896932,15.92723008018697,15.325116248559935,18.430963556209594,21.576676250564283,20.991463718182942,21.573366064162133,21.004417001113847,20.155337419121256,24.268218840310475,24.6219115707374,29.78604029098645,,,,,,,,,,,,,,,,,,,,,,
06/04/2020,,,,,,,,,11.414535840810963,13.782500210477552,16.144820534817825,16.36737753779438,15.769683274293085,18.879748135545427,22.05746731775717,21.509582856562453,22.127735408289393,21.605702362306523,20.752029376401055,24.867277378079883,25.2536879682158,30.420145692869482,33.00482653744691,,,,,,,,,,,,,,,,,,,,,
07/04/2020,,,,,,,,,,14.105456143237047,16.509020931738725,16.80232345306069,16.214250300026237,19.328532714881263,22.53825838495006,22.027701994941957,22.68210475241666,22.206987723499196,21.34872133368086,25.46623268975557,25.885464365694205,31.05425109475252,33.69589315889743,33.872454110409464,,,,,,,,,,,,,,,,,,,,
08/04/2020,,,,,,,,,,,16.87322132865962,17.23721286579754,16.65881732575939,19.777317294217095,23.01904945214294,22.545821133321468,23.236474096543922,22.80805311833691,21.94541329096066,26.065102321553795,26.517240763172605,31.688347368935965,34.386959780347944,34.58589993147037,39.454825704854024,,,,,,,,,,,,,,,,,,,
09/04/2020,,,,,,,,,,,,17.672102278534396,17.103384351492544,20.226101873552924,23.49984051933583,23.06394027170098,23.790843440671186,23.408922853221082,22.542105248240457,26.66397195335201,27.14901716065101,32.32206515136319,35.07802640179846,35.29934575253128,40.22527890401216,39.154108802902584,,,,,,,,,,,,,,,,,,
