data,yhat_model_1_to_7,yhat_model_2_to_8,yhat_model_3_to_9,yhat_model_4_to_10,yhat_model_5_to_11,yhat_model_6_to_12,yhat_model_7_to_13,yhat_model_8_to_14,yhat_model_9_to_15,yhat_model_10_to_16,yhat_model_11_to_17,yhat_model_12_to_18,yhat_model_13_to_19,yhat_model_14_to_20,yhat_model_15_to_21,yhat_model_16_to_22,yhat_model_17_to_23,yhat_model_18_to_24,yhat_model_19_to_25,yhat_model_20_to_26,yhat_model_21_to_27,yhat_model_22_to_28,yhat_model_23_to_29,yhat_model_24_to_30,yhat_model_25_to_31,yhat_model_26_to_32,yhat_model_27_to_33,yhat_model_28_to_34,yhat_model_29_to_35,yhat_model_30_to_36,yhat_model_31_to_37,yhat_model_32_to_38,yhat_model_33_to_39,yhat_model_34_to_40,yhat_model_35_to_41,yhat_model_36_to_42,yhat_model_37_to_43,yhat_model_38_to_44,yhat_model_39_to_45,yhat_model_40_to_46,yhat_model_41_to_47,yhat_model_42_to_48,yhat_model_43_to_49,yhat_model_44_to_50,yhat_model_45_to_50,yhat_model_46_to_50,yhat_model_47_to_50,yhat_model_48_to_50,yhat_model_49_to_50,yhat_model_50_to_50
31/03/2020,,,1.0527332409473842,1.0527332409473842,1.0527332409473842,0.16245868024283708,0.6411004342002428,4.867314728941612e-26,0.44960237096404393,0.019614064731695423,1.203630122463021e-13,2.446464707699882e-10,1.389578131258826e-07,3.838728014204673e-05,0.0052016990479173105,0.18067419284640243,1.9558790161710098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/04/2020,,,,1.0527332409473842,1.0527332409473842,0.16245868024283708,0.6411004342002428,4.9306548719240365e-31,0.44960237096404393,0.019614064731695403,2.449065861175532e-17,1.3531282445588868e-13,2.0887640404865618e-10,1.5691380603618327e-07,5.7912047941466115e-05,0.005457634344835308,0.1589489851370501,2.3903695956842457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/04/2020,,,,,1.0527332409473842,0.16245868024283708,0.6411004342002428,1.837486734465529e-36,0.44960237096404393,0.019614064731695403,1.8331869387131483e-21,2.7532080988760624e-17,1.1551851085087242e-13,2.359292952636891e-10,2.3686475403565893e-07,6.063771741555576e-05,0.0047837215769455125,0.1977047190592821,2.062866117884258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/04/2020,,,,,,0.16245868024283708,0.6411004342002428,2.5191204826367344e-42,0.44960237096404393,0.019614064731695403,5.0479624683673e-26,2.0608321884267545e-21,2.3503782229570923e-17,1.304926762001858e-13,3.5621793369210595e-10,2.478267975770375e-07,5.307893450458551e-05,0.005989265126268196,0.16735908152300671,2.2827208985309912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04/04/2020,,,,,,,0.6411004342002428,1.2705127772351615e-48,0.44960237096404393,0.019614064731695403,5.113639392589755e-31,5.674805736552245e-26,1.75928512053779e-21,2.6551422233872403e-17,1.9704019732767302e-13,3.7260062838136134e-10,2.1682750634406263e-07,6.661658982160447e-05,0.00503326438385689,0.18804827369000995,3.1307316540711163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/04/2020,,,,,,,,2.3572986036772167e-55,0.44960237096404393,0.019614064731695403,1.9056768913769513e-36,5.748633420712175e-31,4.844430366037015e-26,1.987430537795491e-21,4.0093066912396103e-17,2.0608124817965894e-13,3.259352779054995e-10,2.7237195986748843e-07,5.5832588914008776e-05,0.005688658872486879,0.26012925156102645,2.6010125021514616,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/04/2020,,,,,,,,,0.44960237096404393,0.019614064731695403,2.6126054761459194e-42,2.1423165843526417e-36,4.90744726875182e-31,5.47268613750142e-26,3.0010840209427274e-21,4.193114043054573e-17,1.8025921079725195e-13,4.0956434476781056e-10,2.2805297153425784e-07,6.324050928661571e-05,0.007892683642322491,0.21034767233900406,4.175425873093165,,,,,,,,,,,,,,,,,,,,,,,,,,,
07/04/2020,,,,,,,,,,0.019614064731695403,1.3176615441832085e-48,2.937028532034851e-42,1.8288345656915278e-36,5.54388530104115e-31,8.263964992879373e-26,3.1386260360829927e-21,3.6676262467617864e-17,2.2653784439322805e-13,3.427964936424474e-10,2.585196853912038e-07,8.783670392648712e-05,0.006318178063387407,0.3492398910830805,3.636442037889104,,,,,,,,,,,,,,,,,,,,,,,,,,
08/04/2020,,,,,,,,,,,2.4447779019035655e-55,1.4812835018941168e-48,2.5072569480331598e-42,2.066014188341681e-36,8.371490724389955e-31,8.642665178963389e-26,2.745263744648016e-21,4.609435000061365e-17,1.895817100059608e-13,3.887078886582532e-10,3.5920654330975095e-07,7.005253416572807e-05,0.010623061907696775,0.2950009919902492,4.084261816902785,,,,,,,,,,,,,,,,,,,,,,,,,
09/04/2020,,,,,,,,,,,,2.748360633338365e-55,1.2645291037731958e-48,2.8324211329407904e-42,3.119766554610023e-36,8.755102021979847e-31,7.559459712101547e-26,3.4502757605408076e-21,3.8572858364219e-17,2.1499627969896564e-13,5.401772641757751e-10,2.8608516715567585e-07,0.00011833308122744958,0.008870661035833107,0.3365630148405273,5.033031252597256,,,,,,,,,,,,,,,,,,,,,,,,
10/04/2020,,,,,,,,,,,,,2.3461963240704985e-55,1.4285250165538755e-48,4.2770734696296647e-42,3.262723050652938e-36,7.6577952852089e-31,9.500864072498773e-26,2.8872208684674987e-21,4.374554375111507e-17,2.987905057924668e-13,4.2999930089182457e-10,4.8408759243692e-07,9.83923266077397e-05,0.010182468283243014,0.41640820686031754,4.109283534830535,,,,,,,,,,,,,,,,,,,,,,,
11/04/2020,,,,,,,,,,,,,,2.650473003442321e-55,2.1571322230418318e-48,4.4730599026475013e-42,2.8537935905716704e-36,9.624475300926678e-31,7.950352591880886e-26,3.2744505683354738e-21,6.079643157670431e-17,2.3780304863798134e-13,7.280666002453465e-10,4.0187971109379895e-07,0.00011320223878434316,0.012614876307841395,0.33191247954299546,6.75380114690029,,,,,,,,,,,,,,,,,,,,,,
12/04/2020,,,,,,,,,,,,,,,4.002324642087538e-55,2.2559773231250784e-48,3.912433689546989e-42,3.586709658475465e-36,8.053770958361114e-31,9.016691010486165e-26,4.550779640442011e-21,4.8383688993624904e-17,4.0273732297681844e-13,6.040762305574941e-10,4.6276369051434486e-07,0.00014031000991561194,0.00996538290128042,0.5652426886569113,5.345447853538077,,,,,,,,,,,,,,,,,,,,,
13/04/2020,,,,,,,,,,,,,,,,4.185720850981666e-55,1.973226681610237e-48,4.9172329618585034e-42,3.0013596514043515e-36,9.133998645459056e-31,1.2531287518548878e-25,3.621560589992571e-21,8.194842968896943e-17,3.3407960598762703e-13,6.958108722922899e-10,5.736760070281575e-07,0.00011047406841701256,0.01719708677522081,0.4306416935432917,6.128519130254199,,,,,,,,,,,,,,,,,,,,
14/04/2020,,,,,,,,,,,,,,,,,3.661107670103134e-55,2.479995092617781e-48,4.1147405505084485e-42,3.4039253603979035e-36,1.2694332495944005e-30,9.972444296800583e-26,6.1341034803996186e-21,6.797272308803521e-17,3.848571935786977e-13,8.626320735079655e-10,4.511364965450734e-07,0.0001915779493224858,0.012915142387544104,0.5056139314928878,6.211236471683106,,,,,,,,,,,,,,,,,,,
15/04/2020,,,,,,,,,,,,,,,,,,4.6013615710985085e-55,2.0752596423342625e-48,4.6666428348505e-42,4.730740318322377e-36,1.010216164546608e-30,1.6891258024786355e-25,5.087830130047737e-21,7.830739553510227e-17,4.771378878943308e-13,6.780654620963365e-10,7.837468572811307e-07,0.00014311200404897994,0.01530437385439089,0.5090557269523593,11.425104573807523,,,,,,,,,,,,,,,,,,
16/04/2020,,,,,,,,,,,,,,,,,,,3.8504187224795284e-55,2.3536104860679475e-48,6.485652873207909e-42,3.764722838197193e-36,1.7111045353248228e-30,1.4010024409689977e-25,5.8614829837162525e-21,9.708468269494713e-17,3.7498861237409427e-13,1.178765902711439e-09,5.843224422963234e-07,0.0001701757356915105,0.015368154293905749,0.9588240589530401,9.386028849896752,,,,,,,,,,,,,,,,,
17/04/2020,,,,,,,,,,,,,,,,,,,,4.3668686216033666e-55,3.271024135579194e-48,5.1612797542080424e-42,6.376699022257695e-36,1.4192266011761231e-30,1.6140474474892286e-25,7.267027157322803e-21,7.629541820665804e-17,6.520486871988565e-13,8.781928103187733e-10,6.95715634799019e-07,0.00017071563335081433,0.029197402494463003,0.7582260738770089,11.981017732077305,,,,,,,,,,,,,,,,
18/04/2020,,,,,,,,,,,,,,,,,,,,,6.0690301115002495e-55,2.603079151952415e-48,8.742196430229592e-42,5.288962594217317e-36,1.635046347239226e-30,2.0010874326601487e-25,5.7107717309593345e-21,1.326781487613489e-16,4.856536008660783e-13,1.0461036998355899e-09,6.976660021495265e-07,0.00032536403131897175,0.022762592640349938,0.9928459094058729,15.277138906710276,,,,,,,,,,,,,,,
19/04/2020,,,,,,,,,,,,,,,,,,,,,,4.829730419154531e-55,4.40910688533231e-48,7.250949953782959e-42,6.093252268271941e-36,2.0271226024279886e-30,1.5725356681214908e-25,9.931391309406925e-21,9.881057182356166e-17,5.786116915353326e-13,1.0488938129640221e-09,1.331215692805686e-06,0.00025232544354271706,0.030099553796649792,1.2651032408563379,17.41325541129332,,,,,,,,,,,,,,
20/04/2020,,,,,,,,,,,,,,,,,,,,,,,8.180619207329566e-55,3.6569994059710615e-48,8.353600375752058e-42,7.554386034213985e-36,1.592990333078435e-30,2.734771693491286e-25,7.396026159057011e-21,1.1773128215428867e-16,5.801258986487891e-13,2.0022482831557825e-09,1.0303799562177305e-06,0.0003348799858561906,0.03833635684035188,1.4342062039215477,21.709729534232626,,,,,,,,,,,,,
21/04/2020,,,,,,,,,,,,,,,,,,,,,,,,6.78516493713965e-55,4.21311897436843e-48,1.0356755768235781e-41,5.9365183410829754e-36,2.7703564614548972e-30,2.0365902380691437e-25,8.812459895783798e-21,1.1803720656691513e-16,1.1075845831819646e-12,1.548662361476269e-09,1.3693475863303384e-06,0.0004264399119404452,0.043374645945017776,1.7962256140938107,20.493498423493662,,,,,,,,,,,,
22/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,7.81698465766851e-55,5.223405858982056e-48,8.138721674825073e-42,1.032416748202376e-35,2.063080218513066e-30,2.42664443129357e-25,8.83529916494248e-21,2.253713331587993e-16,8.564491561308404e-13,2.0591588734591704e-09,1.7436152218205684e-06,0.000482133411051119,0.05441627514807896,1.6703016768755024,30.513115831483486,,,,,,,,,,,
23/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,,9.69146231588004e-55,4.1047448658859224e-48,1.415401615497286e-41,7.688377921871722e-36,2.458215711742586e-30,2.432927503672488e-25,1.6869812070810237e-20,1.742534429054621e-16,1.1389758597227178e-12,2.621892875157281e-09,1.9708066202611146e-06,0.0006052514434368062,0.050319130764822965,2.5431250673767427,30.23727197357807,,,,,,,,,,
24/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,7.615907905686136e-55,7.138545879556963e-48,1.0540448283854419e-41,9.160920381992713e-36,2.46457826766722e-30,4.645383257914063e-25,1.3042999896116803e-20,2.317520978248514e-16,1.450224425753475e-12,2.9632318910903517e-09,2.474653207203268e-06,0.0005585251865321684,0.07725270084523463,2.471676695209156,48.7797917953598,,,,,,,,,
25/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3244796991689802e-54,5.3160498443845894e-48,1.2559248551486504e-41,9.184628329391644e-36,4.705830137164668e-30,3.5915598972760444e-25,1.7347248666283016e-20,2.9508202216416346e-16,1.6389670326716706e-12,3.7211179455430146e-09,2.2818688341468005e-06,0.0008601123994009246,0.0745375620906641,4.076185958695352,54.744737207987605,,,,,,,,
26/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.863352548148761e-55,6.33422793148679e-48,1.259174961803516e-41,1.7537015201831823e-35,3.638276651170774e-30,4.776834585044415e-25,2.208762827378461e-20,3.334816798174183e-16,2.058220036781555e-12,3.4302682495605597e-09,3.517982807934901e-06,0.0008276477901727807,0.12393598601924531,4.503446426665171,68.1404510948962,,,,,,,
27/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.175247198467708e-54,6.350619479109386e-48,2.404253961594678e-41,1.3558585432601732e-35,4.838984943760267e-30,6.082168727141731e-25,2.4961816742859423e-20,4.187922507076931e-16,1.897150028041813e-12,5.2906822416685604e-09,3.3818332321111924e-06,0.0013803289245905804,0.1361253727590061,5.635231583726868,68.71624052035374,68.0701797222636,69.60782751120209,66.77366799430904,71.50500716468979,56.45117332296451,74.97574690558585
