data,yhat_model_1_to_7,yhat_model_2_to_8,yhat_model_3_to_9,yhat_model_4_to_10,yhat_model_5_to_11,yhat_model_6_to_12,yhat_model_7_to_13,yhat_model_8_to_14,yhat_model_9_to_15,yhat_model_10_to_16,yhat_model_11_to_17,yhat_model_12_to_18,yhat_model_13_to_19,yhat_model_14_to_20,yhat_model_15_to_21,yhat_model_16_to_22,yhat_model_17_to_23,yhat_model_18_to_24,yhat_model_19_to_25,yhat_model_20_to_26,yhat_model_21_to_27,yhat_model_22_to_28,yhat_model_23_to_29,yhat_model_24_to_30,yhat_model_25_to_31,yhat_model_26_to_32,yhat_model_27_to_33,yhat_model_28_to_34,yhat_model_29_to_35,yhat_model_30_to_36,yhat_model_31_to_37,yhat_model_32_to_38,yhat_model_33_to_39,yhat_model_34_to_40,yhat_model_35_to_41,yhat_model_36_to_42,yhat_model_37_to_43,yhat_model_38_to_44,yhat_model_39_to_45,yhat_model_40_to_46,yhat_model_41_to_47,yhat_model_42_to_48,yhat_model_43_to_49,yhat_model_44_to_50,yhat_model_45_to_50,yhat_model_46_to_50,yhat_model_47_to_50,yhat_model_48_to_50,yhat_model_49_to_50,yhat_model_50_to_50
01/04/2020,,,,1.0,1.0,1.2123380212297485,1.813591555300809,2.786346739798319,3.566113289445712,5.025861593617549,5.7036321731020285,7.000000114126515,8.336705680361254,9.000125714477788,9.66523140189998,11.020122794136935,12.952977936922405,14.491465997165387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/04/2020,,,,,1.0,1.2123380212297485,1.813591555300809,2.7863467397983186,3.566113289445639,5.025861593603695,5.703632171510663,7.000000001619044,8.336700896324858,9.00000483827703,9.663422667275606,11.002049080414189,12.847825421024881,14.12564041832903,16.04119410185852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/04/2020,,,,,,1.2123380212297485,1.813591555300809,2.7863467397983186,3.5661132894456387,5.025861593603622,5.703632171496848,7.00000000001396,8.336700783798973,9.000000113284448,9.66330400349419,11.000128082400119,12.829519350779517,14.020369388674759,15.689946663442528,17.09103725829991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04/04/2020,,,,,,,1.813591555300809,2.7863467397983186,3.5661132894456387,5.025861593603622,5.703632171496775,7.000000000000073,8.336700782193793,9.000000001611664,9.663299330360111,11.000004896047411,12.827589121699823,14.002058647438517,15.586364053433702,16.85597307728841,17.888769509342463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/04/2020,,,,,,,,2.7863467397983186,3.5661132894456387,5.025861593603622,5.703632171496775,7.0,8.336700782179905,9.000000000013921,9.66329921942542,11.000000114126514,12.82746571510612,14.000128307442692,15.56816726430194,16.781244455701547,17.67015657821441,18.768212213114378,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/04/2020,,,,,,,,,3.5661132894456387,5.025861593603622,5.703632171496775,7.0,8.336700782179832,9.000000000000073,9.663299217834055,11.000000001619043,12.827460930016503,14.000004899257721,15.566241485958384,16.76739124663234,17.591530942474,18.435351171109517,20.31700114400884,,,,,,,,,,,,,,,,,,,,,,,,,,,
07/04/2020,,,,,,,,,,5.025861593603622,5.703632171496775,7.0,8.336700782179832,9.0,9.66329921782024,11.00000000001396,12.827460817481475,14.000000114154291,15.56611818711202,16.76587152327974,17.576086555905235,18.333713206964227,19.95297793692241,22.04119410185852,,,,,,,,,,,,,,,,,,,,,,,,,,
08/04/2020,,,,,,,,,,,5.703632171496775,7.0,8.336700782179832,9.0,9.663299217820168,11.000000000000073,12.827460815876247,14.000000001619188,15.566113403586114,16.765771951102632,17.574341461087474,18.315640608846536,19.847825421024883,21.68994666344253,23.923545663387607,,,,,,,,,,,,,,,,,,,,,,,,,
09/04/2020,,,,,,,,,,,,7.0,8.336700782179832,9.0,9.663299217820168,11.0,12.82746081586236,14.00000000001396,15.566113291064754,16.765768031729316,17.5742252792986,18.31371963731767,19.82951935077952,21.5863640534337,23.5594085041967,28.49146599716539,,,,,,,,,,,,,,,,,,,,,,,,
10/04/2020,,,,,,,,,,,,,8.336700782179832,9.0,9.663299217820168,11.0,12.827460815862286,14.000000000000073,15.566113289459599,16.76576793870476,17.57422066473597,18.313596451344907,19.827589121699827,21.568167264301938,23.454251426646902,28.12564041832903,31.04119410185852,,,,,,,,,,,,,,,,,,,,,,,
11/04/2020,,,,,,,,,,,,,,9.0,9.663299217820168,11.0,12.827460815862286,14.0,15.566113289445711,16.765767937370406,17.57422055463847,18.313591669427307,19.827465715106122,21.566241485958386,23.435945247062932,28.02036938867476,30.68994666344253,32.92354566338761,,,,,,,,,,,,,,,,,,,,,,
12/04/2020,,,,,,,,,,,,,,,9.663299217820168,11.0,12.827460815862286,14.0,15.566113289445639,16.76576793735882,17.574220553054353,18.313591556919853,19.827460930016507,21.56611818711202,23.434015016405713,28.002058647438517,30.5863640534337,32.559408504196696,36.04119410185852,,,,,,,,,,,,,,,,,,,,,
13/04/2020,,,,,,,,,,,,,,,,11.0,12.827460815862286,14.0,15.566113289445639,16.76576793735876,17.574220553040576,18.313591555314773,19.827460817481477,21.566113403586115,23.43389160979827,28.000128307442694,30.568167264301938,32.4542514266469,35.68994666344253,38.92354566338761,,,,,,,,,,,,,,,,,,,,
14/04/2020,,,,,,,,,,,,,,,,,12.827460815862286,14.0,15.566113289445639,16.76576793735876,17.574220553040504,18.313591555300885,19.82746081587625,21.566113291064756,23.43388682470858,28.00000489925772,30.566241485958386,32.43594524706293,35.586364053433705,38.559408504196696,45.491465997165385,,,,,,,,,,,,,,,,,,,
15/04/2020,,,,,,,,,,,,,,,,,,14.0,15.566113289445639,16.76576793735876,17.574220553040504,18.31359155530081,19.827460815862363,21.5661132894596,23.43388671217355,28.00000011415429,30.56611818711202,32.434015016405716,35.56816726430194,38.4542514266469,45.125640418329034,47.04119410185852,,,,,,,,,,,,,,,,,,
16/04/2020,,,,,,,,,,,,,,,,,,,15.566113289445639,16.76576793735876,17.574220553040504,18.31359155530081,19.82746081586229,21.566113289445713,23.433886710568324,28.00000000161919,30.566113403586115,32.433891609798266,35.566241485958386,38.43594524706293,45.02036938867476,46.68994666344253,49.474762962448054,,,,,,,,,,,,,,,,,
17/04/2020,,,,,,,,,,,,,,,,,,,,16.76576793735876,17.574220553040504,18.31359155530081,19.82746081586229,21.56611328944564,23.433886710554436,28.000000000013962,30.566113291064756,32.43388682470858,35.56611818711202,38.434015016405716,45.00205864743852,46.586364053433705,49.1193500586309,50.8067861774575,,,,,,,,,,,,,,,,
18/04/2020,,,,,,,,,,,,,,,,,,,,,17.574220553040504,18.31359155530081,19.82746081586229,21.56611328944564,23.43388671055436,28.000000000000075,30.5661132894596,32.43388671217355,35.566113403586115,38.433891609798266,45.000128307442694,46.56816726430194,49.01515964836424,50.44157641925386,72.49146599716539,,,,,,,,,,,,,,,
19/04/2020,,,,,,,,,,,,,,,,,,,,,,18.31359155530081,19.82746081586229,21.56611328944564,23.43388671055436,28.0,30.566113289445713,32.43388671056832,35.56611329106475,38.43388682470858,45.000004899257725,46.566241485958386,48.99691703134513,50.33634588247608,72.12564041832903,82.49146599716539,,,,,,,,,,,,,,
20/04/2020,,,,,,,,,,,,,,,,,,,,,,,19.82746081586229,21.56611328944564,23.43388671055436,28.0,30.56611328944564,32.43388671055443,35.5661132894596,38.43388671217355,45.00000011415429,46.56611818711202,48.99498930588367,50.31803673718838,72.02036938867475,82.12564041832903,89.49146599716539,,,,,,,,,,,,,
21/04/2020,,,,,,,,,,,,,,,,,,,,,,,,21.56611328944564,23.43388671055436,28.0,30.56611328944564,32.43388671055436,35.56611328944571,38.43388671056832,45.00000000161919,46.566113403586115,48.994865958763945,50.31610643508953,72.00205864743852,82.02036938867475,89.12564041832903,110.49146599716539,,,,,,,,,,,,
22/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,23.43388671055436,28.0,30.56611328944564,32.43388671055436,35.56611328944564,38.43388671055443,45.00000000001396,46.56611329106475,48.994861174527706,50.315983027448254,72.0001283074427,82.00205864743852,89.02036938867475,110.12564041832903,132.4914659971654,,,,,,,,,,,
23/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,30.56611328944564,32.43388671055436,35.56611328944564,38.43388671055436,45.00000000000007,46.5661132894596,48.99486106200008,50.315978242349544,72.00000489925772,82.0001283074427,89.00205864743852,110.02036938867475,132.12564041832903,159.4914659971654,,,,,,,,,,
24/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,30.56611328944564,32.43388671055436,35.56611328944564,38.43388671055436,45.0,46.56611328944571,48.994861060394896,50.31597812981447,72.00000011415429,82.00000489925772,89.0001283074427,110.00205864743852,132.02036938867477,159.12564041832903,171.4914659971654,,,,,,,,,
25/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.43388671055436,35.56611328944564,38.43388671055436,45.0,46.56611328944564,48.994861060381005,50.31597812820924,72.00000000161918,82.00000011415429,89.00000489925772,110.0001283074427,132.00205864743853,159.02036938867477,171.12564041832903,210.4914659971654,,,,,,,,
26/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.56611328944564,38.43388671055436,45.0,46.56611328944564,48.994861060380934,50.31597812819535,72.00000000001396,82.00000000161918,89.00000011415429,110.00000489925772,132.00012830744268,159.00205864743853,171.02036938867477,210.12564041832903,243.4914659971654,,,,,,,
27/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.43388671055436,45.0,46.56611328944564,48.994861060380934,50.315978128195276,72.00000000000007,82.00000000001396,89.00000000161918,110.00000011415429,132.00000489925773,159.00012830744268,171.00205864743853,210.02036938867477,243.12564041832903,324.4914659971654,368.80339330974994,413.1464405378917,457.041506026953,501.0024787521389,527.5000001125352,554.0
