data,yhat_model_1_to_7,yhat_model_2_to_8,yhat_model_3_to_9,yhat_model_4_to_10,yhat_model_5_to_11,yhat_model_6_to_12,yhat_model_7_to_13,yhat_model_8_to_14,yhat_model_9_to_15,yhat_model_10_to_16,yhat_model_11_to_17,yhat_model_12_to_18,yhat_model_13_to_19,yhat_model_14_to_20,yhat_model_15_to_21,yhat_model_16_to_22,yhat_model_17_to_23,yhat_model_18_to_24,yhat_model_19_to_25,yhat_model_20_to_26,yhat_model_21_to_27,yhat_model_22_to_28,yhat_model_23_to_29,yhat_model_24_to_30,yhat_model_25_to_31,yhat_model_26_to_32,yhat_model_27_to_33,yhat_model_28_to_34,yhat_model_29_to_35,yhat_model_30_to_35,yhat_model_31_to_35,yhat_model_32_to_35,yhat_model_33_to_35,yhat_model_34_to_35,yhat_model_35_to_35
11/04/2020,,17.964285714285708,15.357142857142854,14.571428571428566,12.14285714285714,11.892857142857142,14.57142857142857,16.57142857142857,17.71428571428571,18.392857142857142,18.357142857142854,18.607142857142854,22.57142857142857,24.035714285714285,31.71428571428571,36.678571428571416,,,,,,,,,,,,,,,,,,,
12/04/2020,,,15.964285714285712,15.142857142857139,12.57142857142857,12.285714285714285,15.142857142857142,17.28571428571428,18.53571428571428,19.285714285714285,19.25,19.5,23.89285714285714,25.57142857142857,34.35714285714285,40.214285714285694,41.60714285714285,,,,,,,,,,,,,,,,,,
13/04/2020,,,,15.714285714285708,12.999999999999996,12.678571428571427,15.714285714285712,17.999999999999996,19.357142857142854,20.178571428571427,20.14285714285714,20.39285714285714,25.214285714285708,27.107142857142854,36.999999999999986,43.749999999999986,45.499999999999986,44.53571428571428,,,,,,,,,,,,,,,,,
14/04/2020,,,,,13.428571428571425,13.071428571428571,16.285714285714285,18.71428571428571,20.178571428571423,21.07142857142857,21.035714285714285,21.285714285714285,26.535714285714285,28.64285714285714,39.64285714285714,47.28571428571428,49.392857142857125,48.35714285714285,49.25,,,,,,,,,,,,,,,,
15/04/2020,,,,,,13.464285714285714,16.857142857142854,19.428571428571423,20.999999999999996,21.964285714285715,21.92857142857143,22.17857142857143,27.857142857142854,30.17857142857143,42.28571428571428,50.821428571428555,53.28571428571426,52.17857142857143,53.21428571428571,66.17857142857142,,,,,,,,,,,,,,,
16/04/2020,,,,,,,17.428571428571423,20.14285714285714,21.821428571428566,22.857142857142858,22.82142857142857,23.07142857142857,29.178571428571423,31.714285714285715,44.928571428571416,54.35714285714283,57.1785714285714,56.0,57.17857142857143,72.2142857142857,78.28571428571428,,,,,,,,,,,,,,
17/04/2020,,,,,,,,20.857142857142854,22.64285714285714,23.75,23.714285714285715,23.964285714285715,30.5,33.25,47.57142857142857,57.892857142857125,61.071428571428555,59.82142857142857,61.14285714285714,78.25,85.28571428571428,91.75,,,,,,,,,,,,,
18/04/2020,,,,,,,,,23.464285714285708,24.642857142857142,24.607142857142854,24.857142857142854,31.82142857142857,34.785714285714285,50.21428571428571,61.428571428571416,64.9642857142857,63.64285714285714,65.10714285714286,84.28571428571428,92.28571428571428,100.07142857142858,109.78571428571428,,,,,,,,,,,,
19/04/2020,,,,,,,,,,25.535714285714285,25.5,25.75,33.14285714285714,36.32142857142857,52.85714285714285,64.9642857142857,68.85714285714283,67.46428571428571,69.07142857142857,90.32142857142856,99.28571428571428,108.39285714285714,120.0,129.89285714285717,,,,,,,,,,,
20/04/2020,,,,,,,,,,,26.39285714285714,26.64285714285714,34.46428571428571,37.857142857142854,55.499999999999986,68.49999999999997,72.74999999999997,71.28571428571428,73.03571428571429,96.35714285714283,106.28571428571428,116.7142857142857,130.21428571428572,141.92857142857144,149.60714285714283,,,,,,,,,,
21/04/2020,,,,,,,,,,,,27.535714285714285,35.78571428571428,39.39285714285714,58.142857142857125,72.03571428571426,76.64285714285711,75.10714285714285,76.99999999999999,102.39285714285711,113.28571428571428,125.0357142857143,140.42857142857144,153.96428571428572,162.9285714285714,178.42857142857144,,,,,,,,,
22/04/2020,,,,,,,,,,,,,37.107142857142854,40.92857142857142,60.78571428571428,75.57142857142856,80.53571428571425,78.92857142857143,80.96428571428571,108.42857142857142,120.28571428571428,133.35714285714286,150.64285714285717,166.0,176.25,194.14285714285722,225.21428571428567,,,,,,,,
23/04/2020,,,,,,,,,,,,,,42.46428571428571,63.428571428571416,79.10714285714283,84.42857142857139,82.74999999999999,84.92857142857143,114.4642857142857,127.28571428571428,141.67857142857142,160.85714285714283,178.03571428571428,189.57142857142856,209.8571428571429,246.42857142857133,267.0357142857142,,,,,,,
24/04/2020,,,,,,,,,,,,,,,66.07142857142856,82.64285714285711,88.32142857142853,86.57142857142857,88.89285714285712,120.49999999999997,134.28571428571425,149.99999999999997,171.07142857142856,190.0714285714286,202.8928571428571,225.57142857142867,267.6428571428571,292.21428571428567,303.67857142857133,309.99047619047633,314.79999999999995,310.9000000000001,300.5,304.0,250.0
