data,yhat_model_1_to_7,yhat_model_1_to_8,yhat_model_1_to_9,yhat_model_1_to_10,yhat_model_1_to_11,yhat_model_1_to_12,yhat_model_1_to_13,yhat_model_1_to_14,yhat_model_1_to_15,yhat_model_1_to_16,yhat_model_1_to_17,yhat_model_1_to_18,yhat_model_1_to_19,yhat_model_1_to_20,yhat_model_1_to_21,yhat_model_1_to_22,yhat_model_1_to_23,yhat_model_1_to_24,yhat_model_1_to_25,yhat_model_1_to_26,yhat_model_1_to_27,yhat_model_1_to_28,yhat_model_1_to_29,yhat_model_1_to_30,yhat_model_1_to_31,yhat_model_1_to_32,yhat_model_1_to_33,yhat_model_1_to_34,yhat_model_1_to_35,yhat_model_1_to_36,yhat_model_1_to_37,yhat_model_1_to_38
11/04/2020,,16.3343003224621,15.857635804421358,14.331279015974838,15.684780488872764,15.37783505826042,15.433397604262057,15.748183006068741,16.442986801306372,15.699516769812677,17.455802452811493,21.56714281831443,20.664117129951794,31.738311246868594,35.42967670503737,35.262103437736926,,,,,,,,,,,,,,,,
12/04/2020,,,16.490928161154354,14.881975586458156,16.326970455383524,16.00353502195301,16.029727227949834,16.383420000012478,17.114485005818594,16.312392832837432,18.101218013360885,22.276921411174186,21.380621136606436,32.47914876222481,36.24372617755656,36.13529461503067,37.13490845120625,,,,,,,,,,,,,,,
13/04/2020,,,,15.433297014900022,16.969160421894287,16.628438236058972,16.626056851637607,17.018656993956213,17.78594893284386,16.925268895862196,18.746633573910273,22.986700004033935,22.097125143261074,33.21998627758103,37.049428053132736,37.00829464777087,38.10619903993017,45.06309151935124,,,,,,,,,,,,,,
14/04/2020,,,,,17.611350388405047,17.252833339057265,17.222386475325383,17.65389398789995,18.457393878568745,17.538144958886953,19.392049134459665,23.69647859689369,22.81362914991571,33.96082379293725,37.85312450218359,37.881294680511076,39.076944588446146,46.080420755955984,70.88286908417568,,,,,,,,,,,,,
15/04/2020,,,,,,17.877228442055557,17.81871609901316,18.289130981843684,19.12883882429363,18.15102102191171,20.037464695009053,24.40625718975344,23.53013315657035,34.70166130829345,38.655272669070136,38.75429471325128,40.047690136962125,47.09774999256072,71.95285843104749,75.77796833513605,,,,,,,,,,,,
16/04/2020,,,,,,,18.415045722700935,18.924367975787426,19.800283770018517,18.763897084936474,20.682880255558445,25.11603578261319,24.24663716322499,35.44249882364967,39.45742083595669,39.62729474599148,41.018435685478096,48.11169292339916,73.0206155986362,77.03959078423902,83.18469261930514,,,,,,,,,,,
17/04/2020,,,,,,,,19.559604969731158,20.471728107109193,19.37677314796123,21.327123974979127,25.825814375472945,24.963141169879627,36.18333633900589,40.259569002843236,40.500294778731686,41.989181233994074,49.12534675957383,74.0883727662249,78.30033700285969,84.57633320720166,101.44141298160528,,,,,,,,,,
18/04/2020,,,,,,,,,21.143172229026373,19.989649210985988,21.971315944883525,26.535592968332693,25.679645176534265,36.924173854362095,41.06171716972979,41.37329481147188,42.95992678251005,50.1390005957485,75.1561299338136,79.55541124105238,85.96797379509816,102.89885878145256,121.99226016576927,,,,,,,,,
19/04/2020,,,,,,,,,,20.60252527401075,22.615507914787923,27.245371561192442,26.3961491831889,37.665011369718314,41.86386533661634,42.24629484421209,43.930364408008735,51.15265443192315,76.22351465206859,80.81028874698588,87.35961438299466,104.35630458129984,123.57214169720223,142.06574942268443,,,,,,,,
20/04/2020,,,,,,,,,,,23.259681561402008,27.95515015405219,27.11265318984354,38.40584888507453,42.66601350350289,43.11929487695229,44.899908624120535,52.16630826809782,77.29074933995244,82.06516625291937,88.75125497089118,105.81375038114712,125.15202322863517,143.8336296626519,178.39369157995054,,,,,,,
21/04/2020,,,,,,,,,,,,28.664928746911947,27.829157196498183,39.14668640043074,43.46816167038944,43.99229490969249,45.869452840232334,53.17996210427248,78.35798402783627,83.31878780120743,90.14289555878769,107.27119618099442,126.73190476006812,145.6013393058834,180.43908561646444,224.9692291581623,,,,,,
22/04/2020,,,,,,,,,,,,,28.545661203152818,39.88752391578696,44.27030983727599,44.86466264481268,46.838997056344134,54.193615940447145,79.4241743973715,84.57210339298587,91.53399492909986,108.72631585379372,128.31178629150108,147.3690489491149,182.48447965297834,226.9578621601173,249.8896187975766,,,,,
23/04/2020,,,,,,,,,,,,,,40.628361431143176,45.072458004162534,45.73649015782123,47.80854127245594,55.20706878467958,80.49020517747415,85.8254189847643,92.92400989289523,110.180667657274,129.89166782293404,149.13675859234638,184.52987368949226,228.94649516207232,252.39299533307673,281.18061171770637,,,,
24/04/2020,,,,,,,,,,,,,,,45.87460617104909,46.60831767082978,48.778085488567726,56.21970993240218,81.5562359575768,87.07873457654276,94.31396824097807,111.63501946075428,131.46942121222574,150.9044682355779,186.57526772600616,230.93512816402733,254.8948255613706,283.7555445836218,328.2710620386125,,,
25/04/2020,,,,,,,,,,,,,,,,47.48014518383833,49.74762970467953,57.232351080124786,82.6221799435186,88.33177460563749,95.70392658906093,113.08937126423453,133.0463328656549,152.67217787880938,188.62066176252006,232.9237611659823,257.39665578966446,286.3304774495373,330.8928827858106,370.48522437682993,,
26/04/2020,,,,,,,,,,,,,,,,,50.71717392079133,58.244992227847405,83.6879913427988,89.58446625845778,97.09388493714377,114.54372306771481,134.62324451908407,154.43988752204086,190.66605579903396,234.91239416793735,259.89848601795836,288.90541031545274,333.5147035330088,373.4680208768298,411.5712924169719,
27/04/2020,,,,,,,,,,,,,,,,,,59.25763337557002,84.75380274207902,90.83715791127807,98.48384328522661,115.99807487119509,136.20015617251323,156.20759716527238,192.71144983554785,236.90102716989236,262.40031624625226,291.4803431813682,336.1361970554242,376.4508173768298,414.7619796379736,410.5754925375008
