data,yhat_model_1_to_7,yhat_model_2_to_8,yhat_model_3_to_9,yhat_model_4_to_10,yhat_model_5_to_11,yhat_model_6_to_12,yhat_model_7_to_13,yhat_model_8_to_14,yhat_model_9_to_15,yhat_model_10_to_16,yhat_model_11_to_17,yhat_model_12_to_18,yhat_model_13_to_19,yhat_model_14_to_20,yhat_model_15_to_21,yhat_model_16_to_22,yhat_model_17_to_23,yhat_model_18_to_24,yhat_model_19_to_25,yhat_model_20_to_26,yhat_model_21_to_27,yhat_model_22_to_28,yhat_model_23_to_29,yhat_model_24_to_30,yhat_model_25_to_31,yhat_model_26_to_32,yhat_model_27_to_33,yhat_model_28_to_34,yhat_model_29_to_35,yhat_model_30_to_36,yhat_model_31_to_36,yhat_model_32_to_36,yhat_model_33_to_36,yhat_model_34_to_36,yhat_model_35_to_36,yhat_model_36_to_36
09/04/2020,17.607474636276688,16.210112954187448,17.310875912760736,16.626650583114113,15.21823578853724,15.370552828506188,14.279041248501033,13.134960193754766,12.816510745158,13.27966423050216,13.382712547376313,17.843045643506677,,,,,,,,,,,,,,,,,,,,,,,,
10/04/2020,17.607474636276688,16.210112954187448,17.310875912760736,16.626650583114113,15.21823578853724,15.370552828505893,14.279041247796679,13.134959619491102,12.816364923011035,13.26765609637242,12.968512141449652,11.620796483868178,17.973915346359064,,,,,,,,,,,,,,,,,,,,,,,
11/04/2020,17.607474636276688,16.210112954187448,17.310875912760736,16.626650583114113,15.21823578853724,15.370552828505893,14.27904124779629,13.134959618626784,12.81636432550642,13.267521854216756,12.955753383592107,11.075328587951288,12.342121850276396,17.36854460268991,,,,,,,,,,,,,,,,,,,,,,
12/04/2020,17.607474636276688,16.210112954187448,17.310875912760736,16.626650583114113,15.21823578853724,15.370552828505893,14.27904124779629,13.134959618626306,12.816364324607243,13.267521304328014,12.95561061283792,11.058463608709044,11.85850209398225,8.97480986261977,17.27702417187531,,,,,,,,,,,,,,,,,,,,,
13/04/2020,,16.210112954187448,17.310875912760736,16.626650583114113,15.21823578853724,15.370552828505893,14.27904124779629,13.134959618626306,12.816364324606745,13.267521303500587,12.95561002780784,11.058274636931433,11.843658636524777,8.234465806149181,8.450744796600885,17.256901816250224,,,,,,,,,,,,,,,,,,,,
14/04/2020,,,17.310875912760736,16.626650583114113,15.21823578853724,15.370552828505893,14.27904124779629,13.134959618626306,12.816364324606745,13.267521303500128,12.955610026927419,11.058273862206825,11.843492758560988,8.211525915988775,7.6859564077758655,8.337259313889305,17.087927287512237,,,,,,,,,,,,,,,,,,,
15/04/2020,,,,16.626650583114113,15.21823578853724,15.370552828505893,14.27904124779629,13.134959618626306,12.816364324606745,13.267521303500128,12.955610026926932,11.058273861040721,11.843492079177192,8.211268672648607,7.662409549642737,7.56543383388907,7.396236216892203,17.189124392689013,,,,,,,,,,,,,,,,,,
16/04/2020,,,,,15.21823578853724,15.370552828505893,14.27904124779629,13.134959618626306,12.816364324606745,13.267521303500128,12.955610026926932,11.058273861040076,11.843492078154961,8.21126761772834,7.662146112278874,7.541677742077782,6.55382547523307,1.4368137907800371,16.88919893236322,,,,,,,,,,,,,,,,,
17/04/2020,,,,,,15.370552828505893,14.27904124779629,13.134959618626306,12.816364324606745,13.267521303500128,12.955610026926932,11.058273861040076,11.843492078154396,8.211267616140326,7.662145032877138,7.541411988002086,6.527855604602962,0.043689435056299436,6.254090857018959,22.255699889550886,,,,,,,,,,,,,,,,
18/04/2020,,,,,,,14.27904124779629,13.134959618626306,12.816364324606745,13.267521303500128,12.955610026926932,11.058273861040076,11.843492078154396,8.211267616139446,7.662145031252777,7.541410899140824,6.5275649181337485,0.00048659913439517635,5.3626161363669365,1.871503331417432,19.33907157702554,,,,,,,,,,,,,,,
19/04/2020,,,,,,,,13.134959618626306,12.816364324606745,13.267521303500128,12.955610026926932,11.058273861040076,11.843492078154396,8.211267616139446,7.662145031251878,7.541410897502246,6.5275637268672435,1.9905156891743044e-06,5.335496902904803,0.057038662964074664,1.5674174738417852,29.237213215072682,,,,,,,,,,,,,,
20/04/2020,,,,,,,,,12.816364324606745,13.267521303500128,12.955610026926932,11.058273861040076,11.843492078154396,8.211267616139446,7.662145031251878,7.541410897501339,6.527563725074421,2.9936705074800688e-09,5.335194831737585,0.000635827017638681,0.047112415703088946,2.438491235458562,26.40135334030592,,,,,,,,,,,,,
21/04/2020,,,,,,,,,,13.267521303500128,12.955610026926932,11.058273861040076,11.843492078154396,8.211267616139446,7.662145031251878,7.541410897501339,6.527563725073429,1.6559664356138196e-12,5.335193596038833,2.601787864037444e-06,0.0005224789442078423,0.0740956033323015,2.146700963846571,32.47843804893641,,,,,,,,,,,,
22/04/2020,,,,,,,,,,,12.955610026926932,11.058273861040076,11.843492078154396,8.211267616139446,7.662145031251878,7.541410897501339,6.527563725073429,3.3695281820763453e-16,5.335193594180371,3.913464346063086e-09,2.1339121981967395e-06,0.0008250530778463018,0.06460889860118539,2.685445795180106,28.595005229509923,,,,,,,,,,,
23/04/2020,,,,,,,,,,,,11.058273861040076,11.843492078154396,8.211267616139446,7.662145031251878,7.541410897501339,6.527563725073429,2.522197644493897e-20,5.3351935941793425,2.1648495851512245e-12,3.2074666632656047e-09,3.374724047617775e-06,0.0007168747613989315,0.08134269685932533,2.322749862397638,39.050263568346466,,,,,,,,,,
24/04/2020,,,,,,,,,,,,,11.843492078154396,8.211267616139446,7.662145031251878,7.541410897501339,6.527563725073429,6.945281486533363e-25,5.3351935941793425,4.4050639045331985e-16,1.773849031611721e-12,5.0753131144993285e-09,2.9284117077542888e-06,0.0009047043658271169,0.0698882063788363,3.2443667570017936,34.91602999474117,,,,,,,,,
25/04/2020,,,,,,,,,,,,,,8.211267616139446,7.662145031251878,7.541410897501339,6.527563725073429,7.035651817761507e-30,5.3351935941793425,3.297347986844567e-20,3.6091089404468557e-16,2.807406520378838e-12,4.401976461663005e-09,3.6989542333448097e-06,0.0007753833423495419,0.09844451980012511,2.8378502669010626,38.477950460733524,,,,,,,,
26/04/2020,,,,,,,,,,,,,,,7.662145031251878,7.541410897501339,6.527563725073429,2.621945701149227e-35,5.3351935941793425,9.079803635467795e-25,2.70145303739707e-20,5.712431501475388e-16,2.4345195541068134e-12,5.562062285460521e-09,3.1673199994778273e-06,0.0010956146866143174,0.08540059317246668,3.166957738558448,46.38164158893028,,,,,,,
27/04/2020,,,,,,,,,,,,,,,,7.541410897501339,6.527563725073429,3.5945814352913405e-41,5.3351935941793425,9.197955156473568e-30,7.438811022791251e-25,4.2759276029928266e-20,4.953368864972509e-16,3.076475195366457e-12,4.7610496331336844e-09,4.480559858370329e-06,0.0009475366928193944,0.09576983060495985,3.833600867633046,52.77345175845924,51.49489308907772,53.15158288642322,49.53033642244603,55.21137511980849,42.841212377469425,54.269448572454756
