data,yhat_model_1_to_7,yhat_model_1_to_8,yhat_model_1_to_9,yhat_model_1_to_10,yhat_model_1_to_11,yhat_model_1_to_12,yhat_model_1_to_13,yhat_model_1_to_14,yhat_model_1_to_15,yhat_model_1_to_16,yhat_model_1_to_17,yhat_model_1_to_18,yhat_model_1_to_19,yhat_model_1_to_20,yhat_model_1_to_21,yhat_model_1_to_22,yhat_model_1_to_23,yhat_model_1_to_24,yhat_model_1_to_25,yhat_model_1_to_26,yhat_model_1_to_27,yhat_model_1_to_28,yhat_model_1_to_29,yhat_model_1_to_30,yhat_model_1_to_31,yhat_model_1_to_32,yhat_model_1_to_33,yhat_model_1_to_34,yhat_model_1_to_35,yhat_model_1_to_36
10/04/2020,33.6576399428337,31.356501376273346,34.01187823049948,36.751666734637105,39.987468440216716,43.08574632706481,49.65453795178705,53.548665268642424,51.403130432606375,48.83642480717706,54.78649994462788,55.551082251688435,66.01816984747937,,,,,,,,,,,,,,,,,
11/04/2020,35.09158603861157,32.74377529544199,35.57506607839396,38.34547340249853,41.64640831004826,44.82317135669197,51.47791197364085,55.4626927195994,53.45193009023181,50.963765309716166,56.81725764089727,57.74803652870297,68.21959204926105,79.2850385605395,,,,,,,,,,,,,,,,
12/04/2020,36.52553213438943,34.13104921461064,37.13825392628843,39.93928007035995,43.3053481798798,46.56059638631915,53.300728423310915,57.37627700083763,55.50051874409281,53.091105812255286,58.84788242234587,59.944990805717495,70.42101425104275,81.62908159291325,83.77178173587093,,,,,,,,,,,,,,,
13/04/2020,,35.51832313377928,38.70144177418291,41.53308673822137,44.96428804971134,48.29802141594632,55.12354487298098,59.289861282075876,57.54862783009372,55.2184463147944,60.87850720379446,62.14194508273203,72.62243645282443,83.97312462528697,86.08829765342325,86.78634960232291,,,,,,,,,,,,,,
14/04/2020,,,40.26462962207739,43.126893406082786,46.62322791954288,50.03544644557349,56.94636132265104,61.203323146391654,59.59563081694447,57.345786817333504,62.909131985243064,64.33889935974655,74.82385865460611,86.3171676576607,88.40481357097559,89.40711115783893,122.98921514035172,,,,,,,,,,,,,
15/04/2020,,,,44.72045488485064,48.28216778937442,51.77287147520066,58.76739815174274,63.116736216910226,61.64263380379523,59.47312731987262,64.93975676669166,66.53585363676108,77.02528085638781,88.66121069003444,90.72126471532005,92.02787271335492,125.43233888687425,122.97124147195055,,,,,,,,,,,,
16/04/2020,,,,,49.941107659205954,53.51029650482783,60.587674789868,65.03014928742883,63.68963679064598,61.60046782241174,66.97038154814027,68.7328079137756,79.2267030581695,91.00525372240816,93.03737698602113,94.64863426887092,127.87521278265304,125.54610669532153,157.5255075741723,,,,,,,,,,,
17/04/2020,,,,,,55.24751030724066,62.40795142799326,66.9435623579474,65.73663977749673,63.72780832495084,69.00100632958886,70.92976219079013,81.42812525995117,93.34929675478189,95.35348925672221,97.26939582438692,130.31770340142978,128.12097191869253,159.83680712915543,178.70027721067106,,,,,,,,,,
18/04/2020,,,,,,,64.2282280661185,68.85697542846599,67.78364276434749,65.85514882748994,71.03163111103747,73.12671646780466,83.62954746173287,95.69333978715562,97.6696015274233,99.89015737990292,132.7595520007102,130.6958371420635,162.14810668413858,181.85195152858398,221.12809778581067,,,,,,,,,
19/04/2020,,,,,,,,70.77038849898457,69.83064575119823,67.98248933002905,73.06225589248606,75.32367074481918,85.83096966351457,98.03738281952934,99.98571379812438,102.51035293178474,135.20140059999062,133.27070236543452,164.45940623912173,185.00362584649693,224.48997053960744,248.90941911248052,,,,,,,,
20/04/2020,,,,,,,,,71.87764873804899,70.10982983256817,75.09288067393466,77.52062502183371,88.03186447766852,100.38142585190309,102.30096605318418,105.12930899063475,137.64308457482824,135.84556758880552,166.77070579410486,188.15530016440985,227.85184329340422,251.74003955102157,276.0853726436281,,,,,,,
21/04/2020,,,,,,,,,,72.23717033510728,77.12350545538327,79.71757929884825,90.23266674464111,102.72546888427681,104.61602537545116,107.74826504948476,140.08437496299157,138.41977744163069,169.08200534908798,191.30697448232277,231.21371604720093,254.57042372691328,278.7134035718112,274.8048381196862,,,,,,
22/04/2020,,,,,,,,,,,79.15413023683188,81.91453357586278,92.4334690116137,105.06951191665054,106.93108469771812,110.36722110833477,142.52566535115494,140.99376351863927,171.39330490407116,194.4586488002357,234.5755888009977,257.40069466623675,281.3414344999943,278.0933119366975,311.70787481963623,,,,,
23/04/2020,,,,,,,,,,,,84.11148785287729,94.63427127858628,107.41355494902427,109.2461440199851,112.98617716718482,144.96694601752807,143.56774959564785,173.70460445905428,197.61032311814864,237.93746155479448,260.23096560556024,283.96941954428075,281.3817857537088,315.30074868161506,334.48357956469727,,,,
24/04/2020,,,,,,,,,,,,,96.83507354555888,109.757597981398,111.56120334225207,115.60513322603482,147.40785970517678,146.14173567265647,176.01590401403746,200.76199743606156,241.29933430859126,263.06123654488374,286.59729986781554,284.67025957072013,318.8936225435939,337.64679607454445,341.1733265198469,,,
25/04/2020,,,,,,,,,,,,,,112.10164101377171,113.87626266451903,118.22408928488485,149.84877339282545,148.71572174966505,178.32720356902058,203.9136717539745,244.66120706238797,265.8915074842072,289.2251801913503,287.9587333877314,322.4864964055728,340.81001258439164,344.47316248571934,388.8182416215878,,
26/04/2020,,,,,,,,,,,,,,,116.191321986786,120.84304534373486,152.28968708047415,151.28970782667366,180.6385031240037,207.0653460718874,248.02307981618475,268.7217784235307,291.8530605148851,291.2472072047427,326.07937026755167,343.97322909423883,347.7729984515917,392.22328938185024,451.8831477538092,
27/04/2020,,,,,,,,,,,,,,,,123.46200140258489,154.73060076812283,153.86369390368225,182.94980267898686,210.21669579145055,251.38495256998152,271.5519146849217,294.4809408384199,294.53568102175404,329.67224412953055,347.136445604086,351.07283441746415,395.6283371421126,455.7586833706704,451.9779778805988
