data,yhat_model_1_to_7,yhat_model_2_to_8,yhat_model_3_to_9,yhat_model_4_to_10,yhat_model_5_to_11,yhat_model_6_to_12,yhat_model_7_to_13,yhat_model_8_to_14,yhat_model_9_to_15,yhat_model_10_to_16,yhat_model_11_to_17,yhat_model_12_to_18,yhat_model_13_to_19,yhat_model_14_to_20,yhat_model_15_to_21,yhat_model_16_to_22,yhat_model_17_to_23,yhat_model_18_to_24,yhat_model_19_to_25,yhat_model_20_to_26,yhat_model_21_to_27,yhat_model_22_to_28,yhat_model_23_to_29,yhat_model_24_to_30,yhat_model_25_to_31,yhat_model_26_to_32,yhat_model_27_to_33,yhat_model_28_to_34,yhat_model_29_to_35,yhat_model_30_to_36,yhat_model_31_to_36,yhat_model_32_to_36,yhat_model_33_to_36,yhat_model_34_to_36,yhat_model_35_to_36,yhat_model_36_to_36
09/04/2020,31.579771829790552,30.488509052911887,33.21800072633814,33.27813751474868,33.705861541179864,36.2860167556934,38.788901154379815,36.88463400894814,44.89638886493584,43.65028521805757,48.67383413396438,49.70853379221839,,,,,,,,,,,,,,,,,,,,,,,,
10/04/2020,32.9505527644823,31.92704044482287,34.82348412849597,34.88688489429318,35.3043461367136,38.025088868505264,40.660391418145934,38.639027919806786,47.06452781657818,45.73306578627182,51.03186137398467,52.12874569992588,50.99876087391377,,,,,,,,,,,,,,,,,,,,,,,
11/04/2020,34.321333699174055,33.36557183673386,36.42896753065379,36.49563227383769,36.90283073224733,39.764160981317126,42.531881681912054,40.39342183066543,49.2326667682205,47.815846354486084,53.38988861400496,54.54847051362627,53.32941783229451,57.15797518354671,,,,,,,,,,,,,,,,,,,,,,
12/04/2020,35.69211463386579,34.80410322864484,38.03445093281162,38.104379653382196,38.50131532778107,41.50323309412898,44.403371945678174,42.147815741524084,51.400805719862824,49.89862692270033,55.74791585402526,56.96819532732665,55.660022167902994,59.638712610649435,62.42764417734825,,,,,,,,,,,,,,,,,,,,,
13/04/2020,,36.24263462055583,39.63993433496946,39.7131270329267,40.09979992331481,43.242305206940834,46.2748622094443,43.90220965238274,53.568944671505164,51.98140749091459,58.10594309404555,59.38792014102703,57.99059517012145,62.11945003775215,65.03942818998905,58.543013737703944,,,,,,,,,,,,,,,,,,,,
14/04/2020,,,41.24541773712729,41.32187441247121,41.698284518848546,44.981018569088285,48.146293665915,45.65660356324138,55.73708362314749,54.06418805912884,60.46397033406584,61.8066524820148,60.321063470803495,64.60018746485487,67.65121220262986,60.89423119944677,69.51492129619321,,,,,,,,,,,,,,,,,,,
15/04/2020,,,,42.93062179201572,43.29676911438228,46.71970627762618,50.016825640413735,47.410997474100036,57.90464946960895,56.146968627343085,62.82199757408614,64.224228381907,62.65151374743686,67.08092489195758,70.26299621527065,63.24544866118962,72.21394626915554,87.67065255419298,,,,,,,,,,,,,,,,,,
16/04/2020,,,,,44.89525370991601,48.45839398616406,51.88735761491248,49.16539138495868,60.07142584641104,58.229749195557346,65.18002481410643,66.6418042817992,64.98196402407021,69.5616623190603,72.87478022791146,65.59666612293246,74.91297124211789,90.95897468916321,69.57396379532668,,,,,,,,,,,,,,,,,
17/04/2020,,,,,,50.19708169470196,53.7578895894112,50.91978529581732,62.238202223213136,60.31252976377159,67.53805205412672,69.0593801816914,67.31241430070355,72.04239974616303,75.48647567902663,67.94788358467531,77.61199621508024,94.24729682413346,72.08492188381345,95.16433432011972,,,,,,,,,,,,,,,,
18/04/2020,,,,,,,55.62842156390994,52.67417920667597,64.40497860001521,62.39531033198585,69.8949001347457,71.4769560815836,69.6428645773369,74.52313717326575,78.09794839405768,70.29910104641814,80.31102118804259,97.5356189591037,74.59583827463688,98.47991804274754,101.1440368070313,,,,,,,,,,,,,,,
19/04/2020,,,,,,,,54.42857311753463,66.5717549768173,64.4780909002001,72.2513531915126,73.8945319814758,71.97331485397027,77.00387460036846,80.7092679445332,72.65031850816099,83.01004616100494,100.82394109407394,77.10656759332207,101.79550176537539,104.55288150463458,99.30249404332915,,,,,,,,,,,,,,
20/04/2020,,,,,,,,,68.7385313536194,66.56087146841436,74.60780624827953,76.312107881368,74.30376513060361,79.48461202747119,83.31919617140775,75.00153596990383,85.70907113396726,104.11226322904416,79.61729691200725,105.11108548800321,107.96172620223786,102.50296898290203,117.02405812946483,,,,,,,,,,,,,
21/04/2020,,,,,,,,,,68.64365203662861,76.96425930504645,78.72968378126022,76.63421540723695,81.96534945457392,85.92912439828231,77.35275343164668,88.4080961069296,107.40058536401443,82.12802623069243,108.42666921063106,111.37038460161841,105.70344392247492,120.70752879969027,131.55522694856379,,,,,,,,,,,,
22/04/2020,,,,,,,,,,,79.32071236181338,81.14725968115239,78.96466568387032,84.44608688167664,88.5390526251569,79.70397089338951,91.10712107989194,110.68890749898466,84.63875554937762,111.7422529332589,114.77886721399452,108.90391886204782,124.39099946991568,135.5883174769633,100.42438090888685,,,,,,,,,,,
23/04/2020,,,,,,,,,,,,83.56483558104459,81.29511596050367,86.92682430877935,91.14898085203146,82.05518835513234,93.80614605285429,113.97722963395489,87.14948486806281,115.05783665588673,118.18734982637059,112.1043938016207,128.0744701401411,139.62140800536287,103.38271843311401,114.35295176190012,,,,,,,,,,
24/04/2020,,,,,,,,,,,,,83.62556623713702,89.40756173588207,93.75890907890604,84.40640581687519,96.50517102581662,117.26517926576291,89.660214186748,118.37342037851457,121.59583243874668,115.30486874119359,131.75794081036653,143.65449853376242,106.34105595734115,117.63754038319054,141.45105001344504,,,,,,,,,
25/04/2020,,,,,,,,,,,,,,91.8882991629848,96.3688373057806,86.75762327861803,99.20419599877897,120.55309940912038,92.1709435054332,121.6890041011424,125.00431505112277,118.50534368076646,135.44141148059194,147.687589062162,109.29939348156833,120.922129004481,145.40816516101333,133.12285676570662,,,,,,,,
26/04/2020,,,,,,,,,,,,,,,98.97876553265516,89.10884074036088,101.90322097174132,123.84101955247785,94.68167282411837,125.00458782377024,128.41279766349885,121.70581862033934,139.12488215081737,151.72067959056156,112.25773551950532,124.20671762577143,149.36528030858156,136.75436220623843,137.30511746329876,,,,,,,
27/04/2020,,,,,,,,,,,,,,,,91.46005820210371,104.60224594470364,127.1289396958353,97.19240214280354,128.3201715463981,131.82128027587493,124.90629355991223,142.80835282104277,155.7537701189611,115.2160896054472,127.49130624706187,153.32239545614985,140.38586764677024,140.9256100984926,164.1857878265996,111.16009517869757,188.28481447973712,147.9850343773215,145.3160674040032,147.78911061740425,176.82351841863843
