data,yhat_model_1_to_7,yhat_model_1_to_8,yhat_model_1_to_9,yhat_model_1_to_10,yhat_model_1_to_11,yhat_model_1_to_12,yhat_model_1_to_13,yhat_model_1_to_14,yhat_model_1_to_15,yhat_model_1_to_16,yhat_model_1_to_17,yhat_model_1_to_18,yhat_model_1_to_19,yhat_model_1_to_20,yhat_model_1_to_21,yhat_model_1_to_22,yhat_model_1_to_23,yhat_model_1_to_24,yhat_model_1_to_25,yhat_model_1_to_26,yhat_model_1_to_27,yhat_model_1_to_28,yhat_model_1_to_29,yhat_model_1_to_30,yhat_model_1_to_31,yhat_model_1_to_32,yhat_model_1_to_33,yhat_model_1_to_34,yhat_model_1_to_35,yhat_model_1_to_36
10/04/2020,17.316680367215415,16.806210446805828,16.328952516099466,23.07973531305133,27.415285655934927,31.77941237290251,39.858299609203954,45.57176560612043,45.34711025518483,45.12391655653853,53.58327647374349,57.42603740861439,71.04549421145585,,,,,,,,,,,,,,,,,
11/04/2020,17.316680367215415,16.80621044680582,16.32895251568333,23.07973488613272,27.415240256658386,31.778295550344765,39.84801656034489,45.52318732350744,45.20394802452512,44.82019959366964,53.07999978591531,56.730190581701734,70.20362835840513,85.1374951053372,,,,,,,,,,,,,,,,
12/04/2020,17.316680367215415,16.80621044680582,16.328952515673542,23.07973485985508,27.4152346971779,31.7780687943419,39.84495737470495,45.503821583525564,45.13217157439535,44.63806604728115,52.73110221298417,56.18690228267657,69.47836846711027,84.27715421788596,89.63265428774582,,,,,,,,,,,,,,,
13/04/2020,,16.80621044680582,16.32895251567337,23.079734858585844,27.41523413978889,31.778029868722655,39.84416893099162,45.49700399211898,45.09991782318826,44.5389128271855,52.50939922468629,55.79530338983756,68.89851920578488,83.52669719011121,88.7656630339509,93.98237111326132,,,,,,,,,,,,,,
14/04/2020,,,16.32895251567337,23.079734858537737,27.415234094035547,31.77802421909614,39.843992852291585,45.4948835290549,45.086915458107,44.489857495792585,52.380058633351936,55.53406348082896,68.46669800431967,82.91416552375154,87.99804469128009,93.10699933317412,129.53333044879932,,,,,,,,,,,,,
15/04/2020,,,,23.079734858536305,27.41523409096067,31.778023525808138,39.8439587742008,45.49430067511769,45.08221053304473,44.467787543467104,52.31071835794805,55.37254481845845,68.16656485143099,82.44498851345597,87.35859457335545,92.32271961955846,128.65332872843175,130.28300287062632,,,,,,,,,,,,
16/04/2020,,,,,27.41523409079148,31.77802345387677,39.84395305787082,45.49415906357632,45.0806818383543,44.458754937275714,52.27654018025184,55.27992120730498,67.97166642747426,82.10721728491305,86.85598924332207,91.65820165252849,127.85595059739858,129.3965549539982,163.43390730367943,,,,,,,,,,,
17/04/2020,,,,,,31.778023447566703,39.84395222675638,45.49412864781371,45.080235753303334,44.45539124814718,52.2610465647578,55.23063558402102,67.85335129189697,81.87847327340022,86.48266606525863,91.12431616801936,127.16979378433179,128.58606569608926,162.54422333722843,189.09451439705197,,,,,,,,,,
18/04/2020,,,,,,,39.84395212201346,45.49412287227658,45.08011883059238,44.45425135182169,52.25458600869092,55.20629558008333,67.78618537148772,81.73268734229747,86.22038939310039,90.71699053735769,126.60761651812727,127.8795163193272,161.72363497145082,188.1997863878062,232.80136774803566,,,,,,,,,
19/04/2020,,,,,,,,45.49412190265973,45.080091301115864,44.45389979604185,52.25210777859539,55.19513774636178,67.75052294926486,81.64522357749694,86.04602210790324,90.42162760057582,126.16842158303123,127.29083351456325,160.9996277711536,187.36875321674324,231.92603528708167,257.75897204776106,,,,,,,,
20/04/2020,,,,,,,,,45.0800854782717,44.45380111774402,52.25123321490587,55.19038953836103,67.73281093112237,81.59582136856896,85.93629296485,90.21796925952086,125.84096613779579,126.82139711324612,160.387145759074,186.62806239067024,231.10313229297572,256.87944932235837,283.91744093998085,,,,,,,
21/04/2020,,,,,,,,,,44.45377590856195,52.250949270919975,55.18851373253102,67.72458199253481,81.56954880226,85.87091983171563,90.08440137928736,125.60784575193603,126.4628109118261,159.88965980451792,185.99318418739023,230.35956142370827,256.04783470890385,283.04010735971775,287.129183068649,,,,,,
22/04/2020,,,,,,,,,,,52.25086445587867,55.18782577098355,67.721005552495,81.55639309410844,85.83404449382218,90.00106670915737,125.44932970495265,126.2002981267569,159.5013547374785,185.46915630992365,229.71230939699598,255.2902489545636,282.2050387735008,286.24127597507925,326.34469727864456,,,,,
23/04/2020,,,,,,,,,,,,55.18759152936597,67.71955144512052,81.55019024449338,85.81434956749055,89.95159990574442,125.34635998292389,126.01606018821306,159.2099506559726,185.05230197564228,229.1687741949927,254.623859903665,281.4378263074594,285.39400467570516,325.45252635739377,346.3246503804315,,,,
24/04/2020,,,,,,,,,,,,,67.71899836978905,81.54743640346054,85.80438939088769,89.9236622550688,125.28245482956012,125.89207812752838,158.999627237945,184.7325587915202,228.72802259391898,254.05706426519276,280.75596284603256,284.6116723224225,324.5979796045025,345.4272655911684,354.30311057125004,,,
25/04/2020,,,,,,,,,,,,,,81.54628517907241,85.79961979834978,89.90864925771028,125.24455998521279,125.81206931045867,158.85359958913202,184.49599761121237,228.38268516754252,253.59047507761537,280.1688862361867,283.9112771794613,323.8044564410312,344.56517019706735,353.397967168523,403.1181437132455,,
26/04/2020,,,,,,,,,,,,,,,85.797457073785,89.90097291630134,125.22308865624518,125.76255335888052,158.75605765922978,184.32714901014543,228.12113205386882,253.21849030461112,279.6787360242051,283.3025080230084,323.088724488948,343.7607737602209,352.526859009111,402.20585398135074,469.9362492902338,
27/04/2020,,,,,,,,,,,,,,,,89.89723822205315,125.21146394356307,125.73316344659872,158.6933689267062,184.2108656330091,227.92958856618955,252.93115893616084,279.28164689431674,282.7883386657429,322.46086526612396,343.03046971455797,351.71102316536087,401.3264663236499,469.0235505997465,469.5859372163814
