data,yhat_model_1_to_7,yhat_model_1_to_8,yhat_model_1_to_9,yhat_model_1_to_10,yhat_model_1_to_11,yhat_model_1_to_12,yhat_model_1_to_13,yhat_model_1_to_14,yhat_model_1_to_15,yhat_model_1_to_16,yhat_model_1_to_17,yhat_model_1_to_18,yhat_model_1_to_19,yhat_model_1_to_20,yhat_model_1_to_21,yhat_model_1_to_22,yhat_model_1_to_23,yhat_model_1_to_24,yhat_model_1_to_25,yhat_model_1_to_26,yhat_model_1_to_27,yhat_model_1_to_28,yhat_model_1_to_29,yhat_model_1_to_30,yhat_model_1_to_31,yhat_model_1_to_32,yhat_model_1_to_33,yhat_model_1_to_34,yhat_model_1_to_35,yhat_model_1_to_36,yhat_model_1_to_37,yhat_model_1_to_38,yhat_model_1_to_39,yhat_model_1_to_40,yhat_model_1_to_41,yhat_model_1_to_42,yhat_model_1_to_43,yhat_model_1_to_44,yhat_model_1_to_45,yhat_model_1_to_46,yhat_model_1_to_47,yhat_model_1_to_48
29/03/2020,20.777867877894884,31.506307629876893,43.03582331883408,54.66006802605808,82.42823012587533,95.57915881720567,110.61864128036032,122.21926670224497,148.97806818540857,198.96489993210497,227.4593446395333,225.27802023049446,254.62359614378357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30/03/2020,21.65269768352804,32.489506503586604,44.26607311918677,56.24659185658957,84.39854247484976,97.86175159829992,113.25300550500886,125.01390548999906,152.04889782947822,202.46861284213406,230.83344927675643,228.76204072669847,258.40210240521105,272.9639296800334,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/03/2020,22.52752748916119,33.47270537729632,45.496322919539466,57.83311568712106,86.36885482382417,100.14403091345365,115.88709579177848,127.80807230924752,155.1191535030453,205.97166982769167,234.2075539139796,232.24606122290245,262.1806086666385,276.4894187325524,306.5332643083574,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/04/2020,,34.45590425100604,46.72657271989215,59.41963951765254,88.3391671727986,102.42589739831254,118.5211860785481,130.602239128496,158.18927644569033,209.47393047649012,237.58165855120276,235.72984344781452,265.95911492806584,280.0149077850713,311.229296619332,345.5361399451467,,,,,,,,,,,,,,,,,,,,,,,,,,
02/04/2020,,,47.95682252024484,61.00616334818403,90.30947952177301,104.70776388317145,121.15521422000432,133.39640594774448,161.2593993883354,212.97619112528855,240.95576318842592,239.21270260886467,269.7376211894933,283.5403968375902,315.9253289303066,349.8962586226578,381.3234770217339,,,,,,,,,,,,,,,,,,,,,,,,,
03/04/2020,,,,62.59240361597339,92.27979187074743,106.98963036803035,123.78701270328257,136.19057276699294,164.32952233098044,216.47845177408703,244.32986782564907,242.6955617699148,273.51612745092075,287.0652746136006,320.6213612412812,354.2563773001688,385.1001699020095,454.28053925505037,,,,,,,,,,,,,,,,,,,,,,,,
04/04/2020,,,,,94.25010421972186,109.27149685288924,126.41826169541756,138.9847395862414,167.39964527362548,219.98071242288546,247.7039089810252,246.17842093096493,277.2946032503553,290.59000369059396,325.31739355225574,358.61649597767985,388.87686278228523,458.1806965562682,469.1531059428082,,,,,,,,,,,,,,,,,,,,,,,
05/04/2020,,,,,,111.55336232950697,129.04945915066625,141.7789064054899,170.4697682162705,223.48297307168394,251.07782615075624,249.6612800920151,281.0729809501954,294.1147327675874,330.01342586323034,362.9766146551909,392.65355566256085,462.080853857486,473.24384217158035,480.0432799091834,,,,,,,,,,,,,,,,,,,,,,
06/04/2020,,,,,,,131.68035958611046,144.57307322473838,173.53989115891557,226.98523372048237,254.4517433204873,253.1440056593401,284.8513586500356,297.63946184458075,334.70921268515553,367.33673333270195,396.43024854283647,465.9810111587038,477.3345784003525,483.7739907546499,556.5452514835019,,,,,,,,,,,,,,,,,,,,,
07/04/2020,,,,,,,,147.36724004398684,176.61001410156058,230.48749436928085,257.82566049021835,256.6261765712752,288.6297363498757,301.1641909215741,339.40492449459725,371.696852010213,400.20694142311214,469.8811684599216,481.4253146291246,487.5047016001164,560.0049533596969,582.9823579072433,,,,,,,,,,,,,,,,,,,,
08/04/2020,,,,,,,,,179.68013704420565,233.98975501807934,261.1995776599494,260.1083474832102,292.4081140497159,304.6889199985675,344.10063630403897,376.05697068772406,403.9836343033878,473.7813257611393,485.51605085789674,491.2354124455828,563.4646552358919,587.3023863560597,639.2920058547235,,,,,,,,,,,,,,,,,,,
09/04/2020,,,,,,,,,,237.49201566687776,264.57319441878747,263.59051839514524,296.186491749556,308.2136490755609,348.79634811348063,380.41708936523503,407.76031408450973,477.6814830623572,489.6067870866689,494.9661232910493,566.9243571120869,591.6224148048761,643.4936333763933,714.9330488511396,,,,,,,,,,,,,,,,,,
10/04/2020,,,,,,,,,,,267.94610464772046,267.07268930708034,299.96486944939613,311.7383781525543,353.49205992292235,384.7772080427461,411.53591603568475,481.58164036357493,493.69752331544095,498.6968341365158,570.3840589882819,595.9424432536925,647.6952608980632,718.9762045212,729.7915283077676,,,,,,,,,,,,,,,,,
11/04/2020,,,,,,,,,,,,270.5548602190154,303.74324714923625,315.2631072295477,358.187771732364,389.1373267202572,415.3115179868598,485.4817976647928,497.7882595442131,502.42754498198224,573.843760864477,600.2624717025088,651.896888419733,723.0193601912605,734.7296628437947,744.4709235597335,,,,,,,,,,,,,,,,
12/04/2020,,,,,,,,,,,,,307.52162484907643,318.78783630654107,362.88348354180573,393.49744539776816,419.08711993803485,489.3819549660106,501.8789957729852,506.1582558274488,577.3034627406719,604.5825001513252,656.098515941403,727.0625158613209,739.6677973798216,747.8306197128729,753.0004146251833,,,,,,,,,,,,,,,
13/04/2020,,,,,,,,,,,,,,322.31256538353443,367.5791953512474,397.85756407527924,422.86272188920987,493.2821122672284,505.96973200175734,509.8889666729152,580.7631646168669,608.9025286001416,660.3001434630728,731.1056715313813,744.6059319158487,751.1903158660125,757.2765789946657,767.7965548157079,,,,,,,,,,,,,,
14/04/2020,,,,,,,,,,,,,,,372.27490716068905,402.2176827527902,426.63832384038494,497.18226956844615,510.06046823052947,513.6196775183816,584.2228664930619,613.2225570489579,664.5017709847427,735.1488272014417,749.5440664518757,754.550012019152,761.5527433641482,771.7367928113858,808.2320940064317,,,,,,,,,,,,,
15/04/2020,,,,,,,,,,,,,,,,406.5778014303013,430.4139257915599,501.082426869664,514.1512044593015,517.3503883638482,587.6825683692568,617.5425854977743,668.7033985064126,739.1919828715022,754.4822009879026,757.9097081722914,765.8289077336306,775.6770308070638,812.4473267722296,859.8588229099721,,,,,,,,,,,,
16/04/2020,,,,,,,,,,,,,,,,,434.189527742735,504.9825841708818,518.2419406880737,521.0810992093146,591.1422702454519,621.8626139465907,672.9050260280824,743.2351385415626,759.4203355239297,761.2694043254309,770.1050721031131,779.6172688027418,816.6625595380278,864.5661133378878,901.0664907296402,,,,,,,,,,,
17/04/2020,,,,,,,,,,,,,,,,,,508.8827414720996,522.3326769168458,524.8118100547812,594.6019721216469,626.1826423954071,677.1066535497523,747.278294211623,764.3584700599566,764.6291004785703,774.3812364725954,783.5575067984198,820.8777923038258,869.2734037658036,905.4281008864582,931.705032976821,,,,,,,,,,
18/04/2020,,,,,,,,,,,,,,,,,,,526.4234131456179,528.5425209002476,598.0616739978419,630.5026708442235,681.3082810714221,751.3210109001116,769.2966045959836,767.9887966317099,778.657400842078,787.4977447940978,825.093025069624,873.9806941937192,909.789711043276,935.4741212169275,955.7556662330553,,,,,,,,,
19/04/2020,,,,,,,,,,,,,,,,,,,,532.2732317457142,601.521375874037,634.8226992930398,685.5099085930921,755.3637153870669,774.2347391320106,771.3484927848492,782.9335652115603,791.4379827897758,829.3082578354221,878.6879846216349,914.1513212000939,939.243209457034,960.7068786009388,991.3860651631342,,,,,,,,
20/04/2020,,,,,,,,,,,,,,,,,,,,,604.9810777502319,639.1427277418562,689.7115361147619,759.4064198740223,779.1728736680376,774.7081889379888,787.2097295810429,795.3782207854538,833.5234906012201,883.3952750495506,918.5129313569118,943.0122976971406,965.6580909688225,995.299451039674,1031.6453990763152,,,,,,,
21/04/2020,,,,,,,,,,,,,,,,,,,,,,643.4627561906725,693.9131636364318,763.4491243609777,784.1110082040645,778.0678850911282,791.4858939505252,799.3184587811318,837.7387233670182,888.1025654774663,922.8745415137297,946.7813859372471,970.609303336706,999.2128369162137,1035.664060401416,1044.1521485801554,,,,,,
22/04/2020,,,,,,,,,,,,,,,,,,,,,,,698.1147911581016,767.4918288479331,789.0491427400916,781.4275812442677,795.7620583200078,803.2586967768098,841.9539561328163,892.809855905382,927.2361516705475,950.5504741773536,975.5605157045898,1003.1262227927535,1039.682721726517,1048.672424915197,1066.6769183869192,,,,,
23/04/2020,,,,,,,,,,,,,,,,,,,,,,,,771.5345333348885,793.9872772761186,784.7872773974073,800.0382226894901,807.1989347724877,846.1691888986144,897.5171463332978,931.5977618273655,954.3195624174601,980.5117280724733,1007.0396086692933,1043.701383051618,1053.192701250239,1071.145949427339,1153.0048244338436,,,,
24/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,798.9254118121455,788.1467440565791,804.3143870589727,811.1391727681657,850.3844216644125,902.2244367612135,935.9593719841833,958.0886506575666,985.462940440357,1010.9529945458331,1047.7200443767188,1057.7129775852807,1075.614980467759,1157.2590622800126,1232.873672639457,,,
25/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,,791.5062034113977,808.590551428455,815.0794107638438,854.5996544302106,906.9317271891291,940.3209821410013,961.8577388976732,990.4141528082406,1014.8663804223729,1051.7387057018195,1062.2332539203226,1080.083999313503,1161.5133001261815,1237.0884516408921,1290.7892052115799,,
26/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,812.8667157979374,819.0196487595218,858.8148871960086,911.6390176170448,944.6825922978192,965.6268271377796,995.3653651761242,1018.7797662989127,1055.7573670269205,1066.7535302553645,1084.5530164204847,1165.7675379723505,1241.3032306423274,1293.2702979498226,1356.637710495942,
27/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,822.9598867551997,863.0301199618067,916.3463080449606,949.044202454637,969.3959153778862,1000.3165775440078,1022.6931521754525,1059.7760283520215,1071.2738065904061,1089.0220335274664,1170.0217758185195,1245.5180096437625,1295.7513906880652,1360.9104503425835,1357.8893143564435
