data,yhat_model_1_to_7,yhat_model_1_to_8,yhat_model_1_to_9,yhat_model_1_to_10,yhat_model_1_to_11,yhat_model_1_to_12,yhat_model_1_to_13,yhat_model_1_to_14,yhat_model_1_to_15,yhat_model_1_to_16,yhat_model_1_to_17,yhat_model_1_to_18,yhat_model_1_to_19,yhat_model_1_to_20,yhat_model_1_to_21,yhat_model_1_to_22,yhat_model_1_to_23,yhat_model_1_to_24,yhat_model_1_to_25,yhat_model_1_to_26,yhat_model_1_to_27,yhat_model_1_to_28,yhat_model_1_to_29,yhat_model_1_to_30,yhat_model_1_to_31,yhat_model_1_to_32,yhat_model_1_to_33,yhat_model_1_to_34,yhat_model_1_to_35,yhat_model_1_to_36,yhat_model_1_to_37,yhat_model_1_to_38,yhat_model_1_to_39,yhat_model_1_to_40,yhat_model_1_to_41,yhat_model_1_to_42,yhat_model_1_to_43,yhat_model_1_to_44,yhat_model_1_to_45,yhat_model_1_to_46,yhat_model_1_to_47,yhat_model_1_to_48
16/04/2020,,,,,,,,,,,,,,,,,355.33980631124706,423.4719915892503,427.4015942411763,445.140338133656,513.4665571144948,532.1740313379343,593.7017324431253,653.2144155214407,669.3310587010238,676.2724195068869,689.815613277528,700.6088596866946,743.1794718224406,797.123426630266,917.325446802905,,,,,,,,,,,
17/04/2020,,,,,,,,,,,,,,,,,,423.4719915892503,427.4015942411763,445.140338133656,513.4665571144948,532.1740313379343,593.7017324431253,653.2144155214407,669.3310587010166,676.2724194940563,689.815604521909,700.6066677285814,742.9820901398813,790.0436518939462,831.6087615413536,943.1578393891037,,,,,,,,,,
18/04/2020,,,,,,,,,,,,,,,,,,,427.4015942411763,445.140338133656,513.4665571144948,532.1740313379343,593.7017324431253,653.2144155214407,669.3310587010166,676.2724194940492,689.8156045087331,700.6066587477046,742.9798824402417,789.8254603510599,824.1838527370577,854.8280875797143,977.5254984457442,,,,,,,,,
19/04/2020,,,,,,,,,,,,,,,,,,,,445.140338133656,513.4665571144948,532.1740313379343,593.7017324431253,653.2144155214407,669.3310587010166,676.2724194940492,689.8156045087259,700.6066587341898,742.9798733952914,789.8230183515576,823.9552489244835,847.1849207493146,887.2080609398093,1004.1667822468206,,,,,,,,
20/04/2020,,,,,,,,,,,,,,,,,,,,,513.4665571144948,532.1740313379343,593.7017324431253,653.2144155214407,669.3310587010166,676.2724194940492,689.8156045087259,700.6066587341822,742.9798733816804,789.8230083443665,823.952691312785,846.9496786913667,879.3960958192145,909.4600494918354,1045.9404924336616,,,,,,,
21/04/2020,,,,,,,,,,,,,,,,,,,,,,532.1740313379343,593.7017324431253,653.2144155214407,669.3310587010166,676.2724194940492,689.8156045087259,700.6066587341822,742.9798733816729,789.8230083293062,823.9526808332096,846.9470471329449,879.1556908942465,901.2561320426058,950.177460687167,1062.5691418282859,,,,,,
22/04/2020,,,,,,,,,,,,,,,,,,,,,,,593.7017324431253,653.2144155214407,669.3310587010166,676.2724194940492,689.8156045087259,700.6066587341822,742.9798733816729,789.8230083292979,823.9526808174392,846.9470363508569,879.1530017090624,901.0035312311459,941.900462983902,960.5372617448947,1085.86618327026,,,,,
23/04/2020,,,,,,,,,,,,,,,,,,,,,,,,653.2144155214407,669.3310587010166,676.2724194940492,689.8156045087259,700.6066587341822,742.9798733816729,789.8230083292979,823.9526808174304,846.9470363346315,879.1529906910549,901.0007050783598,941.6458145264478,951.6904022674836,986.0720797774685,1169.924577307255,,,,
24/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,669.3310587010166,676.2724194940492,689.8156045087259,700.6066587341822,742.9798733816729,789.8230083292979,823.9526808174304,846.9470363346226,879.1529906744746,901.0006934983597,941.6429662887921,951.4179125339729,977.4646863842704,1064.928947269721,1247.727055972183,,,
25/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,,676.2724194940492,689.8156045087259,700.6066587341822,742.9798733816729,789.8230083292979,823.9526808174304,846.9470363346226,879.1529906744654,901.0006934809333,941.6429546195386,951.4148634824094,977.2000706782817,1055.8307855332243,1130.8377455281302,1288.8681704144904,,
26/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,689.8156045087259,700.6066587341822,742.9798733816729,789.8230083292979,823.9526808174304,846.9470363346226,879.1529906744654,901.0006934809236,941.6429546019784,951.4148509885277,977.1971117613114,1055.5506115246044,1120.6790001612337,1167.994253022387,1372.330307908831,
27/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,700.6066587341822,742.9798733816729,789.8230083292979,823.9526808174304,846.9470363346226,879.1529906744654,901.0006934809236,941.6429546019688,951.4148509697256,977.197099639811,1055.5474767078645,1120.3658551792676,1157.5345631672221,1248.9815088699024,1369.490219051215
