data,yhat_model_1_to_7,yhat_model_2_to_8,yhat_model_3_to_9,yhat_model_4_to_10,yhat_model_5_to_11,yhat_model_6_to_12,yhat_model_7_to_13,yhat_model_8_to_14,yhat_model_9_to_15,yhat_model_10_to_16,yhat_model_11_to_17,yhat_model_12_to_18,yhat_model_13_to_19,yhat_model_14_to_20,yhat_model_15_to_21,yhat_model_16_to_22,yhat_model_17_to_23,yhat_model_18_to_24,yhat_model_19_to_25,yhat_model_20_to_26,yhat_model_21_to_27,yhat_model_22_to_28,yhat_model_23_to_29,yhat_model_24_to_30,yhat_model_25_to_31,yhat_model_26_to_32,yhat_model_27_to_33,yhat_model_28_to_34,yhat_model_29_to_35,yhat_model_30_to_36,yhat_model_31_to_37,yhat_model_32_to_38,yhat_model_33_to_39,yhat_model_34_to_40,yhat_model_35_to_41,yhat_model_36_to_42,yhat_model_37_to_43,yhat_model_38_to_44,yhat_model_39_to_45,yhat_model_40_to_46,yhat_model_41_to_47,yhat_model_42_to_48,yhat_model_43_to_48,yhat_model_44_to_48,yhat_model_45_to_48,yhat_model_46_to_48,yhat_model_47_to_48,yhat_model_48_to_48
14/04/2020,,,,,,,,,,,,,,,195.0,197.0,226.0,241.0,274.0,306.00000000000006,334.000000000014,396.0000000016192,410.0000001141543,418.0000048992577,481.0001283074427,508.0020586474385,555.0203693886748,618.125640418329,636.4914659971654,,,,,,,,,,,,,,,,,,,
15/04/2020,,,,,,,,,,,,,,,,197.0,226.0,241.0,274.0,306.0,334.00000000000006,396.000000000014,410.0000000016192,418.0000001141543,481.0000048992577,508.0001283074427,555.0020586474385,618.0203693886748,636.125640418329,640.4914659971654,,,,,,,,,,,,,,,,,,
16/04/2020,,,,,,,,,,,,,,,,,226.0,241.0,274.0,306.0,334.0,396.00000000000006,410.000000000014,418.0000000016192,481.0000001141543,508.0000048992577,555.0001283074427,618.0020586474385,636.0203693886748,640.125640418329,653.4914659971654,,,,,,,,,,,,,,,,,
17/04/2020,,,,,,,,,,,,,,,,,,241.0,274.0,306.0,334.0,396.0,410.00000000000006,418.000000000014,481.0000000016192,508.0000001141543,555.0000048992578,618.0001283074427,636.0020586474385,640.0203693886748,653.125640418329,664.4914659971654,,,,,,,,,,,,,,,,
18/04/2020,,,,,,,,,,,,,,,,,,,274.0,306.0,334.0,396.0,410.0,418.00000000000006,481.000000000014,508.0000000016192,555.0000001141543,618.0000048992578,636.0001283074427,640.0020586474385,653.0203693886748,664.125640418329,700.4914659971654,,,,,,,,,,,,,,,
19/04/2020,,,,,,,,,,,,,,,,,,,,306.0,334.0,396.0,410.0,418.0,481.00000000000006,508.000000000014,555.0000000016192,618.0000001141543,636.0000048992578,640.0001283074427,653.0020586474385,664.0203693886748,700.125640418329,747.4914659971654,,,,,,,,,,,,,,
20/04/2020,,,,,,,,,,,,,,,,,,,,,334.0,396.0,410.0,418.0,481.0,508.00000000000006,555.000000000014,618.0000000016192,636.0000001141543,640.0000048992578,653.0001283074427,664.0020586474385,700.0203693886748,747.125640418329,780.4914659971654,,,,,,,,,,,,,
21/04/2020,,,,,,,,,,,,,,,,,,,,,,396.0,410.0,418.0,481.0,508.0,555.0000000000001,618.000000000014,636.0000000016192,640.0000001141543,653.0000048992578,664.0001283074427,700.0020586474385,747.0203693886748,780.125640418329,802.4914659971654,,,,,,,,,,,,
22/04/2020,,,,,,,,,,,,,,,,,,,,,,,410.0,418.0,481.0,508.0,555.0,618.0000000000001,636.000000000014,640.0000000016192,653.0000001141543,664.0000048992578,700.0001283074427,747.0020586474385,780.0203693886748,802.125640418329,831.4914659971654,,,,,,,,,,,
23/04/2020,,,,,,,,,,,,,,,,,,,,,,,,418.0,481.0,508.0,555.0,618.0,636.0000000000001,640.000000000014,653.0000000016192,664.0000001141543,700.0000048992578,747.0001283074427,780.0020586474385,802.0203693886748,831.125640418329,854.4914659971654,,,,,,,,,,
24/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,481.0,508.0,555.0,618.0,636.0,640.0000000000001,653.000000000014,664.0000000016192,700.0000001141543,747.0000048992578,780.0001283074427,802.0020586474385,831.0203693886748,854.125640418329,889.4914659971654,,,,,,,,,
25/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,,508.0,555.0,618.0,636.0,640.0,653.0000000000001,664.000000000014,700.0000000016192,747.0000001141543,780.0000048992578,802.0001283074427,831.0020586474385,854.0203693886748,889.125640418329,904.4914659971654,,,,,,,,
26/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,555.0,618.0,636.0,640.0,653.0,664.0000000000001,700.000000000014,747.0000000016192,780.0000001141543,802.0000048992578,831.0001283074427,854.0020586474385,889.0203693886748,904.125640418329,923.4914659971654,,,,,,,
27/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,618.0,636.0,640.0,653.0,664.0,700.0000000000001,747.000000000014,780.0000000016192,802.0000001141543,831.0000048992578,854.0001283074427,889.0020586474385,904.0203693886748,923.125640418329,994.4914659971654,1027.80339330975,1061.1464405378917,1078.5415060269531,1096.0024787521388,1131.0000001125352,1166.0
