data,yhat_model_1_to_7,yhat_model_1_to_8,yhat_model_1_to_9,yhat_model_1_to_10,yhat_model_1_to_11,yhat_model_1_to_12,yhat_model_1_to_13,yhat_model_1_to_14,yhat_model_1_to_15,yhat_model_1_to_16,yhat_model_1_to_17,yhat_model_1_to_18,yhat_model_1_to_19,yhat_model_1_to_20,yhat_model_1_to_21,yhat_model_1_to_22,yhat_model_1_to_23,yhat_model_1_to_24,yhat_model_1_to_25,yhat_model_1_to_26,yhat_model_1_to_27,yhat_model_1_to_28,yhat_model_1_to_29,yhat_model_1_to_30,yhat_model_1_to_31,yhat_model_1_to_32,yhat_model_1_to_33,yhat_model_1_to_34,yhat_model_1_to_35,yhat_model_1_to_36,yhat_model_1_to_37,yhat_model_1_to_38
11/04/2020,,14.460294928204931,16.721521481599144,19.21327800727642,27.16042998336177,27.866444380245323,39.62731651248867,46.00337066197947,60.68572806897108,62.21562539319038,83.04884649618322,79.82124300986631,98.2784211697636,113.75024987386197,119.01240434261814,142.51226382992297,,,,,,,,,,,,,,,,
12/04/2020,,,16.721521481599144,19.21327800727642,27.16042998336177,27.866444380245323,39.62731651248867,46.00337066197947,60.68572806897108,62.2156253931896,83.04884649506296,79.8212416794632,98.27820849153406,113.71695570725468,117.91951051961794,130.17115107354118,144.43258266997626,,,,,,,,,,,,,,,
13/04/2020,,,,19.21327800727642,27.16042998336177,27.866444380245323,39.62731651248867,46.00337066197947,60.68572806897108,62.2156253931896,83.04884649506234,79.82124167746035,98.27820762140097,113.71658218999892,117.88588455596827,129.1066767080079,129.90187631397524,157.94165305774874,,,,,,,,,,,,,,
14/04/2020,,,,,27.16042998336177,27.866444380245323,39.62731651248867,46.00337066197947,60.68572806897108,62.2156253931896,83.04884649506234,79.82124167745924,98.27820762009225,113.71658065800857,117.88550845109506,129.07395043105046,128.6350307680614,144.81120461369702,162.0080782261304,,,,,,,,,,,,,
15/04/2020,,,,,,27.866444380245323,39.62731651248867,46.00337066197947,60.68572806897108,62.2156253931896,83.04884649506234,79.82124167745924,98.27820762009152,113.71658065570226,117.88550691019688,129.07358448095738,128.59593558227215,143.68486386832274,145.53455308326662,178.00022669385282,,,,,,,,,,,,
16/04/2020,,,,,,,39.62731651248867,46.00337066197947,60.68572806897108,62.2156253931896,83.04884649506234,79.82124167745924,98.27820762009152,113.71658065570098,117.88550690787811,129.073582981795,128.59549781681844,143.6503060703923,144.09349523373882,163.30008583391037,183.13695484426228,,,,,,,,,,,
17/04/2020,,,,,,,,46.00337066197947,60.68572806897108,62.2156253931896,83.04884649506234,79.82124167745924,98.27820762009152,113.71658065570098,117.88550690787683,129.0735829795391,128.59549602255944,143.64991993030876,144.04897018959997,162.0404257881124,164.50355215385855,190.77990828751422,,,,,,,,,,
18/04/2020,,,,,,,,,60.68572806897108,62.2156253931896,83.04884649506234,79.82124167745924,98.27820762009152,113.71658065570098,117.88550690787683,129.07358297953786,128.595496019859,143.6499183488732,144.0484714045499,162.00179353325439,162.8726949479458,174.14875419811025,201.0404964232884,,,,,,,,,
19/04/2020,,,,,,,,,,62.2156253931896,83.04884649506234,79.82124167745924,98.27820762009152,113.71658065570098,117.88550690787683,129.07358297953786,128.5954960198575,143.64991834649373,144.0484693598618,162.00136193329234,162.82229600936245,172.72364587999417,181.95685979190003,204.5945676169532,,,,,,,,
20/04/2020,,,,,,,,,,,83.04884649506234,79.82124167745924,98.27820762009152,113.71658065570098,117.88550690787683,129.07358297953786,128.5954960198575,143.64991834649243,144.04846935678427,162.0013601657778,162.82173138370948,172.67994000785617,180.29482964994588,185.28765193037654,212.9754269129381,,,,,,,
21/04/2020,,,,,,,,,,,,79.82124167745924,98.27820762009152,113.71658065570098,117.88550690787683,129.07358297953786,128.5954960198575,143.64991834649243,144.04846935678256,162.00136016311845,162.8217290690596,172.67945172772647,180.24355498015723,183.6193032888272,193.58057177360791,212.65574061167155,,,,,,
22/04/2020,,,,,,,,,,,,,98.27820762009152,113.71658065570098,117.88550690787683,129.07358297953786,128.5954960198575,143.64991834649243,144.04846935678256,162.00136016311697,162.82172906557568,172.6794497280956,180.2429808961702,183.56798205214096,191.90469637388583,191.80010251235828,215.33820488896825,,,,,
23/04/2020,,,,,,,,,,,,,,113.71658065570098,117.88550690787683,129.07358297953786,128.5954960198575,143.64991834649243,144.04846935678256,162.00136016311697,162.82172906557375,172.67944972508698,180.24297854327355,183.56740805687375,191.85314048192157,189.99080809794114,195.76522216126307,260.6468072203287,,,,
24/04/2020,,,,,,,,,,,,,,,117.88550690787683,129.07358297953786,128.5954960198575,143.64991834649243,144.04846935678256,162.00136016311697,162.82172906557375,172.6794497250853,180.24297853973238,183.56740570526003,191.85256384365857,189.93506996010424,194.0815223151315,239.7498292664305,281.77293766140326,,,
25/04/2020,,,,,,,,,,,,,,,,129.07358297953786,128.5954960198575,143.64991834649243,144.04846935678256,162.00136016311697,162.82172906557375,172.6794497250853,180.24297853973042,183.5674057017213,191.8525614811857,189.9344462297574,194.029809752213,237.93730664545316,253.22228716078706,290.7416322692452,,
26/04/2020,,,,,,,,,,,,,,,,,128.5954960198575,143.64991834649243,144.04846935678256,162.00136016311697,162.82172906557375,172.6794497250853,180.24297853973042,183.56740570171934,191.8525614776306,189.9344436738778,194.0292317051027,237.88147070757773,250.7160227098772,264.7489280003034,293.7835367986626,
27/04/2020,,,,,,,,,,,,,,,,,,143.64991834649243,144.04846935678256,162.00136016311697,162.82172906557375,172.6794497250853,180.24297853973042,183.56740570171934,191.85256147762863,189.9344436700314,194.0292293373742,237.8808458861747,250.63849833279454,262.51897761722506,265.2568658227439,294.0331532817608
