,state,model,metric,yhat_model_1_to_7,yhat_model_1_to_8,yhat_model_1_to_9,yhat_model_1_to_10,yhat_model_1_to_11,yhat_model_1_to_12,yhat_model_1_to_13,yhat_model_1_to_14,yhat_model_1_to_15,yhat_model_1_to_16,yhat_model_1_to_17,yhat_model_1_to_18,yhat_model_1_to_19,yhat_model_1_to_20,yhat_model_1_to_21,yhat_model_1_to_22,yhat_model_1_to_23,yhat_model_1_to_24,yhat_model_1_to_25,yhat_model_1_to_26,yhat_model_1_to_27,yhat_model_1_to_28,yhat_model_1_to_29,yhat_model_1_to_30,yhat_model_1_to_31,yhat_model_1_to_32,yhat_model_1_to_33,yhat_model_1_to_34,yhat_model_1_to_35,yhat_model_1_to_36,yhat_model_1_to_37,yhat_model_1_to_38,yhat_model_1_to_39,yhat_model_1_to_40,yhat_model_1_to_41,yhat_model_1_to_42,yhat_model_1_to_43,yhat_model_1_to_44,yhat_model_1_to_45,yhat_model_1_to_46,yhat_model_1_to_47,yhat_model_1_to_48,yhat_model_1_to_49,yhat_model_1_to_50,yhat_model_1_to_51,yhat_model_1_to_52,yhat_model_1_to_53,yhat_model_1_to_54,yhat_model_1_to_55,yhat_model_1_to_56,yhat_model_1_to_57,yhat_model_1_to_58,yhat_model_1_to_59,yhat_model_1_to_60,yhat_model_1_to_61
187,MG,mlp,RMSE,115.90856370838836,131.16444226161812,145.54837502346064,156.86356329611456,166.04514410382984,181.94370625121076,202.36593861851043,186.71448820426363,171.35020154456143,195.81565140979066,221.86430468066456,235.72382110049162,234.66906268991002,253.3454672905158,264.1705234190068,266.6956776262642,293.4892208743197,291.101503470961,269.9869489372276,280.83986281149276,288.69947840486174,265.9416830706064,281.95935648012784,287.1946140163644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,MG,mlp,MSLE,6.260987255516004,5.476778434847633,5.001906764147223,3.355128366178764,2.070970097615417,1.8814038696240454,1.9545893673571593,0.7545163686263453,0.37776172180353274,0.4503919908573733,0.5199747550544452,0.48289387565691017,0.3665016926401696,0.37128987707079963,0.3368623184238303,0.29128194450905415,0.32287918704844487,0.26838700211710115,0.186022136173924,0.17859748907203063,0.16587791979275562,0.11387354794051262,0.11622450939600944,0.10813183163923608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,MG,svr,MAE,90.24788627092799,103.99981797814173,119.95177845216104,131.52500720683219,139.21787975773984,157.50604368826367,180.31082294019322,158.5329127510057,140.77163053064834,165.0360225066661,191.88566796076682,203.0371491317,199.9975029472876,218.4735414093361,228.91863587510505,236.7973303309035,260.14489051037174,255.8270580168087,239.40712699542357,250.85538134759722,254.05605049120933,236.42213519637204,250.8883028503932,259.54656662875686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,MG,svr,RMSE,118.55932810278004,133.30629128085238,148.70530264470042,160.98910314901661,171.6494757063911,190.1879267168726,212.499162056864,198.2691890262189,185.6839989775916,212.0735664279452,240.73160088122376,254.1955837035756,253.41398751893604,273.35374660207646,285.81696497989753,290.94451646225997,314.65901963791816,310.776074430065,292.3954335970122,303.7320068251674,310.61789666148576,292.4516740145863,310.0867073625446,320.35398641585425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,MG,svr,MSLE,9.803882025764459,6.820513607446703,6.417533889814722,4.140721618531092,2.522756000762066,2.3997632389223273,2.538001387811162,0.9574253158926181,0.4968002420710374,0.5938693502531854,0.6919659964633283,0.624050974935317,0.46900847822178837,0.47264342985113494,0.42988634490722066,0.3776653757098591,0.39821543991969155,0.3245969671263088,0.23159173052291843,0.2210054604633141,0.20199416788742938,0.14581781090640977,0.1489507881327416,0.14346627518172328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,MG,exponential-holt,MAE,96.1641417874204,110.80178889390993,125.9296261966956,134.89775367298708,129.24980404149144,106.21519557781447,89.4121253758985,37.80476414198142,159.02181314693914,431.3451870203038,589.3563944732725,637.5904985034782,697.5414564633284,834.3859293594048,908.2506116544768,985.4855032522183,1068.1494873494232,1082.728898317456,1150.902303932546,1302.1438373113003,1381.6439428266042,1434.0259175183967,1581.0371930971103,1635.7531136541897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,MG,exponential-holt,RMSE,122.1284363168738,137.31240134310212,150.82946131791726,159.39200619328412,152.44893364580636,116.65327814346783,91.42775668132734,41.804166371468725,237.6938565277955,649.346452144843,869.533898605033,936.354534939506,1020.0267887356491,1204.1758682443192,1301.974536659833,1406.0687312623202,1514.751574525923,1534.8855055424349,1620.2991543513301,1810.108307514408,1905.391123418773,1960.3169121764881,2136.6220773494633,2196.0288580920596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,MG,exponential-holt,MSLE,9.38205568918048,6.802937347843728,5.4884834159953915,3.2237048853282295,1.3564294724052794,0.5531986480945894,0.4053330129685638,0.049214323382505316,0.14650275014790143,0.5263939654920977,0.696049506875587,0.6912675619701764,0.7013296704981232,0.7944718535465908,0.8049595385187872,0.8241849861576218,0.8421143901330789,0.8037379328769836,0.8107117724931248,0.8794377959417307,0.8866029917342522,0.8679857139292636,0.9172547264164866,0.9037664919295475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,PA,linear-regression,MAE,45.79047619047619,53.55888888888889,62.174518518518525,75.19878787878788,88.51490909090909,95.58442890442892,108.14959706959708,126.1664761904762,154.2191746031746,158.15094117647058,188.21366013071898,222.0884531590414,239.6964210526316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,PA,linear-regression,RMSE,67.0608389632055,74.10175374043051,84.74832469300857,99.05661513879232,113.39881754889512,124.56103205642621,141.80536374997348,163.91234382176,200.50887404884503,219.00902916585588,254.42122398007837,306.36110094864006,346.8016432017355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,PA,linear-regression,MSLE,1.0895756252853732,1.1239567558806745,1.0994343180391961,1.2593877738595263,1.3651318130594654,1.071251426326549,0.9795103453161554,0.993902644926114,1.1244761228391065,0.7435143891844966,0.8167002187262776,0.8205931561554515,0.6695333791433704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,PA,gaussian-process,MAE,52.189165227346926,63.66187222037556,71.59484016625748,87.40568506680808,99.51428435415036,108.27027220206703,124.20341205381071,144.00628034374893,174.4241458050643,179.08715260715633,219.86450940632238,250.2106456109009,277.2036371323755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,PA,gaussian-process,RMSE,74.25791460093465,85.40225344391611,95.78643592190568,112.93469968128788,126.45373363949406,139.17873297733698,159.93271689935364,184.41790289549905,223.43728404219132,242.7521715984335,288.5380939516715,338.3784527396804,387.0202755488869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,PA,gaussian-process,MSLE,2.0212684909492085,2.6469462960502663,2.1545338572180643,2.694595360523661,2.4856631809525114,1.8689975740875961,1.770131868132439,1.7679633523923495,1.9744363969663936,1.201811718484645,1.5107781316985898,1.3281742061379298,1.1234108485376388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,PA,mlp,MAE,46.65848095279663,55.768692744582154,64.60458234979127,78.21630333752569,91.86071923992259,98.39196364816758,112.0151909268944,131.0917060233935,159.69454199499555,165.37870213457896,196.61800397756556,231.41217884999293,251.95363489754956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,PA,mlp,RMSE,68.05088923766114,76.67307339625728,87.61431489640478,102.59956067119725,117.40851442904311,127.91524148730257,146.43565005539298,169.78299236216486,207.03659610495407,227.55102980567847,264.5453670237316,317.5706716682079,361.8769299092171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
