data,yhat_model_1_to_7,yhat_model_2_to_8,yhat_model_3_to_9,yhat_model_4_to_10,yhat_model_5_to_11,yhat_model_6_to_12,yhat_model_7_to_13,yhat_model_8_to_14,yhat_model_9_to_15,yhat_model_10_to_16,yhat_model_11_to_17,yhat_model_12_to_18,yhat_model_13_to_19,yhat_model_14_to_20,yhat_model_15_to_21,yhat_model_16_to_22,yhat_model_17_to_23,yhat_model_18_to_24,yhat_model_19_to_25,yhat_model_20_to_26,yhat_model_21_to_27,yhat_model_22_to_28,yhat_model_23_to_29,yhat_model_24_to_30,yhat_model_25_to_31,yhat_model_26_to_32,yhat_model_27_to_33,yhat_model_28_to_34,yhat_model_29_to_35,yhat_model_30_to_36,yhat_model_31_to_37,yhat_model_32_to_38,yhat_model_33_to_39,yhat_model_34_to_40,yhat_model_35_to_41,yhat_model_36_to_42,yhat_model_37_to_43,yhat_model_38_to_44,yhat_model_39_to_45,yhat_model_40_to_46,yhat_model_41_to_47,yhat_model_42_to_48,yhat_model_43_to_49,yhat_model_44_to_50,yhat_model_45_to_50,yhat_model_46_to_50,yhat_model_47_to_50,yhat_model_48_to_50,yhat_model_49_to_50,yhat_model_50_to_50
02/04/2020,,,,,18.086971698126025,29.335688754911036,39.431510517701156,49.64387919102336,66.35109495660626,84.99374211432956,98.31348280384597,85.21621982520237,94.72613227087363,103.28412292442506,89.73776490807738,111.78921380252662,111.77039973548753,95.4778791376268,116.35825373944313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/04/2020,,,,,,30.399446149495464,40.862981707504034,51.46672550535263,68.74680517912228,88.06944188287105,101.86033150645858,88.28111963866509,98.13584472655968,106.9730829360122,92.95769942313068,115.81881147728005,115.81095577104468,98.93049024139698,120.53784862795132,101.41784052135573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04/04/2020,,,,,,,42.293943069046975,53.28957181968191,71.14251540163832,91.14514165141254,105.40718020907116,91.34601945212778,101.54498619854303,110.66204294759935,96.17763393818399,119.84840915203347,119.85151180660185,102.38310134516716,124.7174435164595,104.93725766664336,127.89020421296213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/04/2020,,,,,,,,55.112418134011186,73.53822562415435,94.22084141995404,108.95402891168375,94.41065187629204,104.95381502490459,114.35100295918649,99.39703214792078,123.87800682678686,123.89206784215905,105.83571244893736,128.89703840496767,108.45667481193098,132.18095975268582,131.2119902732222,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/04/2020,,,,,,,,,75.93393584667038,97.2965411884955,112.50061442388322,97.47505379100426,108.36264385126616,118.03996297077366,102.6157966756694,127.90760450154029,127.93262387771621,109.28832355270755,133.07663329347588,111.9760919572186,136.47171529240953,135.45768234204405,106.22164918934011,,,,,,,,,,,,,,,,,,,,,,,,,,,
07/04/2020,,,,,,,,,,100.372240957037,116.04699919902826,100.53926673302105,111.77147267762773,121.72892298236079,105.83424794235792,131.93720217629368,131.9731799132734,112.74093465647773,137.25622818198406,115.49550910250623,140.76247083213323,139.7033744108659,109.54601861112273,160.4659291973908,,,,,,,,,,,,,,,,,,,,,,,,,,
08/04/2020,,,,,,,,,,,119.59338397417335,103.6034796750378,115.18030150398928,125.41788299394794,109.05269920904644,135.96679985104709,136.0137359488306,116.19354576024791,141.43582307049223,119.01492624779384,145.0532263718569,143.94906647968776,112.87038803290538,165.37949482930304,114.13528224314753,,,,,,,,,,,,,,,,,,,,,,,,,
09/04/2020,,,,,,,,,,,,106.66769261705458,118.58838662070828,129.10684300553504,112.27115047573496,139.9963975258005,140.05335398204943,119.64615686401812,145.6154179590004,122.53434339308146,149.34398191158058,148.19475854850958,116.19475745468802,170.29306046121522,117.51462246711408,140.3205081704185,,,,,,,,,,,,,,,,,,,,,,,,
10/04/2020,,,,,,,,,,,,,121.99607557031078,132.7958030171222,115.48960174242346,144.02600470077715,144.09294091962434,123.09876796778829,149.7950128475086,126.0537605383691,153.63473745130432,152.4404506173314,119.51912687647064,175.20662609312743,120.89396269108063,144.3495378415208,134.80670852318028,,,,,,,,,,,,,,,,,,,,,,,
11/04/2020,,,,,,,,,,,,,,136.48476302870935,118.70805300911196,148.0556145915403,148.1325278571993,126.5513790715585,153.97460773601676,129.57317768365672,157.925492991028,156.6861426861533,122.84349629825327,180.12019172503963,124.27330291504718,148.3785675126231,138.586635784842,143.04611846785087,,,,,,,,,,,,,,,,,,,,,,
