data,yhat_model_1_to_7,yhat_model_1_to_8,yhat_model_1_to_9,yhat_model_1_to_10,yhat_model_1_to_11,yhat_model_1_to_12,yhat_model_1_to_13,yhat_model_1_to_14,yhat_model_1_to_15,yhat_model_1_to_16,yhat_model_1_to_17,yhat_model_1_to_18,yhat_model_1_to_19,yhat_model_1_to_20,yhat_model_1_to_21,yhat_model_1_to_22,yhat_model_1_to_23,yhat_model_1_to_24,yhat_model_1_to_25,yhat_model_1_to_26,yhat_model_1_to_27,yhat_model_1_to_28,yhat_model_1_to_29,yhat_model_1_to_30,yhat_model_1_to_31,yhat_model_1_to_32,yhat_model_1_to_33,yhat_model_1_to_34,yhat_model_1_to_35,yhat_model_1_to_36,yhat_model_1_to_37,yhat_model_1_to_38,yhat_model_1_to_39,yhat_model_1_to_40,yhat_model_1_to_41,yhat_model_1_to_42,yhat_model_1_to_43,yhat_model_1_to_44,yhat_model_1_to_45,yhat_model_1_to_46,yhat_model_1_to_47
01/04/2020,,,,24.544242424242423,45.60363636363637,59.203263403263406,66.03296703296704,120.29274725274726,179.76095238095235,187.16294117647058,188.8186274509804,206.85084279325764,242.33473684210526,252.33563909774438,272.212987012987,295.1050254093732,296.9541501976284,327.5209855072464,,,,,,,,,,,,,,,,,,,,,,,
02/04/2020,,,,,46.59454545454547,60.948018648018646,68.37362637362638,123.02681318681319,183.80738095238092,192.99088235294113,195.79411764705884,214.56188510491916,250.7663157894737,261.68601503759396,282.3298701298701,305.9858836815358,308.6241106719367,339.8218550724638,389.5563076923077,,,,,,,,,,,,,,,,,,,,,,
03/04/2020,,,,,,62.69277389277389,70.71428571428572,125.76087912087912,187.8538095238095,198.8188235294117,202.76960784313724,222.27292741658067,259.1978947368421,271.0363909774436,292.44675324675325,316.86674195369847,320.294071146245,352.1227246376812,402.59476923076926,415.7493333333333,,,,,,,,,,,,,,,,,,,,,
04/04/2020,,,,,,,73.05494505494505,128.49494505494505,191.90023809523808,204.64676470588233,209.7450980392157,229.9839697282422,267.6294736842105,280.38676691729324,302.5636363636363,327.7476002258611,331.9640316205533,364.4235942028985,415.6332307692308,429.73497435897434,449.18913308913307,,,,,,,,,,,,,,,,,,,,
05/04/2020,,,,,,,,131.229010989011,195.94666666666663,210.4747058823529,216.72058823529414,237.6950120399037,276.06105263157895,289.7371428571429,312.6805194805195,338.6284584980237,343.6339920948616,376.7244637681159,428.6716923076923,443.72061538461537,464.02979242979245,524.4919540229885,,,,,,,,,,,,,,,,,,,
06/04/2020,,,,,,,,,199.9930952380952,216.30264705882348,223.69607843137254,245.40605435156516,284.4926315789474,299.08751879699247,322.79740259740254,349.5093167701863,355.3039525691699,389.0253333333333,441.71015384615384,457.7062564102564,478.8704517704518,540.1512315270936,549.4697536945812,,,,,,,,,,,,,,,,,,
07/04/2020,,,,,,,,,,222.13058823529406,230.671568627451,253.11709666322668,292.9242105263158,308.4378947368421,332.91428571428565,360.3901750423489,366.9739130434782,401.3262028985507,454.7486153846154,471.69189743589743,493.7111111111111,555.8105090311986,566.1505418719212,583.0467482387838,,,,,,,,,,,,,,,,,
08/04/2020,,,,,,,,,,,237.6470588235294,260.8281389748882,301.3557894736842,317.78827067669175,343.03116883116877,371.27103331451156,378.6438735177865,413.6270724637681,467.78707692307694,485.67753846153846,508.55177045177044,571.4697865353038,582.8313300492609,600.6245012977382,641.8080645161291,,,,,,,,,,,,,,,,
09/04/2020,,,,,,,,,,,,268.5391812865497,309.78736842105263,327.13864661654134,353.1480519480519,382.15189158667414,390.3138339920948,425.9279420289855,480.8255384615385,499.6631794871795,523.3924297924298,587.1290640394088,599.5121182266009,618.2022543566926,660.2193548387097,683.2105938416422,,,,,,,,,,,,,,,
10/04/2020,,,,,,,,,,,,,318.218947368421,336.489022556391,363.264935064935,393.0327498588368,401.9837944664031,438.2288115942029,493.864,513.6488205128205,538.2330891330892,602.788341543514,616.1929064039409,635.780007415647,678.6306451612904,702.516495601173,726.8904188948306,,,,,,,,,,,,,,
11/04/2020,,,,,,,,,,,,,,345.8393984962406,373.3818181818181,403.9136081309994,413.6537549407114,450.52968115942025,506.9024615384615,527.6344615384616,553.0737484737484,618.447619047619,632.8736945812807,653.3577604746014,697.041935483871,721.8223973607038,747.0538547237077,781.2184262796027,,,,,,,,,,,,,
12/04/2020,,,,,,,,,,,,,,,383.49870129870123,414.794466403162,425.3237154150197,462.83055072463765,519.940923076923,541.6201025641026,567.9144078144078,634.1068965517242,649.5544827586207,670.9355135335558,715.4532258064517,741.1282991202346,767.2172905525847,802.2118563789152,840.0034173669468,,,,,,,,,,,,
13/04/2020,,,,,,,,,,,,,,,,425.67532467532465,436.993675889328,475.13142028985504,532.9793846153846,555.6057435897436,582.7550671550672,649.7661740558292,666.2352709359607,688.5132665925101,733.8645161290323,760.4342008797654,787.3807263814617,823.2052864782277,861.8401120448179,841.9998198198198,,,,,,,,,,,
14/04/2020,,,,,,,,,,,,,,,,,448.6636363636363,487.43228985507244,546.0178461538461,569.5913846153846,597.5957264957265,665.4254515599343,682.9160591133004,706.0910196514645,752.275806451613,779.7401026392962,807.5441622103388,844.1987165775402,883.6768067226891,864.7007207207207,916.7153153153154,,,,,,,,,,
15/04/2020,,,,,,,,,,,,,,,,,,499.73315942028984,559.0563076923077,583.5770256410257,612.4363858363859,681.0847290640394,699.5968472906404,723.6687727104189,770.6870967741936,799.046004398827,827.7075980392157,865.1921466768524,905.5135014005602,887.4016216216216,940.0891891891893,930.7533647007331,,,,,,,,,
16/04/2020,,,,,,,,,,,,,,,,,,,572.0947692307692,597.5626666666666,627.2770451770452,696.7440065681445,716.2776354679802,741.2465257693733,789.0983870967742,818.3519061583578,847.8710338680927,886.1855767761649,927.3501960784314,910.1025225225225,963.4630630630631,954.8841229893861,988.4604183535762,,,,,,,,
17/04/2020,,,,,,,,,,,,,,,,,,,,611.5483076923076,642.1177045177045,712.4032840722496,732.9584236453202,758.8242788283277,807.5096774193548,837.6578079178886,868.0344696969697,907.1790068754774,949.1868907563025,932.8034234234234,986.8369369369368,979.0148812780392,1013.217705802969,1055.4382176360225,,,,,,,
18/04/2020,,,,,,,,,,,,,,,,,,,,,656.9583638583639,728.0625615763547,749.6392118226602,776.4020318872821,825.9209677419354,856.9637096774194,888.1979055258467,928.1724369747899,971.0235854341737,955.5043243243243,1010.2108108108107,1003.1456395666921,1037.9749932523619,1080.8432833020638,1113.5639721254356,,,,,,
19/04/2020,,,,,,,,,,,,,,,,,,,,,,743.7218390804597,766.3199999999999,793.9797849462365,844.3322580645162,876.2696114369502,908.3613413547238,949.1658670741024,992.8602801120448,978.2052252252251,1033.5846846846848,1027.276397855345,1062.7322807017545,1106.248348968105,1139.6575261324042,1196.6271452880642,,,,,
20/04/2020,,,,,,,,,,,,,,,,,,,,,,,783.0007881773399,811.5575380051908,862.7435483870968,895.575513196481,928.5247771836008,970.1592971734149,1014.696974789916,1000.9061261261261,1056.9585585585585,1051.4071561439982,1087.489568151147,1131.6534146341462,1165.7510801393728,1223.4147637954784,1228.653760193295,,,,
21/04/2020,,,,,,,,,,,,,,,,,,,,,,,,829.1352910641452,881.1548387096774,914.8814149560118,948.6882130124777,991.1527272727271,1036.5336694677871,1023.607027027027,1080.3324324324324,1075.5379144326512,1112.24685560054,1157.0584803001875,1191.8446341463414,1250.2023823028926,1256.202234974328,1268.1014376321355,,,
22/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,899.566129032258,934.1873167155426,968.8516488413547,1012.1461573720396,1058.3703641456584,1046.307927927928,1103.7063063063063,1099.6686727213043,1137.0041430499327,1182.4635459662288,1217.93818815331,1276.990000810307,1283.750709755361,1296.3342071881607,1322.0393675889327,,
23/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,,953.4932184750734,989.0150846702318,1033.1395874713521,1080.2070588235295,1069.0088288288287,1127.0801801801802,1123.7994310099573,1161.7614304993253,1207.8686116322701,1244.0317421602788,1303.7776193177212,1311.2991845363938,1324.5669767441864,1350.906166007905,1342.2448843663276,
24/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,1009.1785204991088,1054.1330175706646,1102.0437535014005,1091.7097297297296,1150.454054054054,1147.9301892986102,1186.518717948718,1233.2736772983114,1270.1252961672474,1330.5652378251357,1338.8476593174266,1352.7997463002116,1379.7729644268775,1371.7335060129512,1332.8240055504164
