data,yhat_model_1_to_7,yhat_model_2_to_8,yhat_model_3_to_9,yhat_model_4_to_10,yhat_model_5_to_11,yhat_model_6_to_12,yhat_model_7_to_13,yhat_model_8_to_14,yhat_model_9_to_15,yhat_model_10_to_16,yhat_model_11_to_17,yhat_model_12_to_18,yhat_model_13_to_19,yhat_model_14_to_20,yhat_model_15_to_21,yhat_model_16_to_22,yhat_model_17_to_23,yhat_model_18_to_24,yhat_model_19_to_25,yhat_model_20_to_26,yhat_model_21_to_27,yhat_model_22_to_28,yhat_model_23_to_29,yhat_model_24_to_30,yhat_model_25_to_31,yhat_model_26_to_32,yhat_model_27_to_33,yhat_model_28_to_34,yhat_model_29_to_35,yhat_model_30_to_36,yhat_model_31_to_37,yhat_model_32_to_38,yhat_model_33_to_39,yhat_model_34_to_40,yhat_model_35_to_41,yhat_model_36_to_42,yhat_model_37_to_43,yhat_model_38_to_44,yhat_model_39_to_44,yhat_model_40_to_44,yhat_model_41_to_44,yhat_model_42_to_44,yhat_model_43_to_44,yhat_model_44_to_44
07/04/2020,,,,,5.285826581902963e-47,1.2236844889021657e-40,1.0030071844702045e-34,3.275582457416064e-29,3.288376741110208e-24,1.2664135084172636e-19,1.8693006628833577e-15,9.151682998025537e-12,1.8615131539087055e-08,1.310382271154651e-05,0.0038612780336405,0.35042394324701565,12.811102982045318,174.07124156962735,781.1215375970463,,,,,,,,,,,,,,,,,,,,,,,,,
08/04/2020,,,,,,6.171624338727867e-47,1.3750818987929349e-40,1.2206964164779793e-34,3.331156176734683e-29,3.487254912139782e-24,1.3992104943065027e-19,1.862071805517791e-15,1.0296067144650244e-11,1.97014824926462e-08,1.5786257313303336e-05,0.003892595574521358,0.3873646078262533,14.335612632256947,171.54178358188256,871.5979058168498,,,,,,,,,,,,,,,,,,,,,,,,
09/04/2020,,,,,,,6.935193573657742e-47,1.6735250662774275e-40,1.2414063402689743e-34,3.532622525651378e-29,3.852933695440999e-24,1.3937931136187136e-19,2.0949486391517956e-15,1.0896721944712074e-11,2.3737070318058524e-08,1.5907839463779203e-05,0.004305501888536628,0.43356423819010187,14.031572087983538,195.29457464517859,854.7400050412259,,,,,,,,,,,,,,,,,,,,,,,
10/04/2020,,,,,,,,8.440384966879997e-47,1.7019172854426462e-40,1.3164859845091992e-34,3.90305968715858e-29,3.838009619915108e-24,1.5681141829522188e-19,2.217148746454385e-15,1.3129294356587218e-11,2.3916315972152255e-08,1.7599133514211357e-05,0.004819403127454188,0.4233040853444651,16.10127159924324,186.89837962895425,924.5849143981775,,,,,,,,,,,,,,,,,,,,,,
11/04/2020,,,,,,,,,8.583580017088521e-47,1.8048484681604275e-40,1.4545352219076436e-34,3.887939024467592e-29,4.318036558381805e-24,1.6595793039781307e-19,2.6714479314753742e-15,1.322771066465049e-11,2.6461204416726052e-08,1.970033819968399e-05,0.004701001866763065,0.4871871171161679,15.261489057332989,206.31127193620156,926.6825014458176,,,,,,,,,,,,,,,,,,,,,
12/04/2020,,,,,,,,,,9.102711146666655e-47,1.994108402764518e-40,1.4488999415895846e-34,4.374214014378285e-29,4.569895079407841e-24,1.9996419355509568e-19,2.691418513392256e-15,1.4635682712363432e-11,2.9620795461507528e-08,1.920980559973399e-05,0.005416409414435883,0.46011004045694426,16.985934776697192,203.73110635707934,972.3440426909316,,,,,,,,,,,,,,,,,,,,
13/04/2020,,,,,,,,,,,1.005723934815665e-46,1.9863824956770223e-40,1.6301182047960277e-34,4.62934758290516e-29,5.506318349230142e-24,2.0145754047117693e-19,2.977928790873853e-15,1.6383316596136783e-11,2.887962811550068e-08,2.2142171879473022e-05,0.005108521228088028,0.5137027430966065,16.67286880753562,215.81011011829852,968.757878585515,,,,,,,,,,,,,,,,,,,
14/04/2020,,,,,,,,,,,,1.0018273604028509e-46,2.234825542071878e-40,1.725197435422753e-34,5.577957415724868e-29,5.547424750335642e-24,2.229042541324438e-19,3.3335254999509786e-15,1.5972639370091782e-11,3.3293060438094286e-08,2.0873207168810784e-05,0.005710187708175058,0.5030845241709488,17.73094341874635,213.0381964783194,1150.2642065444134,,,,,,,,,,,,,,,,,,
15/04/2020,,,,,,,,,,,,,1.1271290712921166e-46,2.365175175539909e-40,2.078712008601949e-34,5.619592968469637e-29,6.138000162855724e-24,2.495215523829276e-19,3.2499095964543452e-15,1.8414616683975344e-11,3.137932555940756e-08,2.3341614477423113e-05,0.005587410936743051,0.5358151317795274,17.439566179276685,260.25204482546417,1159.4040047893495,,,,,,,,,,,,,,,,,
16/04/2020,,,,,,,,,,,,,,1.1928705853815396e-46,2.849829488832511e-40,2.094227365095884e-34,6.217854768483038e-29,6.870948417136749e-24,2.4326120477794895e-19,3.746847876662297e-15,1.735495398697477e-11,3.509570996538406e-08,2.2832575295798044e-05,0.005954261720648735,0.5262885322225066,21.532280367865575,254.68571453747765,1351.9056910296797,,,,,,,,,,,,,,,,
17/04/2020,,,,,,,,,,,,,,,1.4373049105536047e-46,2.871100019460057e-40,2.3171792518802328e-34,6.960339093277923e-29,6.698545029196959e-24,2.804599585624088e-19,3.531149760114523e-15,1.9411504092991502e-11,3.4326368013301095e-08,2.4336725430213877e-05,0.005845428170601693,0.6523504193883334,20.829213675624928,305.05525262033046,1335.1797935433724,,,,,,,,,,,,,,,
18/04/2020,,,,,,,,,,,,,,,,1.448032580905584e-46,3.1767581681430145e-40,2.5938775293456297e-34,6.785687017929047e-29,7.722887033059998e-24,2.6431207379563237e-19,3.949673217659521e-15,1.8985172087229632e-11,3.6590491479825516e-08,2.3887417584499657e-05,0.007256045409579913,0.6283160911755277,25.21587324327639,292.27099931149644,1658.6725719289957,,,,,,,,,,,,,,
19/04/2020,,,,,,,,,,,,,,,,,1.60219059709354e-46,3.5561002468692217e-40,2.52878995905684e-34,7.823362659649462e-29,7.278206437652418e-24,2.9564153905746547e-19,3.862866672592312e-15,2.0237978396957822e-11,3.591247576041605e-08,2.966766768220923e-05,0.0069774859565757555,0.7636997016614614,23.872485018957693,377.5904905001876,1738.5713926373217,,,,,,,,,,,,,
20/04/2020,,,,,,,,,,,,,,,,,,1.7935108991395778e-46,3.4668674478822904e-40,2.9154967237339908e-34,7.37288766890861e-29,8.140931146614116e-24,2.8914221758185335e-19,4.117814686713798e-15,1.986246781853492e-11,4.461124695216575e-08,2.8511817727706473e-05,0.008493565521730098,0.7197791093424554,31.31137028695377,383.8892322407721,1899.4611544022077,,,,,,,,,,,,
21/04/2020,,,,,,,,,,,,,,,,,,,1.748506470757362e-46,3.9970271264641804e-40,2.747619031705251e-34,8.246844250075689e-29,7.961945761936795e-24,3.082266874576205e-19,4.041371929698102e-15,2.4675355843687334e-11,4.2863838573383224e-08,3.472598427795829e-05,0.007991811706752722,0.9494131116072592,31.450729004134434,423.6495879058637,1959.3207199574995,,,,,,,,,,,
22/04/2020,,,,,,,,,,,,,,,,,,,,2.0158913629909967e-46,3.766873030226188e-40,3.0733134865735757e-34,8.065523989560066e-29,8.487475894390574e-24,3.025037543703121e-19,5.020772193721003e-15,2.370692554525429e-11,5.221659945189612e-08,3.2654548871537816e-05,0.010563490854029302,0.9493008224153193,34.864677462791825,432.5992888855356,2099.389245411098,,,,,,,,,,
23/04/2020,,,,,,,,,,,,,,,,,,,,,1.8998135621172643e-46,4.2133873816673455e-40,3.0057408380491646e-34,8.59789525351258e-29,8.329875971650549e-24,3.7581723042175246e-19,4.8235800746076594e-15,2.8881855949079427e-11,4.909075744684088e-08,4.3195634800546854e-05,0.01054439598493488,1.054203226335918,35.45887908631726,466.89369916827,2419.825307375584,,,,,,,,,
24/04/2020,,,,,,,,,,,,,,,,,,,,,,2.1250121390255324e-46,4.120747603310423e-40,3.204137736381986e-34,8.438241081911223e-29,1.0348704998331677e-23,3.6105298624533784e-19,5.876669300120112e-15,2.7150647378108607e-11,6.495593478701374e-08,4.309066012778624e-05,0.011717368472919786,1.0705528842726704,38.38214660567414,544.046566835091,2750.609136881902,,,,,,,,
25/04/2020,,,,,,,,,,,,,,,,,,,,,,,2.078289401365938e-46,4.392741932556182e-40,3.144639618954632e-34,1.048334727500735e-28,9.942109075947376e-24,4.398828987193559e-19,5.524246867179953e-15,3.5928950183651344e-11,6.478319103883089e-08,4.789589397747173e-05,0.011892431319523191,1.160098319825111,44.89645873316607,615.8992530371861,2909.653084294318,,,,,,,
26/04/2020,,,,,,,,,,,,,,,,,,,,,,,,2.2154691609855818e-46,4.311172173014949e-40,3.9067816169835905e-34,1.0071446498024206e-28,1.2112848092494014e-23,4.134985811426014e-19,7.310617446377377e-15,3.5830370809391616e-11,7.201398774317646e-08,4.860143565676098e-05,0.01289248654048842,1.358869279246329,50.73598289625752,644.4802525297005,3312.276315672407,3267.6109211525204,3338.721694114351,3195.1152027729813,3384.0993848722187,2817.777247675556,3437.2092482477724
27/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,2.174329592432723e-46,5.356038603298752e-40,3.753278385433222e-34,1.2270441510812067e-28,1.1386268499534693e-23,5.472189477202574e-19,7.290332254449119e-15,3.983091949508121e-11,7.306924511678363e-08,5.269645127541572e-05,0.015109097878753077,1.5345596070093248,52.88388484465144,743.4120763143972,727.6601623797213,752.699101049998,702.3494717836644,767.8365613691391,577.8850136138356,766.9450500251896
