data,yhat_model_1_to_7,yhat_model_2_to_8,yhat_model_3_to_9,yhat_model_4_to_10,yhat_model_5_to_11,yhat_model_6_to_12,yhat_model_7_to_13,yhat_model_8_to_14,yhat_model_9_to_15,yhat_model_10_to_16,yhat_model_11_to_17,yhat_model_12_to_18,yhat_model_13_to_19,yhat_model_14_to_20,yhat_model_15_to_21,yhat_model_16_to_22,yhat_model_17_to_23,yhat_model_18_to_24,yhat_model_19_to_25,yhat_model_20_to_26,yhat_model_21_to_27,yhat_model_22_to_28,yhat_model_23_to_29,yhat_model_24_to_30,yhat_model_25_to_31,yhat_model_26_to_32,yhat_model_27_to_33,yhat_model_28_to_34,yhat_model_29_to_35,yhat_model_30_to_36,yhat_model_31_to_37,yhat_model_32_to_38,yhat_model_33_to_39,yhat_model_34_to_40,yhat_model_35_to_41,yhat_model_36_to_42,yhat_model_37_to_43,yhat_model_38_to_44,yhat_model_39_to_44,yhat_model_40_to_44,yhat_model_41_to_44,yhat_model_42_to_44,yhat_model_43_to_44,yhat_model_44_to_44
08/04/2020,,,,,,1160.0714285714287,1243.9642857142856,1421.9999999999995,1482.3928571428569,1464.0,1431.0714285714284,1349.1428571428569,1282.678571428571,1254.5714285714282,1340.0357142857142,1444.2857142857142,1514.642857142857,1593.8571428571427,1608.5714285714284,1607.5714285714287,,,,,,,,,,,,,,,,,,,,,,,,
09/04/2020,,,,,,,1297.2142857142856,1486.2142857142853,1550.5714285714282,1531.2142857142856,1496.1428571428569,1407.8214285714284,1335.428571428571,1304.0714285714282,1397.6428571428569,1513.8571428571427,1593.857142857143,1685.7142857142853,1704.428571428571,1703.8214285714287,1665.2857142857144,,,,,,,,,,,,,,,,,,,,,,,
10/04/2020,,,,,,,,1550.428571428571,1618.7499999999998,1598.4285714285713,1561.2142857142853,1466.5,1388.178571428571,1353.5714285714282,1455.25,1583.428571428571,1673.0714285714282,1777.5714285714284,1800.2857142857142,1800.0714285714287,1753.3214285714287,1721.2857142857142,,,,,,,,,,,,,,,,,,,,,,
11/04/2020,,,,,,,,,1686.928571428571,1665.642857142857,1626.285714285714,1525.178571428571,1440.928571428571,1403.0714285714282,1512.8571428571427,1652.9999999999995,1752.285714285714,1869.428571428571,1896.1428571428569,1896.3214285714287,1841.357142857143,1802.7499999999995,1763.8571428571424,,,,,,,,,,,,,,,,,,,,,
12/04/2020,,,,,,,,,,1732.8571428571427,1691.3571428571427,1583.8571428571427,1493.678571428571,1452.5714285714282,1570.4642857142853,1722.5714285714284,1831.4999999999998,1961.2857142857142,1992.0,1992.5714285714287,1929.392857142857,1884.2142857142853,1836.9642857142856,1795.857142857143,,,,,,,,,,,,,,,,,,,,
13/04/2020,,,,,,,,,,,1756.428571428571,1642.5357142857142,1546.428571428571,1502.0714285714282,1628.0714285714284,1792.1428571428569,1910.7142857142856,2053.142857142857,2087.8571428571427,2088.8214285714284,2017.4285714285713,1965.678571428571,1910.0714285714282,1859.0,1824.9999999999998,,,,,,,,,,,,,,,,,,,
14/04/2020,,,,,,,,,,,,1701.2142857142853,1599.178571428571,1551.5714285714282,1685.678571428571,1861.7142857142853,1989.9285714285713,2144.9999999999995,2183.7142857142853,2185.0714285714284,2105.4642857142853,2047.1428571428569,1983.1785714285709,1922.1428571428573,1880.9642857142856,1931.7142857142858,,,,,,,,,,,,,,,,,,
15/04/2020,,,,,,,,,,,,,1651.928571428571,1601.0714285714282,1743.2857142857142,1931.2857142857142,2069.142857142857,2236.8571428571427,2279.5714285714284,2281.3214285714284,2193.5,2128.6071428571427,2056.2857142857138,1985.2857142857142,1936.928571428571,1995.4285714285716,2085.142857142857,,,,,,,,,,,,,,,,,
16/04/2020,,,,,,,,,,,,,,1650.5714285714282,1800.8928571428569,2000.8571428571427,2148.357142857143,2328.7142857142853,2375.428571428571,2377.5714285714284,2281.5357142857138,2210.071428571428,2129.392857142857,2048.4285714285716,1992.8928571428569,2059.1428571428573,2166.8214285714284,2301.0,,,,,,,,,,,,,,,,
17/04/2020,,,,,,,,,,,,,,,1858.4999999999995,2070.428571428571,2227.5714285714284,2420.5714285714284,2471.285714285714,2473.8214285714284,2369.5714285714284,2291.5357142857138,2202.5,2111.5714285714284,2048.857142857142,2122.8571428571427,2248.5,2410.25,2507.8571428571427,,,,,,,,,,,,,,,
18/04/2020,,,,,,,,,,,,,,,,2139.9999999999995,2306.7857142857138,2512.428571428571,2567.142857142857,2570.0714285714284,2457.607142857143,2372.9999999999995,2275.607142857142,2174.714285714286,2104.8214285714284,2186.5714285714284,2330.1785714285716,2519.5,2640.3928571428573,2813.8571428571427,,,,,,,,,,,,,,
19/04/2020,,,,,,,,,,,,,,,,,2386.0,2604.2857142857138,2662.9999999999995,2666.3214285714284,2545.642857142857,2454.4642857142853,2348.7142857142853,2237.8571428571427,2160.7857142857138,2250.285714285714,2411.857142857142,2628.7499999999995,2772.928571428571,2984.285714285714,3168.142857142858,,,,,,,,,,,,,
20/04/2020,,,,,,,,,,,,,,,,,,2696.142857142857,2758.8571428571427,2762.5714285714284,2633.6785714285716,2535.928571428571,2421.8214285714284,2301.0,2216.75,2314.0,2493.5357142857138,2737.9999999999995,2905.464285714286,3154.714285714286,3379.1785714285725,3481.5714285714275,,,,,,,,,,,,
21/04/2020,,,,,,,,,,,,,,,,,,,2854.7142857142853,2858.8214285714284,2721.7142857142853,2617.3928571428564,2494.9285714285706,2364.142857142857,2272.7142857142853,2377.714285714286,2575.2142857142853,2847.2499999999995,3037.9999999999995,3325.1428571428573,3590.2142857142862,3715.25,3754.857142857143,,,,,,,,,,,
22/04/2020,,,,,,,,,,,,,,,,,,,,2955.0714285714284,2809.75,2698.857142857142,2568.0357142857138,2427.285714285714,2328.6785714285706,2441.4285714285716,2656.892857142857,2956.4999999999995,3170.535714285714,3495.571428571429,3801.25,3948.9285714285706,4001.5357142857138,3980.0,,,,,,,,,,
23/04/2020,,,,,,,,,,,,,,,,,,,,,2897.7857142857138,2780.321428571428,2641.142857142857,2490.4285714285716,2384.642857142857,2505.142857142857,2738.5714285714284,3065.7499999999995,3303.071428571428,3665.9999999999995,4012.2857142857138,4182.607142857141,4248.214285714286,4225.571428571429,4316.142857142858,,,,,,,,,
24/04/2020,,,,,,,,,,,,,,,,,,,,,,2861.7857142857138,2714.249999999999,2553.5714285714284,2440.607142857142,2568.8571428571427,2820.25,3174.9999999999995,3435.6071428571427,3836.428571428571,4223.321428571429,4416.285714285714,4494.892857142857,4471.142857142857,4580.571428571428,4778.285714285713,,,,,,,,
25/04/2020,,,,,,,,,,,,,,,,,,,,,,,2787.357142857142,2616.714285714286,2496.5714285714284,2632.5714285714284,2901.9285714285716,3284.2499999999995,3568.1428571428564,4006.8571428571427,4434.357142857143,4649.964285714284,4741.571428571429,4716.714285714286,4845.000000000001,5076.464285714285,5296.285714285716,,,,,,,
26/04/2020,,,,,,,,,,,,,,,,,,,,,,,,2679.8571428571427,2552.5357142857138,2696.285714285714,2983.607142857142,3393.4999999999995,3700.678571428571,4177.285714285714,4645.392857142857,4883.642857142857,4988.25,4962.285714285714,5109.428571428572,5374.642857142856,5639.1785714285725,5922.142857142857,6043.799999999999,6150.1,6169.5,6128.333333333332,6213.0,5667.0
27/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,2608.499999999999,2760.0,3065.2857142857138,3502.7499999999995,3833.214285714285,4347.714285714286,4856.4285714285725,5117.3214285714275,5234.928571428571,5207.857142857143,5373.857142857144,5672.821428571428,5982.071428571429,6328.464285714284,6495.742857142857,6647.6,6676.700000000001,6610.833333333332,6759.0,5667.0
