data,yhat_model_1_to_7,yhat_model_2_to_8,yhat_model_3_to_9,yhat_model_4_to_10,yhat_model_5_to_11,yhat_model_6_to_12,yhat_model_7_to_13,yhat_model_8_to_14,yhat_model_9_to_15,yhat_model_10_to_16,yhat_model_11_to_17,yhat_model_12_to_18,yhat_model_13_to_19,yhat_model_14_to_20,yhat_model_15_to_21,yhat_model_16_to_22,yhat_model_17_to_23,yhat_model_18_to_24,yhat_model_19_to_25,yhat_model_20_to_26,yhat_model_21_to_27,yhat_model_22_to_28,yhat_model_23_to_29,yhat_model_24_to_30,yhat_model_25_to_31,yhat_model_26_to_32,yhat_model_27_to_33,yhat_model_28_to_34,yhat_model_29_to_35,yhat_model_30_to_36,yhat_model_31_to_37,yhat_model_32_to_38,yhat_model_33_to_39,yhat_model_34_to_40,yhat_model_35_to_41,yhat_model_36_to_42,yhat_model_37_to_43,yhat_model_38_to_44,yhat_model_39_to_45,yhat_model_40_to_46,yhat_model_41_to_47,yhat_model_42_to_48,yhat_model_43_to_49,yhat_model_44_to_50,yhat_model_45_to_51,yhat_model_46_to_52,yhat_model_47_to_53,yhat_model_48_to_54,yhat_model_49_to_55,yhat_model_50_to_56,yhat_model_51_to_57,yhat_model_52_to_58,yhat_model_53_to_59,yhat_model_54_to_60,yhat_model_55_to_61,yhat_model_56_to_61,yhat_model_57_to_61,yhat_model_58_to_61,yhat_model_59_to_61,yhat_model_60_to_61,yhat_model_61_to_61
29/03/2020,,,,,,,,,,,,74.607639103749,73.17192880473849,95.58833941491153,104.87448306162042,131.59586496922904,143.64070512711086,138.44659976883057,145.199426342726,125.06509657679685,185.89404547533564,113.56257587173853,158.3783604205347,140.2360570443721,177.24169217791635,126.10256789818283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30/03/2020,,,,,,,,,,,,,75.27467273581398,98.33532807345537,107.87979293316646,135.37979147490697,147.74279358262592,142.42302073468912,149.3607678190691,128.65575062577142,191.24100101268536,116.82755120465305,162.91325674178802,144.26985349707968,182.3520178401462,129.72654356235665,124.49346047981999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/03/2020,,,,,,,,,,,,,,101.08231673199923,110.8851028047125,139.16371798058495,151.844882038141,146.39944170054767,153.52210929541218,132.24640467474597,196.5879565500351,120.09252653756755,167.44815306304133,148.30364994978726,187.462343502376,133.3505192265305,127.98301129816412,156.42259028425525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/04/2020,,,,,,,,,,,,,,,113.89041267625853,142.94764448626293,155.94697049365607,150.37586266640622,157.6834507717553,135.83705872372056,201.93491208738482,123.35750187048208,171.98304938429465,152.33744640249483,192.57266916460586,136.97449489070436,131.4725621165083,160.6736483635857,195.12011634034374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/04/2020,,,,,,,,,,,,,,,,146.73157099194088,160.04905894917113,154.35228363226477,161.8447922480984,139.42771277269514,207.28118609951818,126.62247720339658,176.51794570554796,156.3712428552024,197.68299482683568,140.59847055487816,134.96211293485246,164.9247064429162,200.28785065855672,170.51794678892963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/04/2020,,,,,,,,,,,,,,,,,164.15114740468618,158.3287045981233,166.00613372444153,143.01836682166967,212.62726999567937,129.88745253631112,181.0528420268013,160.40503930791002,202.7933204890655,144.22244621905202,138.45166375319658,169.17576452224665,205.4555849767697,174.90606848666653,149.96639439832182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04/04/2020,,,,,,,,,,,,,,,,,,162.30512556398187,170.16747520078462,146.6090208706443,217.97335389184062,133.15242786922562,185.58773834805461,164.43883576061762,207.90364615129536,147.84642188322584,141.94121457154077,173.42682260157713,210.62331929498262,179.29419018440345,153.73347739288428,182.4709252557446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/04/2020,,,,,,,,,,,,,,,,,,,174.3288166771277,150.19967491961881,223.31943778800184,136.41740320214012,190.12263466930796,168.4726322133252,213.01397181352522,151.47039754739973,145.43076538988495,177.6778806809076,215.79105361319563,183.6823118821403,157.50056038744677,186.94487698796485,178.87000601594545,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/04/2020,,,,,,,,,,,,,,,,,,,,153.7903289685934,228.66552168416305,139.68237853505465,194.65753099056127,172.50642866603275,218.12429747575501,155.09437321157355,148.92031620822908,181.92893876023808,220.9587879314086,188.0704335798772,161.26764338200925,191.41882872018513,183.14393927734446,165.42457182887463,,,,,,,,,,,,,,,,,,,,,,,,,,,
07/04/2020,,,,,,,,,,,,,,,,,,,,,234.0116055803243,142.94735386796918,199.19242731181458,176.54022511874035,223.23462313798484,158.71834887574738,152.40986702657324,186.17999683956856,226.12652224962156,192.45855527761412,165.03472637657174,195.89278045240533,187.4178725387435,169.295275109317,157.04727150242016,,,,,,,,,,,,,,,,,,,,,,,,,,
