data,yhat_model_1_to_7,yhat_model_1_to_8,yhat_model_1_to_9,yhat_model_1_to_10,yhat_model_1_to_11,yhat_model_1_to_12,yhat_model_1_to_13,yhat_model_1_to_14,yhat_model_1_to_15,yhat_model_1_to_16,yhat_model_1_to_17,yhat_model_1_to_18,yhat_model_1_to_19,yhat_model_1_to_20,yhat_model_1_to_21,yhat_model_1_to_22,yhat_model_1_to_23,yhat_model_1_to_24,yhat_model_1_to_25,yhat_model_1_to_26,yhat_model_1_to_27,yhat_model_1_to_28,yhat_model_1_to_29,yhat_model_1_to_30,yhat_model_1_to_31,yhat_model_1_to_32,yhat_model_1_to_33,yhat_model_1_to_34,yhat_model_1_to_35,yhat_model_1_to_36,yhat_model_1_to_37,yhat_model_1_to_38,yhat_model_1_to_39,yhat_model_1_to_40,yhat_model_1_to_41,yhat_model_1_to_42,yhat_model_1_to_43,yhat_model_1_to_44,yhat_model_1_to_45,yhat_model_1_to_46,yhat_model_1_to_47,yhat_model_1_to_48,yhat_model_1_to_49,yhat_model_1_to_50,yhat_model_1_to_51,yhat_model_1_to_52,yhat_model_1_to_53,yhat_model_1_to_54,yhat_model_1_to_55,yhat_model_1_to_56,yhat_model_1_to_57,yhat_model_1_to_58,yhat_model_1_to_59,yhat_model_1_to_60,yhat_model_1_to_61
09/04/2020,,,,,,,,,,,,,,,,,,,,,,,1287.2847975792376,1491.3538865679334,1707.6227391686266,1756.0514608117871,1832.0605520065446,2812.75752199878,3578.3986774786918,4204.041228626375,4850.750507999696,5344.396670654992,5522.918934423913,5819.802086290863,6793.390578092373,8018.924374206205,8935.875506417853,,,,,,,,,,,,,,,,,,
10/04/2020,,,,,,,,,,,,,,,,,,,,,,,,1495.0327255608806,1711.5065182560174,1759.716460353564,1836.164277726446,2816.3868043036696,3581.2089622355425,4208.108605064699,4854.27688370398,5349.107574260792,5527.754903740584,5823.287196350997,6797.091740463781,8022.785396531888,8940.252270452394,9828.137869140008,,,,,,,,,,,,,,,,,
11/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,1715.3902973434083,1763.3814598953406,1840.2680034463474,2820.016086608559,3584.0192469923927,4212.175981503024,4857.803259408264,5353.818477866592,5532.590873057255,5826.7723064111315,6800.79290283519,8026.64641885757,8944.629034486936,9831.464658830204,10055.36253701946,,,,,,,,,,,,,,,,
12/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,,1767.0464594371174,1844.3717291662488,2823.6453689134482,3586.829531749243,4216.243357941348,4861.329635112547,5358.529381472392,5537.426842373925,5830.257416471266,6804.494065206598,8030.507441183252,8949.005798521477,9834.7914485204,10060.34540104927,10452.017632521349,,,,,,,,,,,,,,,
13/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,1848.4754548861501,2827.2746512183376,3589.6398165060937,4220.310734379672,4864.856010816831,5363.240285078192,5542.262811690595,5833.7425265314,6808.195227578006,8034.368463508934,8953.382562556018,9838.118238210596,10065.328265079079,10457.555427478223,10636.752144679167,,,,,,,,,,,,,,
14/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,2830.903933523227,3592.450101262944,4224.3781108179965,4868.382386521115,5367.951188683992,5547.098781007266,5837.227636591534,6811.896389949415,8038.229485834617,8957.75932659056,9841.445027900792,10070.311129108888,10463.093222435096,10640.503793411217,11200.1805470587,,,,,,,,,,,,,
15/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3595.260386019794,4228.44548725632,4871.908762225399,5372.662092289792,5551.934750323936,5840.712746651668,6815.597552320823,8042.090508160299,8962.136090625101,9844.771817590989,10075.293993138697,10468.631017391972,10644.255442143267,11204.609254791596,13209.478054769446,,,,,,,,,,,,
16/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4232.512863694645,4875.435137929683,5377.372995895592,5556.770719640607,5844.197856711802,6819.2987146922305,8045.951530485981,8966.512854659642,9848.098607281185,10080.276857168506,10474.168812348846,10648.007090875317,11209.037962524491,13213.558879932485,13840.43888516311,,,,,,,,,,,
17/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4878.961513633967,5382.083899501392,5561.606688957278,5847.682966771937,6822.999877063639,8049.812552811663,8970.889618694184,9851.42539697138,10085.259721198316,10479.70660730572,10651.758739607367,11213.466670257387,13217.639705095524,13844.335556471391,15357.376142188656,,,,,,,,,,
18/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5386.794803107192,5566.442658273948,5851.16807683207,6826.701039435047,8053.673575137345,8975.266382728725,9854.752186661577,10090.242585228125,10485.244402262593,10655.510388339417,11217.895377990282,13221.72053025856,13848.232227779672,15362.201079244667,16627.14379218559,,,,,,,,,
19/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5571.278627590618,5854.653186892205,6830.402201806455,8057.534597463027,8979.643146763266,9858.078976351773,10095.225449257934,10490.782197219467,10659.262037071467,11222.324085723178,13225.8013554216,13852.128899087951,15367.026016300677,16631.303225040043,17082.272293665443,,,,,,,,
20/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5858.138296952339,6834.103364177864,8061.39561978871,8984.019910797808,9861.40576604197,10100.208313287743,10496.31999217634,10663.013685803517,11226.752793456073,13229.882180584638,13856.025570396232,15371.850953356688,16635.462657894495,17085.689808806095,17446.014094172693,,,,,,,
21/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6837.804526549272,8065.256642114392,8988.396674832351,9864.732555732166,10105.191177317553,10501.857787133215,10666.765334535568,11231.181501188968,13233.963005747675,13859.922241704513,15376.675890412698,16639.622090748948,17089.10732394675,17450.417309347224,18411.118541151183,,,,,,
22/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8069.117664440074,8992.773438866892,9868.059345422362,10110.174041347362,10507.395582090088,10670.516983267618,11235.610208921864,13238.043830910714,13863.818913012794,15381.50082746871,16643.7815236034,17092.524839087408,17454.820524521758,18415.52177209725,19045.123148601117,,,,,
23/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8997.150202901434,9871.386135112556,10115.156905377171,10512.933377046964,10674.268631999668,11240.03891665476,13242.12465607375,13867.715584321073,15386.32576452472,16647.940956457853,17095.94235422806,17459.22373969629,18419.925003043318,19049.527773492064,20043.06490040271,,,,
24/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9874.712924802752,10120.13976940698,10518.471172003838,10678.020280731718,11244.467624387655,13246.20548123679,13871.612255629354,15391.150701580731,16652.100389312305,17099.359869368716,17463.626954870822,18424.32823398939,19053.93239838301,20046.82152780297,21350.924356870884,,,
25/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10125.12263343679,10524.008966960711,10681.771929463768,11248.89633212055,13250.286306399828,13875.508926937635,15395.97563863674,16656.259822166758,17102.77738450937,17468.030170045356,18428.731464935456,19058.33702327396,20050.57815520323,21354.237642296273,23946.009641309058,,
26/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10529.546761917585,10685.523578195818,11253.325039853446,13254.367131562865,13879.405598245916,15400.800575692752,16660.41925502121,17106.194899650025,17472.433385219887,18433.134695881523,19062.74164816491,20054.334782603488,21357.55092772166,23950.777983038355,24810.82223490041,
27/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10689.275226927868,11257.753747586341,13258.447956725904,13883.302269554195,15405.625512748762,16664.578687875663,17109.612414790678,17476.83660039442,18437.53792682759,19067.14627305586,20058.091410003748,21360.864213147048,23955.546324767656,24814.572834842336,24801.762109795614
