data,yhat_model_1_to_7,yhat_model_2_to_8,yhat_model_3_to_9,yhat_model_4_to_10,yhat_model_5_to_11,yhat_model_6_to_12,yhat_model_7_to_13,yhat_model_8_to_14,yhat_model_9_to_15,yhat_model_10_to_16,yhat_model_11_to_17,yhat_model_12_to_18,yhat_model_13_to_19,yhat_model_14_to_20,yhat_model_15_to_21,yhat_model_16_to_22,yhat_model_17_to_23,yhat_model_18_to_24,yhat_model_19_to_25,yhat_model_20_to_26,yhat_model_21_to_27,yhat_model_22_to_28,yhat_model_23_to_29,yhat_model_24_to_30,yhat_model_25_to_31,yhat_model_26_to_32,yhat_model_27_to_33,yhat_model_28_to_34,yhat_model_29_to_35,yhat_model_30_to_36,yhat_model_31_to_37,yhat_model_32_to_38,yhat_model_33_to_39,yhat_model_34_to_40,yhat_model_35_to_41,yhat_model_36_to_42,yhat_model_37_to_43,yhat_model_38_to_44,yhat_model_39_to_45,yhat_model_40_to_46,yhat_model_41_to_47,yhat_model_42_to_48,yhat_model_43_to_49,yhat_model_44_to_50,yhat_model_45_to_51,yhat_model_46_to_52,yhat_model_47_to_53,yhat_model_48_to_54,yhat_model_49_to_55,yhat_model_50_to_56,yhat_model_51_to_57,yhat_model_52_to_58,yhat_model_53_to_59,yhat_model_54_to_60,yhat_model_55_to_61,yhat_model_56_to_61,yhat_model_57_to_61,yhat_model_58_to_61,yhat_model_59_to_61,yhat_model_60_to_61,yhat_model_61_to_61
19/03/2020,,2.9882193020542647,2.3896798474421854,1.7909575203158048,1.519572247027902,0.9682089768849114,1.4964376028950879,0.24168929727405253,9.176775889457139e-17,5.51759524336141e-13,1.3762540547353023e-09,9.122990734745555e-07,0.0007304162444234785,0.03301169968501417,1.9947187710390082,36.18552825752265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20/03/2020,,,2.3896798474421854,1.7909575203158048,1.519572247027902,0.9682089768849114,1.4964376028950879,0.24168929727405253,6.869102737900261e-21,1.1226767224588732e-16,7.612483274056764e-13,1.371536178843479e-09,2.9901048831141068e-06,0.00036406119837861605,0.06070546854689275,3.0151490506892458,35.128845840739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21/03/2020,,,,1.7909575203158048,1.519572247027902,0.9682089768849114,1.4964376028950879,0.24168929727405253,1.891518956144274e-25,8.403497487649978e-21,1.5489472721666606e-16,7.585651062636658e-13,4.4982436536796715e-09,1.4838188168230005e-06,0.0006763543684382466,0.09156686488509122,2.8655557222764534,61.3527887475783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22/03/2020,,,,,1.519572247027902,0.9682089768849114,1.4964376028950879,0.24168929727405253,1.9161308640364552e-30,2.3140305818086e-25,1.1594285186468298e-20,1.54343249223896e-16,2.488478821450136e-12,2.228608407914492e-09,2.7671098591465198e-06,0.0010193580385459708,0.08634738189203948,5.140643279790524,54.02829755886613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/03/2020,,,,,,0.9682089768849114,1.4964376028950879,0.24168929727405253,7.14076127311105e-36,2.3441367821938727e-30,3.192667781003488e-25,1.1552853840800265e-20,5.063694427188545e-16,1.232156047431095e-12,4.161849281820793e-09,4.1691192858664664e-06,0.0009584996665117869,0.156453252029442,4.379644269245569,98.66885352564577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/03/2020,,,,,,,1.4964376028950879,0.24168929727405253,9.789694632908159e-42,8.735787714253204e-36,3.234207306550782e-30,3.181243640419055e-25,3.7903855702529514e-20,2.5067091256336863e-16,2.3021936205893805e-12,6.269810252177714e-09,3.916079363455452e-06,0.001743109657436297,0.13165164159322124,8.278184254323856,89.50948871619953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/03/2020,,,,,,,,0.24168929727405253,4.937410177162314e-48,1.1976409025912824e-41,1.2052775720130773e-35,3.222628799033323e-30,1.0437495191995623e-24,1.8762243843259956e-20,4.684490312067889e-16,3.4680990922724973e-12,5.886987041145505e-09,7.131363542451019e-06,0.001460074045062278,0.2520682469756172,7.274217685549058,105.6653603088862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/03/2020,,,,,,,,,9.160828586688415e-55,6.040274173207552e-48,1.6523865820252136e-41,1.2009618760576891e-35,1.057332473203831e-29,5.166361291929653e-25,3.5064968131844823e-20,7.056757961311985e-16,3.2558785967844194e-12,1.0725825079747373e-08,5.963324585140685e-06,0.0028089137054396313,0.21887131080439387,8.718946911203098,106.36420593828575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/03/2020,,,,,,,,,,1.120707271652731e-54,8.333773739538849e-48,1.6464695421265777e-41,3.940317503522492e-35,5.2335371352410145e-30,9.655718199616747e-25,5.2821877291989005e-20,6.6245918686047635e-16,5.9331524316929055e-12,8.963471141329405e-09,1.1492535146784682e-05,0.002428239896917235,0.26390255150359626,8.705603855413656,149.80716669200086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28/03/2020,,,,,,,,,,,1.546241224879239e-54,8.303930549942774e-48,5.402017155323993e-41,1.9503529494787815e-35,9.781359376232254e-30,1.45453457320993e-24,4.958603125755536e-20,1.2072737072401016e-15,4.957143959190957e-12,1.7285616248134596e-08,9.91886689949436e-06,0.002934362483148098,0.26268159443383526,12.454233799281047,154.7749212723901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
