data,yhat_model_1_to_7,yhat_model_1_to_8,yhat_model_1_to_9,yhat_model_1_to_10,yhat_model_1_to_11,yhat_model_1_to_12,yhat_model_1_to_13,yhat_model_1_to_14,yhat_model_1_to_15,yhat_model_1_to_16,yhat_model_1_to_17,yhat_model_1_to_18,yhat_model_1_to_19,yhat_model_1_to_20,yhat_model_1_to_21,yhat_model_1_to_22,yhat_model_1_to_23,yhat_model_1_to_24,yhat_model_1_to_25,yhat_model_1_to_26,yhat_model_1_to_27,yhat_model_1_to_28,yhat_model_1_to_29,yhat_model_1_to_30,yhat_model_1_to_31,yhat_model_1_to_32,yhat_model_1_to_33,yhat_model_1_to_34,yhat_model_1_to_35,yhat_model_1_to_36,yhat_model_1_to_37,yhat_model_1_to_38,yhat_model_1_to_39,yhat_model_1_to_40,yhat_model_1_to_41,yhat_model_1_to_42,yhat_model_1_to_43,yhat_model_1_to_44,yhat_model_1_to_45,yhat_model_1_to_46,yhat_model_1_to_47,yhat_model_1_to_48,yhat_model_1_to_49,yhat_model_1_to_50,yhat_model_1_to_51,yhat_model_1_to_52,yhat_model_1_to_53,yhat_model_1_to_54,yhat_model_1_to_55,yhat_model_1_to_56,yhat_model_1_to_57,yhat_model_1_to_58,yhat_model_1_to_59,yhat_model_1_to_60,yhat_model_1_to_61
08/03/2020,3.9285714285714284,7.347619047619048,11.928888888888888,14.77090909090909,16.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/03/2020,4.142857142857142,7.60952380952381,12.395555555555557,15.534545454545455,18.007272727272728,16.333799533799535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/03/2020,4.357142857142857,7.871428571428572,12.862222222222222,16.298181818181817,19.034545454545455,17.589044289044292,19.483516483516482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/03/2020,4.571428571428571,8.133333333333333,13.32888888888889,17.061818181818182,20.061818181818182,18.844289044289045,20.835164835164832,32.176263736263735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/03/2020,4.785714285714286,8.395238095238096,13.795555555555556,17.825454545454544,21.08909090909091,20.0995337995338,22.186813186813183,33.635604395604396,45.564523809523806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13/03/2020,4.999999999999999,8.657142857142858,14.262222222222224,18.58909090909091,22.116363636363637,21.354778554778555,23.538461538461537,35.09494505494506,47.33238095238096,60.945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/03/2020,5.2142857142857135,8.91904761904762,14.72888888888889,19.35272727272727,23.143636363636364,22.61002331002331,24.890109890109887,36.55428571428571,49.1002380952381,63.144999999999996,69.93235294117648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/03/2020,5.428571428571428,9.18095238095238,15.195555555555558,20.116363636363637,24.170909090909092,23.865268065268065,26.24175824175824,38.01362637362637,50.868095238095236,65.345,72.66029411764706,153.2733402132783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/03/2020,5.6428571428571415,9.442857142857143,15.662222222222223,20.880000000000003,25.198181818181823,25.12051282051282,27.59340659340659,39.472967032967034,52.63595238095239,67.54499999999999,75.38823529411764,156.48180254557963,167.77719298245614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/03/2020,5.857142857142856,9.704761904761906,16.12888888888889,21.643636363636364,26.22545454545455,26.375757575757575,28.94505494505494,40.93230769230769,54.40380952380953,69.745,78.11617647058823,159.69026487788096,172.4,177.67368421052632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/03/2020,6.07142857142857,9.966666666666669,16.595555555555556,22.407272727272726,27.252727272727277,27.63100233100233,30.296703296703296,42.39164835164835,56.17166666666667,71.945,80.84411764705882,162.8987272101823,177.02280701754387,183.48947368421054,264.6917748917749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19/03/2020,,10.22857142857143,17.06222222222222,23.170909090909092,28.280000000000005,28.88624708624708,31.648351648351642,43.85098901098901,57.93952380952382,74.14499999999998,83.5720588235294,166.10718954248367,181.6456140350877,189.30526315789473,271.47099567099565,313.4911349520045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20/03/2020,,,17.52888888888889,23.934545454545457,29.307272727272732,30.14149184149184,33.0,45.310329670329665,59.70738095238096,76.345,86.3,169.31565187478498,186.26842105263157,195.12105263157895,278.25021645021644,321.8146809712027,438.43893280632415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21/03/2020,,,,24.69818181818182,30.33454545454546,31.396736596736595,34.35164835164835,46.769670329670326,61.4752380952381,78.54499999999999,89.02794117647058,172.5241142070863,190.89122807017543,200.93684210526317,285.02943722943724,330.1382269904009,448.3470355731225,504.20968115942026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22/03/2020,,,,,31.361818181818187,32.65198135198135,35.7032967032967,48.22901098901099,63.243095238095236,80.74499999999999,91.75588235294117,175.73257653938768,195.5140350877193,206.7526315789474,291.80865800865797,338.461773009599,458.25513833992096,516.3388115942029,700.1224615384615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/03/2020,,,,,,33.9072261072261,37.05494505494505,49.68835164835164,65.01095238095239,82.945,94.48382352941178,178.94103887168902,200.13684210526316,212.56842105263158,298.58787878787876,346.7853190287973,468.16324110671934,528.4679420289855,714.4501538461539,822.3665641025641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/03/2020,,,,,,,38.4065934065934,51.1476923076923,66.77880952380953,85.14499999999998,97.21176470588236,182.14950120399035,204.759649122807,218.3842105263158,305.36709956709956,355.10886504799544,478.0713438735178,540.5970724637681,728.7778461538462,839.7706666666667,884.2667073667074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/03/2020,,,,,,,,52.607032967032964,68.54666666666667,87.345,99.93970588235294,185.3579635362917,209.38245614035085,224.20000000000002,312.1463203463203,363.43241106719364,487.9794466403162,552.7262028985507,743.1055384615385,857.1747692307692,904.8790394790394,930.7665571975917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/03/2020,,,,,,,,,70.3145238095238,89.54499999999999,102.66764705882352,188.56642586859306,214.00526315789472,230.0157894736842,318.92554112554114,371.75595708639185,497.8875494071146,564.8553333333333,757.4332307692307,874.5788717948717,925.4913715913716,954.2750410509032,1143.424630541872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/03/2020,,,,,,,,,,91.74499999999998,105.39558823529413,191.7748882008944,218.62807017543858,235.83157894736843,325.7047619047619,380.07950310559,507.795652173913,576.9844637681159,771.7609230769231,891.9829743589744,946.1037037037037,977.7835249042146,1169.4665024630542,1329.9084167593624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28/03/2020,,,,,,,,,,,108.12352941176471,194.98335053319573,223.25087719298244,241.64736842105265,332.4839826839826,388.40304912478825,517.7037549407114,589.1135942028985,786.0886153846154,909.3870769230768,966.7160358160357,1001.292008757526,1195.5083743842365,1359.0674823878385,1528.4475806451615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29/03/2020,,,,,,,,,,,,198.19181286549707,227.8736842105263,247.46315789473684,339.26320346320347,396.7265951439864,527.6118577075099,601.2427246376811,800.4163076923077,926.7911794871795,987.3283679283679,1024.8004926108374,1221.5502463054188,1388.2265480163144,1561.016129032258,1559.0809750733138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30/03/2020,,,,,,,,,,,,,232.49649122807017,253.27894736842106,346.0424242424242,405.05014116318455,537.5199604743083,613.3718550724637,814.7439999999999,944.195282051282,1007.9407000407,1048.3089764641488,1247.592118226601,1417.3856136447905,1593.5846774193546,1595.3131964809386,1616.438725490196,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/03/2020,,,,,,,,,,,,,,259.09473684210525,352.821645021645,413.3736871823828,547.4280632411067,625.5009855072464,829.0716923076923,961.5993846153847,1028.5530321530323,1071.8174603174602,1273.6339901477834,1446.5446792732666,1626.1532258064517,1631.5454178885632,1655.754567736185,2581.8107868601983,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/04/2020,,,,,,,,,,,,,,,359.6008658008658,421.69723320158096,557.3361660079051,637.630115942029,843.3993846153846,979.003487179487,1049.1653642653641,1095.3259441707717,1299.6758620689657,1475.7037449017425,1658.7217741935483,1667.7776392961878,1695.0704099821746,2623.8317188693654,3313.9000560224085,,,,,,,,,,,,,,,,,,,,,,,,,,
02/04/2020,,,,,,,,,,,,,,,,430.0207792207792,567.2442687747035,649.7592463768116,857.727076923077,996.4075897435897,1069.7776963776964,1118.834428024083,1325.717733990148,1504.8628105302187,1691.290322580645,1704.0098607038126,1734.3862522281638,2665.852650878533,3361.902296918767,3894.701201201201,,,,,,,,,,,,,,,,,,,,,,,,,
03/04/2020,,,,,,,,,,,,,,,,,577.1523715415019,661.8883768115942,872.0547692307691,1013.8116923076922,1090.3900284900285,1142.3429118773945,1351.7596059113303,1534.0218761586948,1723.858870967742,1740.2420821114374,1773.702094474153,2707.8735828877006,3409.904537815126,3950.4174174174173,4489.025225225225,,,,,,,,,,,,,,,,,,,,,,,,
04/04/2020,,,,,,,,,,,,,,,,,,674.0175072463768,886.3824615384615,1031.215794871795,1111.0023606023606,1165.8513957307061,1377.8014778325123,1563.180941787171,1756.4274193548385,1776.4743035190618,1813.0179367201422,2749.894514896868,3457.9067787114845,4006.1336336336335,4553.272972972973,4928.1618338986755,,,,,,,,,,,,,,,,,,,,,,,
05/04/2020,,,,,,,,,,,,,,,,,,,900.7101538461538,1048.6198974358972,1131.6146927146929,1189.3598795840176,1403.8433497536946,1592.3400074156468,1788.9959677419351,1812.7065249266866,1852.3337789661318,2791.915446906035,3505.909019607843,4061.8498498498498,4617.52072072072,5001.597330123646,5047.533117408906,,,,,,,,,,,,,,,,,,,,,,
06/04/2020,,,,,,,,,,,,,,,,,,,,1066.024,1152.2270248270247,1212.868363437329,1429.885221674877,1621.499073044123,1821.5645161290322,1848.938746334311,1891.649621212121,2833.936378915202,3553.911260504202,4117.566066066066,4681.768468468468,5075.032826348615,5130.138785425101,5280.181969981239,,,,,,,,,,,,,,,,,,,,,
07/04/2020,,,,,,,,,,,,,,,,,,,,,1172.839356939357,1236.3768472906404,1455.9270935960592,1650.658138672599,1854.1330645161288,1885.1709677419358,1930.9654634581102,2875.9573109243693,3601.9135014005606,4173.282282282282,4746.016216216216,5148.468322573586,5212.744453441295,5370.910581613509,6197.551567944251,,,,,,,,,,,,,,,,,,,,
08/04/2020,,,,,,,,,,,,,,,,,,,,,,1259.8853311439518,1481.9689655172415,1679.8172043010752,1886.7016129032259,1921.4031891495606,1970.2813057040994,2917.978242933537,3649.9157422969183,4228.9984984984985,4810.263963963964,5221.903818798555,5295.35012145749,5461.639193245778,6295.8120209059225,7356.3496151041245,,,,,,,,,,,,,,,,,,,
09/04/2020,,,,,,,,,,,,,,,,,,,,,,,1508.0108374384238,1708.976269929551,1919.2701612903224,1957.635410557185,2009.597147950089,2959.9991749427045,3697.917983193277,4284.714714714714,4874.5117117117115,5295.339315023526,5377.9557894736845,5552.367804878048,6394.072473867595,7463.500494287335,8196.890305043793,,,,,,,,,,,,,,,,,,
10/04/2020,,,,,,,,,,,,,,,,,,,,,,,,1738.1353355580272,1951.838709677419,1993.8676319648098,2048.912990196078,3002.0201069518716,3745.9202240896357,4340.43093093093,4938.759459459459,5368.774811248495,5460.561457489878,5643.096416510319,6492.332926829267,7570.651373470545,8314.661371186952,8986.979182522904,,,,,,,,,,,,,,,,,
11/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,1984.407258064516,2030.0998533724346,2088.2288324420674,3044.041038961039,3793.9224649859943,4396.147147147147,5003.007207207207,5442.210307473466,5543.167125506073,5733.825028142589,6590.59337979094,7677.802252653756,8432.432437330113,9115.969105003524,9131.647061923584,,,,,,,,,,,,,,,,
12/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,,2066.332074780059,2127.544674688057,3086.061970970206,3841.924705882353,4451.8633633633635,5067.254954954955,5515.645803698435,5625.7727935222665,5824.553639774859,6688.853832752612,7784.953131836966,8550.203503473273,9244.959027484143,9272.18447957839,9440.270391612703,,,,,,,,,,,,,,,
13/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,2166.8605169340462,3128.082902979373,3889.9269467787117,4507.579579579579,5131.502702702703,5589.081299923406,5708.378461538461,5915.2822514071295,6787.114285714285,7892.104011020177,8667.974569616432,9373.948949964764,9412.721897233201,9591.08654949121,9515.316443108233,,,,,,,,,,,,,,
14/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,3170.1038349885403,3937.9291876750704,4563.295795795795,5195.75045045045,5662.516796148375,5790.984129554656,6006.0108630394,6885.374738675958,7999.254890203387,8785.745635759591,9502.938872445384,9553.259314888011,9741.902707369718,9675.646345975947,9998.421019684469,,,,,,,,,,,,,
15/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3985.931428571428,4619.012012012012,5259.998198198198,5735.952292373346,5873.58979757085,6096.739474671669,6983.63519163763,8106.405769386597,8903.516701902747,9631.928794926003,9693.796732542818,9892.718865248225,9835.976248843663,10167.07212693588,11915.500122448979,,,,,,,,,,,,
16/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4674.7282282282285,5324.245945945946,5809.387788598315,5956.195465587044,6187.468086303939,7081.895644599303,8213.556648569807,9021.287768045906,9760.918717406625,9834.334150197628,10043.535023126733,9996.306151711378,10335.723234187291,12092.246959183674,12435.386679471789,,,,,,,,,,,
17/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5388.493693693694,5882.823284823286,6038.801133603239,6278.19669793621,7180.156097560975,8320.707527753018,9139.058834189065,9889.908639887244,9974.871567852437,10194.35118100524,10156.636054579092,10504.374341438703,12268.993795918366,12622.814098439376,13852.483607843136,,,,,,,,,,
18/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5956.258781048255,6121.406801619433,6368.92530956848,7278.416550522647,8427.85840693623,9256.829900332224,10018.898562367864,10115.408985507245,10345.167338883748,10316.965957446808,10673.025448690114,12445.740632653062,12810.241517406963,14050.147137254902,14993.415359002818,,,,,,,,,
19/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6204.012469635628,6459.65392120075,7376.67700348432,8535.009286119439,9374.600966475384,10147.888484848485,10255.946403162056,10495.983496762256,10477.295860314523,10841.676555941525,12622.487469387754,12997.66893637455,14247.810666666668,15202.519559463843,15310.67095629737,,,,,,,,
20/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6550.38253283302,7474.937456445992,8642.160165302648,9492.372032618543,10276.878407329104,10396.483820816864,10646.799654640763,10637.625763182237,11010.327663192935,12799.23430612245,13185.096355342137,14445.47419607843,15411.62375992487,15531.737800354782,15559.275817292422,,,,,,,
21/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7573.197909407665,8749.311044485861,9610.143098761702,10405.868329809724,10537.021238471672,10797.61581251927,10797.955666049953,11178.978770444346,12975.981142857141,13372.523774309724,14643.137725490196,15620.727960385895,15752.804644412194,15791.331391906486,16402.271197691196,,,,,,
22/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8856.46192366907,9727.914164904862,10534.858252290345,10677.558656126483,10948.431970397778,10958.285568917669,11347.629877695757,13152.727979591837,13559.951193277311,14840.801254901962,15829.832160846923,15973.871488469602,16023.386966520553,16644.31722943723,16910.538803827752,,,,,
23/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9845.68523104802,10663.848174770965,10818.096073781293,11099.248128276286,11118.615471785382,11516.280984947169,13329.474816326532,13747.378612244898,15038.464784313725,16038.936361307948,16194.938332527014,16255.442541134616,16886.36326118326,17162.60062884484,17775.956088497103,,,,
24/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10792.838097251584,10958.6334914361,11250.064286154793,11278.945374653098,11684.93209219858,13506.221653061224,13934.806031212485,15236.12831372549,16248.040561768976,16416.005176584422,16487.49811574868,17128.409292929293,17414.66245386193,18037.518377841152,18949.882500230706,,,
25/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11099.17090909091,11400.8804440333,11439.275277520814,11853.583199449991,13682.96848979592,14122.233450180072,15433.791843137256,16457.14476223,16637.072020641834,16719.553690362747,17370.455324675324,17666.724278879017,18299.080667185204,19220.985425574458,21427.393734658093,,
26/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11551.696601911808,11599.60518038853,12022.234306701403,13859.715326530611,14309.66086914766,15631.455372549019,16666.24896269103,16858.138864699242,16951.60926497681,17612.501356421355,17918.786103896105,18560.642956529253,19492.088350918206,21708.480584453533,22123.31003241641,
27/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11759.935083256243,12190.885413952814,14036.462163265307,14497.088288115247,15829.118901960785,16875.353163152053,17079.205708756654,17183.664839590878,17854.54738816739,18170.847928913194,18822.205245873305,19763.191276261958,21989.567434248976,22416.524842085764,21966.146166049708
