data,yhat_model_1_to_7,yhat_model_1_to_8,yhat_model_1_to_9,yhat_model_1_to_10,yhat_model_1_to_11,yhat_model_1_to_12,yhat_model_1_to_13,yhat_model_1_to_14,yhat_model_1_to_15,yhat_model_1_to_16,yhat_model_1_to_17,yhat_model_1_to_18,yhat_model_1_to_19,yhat_model_1_to_20,yhat_model_1_to_21,yhat_model_1_to_22,yhat_model_1_to_23,yhat_model_1_to_24,yhat_model_1_to_25,yhat_model_1_to_26,yhat_model_1_to_27,yhat_model_1_to_28,yhat_model_1_to_29,yhat_model_1_to_30,yhat_model_1_to_31,yhat_model_1_to_32,yhat_model_1_to_33,yhat_model_1_to_34,yhat_model_1_to_35,yhat_model_1_to_36,yhat_model_1_to_37,yhat_model_1_to_38,yhat_model_1_to_39,yhat_model_1_to_40,yhat_model_1_to_41,yhat_model_1_to_42,yhat_model_1_to_43,yhat_model_1_to_44,yhat_model_1_to_45,yhat_model_1_to_46,yhat_model_1_to_47,yhat_model_1_to_48,yhat_model_1_to_49,yhat_model_1_to_50,yhat_model_1_to_51,yhat_model_1_to_52,yhat_model_1_to_53
06/04/2020,,,,,,,,,,,,240.9611336007556,333.11510281624584,388.6999197501071,449.2884352558211,524.8386222496326,591.1221781228402,634.2763011999398,698.5574551599161,747.6951066925617,892.6014090075533,1053.2187795718773,1132.195284087529,1336.8508166546937,1482.3705686701553,1718.5265759706515,,,,,,,,,,,,,,,,,,,,,
07/04/2020,,,,,,,,,,,,,333.11510281624584,388.6999197501071,449.2884352558211,524.8386222496326,591.1221781228402,634.2763011999398,698.5574551599161,747.6951066925537,892.6014089926801,1053.218766536721,1132.1916885357139,1336.5280051841378,1468.6816968459884,1559.3442714909752,1989.4140883127245,,,,,,,,,,,,,,,,,,,,
08/04/2020,,,,,,,,,,,,,,388.6999197501071,449.2884352558211,524.8386222496326,591.1221781228402,634.2763011999398,698.5574551599161,747.6951066925537,892.601408992672,1053.2187665171011,1132.1916738005839,1336.5243946345668,1468.2586314553919,1545.5873909042216,1823.316859513726,2279.625608708302,,,,,,,,,,,,,,,,,,,
09/04/2020,,,,,,,,,,,,,,,449.2884352558211,524.8386222496326,591.1221781228402,634.2763011999398,698.5574551599161,747.6951066925537,892.601408992672,1053.2187665170902,1132.191673778408,1336.524379842259,1468.2538917051913,1545.1642082332648,1808.9323727969033,2068.7778867176653,2609.6493235050666,,,,,,,,,,,,,,,,,,
10/04/2020,,,,,,,,,,,,,,,,524.8386222496326,591.1221781228402,634.2763011999398,698.5574551599161,747.6951066925537,892.601408992672,1053.2187665170902,1132.1916737783956,1336.5243798199992,1468.2538722747415,1545.1594752437195,1808.4895049782353,2050.330051773212,2382.2313136996545,2898.270897285059,,,,,,,,,,,,,,,,,
11/04/2020,,,,,,,,,,,,,,,,,591.1221781228402,634.2763011999398,698.5574551599161,747.6951066925537,892.601408992672,1053.2187665170902,1132.1916737783956,1336.524379819987,1468.2538722454956,1545.1594558531049,1808.4845502086089,2049.760063596312,2362.5101539389348,2629.7633530285266,3066.077915796344,,,,,,,,,,,,,,,,
12/04/2020,,,,,,,,,,,,,,,,,,634.2763011999398,698.5574551599161,747.6951066925537,892.601408992672,1053.2187665170902,1132.1916737783956,1336.524379819987,1468.2538722454794,1545.1594558239258,1808.4845299069157,2049.7536784639,2361.902765113615,2606.355817051262,2780.0314943820117,3361.4439656533677,,,,,,,,,,,,,,,
13/04/2020,,,,,,,,,,,,,,,,,,,698.5574551599161,747.6951066925537,892.601408992672,1053.2187665170902,1132.1916737783956,1336.524379819987,1468.2538722454794,1545.1594558239096,1808.4845298763641,2049.753652289233,2361.895968920189,2605.6335047037883,2755.239515810948,3065.1111012678944,3802.9950073470986,,,,,,,,,,,,,,
14/04/2020,,,,,,,,,,,,,,,,,,,,747.6951066925537,892.601408992672,1053.2187665170902,1132.1916737783956,1336.524379819987,1468.2538722454794,1545.1594558239096,1808.4845298763473,2049.7536522498367,2361.8959410723305,2605.6254169091403,2754.4760717069416,3039.4621628596683,3462.5350637058586,4007.9933741771715,,,,,,,,,,,,,
15/04/2020,,,,,,,,,,,,,,,,,,,,,892.601408992672,1053.2187665170902,1132.1916737783956,1336.524379819987,1468.2538722454794,1545.1594558239096,1808.4845298763473,2049.753652249815,2361.8959410304224,2605.6253837602744,2754.4675298310176,3038.672662288282,3432.8945580486807,3622.529311914738,4408.932010860331,,,,,,,,,,,,
16/04/2020,,,,,,,,,,,,,,,,,,,,,,1053.2187665170902,1132.1916737783956,1336.524379819987,1468.2538722454794,1545.1594558239096,1808.4845298763473,2049.753652249815,2361.895941030399,2605.625383710384,2754.4674948307643,3038.6638301623525,3431.9803212312013,3589.005455132848,4029.357738228243,4634.176165620559,,,,,,,,,,,
17/04/2020,,,,,,,,,,,,,,,,,,,,,,,1132.1916737783956,1336.524379819987,1468.2538722454794,1545.1594558239096,1808.4845298763473,2049.753652249815,2361.895941030399,2605.6253837103563,2754.4674947780927,3038.6637939746947,3431.9700860933235,3587.9718621321285,3996.61018942015,4181.7567830729595,5123.968158949916,,,,,,,,,,
18/04/2020,,,,,,,,,,,,,,,,,,,,,,,,1336.524379819987,1468.2538722454794,1545.1594558239096,1808.4845298763473,2049.753652249815,2361.895941030399,2605.6253837103563,2754.4674947780636,3038.6637939202374,3431.970044145759,3587.9602925483614,3995.6033697821745,4142.288937586728,4688.485679013932,5336.098202000076,,,,,,,,,
19/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,1468.2538722454794,1545.1594558239096,1808.4845298763473,2049.753652249815,2361.895941030399,2605.6253837103563,2754.4674947780636,3038.6637939202074,3431.9700440826277,3587.9602451344253,3995.592111353038,4141.070691978418,4650.974482896789,4806.3022509524735,5610.3662681544765,,,,,,,,
20/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,,1545.1594558239096,1808.4845298763473,2049.753652249815,2361.895941030399,2605.6253837103563,2754.4674947780636,3038.6637939202074,3431.9700440825927,3587.9602450630687,3995.592065231426,4141.057049724302,4649.821892187907,4760.033988516538,5116.010835265403,5756.7868534475365,,,,,,,
21/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,1808.4845298763473,2049.753652249815,2361.895941030399,2605.6253837103563,2754.4674947780636,3038.6637939202074,3431.9700440825927,3587.960245063029,3995.5920651620236,4141.05699380756,4649.809006562305,4758.6052790497,5073.51696283181,5196.956706586404,6249.864002344287,,,,,,
22/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,2049.753652249815,2361.895941030399,2605.6253837103563,2754.4674947780636,3038.6637939202074,3431.9700440825927,3587.960245063029,3995.5920651619854,4141.056993723401,4649.808953778961,4758.589277688872,5072.21225103962,5148.240464585713,5711.044590088081,6523.223941751003,,,,,
23/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2361.895941030399,2605.6253837103563,2754.4674947780636,3038.6637939202074,3431.9700440825927,3587.960245063029,3995.5920651619854,4141.056993723355,4649.808953699537,4758.5892120992285,5072.197668744177,5146.73800962321,5664.626395769076,5884.765798070646,7273.382944227371,,,,
24/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2605.6253837103563,2754.4674947780636,3038.6637939202074,3431.9700440825927,3587.960245063029,3995.5920651619854,4141.056993723355,4649.808953699493,4758.58921200051,5072.197609016781,5146.721189722814,5663.200026322074,5829.081644409991,6662.529185334665,7372.980957868925,,,
25/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2754.4674947780636,3038.6637939202074,3431.9700440825927,3587.960245063029,3995.5920651619854,4141.056993723355,4649.808953699493,4758.5892120004555,5072.197608926911,5146.721120789024,5663.184079487724,5827.362975184026,6609.931732210496,6614.284339013136,8050.077731343648,,
26/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3038.6637939202074,3431.9700440825927,3587.960245063029,3995.5920651619854,4141.056993723355,4649.808953699493,4758.5892120004555,5072.197608926861,5146.721120685278,5663.184014164071,5827.343729508126,6608.315804217817,6547.957615390811,7390.621083610606,8348.981719558276,
27/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3431.9700440825927,3587.960245063029,3995.5920651619854,4141.056993723355,4649.808953699493,4758.5892120004555,5072.197608926861,5146.721120685221,5663.184014065777,5827.343650624806,6608.297739472906,6545.9087909623895,7334.214583711507,7504.184076439921,8366.931905165
