data,yhat_model_1_to_7,yhat_model_1_to_8,yhat_model_1_to_9,yhat_model_1_to_10,yhat_model_1_to_11,yhat_model_1_to_12,yhat_model_1_to_13,yhat_model_1_to_14,yhat_model_1_to_15,yhat_model_1_to_16,yhat_model_1_to_17,yhat_model_1_to_18,yhat_model_1_to_19,yhat_model_1_to_20,yhat_model_1_to_21,yhat_model_1_to_22,yhat_model_1_to_23,yhat_model_1_to_24,yhat_model_1_to_25,yhat_model_1_to_26,yhat_model_1_to_27,yhat_model_1_to_28,yhat_model_1_to_29,yhat_model_1_to_30,yhat_model_1_to_31,yhat_model_1_to_32,yhat_model_1_to_33,yhat_model_1_to_34,yhat_model_1_to_35,yhat_model_1_to_36,yhat_model_1_to_37,yhat_model_1_to_38,yhat_model_1_to_39,yhat_model_1_to_40,yhat_model_1_to_41,yhat_model_1_to_42,yhat_model_1_to_43,yhat_model_1_to_44,yhat_model_1_to_45,yhat_model_1_to_46,yhat_model_1_to_47,yhat_model_1_to_48,yhat_model_1_to_49,yhat_model_1_to_50
31/03/2020,,,,,,71.61981351981352,83.97252747252749,107.80043956043956,162.28238095238095,179.56735294117647,260.16617647058825,318.5014791881665,403.19157894736844,476.22526315789474,527.3745454545455,598.1033314511575,655.2537549407115,679.5795072463768,717.5272307692309,744.2523076923077,,,,,,,,,,,,,,,,,,,,,,,,
01/04/2020,,,,,,,86.83516483516485,110.99604395604395,166.1145238095238,184.71147058823524,266.3058823529412,326.4075679394565,412.979298245614,488.2726315789474,541.7823376623376,614.7176736307171,674.1490118577076,700.692115942029,740.5587692307694,769.0830769230769,881.6525844525845,,,,,,,,,,,,,,,,,,,,,,,
02/04/2020,,,,,,,,114.19164835164834,169.94666666666666,189.8555882352941,272.4455882352941,334.3136566907465,422.76701754385965,500.32000000000005,556.1901298701298,631.3320158102766,693.0442687747036,721.8047246376811,763.5903076923078,793.9138461538462,908.119006919007,1060.103886152162,,,,,,,,,,,,,,,,,,,,,,
03/04/2020,,,,,,,,,173.7788095238095,194.9997058823529,278.5852941176471,342.21974544203647,432.5547368421052,512.3673684210527,570.597922077922,647.9463579898362,711.9395256916997,742.9173333333333,786.6218461538461,818.7446153846154,934.5854293854293,1088.600328407225,1142.1158620689655,,,,,,,,,,,,,,,,,,,,,
04/04/2020,,,,,,,,,,200.14382352941172,284.725,350.12583419332645,442.34245614035086,524.4147368421053,585.0057142857142,664.5607001693958,730.8347826086957,764.0299420289855,809.6533846153847,843.5753846153846,961.0518518518518,1117.096770662288,1173.1572413793103,1331.9181905821283,,,,,,,,,,,,,,,,,,,,
05/04/2020,,,,,,,,,,,290.86470588235295,358.03192294461644,452.1301754385965,536.4621052631579,599.4135064935065,681.1750423489553,749.7300395256917,785.1425507246377,832.6849230769232,868.4061538461538,987.5182743182743,1145.593212917351,1204.198620689655,1365.357122728958,1490.321129032258,,,,,,,,,,,,,,,,,,,
06/04/2020,,,,,,,,,,,,365.9380116959064,461.9178947368421,548.5094736842105,613.8212987012986,697.7893845285149,768.6252964426878,806.2551594202898,855.7164615384615,893.236923076923,1013.9846967846968,1174.0896551724138,1235.2399999999998,1398.7960548757878,1526.5606451612905,1549.9386363636363,,,,,,,,,,,,,,,,,,
07/04/2020,,,,,,,,,,,,,471.7056140350877,560.5568421052632,628.2290909090908,714.4037267080745,787.5205533596838,827.367768115942,878.7479999999999,918.0676923076923,1040.4511192511193,1202.5860974274767,1266.2813793103446,1432.2349870226178,1562.8001612903226,1589.1204545454543,1802.2544563279857,,,,,,,,,,,,,,,,,
08/04/2020,,,,,,,,,,,,,,572.6042105263159,642.636883116883,731.0180688876341,806.41581027668,848.4803768115942,901.7795384615384,942.8984615384614,1066.9175417175418,1231.0825396825396,1297.3227586206895,1465.6739191694476,1599.039677419355,1628.3022727272723,1844.0238413547236,2078.857876241406,,,,,,,,,,,,,,,,
09/04/2020,,,,,,,,,,,,,,,657.0446753246752,747.6324110671936,825.311067193676,869.5929855072463,924.8110769230769,967.7292307692306,1093.3839641839643,1259.5789819376027,1328.3641379310343,1499.1128513162773,1635.2791935483872,1667.4840909090908,1885.7932263814614,2123.7182276546982,2385.648907563025,,,,,,,,,,,,,,,
10/04/2020,,,,,,,,,,,,,,,,764.2467532467532,844.206324110672,890.7055942028985,947.8426153846153,992.56,1119.8503866503866,1288.0754241926657,1359.4055172413791,1532.551783463107,1671.5187096774196,1706.6659090909088,1927.5626114081992,2168.578579067991,2434.0766386554624,2652.829498069498,,,,,,,,,,,,,,
11/04/2020,,,,,,,,,,,,,,,,,863.1015810276681,911.8182028985507,970.8741538461537,1017.3907692307691,1146.3168091168093,1316.5718664477286,1390.446896551724,1565.990715609937,1707.7582258064517,1745.8477272727273,1969.3319964349375,2213.4389304812835,2482.504369747899,2705.296293436293,2791.5371266002844,,,,,,,,,,,,,
12/04/2020,,,,,,,,,,,,,,,,,,932.9308115942029,993.9056923076922,1042.2215384615383,1172.7832315832316,1345.0683087027915,1421.4882758620688,1599.4296477567668,1743.997741935484,1785.0295454545453,2011.1013814616754,2258.2992818945763,2530.932100840336,2757.763088803089,2848.2568990042673,3056.381070138965,,,,,,,,,,,,
13/04/2020,,,,,,,,,,,,,,,,,,,1016.9372307692307,1067.0523076923075,1199.249654049654,1373.5647509578544,1452.5296551724136,1632.8685799035966,1780.2372580645163,1824.2113636363638,2052.870766488413,2303.1596333078687,2579.359831932773,2810.229884169884,2904.9766714082502,3117.066046613415,3472.7235627530363,,,,,,,,,,,
14/04/2020,,,,,,,,,,,,,,,,,,,,1091.8830769230767,1225.7160765160766,1402.0611932129175,1483.5710344827585,1666.3075120504263,1816.4767741935484,1863.3931818181818,2094.640151515151,2348.019984721161,2627.78756302521,2862.6966795366798,2961.696443812233,3177.751023087865,3537.5146558704455,3648.1654033771106,,,,,,,,,,
15/04/2020,,,,,,,,,,,,,,,,,,,,,1252.182498982499,1430.5576354679804,1514.6124137931033,1699.746444197256,1852.7162903225808,1902.5749999999998,2136.4095365418893,2392.880336134454,2676.2152941176473,2915.1634749034747,3018.416216216216,3238.4359995623154,3602.3057489878543,3717.6153095684804,4008.4064111498255,,,,,,,,,
16/04/2020,,,,,,,,,,,,,,,,,,,,,,1459.0540777230433,1545.6537931034482,1733.185376344086,1888.955806451613,1941.7568181818183,2178.178921568627,2437.7406875477463,2724.6430252100836,2967.6302702702706,3075.135988620199,3299.1209760367656,3667.096842105263,3787.0652157598497,4082.2475261324043,4207.224076925155,,,,,,,,
17/04/2020,,,,,,,,,,,,,,,,,,,,,,,1576.695172413793,1766.6243084909158,1925.1953225806453,1980.9386363636363,2219.948306595365,2482.601038961039,2773.0707563025207,3020.0970656370655,3131.855761024182,3359.8059525112158,3731.8879352226722,3856.5151219512195,4156.088641114982,4285.719255597872,4650.694170945334,,,,,,,
18/04/2020,,,,,,,,,,,,,,,,,,,,,,,,1800.0632406377456,1961.4348387096775,2020.1204545454548,2261.717691622103,2527.4613903743316,2821.498487394958,3072.5638610038613,3188.575533428165,3420.490928985666,3796.679028340081,3925.965028142589,4229.929756097561,4364.214434270589,4733.612020537602,4837.011782945737,,,,,,
19/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,1997.6743548387099,2059.302272727273,2303.487076648841,2572.3217417876244,2869.926218487395,3125.0306563706563,3245.295305832148,3481.175905460116,3861.47012145749,3995.4149343339586,4303.770871080139,4442.709612943306,4816.52987012987,4924.752022551092,5057.266455862978,,,,,
20/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,,2098.484090909091,2345.256461675579,2617.182093200917,2918.3539495798323,3177.497451737452,3302.0150782361306,3541.8608819345664,3926.261214574899,4064.864840525328,4377.611986062718,4521.204791616022,4899.447719722139,5012.492262156447,5149.522055335969,5171.734110391612,,,,
21/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,2387.025846702317,2662.0424446142097,2966.7816806722685,3229.964247104247,3358.734850640114,3602.545858409016,3991.0523076923077,4134.314746716698,4451.4531010452965,4599.699970288739,4982.3655693144065,5100.232501761804,5241.77765480896,5268.301239592969,5615.188852913969,,,
22/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,2706.902796027502,3015.2094117647057,3282.431042471043,3415.4546230440965,3663.2308348834663,4055.843400809717,4203.764652908068,4525.294216027874,4678.195148961456,5065.283418906674,5187.97274136716,5334.03325428195,5364.868368794326,5715.639592969473,5862.0187907077725,,
23/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3063.637142857143,3334.897837837838,3472.17439544808,3723.9158113579165,4120.634493927126,4273.214559099437,4599.135331010453,4756.690327634173,5148.201268498943,5275.712980972516,5426.288853754941,5461.435497995682,5816.090333024977,5966.669518019974,6557.261918367347,
24/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3387.3646332046337,3528.8941678520623,3784.6007878323667,4185.425587044535,4342.664465290807,4672.976445993031,4835.18550630689,5231.119118091211,5363.453220577871,5518.544453227932,5558.002627197039,5916.5410730804815,6071.320245332175,6665.965081632652,6502.003428571428
