data,yhat_model_1_to_7,yhat_model_2_to_8,yhat_model_3_to_9,yhat_model_4_to_10,yhat_model_5_to_11,yhat_model_6_to_12,yhat_model_7_to_13,yhat_model_8_to_14,yhat_model_9_to_15,yhat_model_10_to_16,yhat_model_11_to_17,yhat_model_12_to_18,yhat_model_13_to_19,yhat_model_14_to_20,yhat_model_15_to_21,yhat_model_16_to_22,yhat_model_17_to_23,yhat_model_18_to_24,yhat_model_19_to_25,yhat_model_20_to_26,yhat_model_21_to_27,yhat_model_22_to_28,yhat_model_23_to_29,yhat_model_24_to_30,yhat_model_25_to_31,yhat_model_26_to_32,yhat_model_27_to_33,yhat_model_28_to_33,yhat_model_29_to_33,yhat_model_30_to_33,yhat_model_31_to_33,yhat_model_32_to_33
12/04/2020,,,1795.113206759156,18.708084680055432,357.2138667277809,64.33113471912696,23.68308548769997,108.68288655735572,125.86334734768006,52.609437508842305,44.445606526493364,23.85045764956185,521758.6475527396,364451925.2103403,771306.1239574999,902760.0975355009,,,,,,,,,,,,,,,,
13/04/2020,,,,19.351543493343183,458.5206452751454,72.36895199101059,24.431777431788763,129.9128138962694,154.3509741307447,59.05544873838511,49.146286570065975,24.102706692112655,551227.2500657716,399185175.25242615,815450.6599141508,955316.1882286217,3670.42618523741,,,,,,,,,,,,,,,
14/04/2020,,,,,588.5582888184812,81.4110497995001,25.20413772886453,155.28975857243148,189.28642624845102,66.29126238245492,54.34412245420227,24.35762359036681,582360.220842069,437228597.5697435,862121.7414203552,1010931.9430301632,3764.57944748926,821548724723448.4,,,,,,,,,,,,,,
15/04/2020,,,,,,91.58290740869043,26.0009146051337,185.62379178961453,232.1290899762035,74.41364958087445,60.09169464120038,24.61523656030476,615251.5623615438,478897660.49532884,911463.9714779481,1069785.4867651055,3861.147916135485,974741136745222.8,55.1478031678454,,,,,,,,,,,,,
16/04/2020,,,,,,,26.822879940432372,221.88322266135046,284.668665794631,83.53123843076396,66.44714463637533,24.87557411632698,650000.5863054576,524537897.3440001,963630.2292222173,1132065.3141722982,3960.193545714758,1156499006170572.5,60.72461128526274,73.64860330578784,,,,,,,,,,,,
17/04/2020,,,,,,,,265.2255081309082,349.09993096342504,93.7659667692265,73.47476313806925,25.138665074410138,686712.2134167977,574527771.6860939,1018782.1435938448,1197970.8936109552,4061.779880014966,1372148871996477.5,66.86537276060142,87.55796786496863,70.39211969195118,,,,,,,,,,,
18/04/2020,,,,,,,,,428.11442368788687,105.25471295933325,81.24564039189792,25.40453855529665,725497.2902965795,629281815.6895068,1077090.594120747,1267713.305913201,4165.9720928404095,1628010501414570.0,73.627117239353,104.09427188743982,74.89956621138342,83.51882077823977,,,,,,,,,,
19/04/2020,,,,,,,,,,118.1511264893987,89.8383853281116,25.673223987717954,766472.924092607,689254067.5541849,1138736.2403614004,1341515.9204287701,4272.837029824756,1931582094922222.0,81.07264147597154,123.75364234682637,79.69563984155553,87.85267114703032,104.34340267413685,,,,,,,,,
20/04/2020,,,,,,,,,,,99.33992075674644,25.944751111651914,809762.836091245,754941836.5433798,1203910.0816500576,1419615.1104270827,4382.443251316577,2291760026229723.0,89.27109253135794,147.1259053588149,84.79882235672589,92.4114080604829,113.97445358174542,135.19802482823724,,,,,,,,
21/04/2020,,,,,,,,,,,,26.219149981614617,855497.7352798324,826889826.8325218,1272814.0488781251,1502261.0101479625,4494.861076364969,2719099556592207.0,98.29860994604738,174.91228231478442,90.22877898193437,97.2067010396161,124.49446478016057,154.48027503613037,165.3160761063546,,,,,,,
22/04/2020,,,,,,,,,,,,,903815.713007671,905694654.3719981,1345661.6301452576,1589718.3159256703,4610.162627833508,3226124163978599.5,108.2390328530035,207.9464281287009,96.00643417337542,102.25082514510412,135.9854886233997,176.51260368305512,192.0127235629529,223.99232624943275,,,,,,
