data,yhat_model_1_to_7,yhat_model_1_to_8,yhat_model_1_to_9,yhat_model_1_to_10,yhat_model_1_to_11,yhat_model_1_to_12,yhat_model_1_to_13,yhat_model_1_to_14,yhat_model_1_to_15,yhat_model_1_to_16,yhat_model_1_to_17,yhat_model_1_to_18,yhat_model_1_to_19,yhat_model_1_to_20,yhat_model_1_to_21,yhat_model_1_to_22,yhat_model_1_to_23,yhat_model_1_to_24,yhat_model_1_to_25,yhat_model_1_to_26,yhat_model_1_to_27,yhat_model_1_to_28,yhat_model_1_to_29,yhat_model_1_to_30,yhat_model_1_to_31,yhat_model_1_to_32,yhat_model_1_to_33,yhat_model_1_to_34,yhat_model_1_to_35,yhat_model_1_to_36,yhat_model_1_to_37,yhat_model_1_to_38
12/04/2020,,,368.4504470603967,332.3206795612325,291.7720180134211,251.27352216222843,200.24725363133115,159.48909061763106,131.30102178128513,107.59522990393809,88.46566737403236,71.75585643264675,64.25194362612986,58.15870663633355,56.01067661589624,51.66764015378237,,,,,,,,,,,,,,,,
13/04/2020,,,,421.79611988224514,368.8634467590099,316.18211457565866,250.1662988777207,197.76978721853374,161.7417016374495,131.61605106641787,107.44796972082219,86.47111415142943,77.08556113446963,69.48425907131453,66.80523554686458,61.39684715070547,54.77445484923295,,,,,,,,,,,,,,,
14/04/2020,,,,,466.3238211852049,397.8577954305552,312.52951518324926,245.23864663719078,199.23971415968438,160.99956209753762,130.503352767512,104.20408806085432,92.48255227876872,83.01529621144144,79.68015682219847,72.95809966987889,64.7527205624692,58.0969892603486,,,,,,,,,,,,,,
15/04/2020,,,,,,500.63181340064176,390.4390731239921,304.1010189184488,245.43122334284536,196.94299278526702,158.50578775767454,125.57363317394913,110.95492268746831,99.1813037539955,95.03637460803955,86.69637863283701,76.54872753699229,68.3427747846137,63.358771553424205,,,,,,,,,,,,,
16/04/2020,,,,,,,487.77047419837595,377.0915839543473,302.3317195852228,240.91085653835424,192.51677615853143,151.32551555267895,133.11694546959765,118.49540341682913,113.35209240104537,103.02162613963154,90.49361380700012,80.39547186050521,74.27281666634738,75.80370390139416,,,,,,,,,,,,
17/04/2020,,,,,,,,467.6014016491409,372.42396229135835,294.6946219169328,233.82558849608685,182.35843845947332,159.70558801675605,141.570639822845,135.19767462392443,122.42097789807879,106.97884084216932,94.57374120443856,87.06689161265334,87.85487953185431,92.09922151845952,,,,,,,,,,,
18/04/2020,,,,,,,,,458.76631098807934,360.485705935539,283.99813733904784,219.75540579474207,191.60501883363196,169.13943901560015,161.2534081774742,145.47329906450165,126.4671826715015,111.25244144251378,102.06484626998497,101.95209355243311,106.75756328150942,103.54753140258077,,,,,,,,,,
19/04/2020,,,,,,,,,,440.96476324726956,344.9363370827076,264.8215173587599,229.87600933778626,202.07685623453315,192.33068705643035,172.86645723683642,149.50571689651713,130.87253998088715,119.64631619629039,118.4427206278279,123.92885477341888,121.49410546484415,123.49176432211756,,,,,,,,,
20/04/2020,,,,,,,,,,,418.95020071202487,319.12951493762034,275.7912083448546,241.4283508523749,229.39727973306736,205.41784801597996,176.7411822780993,153.9527717232081,140.25633215059767,137.7331123990509,144.04390300100047,142.55113050753792,144.33078727455091,145.42100317450047,,,,,,,,
21/04/2020,,,,,,,,,,,,384.5746687054545,330.8774622433486,288.4429700729706,273.60746615276946,244.0987856059591,208.93813401585064,181.10335387942825,164.41658492907865,160.29861054450936,167.6073702794271,167.2577013611347,168.772437009088,170.20999449487311,168.98127884255214,,,,,,,
22/04/2020,,,,,,,,,,,,,396.9665881578894,344.6129946660247,326.33798282895566,290.0634862539734,247.00040637577564,213.04211947119572,192.7386306574376,186.69525985011376,195.21043560144528,196.2463472931296,197.43953158014324,199.29930534313925,198.36867033861625,191.61135442698787,,,,,,
23/04/2020,,,,,,,,,,,,,,411.72130512538416,389.2308953930709,344.6835093789791,291.9964851661304,250.61349608685944,225.939370798439,217.57350991450684,227.54562660574982,230.25922580832932,231.0625611248545,233.43494219463236,232.86679827162976,224.56888831867167,221.11862350671623,,,,,
24/04/2020,,,,,,,,,,,,,,,464.24473368120954,409.5886840916755,345.18950231871446,294.81083166453453,264.85919871209063,253.69424311820006,265.4241942607282,270.16712311418064,270.4983020912929,273.4923264803954,273.3644664992423,263.195183560484,258.96173453628813,249.68117313479937,,,,
25/04/2020,,,,,,,,,,,,,,,,486.7157423289875,408.0726945848287,346.8026575736026,310.48327210308133,295.947523807733,309.7964661734495,316.99174769462167,316.751649473449,320.49874510378515,320.9050500073781,308.4652783743477,303.281464448905,291.9127604698763,271.9155854859268,,,
26/04/2020,,,,,,,,,,,,,,,,,482.411321743995,407.9635833630806,363.9664498140591,345.3745307004364,361.77568916388634,371.93188774499123,371.0012233783772,375.6596956050562,376.7133762446162,361.5219194947675,355.18624727694424,341.28748537695316,316.86765992078097,307.14421670572705,,
27/04/2020,,,,,,,,,,,,,,,,,,479.9106400017207,426.6625241770483,403.1932129542988,422.6659592858215,436.3941021417948,434.6294024277846,440.3898016057215,442.22728136673123,423.70440836640404,415.9742188132726,399.0135528417361,369.2510443056904,357.3964188571564,351.2042323969686,
