data,yhat_model_1_to_7,yhat_model_1_to_8,yhat_model_1_to_9,yhat_model_1_to_10,yhat_model_1_to_11,yhat_model_1_to_12,yhat_model_1_to_13,yhat_model_1_to_14,yhat_model_1_to_15,yhat_model_1_to_16,yhat_model_1_to_17,yhat_model_1_to_18,yhat_model_1_to_19,yhat_model_1_to_20,yhat_model_1_to_21,yhat_model_1_to_22,yhat_model_1_to_23,yhat_model_1_to_24,yhat_model_1_to_25,yhat_model_1_to_26,yhat_model_1_to_27,yhat_model_1_to_28,yhat_model_1_to_29,yhat_model_1_to_30,yhat_model_1_to_31,yhat_model_1_to_32,yhat_model_1_to_33,yhat_model_1_to_34,yhat_model_1_to_35
12/04/2020,,,28.053333333333338,30.76727272727273,32.972727272727276,33.45104895104894,33.72527472527473,33.70329670329671,34.016666666666666,34.073529411764696,33.98039215686275,34.830753353973165,36.88947368421052,43.6578947368421,44.23878787878789,43.41084133258047,44.870355731225295,,,,,,,,,,,,
13/04/2020,,,,31.882424242424243,34.2,34.77272727272726,35.06043956043956,35.03736263736264,35.36666666666666,35.42647058823528,35.328431372549026,36.151702786377705,38.24912280701755,45.06917293233083,45.7608658008658,45.02179559570864,46.54229249011858,51.52313043478261,,,,,,,,,,,
14/04/2020,,,,,35.42727272727273,36.09440559440558,36.3956043956044,36.371428571428574,36.71666666666666,36.77941176470588,36.6764705882353,37.472652218782244,39.60877192982456,46.48045112781955,47.28294372294373,46.63274985883682,48.21422924901186,53.25530434782609,60.460307692307694,,,,,,,,,,
15/04/2020,,,,,,37.4160839160839,37.73076923076923,37.70549450549451,38.06666666666666,38.132352941176464,38.024509803921575,38.79360165118679,40.96842105263158,47.89172932330827,48.805021645021654,48.243704121964996,49.88616600790513,54.987478260869565,62.27876923076923,80.03801709401709,,,,,,,,,
16/04/2020,,,,,,,39.06593406593407,39.03956043956044,39.416666666666664,39.48529411764705,39.372549019607845,40.11455108359133,42.32807017543859,49.303007518796996,50.327099567099566,49.85465838509317,51.55810276679841,56.71965217391305,64.09723076923076,81.97716239316239,98.0032967032967,,,,,,,,
17/04/2020,,,,,,,,40.37362637362638,40.76666666666666,40.83823529411764,40.72058823529412,41.43550051599587,43.68771929824562,50.714285714285715,51.84917748917749,51.465612648221345,53.230039525691694,58.45182608695652,65.91569230769231,83.91630769230768,100.15775335775336,109.65544608648057,,,,,,,
18/04/2020,,,,,,,,,42.11666666666666,42.191176470588225,42.068627450980394,42.75644994840041,45.04736842105263,52.12556390977444,53.37125541125542,53.076566911349516,54.901976284584975,60.184000000000005,67.73415384615384,85.85545299145299,102.31221001221002,112.08456486042692,133.19054187192117,,,,,,
19/04/2020,,,,,,,,,,43.54411764705881,43.41666666666667,44.07739938080495,46.407017543859645,53.53684210526316,54.89333333333333,54.687521174477695,56.57391304347826,61.91617391304348,69.55261538461538,87.79459829059829,104.46666666666667,114.51368363437328,135.90039408866994,157.54832777159805,,,,,
20/04/2020,,,,,,,,,,,44.76470588235295,45.39834881320949,47.76666666666667,54.94812030075188,56.41541125541126,56.29847543760587,58.24584980237154,63.648347826086955,71.37107692307693,89.73374358974358,106.62112332112332,116.94280240831964,138.6102463054187,160.604390063033,170.75951612903225,,,,
21/04/2020,,,,,,,,,,,,46.71929824561403,49.126315789473686,56.35939849624061,57.937489177489184,57.909429700734044,59.91778656126482,65.38052173913044,73.18953846153846,91.67288888888888,108.77557997557997,119.371921182266,141.32009852216748,163.6604523544679,174.21354838709678,201.91099706744868,,,
22/04/2020,,,,,,,,,,,,,50.4859649122807,57.77067669172933,59.459567099567096,59.52038396386222,61.5897233201581,67.11269565217391,75.008,93.61203418803417,110.93003663003664,121.80103995621236,144.02995073891623,166.71651464590286,177.6675806451613,205.74714076246335,223.03297682709447,,
23/04/2020,,,,,,,,,,,,,,59.181954887218055,60.98164502164502,61.131338226990394,63.26166007905138,68.8448695652174,76.82646153846154,95.55117948717947,113.08449328449329,124.23015873015872,146.739802955665,169.77257693733776,181.1216129032258,209.58328445747802,227.3150623885918,233.18172650878535,
24/04/2020,,,,,,,,,,,,,,,62.50372294372295,62.74229249011857,64.93359683794466,70.57704347826088,78.64492307692308,97.49032478632478,115.23894993894994,126.65927750410508,149.44965517241377,172.82863922877272,184.5756451612903,213.41942815249269,231.59714795008912,237.91480519480518,230.1960224089636
