data,yhat_model_1_to_7,yhat_model_2_to_8,yhat_model_3_to_9,yhat_model_4_to_10,yhat_model_5_to_11,yhat_model_6_to_12,yhat_model_7_to_13,yhat_model_8_to_14,yhat_model_9_to_15,yhat_model_10_to_16,yhat_model_11_to_17,yhat_model_12_to_18,yhat_model_13_to_19,yhat_model_14_to_20,yhat_model_15_to_21,yhat_model_16_to_22,yhat_model_17_to_23,yhat_model_18_to_24,yhat_model_19_to_25,yhat_model_20_to_26,yhat_model_21_to_27,yhat_model_22_to_28,yhat_model_23_to_29,yhat_model_24_to_30,yhat_model_25_to_31,yhat_model_26_to_32,yhat_model_27_to_33,yhat_model_28_to_34,yhat_model_29_to_35,yhat_model_30_to_36,yhat_model_31_to_37,yhat_model_32_to_38,yhat_model_33_to_39,yhat_model_34_to_40,yhat_model_35_to_41,yhat_model_36_to_42,yhat_model_37_to_43,yhat_model_38_to_43,yhat_model_39_to_43,yhat_model_40_to_43,yhat_model_41_to_43,yhat_model_42_to_43,yhat_model_43_to_43
15/03/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/03/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/03/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/03/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19/03/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20/03/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21/03/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22/03/2020,10.430888682842088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/03/2020,11.502855566997903,11.905010748204608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/03/2020,12.569140329887123,12.991073906820347,12.620705372387361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/03/2020,13.633461016522403,14.077137065436085,13.669914633038598,14.70741775338946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/03/2020,14.697781703157682,15.163200224051824,14.71903550167286,15.825962772872817,16.860285903561103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/03/2020,15.762102389792963,16.24926338266756,15.76815637030712,16.94450779235617,18.09408286239581,18.456391238258274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28/03/2020,16.82642307642824,17.3353265412833,16.81727723894138,18.062805093513585,19.32621075896967,19.728412403677318,19.545570270882127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29/03/2020,17.890743763063522,18.421389699899038,17.86639810757564,19.179432197925216,20.557945453095304,21.000433569096355,20.780257769969918,20.318411131389432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30/03/2020,18.9550644496988,19.507452858514778,18.9155189762099,20.296059302336847,21.78907216426948,22.269195790815182,22.014945269057712,21.535673545773996,20.652982141426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/03/2020,20.019385136334083,20.593516017130515,19.96463984484416,21.41265623521666,23.020198875443658,23.534772842433608,23.249632768145503,22.75293596015856,21.793819521450786,21.45272975315474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/04/2020,21.08370582296936,21.679579175746255,21.013760713478423,22.529123115411192,24.25132558661784,24.80034989405203,24.482063098275127,23.970198374543127,22.93465690147557,22.59024593380449,21.829109859656175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/04/2020,22.147597143192723,22.765642334361992,22.062881582112684,23.645589995605725,25.482452297792015,26.065926945670455,25.714167198514943,25.18746078892769,24.075405088428667,23.72776211445424,22.93036450346838,22.454260044323707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/04/2020,23.211213735594004,23.85170549297773,23.112002450746946,24.762056875800265,26.713579008966192,27.331503997288884,26.946271298754755,26.404723203312255,25.21600468308792,24.865278295103987,24.03127572866536,23.530267993074293,23.71802095672268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04/04/2020,24.274830327995286,24.937768651593473,24.161123319381208,25.878272821273764,27.944705720140373,28.597081048907306,28.17837539899457,27.621985617696826,26.35660427774718,26.00279447575374,25.132186953862348,24.606350524281456,24.830552350070434,24.89287185256236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/04/2020,25.338446920396567,26.023831810209206,25.21024418801547,26.99447126571139,29.175832431314554,29.86265810052573,29.410479499234384,28.83924803208139,27.49720387240644,27.140310656403486,26.233098179059336,25.681412488307917,25.94308374341819,25.969269885190034,26.625661105192737,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/04/2020,,27.109894968824946,26.25936505664973,28.11066971014902,30.406959142488734,31.128235152144153,30.6425835994742,30.056510446465953,28.637803467065698,28.277826837053237,27.334009404256317,26.755794860092625,27.055615136765944,27.045667917817713,27.742769645485563,29.424428569086327,,,,,,,,,,,,,,,,,,,,,,,,,,,
07/04/2020,,,27.308485925283993,29.22686815458664,31.63808585366291,32.393812203762586,31.874687699714016,31.273772860850524,29.77840306172496,29.415343017702984,28.4349206294533,27.829219078964964,28.1681465301137,28.122065950445382,28.85987818577839,30.620414222363923,32.11537650669885,,,,,,,,,,,,,,,,,,,,,,,,,,
08/04/2020,,,,30.34306659902426,32.869212564837085,33.65938925538101,33.10679179995383,32.49103527523509,30.919002656384215,30.55285919835273,29.535831854650286,28.902643297837304,29.280677923461454,29.19846398307305,29.976986726071207,31.81639987564152,33.37167977239711,34.69294778703349,,,,,,,,,,,,,,,,,,,,,,,,,
09/04/2020,,,,,34.10033927601126,34.92496630699943,34.33889590019365,33.70829768961966,32.05960225104348,31.690375379002482,30.63674307984727,29.976067516709644,30.39320931680921,30.274862015700723,31.094095266364036,33.01141147655295,34.62797279252991,36.01317875106097,37.24518390947601,,,,,,,,,,,,,,,,,,,,,,,,
10/04/2020,,,,,,36.19033146192971,35.57100000043346,34.92556010400423,33.200201845702736,32.82789155965222,31.73765430504426,31.04949173558199,31.50574071015696,31.351260048328395,32.21120380665686,34.206385702337556,35.88415684101969,37.33340971508844,38.59657596294238,39.387681884545785,,,,,,,,,,,,,,,,,,,,,,,
11/04/2020,,,,,,,36.80310410067327,36.14282251838879,34.34080144036199,33.96540774030198,32.83781365816374,32.122915954454335,32.618272103504715,32.42765808095606,33.32831234694969,35.40135992812215,37.14034088950949,38.65364067911591,39.947968016408744,40.7616472010387,42.2954014614511,,,,,,,,,,,,,,,,,,,,,,
12/04/2020,,,,,,,,37.360084932773354,35.48140103502126,35.10292392095172,33.937400252297266,33.19634017332668,33.73080349685247,33.50405611358373,34.44542088724252,36.59633415390675,38.396524937999274,39.97387164314339,41.29936006987511,42.13561251753162,43.71429837963461,44.57843728440894,,,,,,,,,,,,,,,,,,,,,
13/04/2020,,,,,,,,,36.62200062968051,36.24044010160147,35.0369868464308,34.269764392199015,34.84333489020022,34.5804541462114,35.56252942753534,37.79130837969136,39.652708986489074,41.294102607170856,42.650752123341476,43.50957783402454,45.13319529781812,46.02388997472327,46.15396802149614,,,,,,,,,,,,,,,,,,,,
14/04/2020,,,,,,,,,,37.37795628225122,36.136573440564334,35.34318861107136,35.95586628354798,35.656852178839074,36.67950839185745,38.986282605475964,40.90889303497886,42.6140535681726,44.00214417680784,44.883543150517454,46.55209221600164,47.46934266503759,47.622828971027346,47.825341729428146,,,,,,,,,,,,,,,,,,,
15/04/2020,,,,,,,,,,,37.23616003469786,36.41661282994371,37.068397676895735,36.733250211466746,37.79607428509839,40.1800925213107,42.165077083468645,43.93346232353224,45.3535362302742,46.25750846701038,47.97098913418516,48.914795355351906,49.09168992055855,49.29029020104953,49.22986514484356,,,,,,,,,,,,,,,,,,
16/04/2020,,,,,,,,,,,,37.49003704881604,38.18092907024349,37.809648244094426,38.91264017833933,41.37330538407123,43.42106868654856,45.252871078891886,46.704928283740564,47.63024447629922,49.38988605236867,50.36024804566623,50.560550870089756,50.7552386726709,50.686745847857544,50.597725529521526,,,,,,,,,,,,,,,,,
17/04/2020,,,,,,,,,,,,,39.29346046359124,38.88604627672209,40.02852080132224,42.566518246831755,44.67656499004607,46.57227983425153,48.05632033720693,49.002952186398204,50.80878297055219,51.80570073598056,52.029411819620954,52.22018714429228,52.14362655087154,52.06295126628338,51.91550527984887,,,,,,,,,,,,,,,,
18/04/2020,,,,,,,,,,,,,,39.962444309349756,41.142796658544086,43.75973110959227,45.93206129354358,47.89147171773775,49.4077123906733,50.37565989649718,52.22767988873569,53.251153426294884,53.49827276915216,53.68513561591366,53.60050725388553,53.52817700304523,53.3697889689156,53.4889779947359,,,,,,,,,,,,,,,
19/04/2020,,,,,,,,,,,,,,,42.257072515765934,44.9529439723528,47.18755759704109,49.210482706285006,50.759104444139666,51.74836760659616,53.646576806919214,54.6966061166092,54.96713371868336,55.150084087535035,55.057387956899525,54.993402739807074,54.82407265798233,54.93961018948824,58.368745291762764,,,,,,,,,,,,,,
20/04/2020,,,,,,,,,,,,,,,,46.14615683511333,48.4430539005386,50.529493694832254,52.11049649760603,53.12107531669515,55.06547372510273,56.14205880692353,56.43599466821457,56.61503255915642,56.51426865991351,56.45862847656892,56.278356347049055,56.390242384240615,59.91669127338624,64.51962361214451,,,,,,,,,,,,,
21/04/2020,,,,,,,,,,,,,,,,,49.69855020403611,51.84850468337952,53.46188855107239,54.49378302679412,56.48437064328623,57.587511497237855,57.90485561774577,58.079981030777795,57.97114936292751,57.92385421333077,57.73264003611578,57.84087457899297,61.46463725500971,66.1839601059536,71.37509816705243,,,,,,,,,,,,
22/04/2020,,,,,,,,,,,,,,,,,,53.16751567192678,54.81328060453876,55.8664907368931,57.90326756146975,59.032964187552174,59.37371656727697,59.54492950239917,59.428030065941506,59.38907995009262,59.18692372518251,59.291506773745326,63.01258323663318,67.84829659976269,73.16162257345161,76.87063129859247,,,,,,,,,,,
23/04/2020,,,,,,,,,,,,,,,,,,,56.164672658005124,57.23919844699209,59.32216447965327,60.4784168778665,60.84257751680818,61.00987797402055,60.88489307540119,60.85430568685447,60.64120741424924,60.742138968497684,64.56052921825665,69.51263309357178,74.94814697985079,78.75062804786417,85.39668742123905,,,,,,,,,,
24/04/2020,,,,,,,,,,,,,,,,,,,,58.61190615709108,60.74106139783679,61.92386956818082,62.311438466339375,62.474826445641924,62.34174131092581,62.31953142361632,62.09549110331597,62.192771163250036,66.10847519988013,71.17696958738085,76.73467138624999,80.63062479713584,87.44350482874225,98.67582391535592,,,,,,,,,
25/04/2020,,,,,,,,,,,,,,,,,,,,,62.1599583160203,63.369322258495146,63.780299415870594,63.93977491726331,63.79858954645043,63.78475716037818,63.5497747923827,63.643403358002395,67.65642118150359,72.84130608118996,78.52119579264918,82.51062154640752,89.49032223624542,100.98899198938922,95.25020861185006,,,,,,,,
26/04/2020,,,,,,,,,,,,,,,,,,,,,,64.81477494880946,65.24916036540178,65.40472338888469,65.25543778197503,65.24998289714003,65.00405848144943,65.09403555275476,69.20436716312707,74.50564257499903,80.30772019904838,84.39061829567923,91.5371396437486,103.30216006342252,97.41454203266007,102.4707508251438,,,,,,,
27/04/2020,,,,,,,,,,,,,,,,,,,,,,,66.71802131493298,66.86967186050605,66.71228601749965,66.71520863390188,66.45834217051613,66.54466774750712,70.75231314475053,76.16997906880812,82.09424460544756,86.2706150449509,93.58395705125179,105.61532813745583,99.57887545347008,104.75839662696731,118.37445714849268,125.48253637394768,131.67235919771448,117.09766862420072,144.5055011900527,141.55393164045284,130.37490376313258
